position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14
0.20623857733205997,0.034074874262345345,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5230706525852004,-0.1831800556182861,-0.02563499450683593,0.10826999813318261,0.1692899930477142,0.02714999958872799,-0.1620000064373016,-0.17284000039100644,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8579032273963094,-0.9,-0.8941935484763235,-0.8869354839669541,-0.8854838709812611,-0.9,-0.9,-0.9,-0.9,-0.0203104130923748,0.13050895929336548,-0.02148451656103134,0.052051495760679245,-0.03691573813557625,-0.09581754356622696,0.021804293617606163,0.1678926944732666,0.006956932134926319,0.030838966369628906,0.1484859734773636,-0.20912784337997437,0.00492900749668479,-0.014510008506476879,0.04009416699409485
0.20623857733205997,0.03408201032353886,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5230706525852004,-0.18354005813598628,-0.02563499450683593,0.1066499975323677,0.1701449927687645,0.02714999958872799,-0.15975000590085975,-0.17283999681472773,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8491935482248664,-0.8477419350296259,-0.8564516142010689,-0.9,-0.8941935484763235,-0.8854838709812611,-0.8840322579955683,-0.9,-0.9,-0.9,-0.9,-0.023186471313238144,0.12973612546920776,-0.018774325028061867,0.051787443459033966,-0.03839484602212906,-0.09401889890432358,0.02200983092188835,0.16377902030944824,0.007489945739507675,0.026317253708839417,0.1474343240261078,-0.20983874797821045,0.003974886145442724,-0.007893850095570087,0.035118941217660904
0.20623857733205997,0.034074874262345345,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.045089707130030576,0.5230904749774049,-0.18372004508972173,-0.026219987869262718,0.1066499975323677,0.1692899930477142,0.02714999958872799,-0.1575000053644181,-0.17284000039100644,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8579032273963094,-0.9,-0.8941935484763235,-0.8869354839669541,-0.8854838709812611,-0.9,-0.9,-0.9,-0.9,-0.01666884310543537,0.13039223849773407,-0.01902288757264614,0.052116673439741135,-0.03674345463514328,-0.09540301561355591,0.02259286679327488,0.16557171940803528,0.005826777778565884,0.02896825037896633,0.1474834829568863,-0.21019621193408966,0.005476123653352261,-0.012583755888044834,0.0388229675590992
0.20623857733205997,0.03408201032353886,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5230706525852004,-0.18390003204345706,-0.025049993991851816,0.10691999405622477,0.16786499708890934,0.03257999964058389,-0.15975000590085975,-0.1709700036048889,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8491935482248664,-0.8477419350296259,-0.8564516142010689,-0.9,-0.8941935484763235,-0.8869354839669541,-0.8854838709812611,-0.9,-0.9,-0.9,-0.9,-0.01837448589503765,0.1283968985080719,-0.016618216410279274,0.052829060703516006,-0.03788240626454353,-0.09613947570323944,0.022802580147981644,0.16344121098518372,0.005401950795203447,0.02651526778936386,0.14870642125606537,-0.20953747630119324,0.005074168089777231,-0.009226866997778416,0.039805568754673004
0.20623857733205997,0.034074874262345345,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5230904749774049,-0.1835400867462158,-0.024172496795654252,0.10610999375581731,0.16928999572992331,0.0298649992793798,-0.1575000053644181,-0.1690999960899353,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8491935482248664,-0.8477419350296259,-0.8550000010058284,-0.9,-0.8941935484763235,-0.8869354839669541,-0.8869354839669541,-0.9,-0.9,-0.9,-0.9,-0.016312774270772934,0.1269330084323883,-0.018097732216119766,0.05099937692284584,-0.037997838109731674,-0.09913359582424164,0.023071950301527977,0.16594870388507843,0.009371905587613583,0.023975079879164696,0.14717480540275574,-0.2118348926305771,0.005580708384513855,-0.013922663405537605,0.04326388239860535
0.2062228779974341,0.034074874262345345,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.045089707130030576,0.5230904749774049,-0.18354005813598628,-0.025049993991851816,0.10637999564409262,0.1690049949288367,0.02986499994993208,-0.15975000590085975,-0.16536000251770022,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8564516142010689,-0.9,-0.8941935484763235,-0.8854838709812611,-0.8869354839669541,-0.9,-0.9,-0.9,-0.9,-0.022985734045505524,0.12820501625537872,-0.018999330699443817,0.051002386957407,-0.03408035635948181,-0.09749437123537064,0.022876540198922157,0.16456985473632812,0.010574206709861755,0.028306392952799797,0.1465810388326645,-0.21425873041152954,0.0065423427149653435,-0.012434286996722221,0.04110250994563103
0.20623857733205997,0.034074874262345345,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.0450975614786816,0.5231301197618138,-0.18372007369995125,-0.02592749118804938,0.10745999783277516,0.1698599919676781,0.024434999898076182,-0.1620000064373016,-0.1747100007534027,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8491935482248664,-0.8477419350296259,-0.8550000010058284,-0.9,-0.8941935484763235,-0.8854838709812611,-0.8854838709812611,-0.9,-0.9,-0.9,-0.9,-0.020223379135131836,0.13151615858078003,-0.018254701048135757,0.05268736183643341,-0.04198882356286049,-0.09515195339918137,0.02189338579773903,0.16307784616947174,0.012072969228029251,0.03444540873169899,0.15065613389015198,-0.2085859179496765,0.0009057685965672135,-0.011522290296852589,0.039635077118873596
0.20623857733205997,0.03408201032353886,0.33615857517838343,-0.4222197314703917,-0.33233776608564336,0.045089707130030576,0.5230904749774049,-0.18336007118225095,-0.02621999502182004,0.10691999673843389,0.1704299962520598,0.02714999958872799,-0.16425000697374348,-0.17284000039100644,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8579032273963094,-0.9,-0.8941935484763235,-0.8869354839669541,-0.8869354839669541,-0.9,-0.9,-0.9,-0.9,-0.01979902572929859,0.128254696726799,-0.01619870215654373,0.05301786959171295,-0.03479841724038124,-0.0975545272231102,0.02192145586013794,0.1638965904712677,0.0065118675120174885,0.026308072730898857,0.14679676294326782,-0.21280473470687866,0.0049058073200285435,-0.01096356101334095,0.04018557444214821
0.20623857733205997,0.03408201032353886,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5230706525852004,-0.18426003456115725,-0.025049993991851816,0.1066499948501588,0.16928999572992331,0.0298649992793798,-0.15975000590085975,-0.16909999966621403,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8491935482248664,-0.8477419350296259,-0.8550000010058284,-0.9,-0.8941935484763235,-0.8854838709812611,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.019667962566018105,0.13010606169700623,-0.01918472722172737,0.052721600979566574,-0.04216011241078377,-0.09557555615901947,0.02070430852472782,0.16283182799816132,0.01093051116913557,0.026892324909567833,0.1468430459499359,-0.210459902882576,0.006747465115040541,-0.007245327811688185,0.03779701888561249
0.20623857733205997,0.03408201032353908,0.33615857517838343,-0.4222275811377051,-0.3323456157529563,0.04508185278137988,0.5230904749774049,-0.18372007369995125,-0.02592749118804938,0.10745999783277516,0.1687199914455414,0.02714999992400402,-0.1620000064373016,-0.17658000111579897,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8491935482248664,-0.8477419350296259,-0.8579032273963094,-0.9,-0.8941935484763235,-0.888387096952647,-0.8840322579955683,-0.9,-0.9,-0.9,-0.9,-0.021160906180739403,0.12780819833278656,-0.018518229946494102,0.05183013901114464,-0.04162725806236267,-0.09760098159313202,0.023160217329859734,0.16235093772411346,0.0122494176030159,0.029154907912015915,0.14937524497509003,-0.2109094113111496,0.004367985296994448,-0.011744861491024494,0.03808564692735672
0.20623857733205997,0.034074874262345345,0.33615857517838343,-0.4222275811377047,-0.3323456157529563,0.045089707130030576,0.5230706525852004,-0.18300004005432124,-0.025634987354278604,0.10799999624490753,0.1695749938488006,0.02172000020742404,-0.1620000064373016,-0.1709700036048889,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8579032273963094,-0.9,-0.8912903227144853,-0.8869354839669541,-0.8854838709812611,-0.9,-0.9,-0.9,-0.9,-0.02098439447581768,0.12927572429180145,-0.020255349576473236,0.05362992361187935,-0.038435664027929306,-0.09759749472141266,0.021678229793906212,0.1646437793970108,0.01092560775578022,0.025375403463840485,0.14731186628341675,-0.2100825011730194,0.005539378616958857,-0.012972495518624783,0.03842514753341675
0.20623857733205997,0.03409628244592622,0.33615857517838343,-0.4222275811377047,-0.3323456157529563,0.04508185278137988,0.5231301197618138,-0.18462003707885744,-0.02563499450683593,0.10637999832630152,0.1690049922466278,0.02986499994993208,-0.15975000590085975,-0.1709700036048889,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.853548387810588,-0.9,-0.8941935484763235,-0.8825806450098753,-0.8869354839669541,-0.9,-0.9,-0.9,-0.9,-0.021943803876638412,0.1260204017162323,-0.018277127295732498,0.05469108000397682,-0.041660718619823456,-0.09411559253931046,0.02213451638817787,0.16402481496334076,0.012879189103841782,0.031321968883275986,0.14854826033115387,-0.20916403830051422,0.003972329199314117,-0.010089526884257793,0.03612855076789856
0.20534299620488328,0.03408914638473248,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5231102973696092,-0.19452009201049814,-0.024757497310638366,0.10610999643802643,0.1698599946498872,0.02714999958872799,-0.15975000590085975,-0.17283999681472773,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8564516142010689,-0.9,-0.8941935484763235,-0.8869354839669541,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.01866106502711773,0.12610547244548798,-0.02110157161951065,0.05293646082282066,-0.03719891980290413,-0.09605175256729126,0.022570278495550156,0.16608920693397522,0.006173444911837578,0.025643860921263695,0.14823417365550995,-0.21195271611213684,0.007790803909301758,-0.009189004078507423,0.039500392973423004
0.20482467847772579,0.03408201032353886,0.33615857517838343,-0.4222197314703917,-0.3323456157529563,0.04508185278137988,0.5230706525852004,-0.19470007896423336,-0.02563499450683593,0.10637999832630152,0.16957499653100971,0.02986499994993208,-0.1620000064373016,-0.16910000324249264,-0.9,-0.9,-0.9,-0.9,-0.8651612900197506,-0.8477419350296259,-0.8477419350296259,-0.8579032273963094,-0.9,-0.8941935484763235,-0.8869354839669541,-0.8854838709812611,-0.9,-0.9,-0.9,-0.9,-0.018184844404459,0.12430791556835175,-0.020627612248063087,0.054448772221803665,-0.03826122730970383,-0.09923158586025238,0.020844971761107445,0.166157066822052,0.0073629324324429035,0.02555706351995468,0.1487850397825241,-0.21141676604747772,0.00776559067890048,-0.01447496097534895,0.04105498641729355
