in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9,cs_states10,cs_states11
0.32223377,-0.5543332,0.31614903,-0.12586024,-0.54728794,0.06210975,0.3796069,-0.11951678,0.07362637,-0.18600556,0.044392545,-0.30833337,0.11688313,-0.03750002,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.9,-0.9,-0.9,0.31897405,-0.515591,0.3062515,-0.11414626,-0.5113511,0.060747672,0.35594758,-0.12173889,0.057610657,-0.17756318,0.046969138,-0.29780546,0.12676528,-0.037815552,-0.9108133,-0.88738567,-0.89816934,-0.8904872,-0.9470173,-0.94593424,-0.94179237,-0.926553,-0.9542235,-0.9392641,-0.92458403,-0.8993937,-0.9441229,-0.9609703,-0.9347303,-0.9382519,1.3391051,0.07647484,0.07445077,0.7265871,-0.48339328,-0.6821642,-0.18846628,-0.121303104,-0.42216587,0.07618268,0.7805857,-0.66489804,-0.57846063,-0.22167249,0.28543136,0.64102834,-0.5761798,0.54894567,-0.41308114,0.16446017,-0.6953063,0.54458123,-0.20796987,-0.8489625,-0.78777164,0.6219477,-0.66630524,0.7717932,-0.51828283,0.36802387,0.35999084,-0.64721566,0.7338407,0.01516731,-0.5058888,-0.75642246,-0.0051562553,0.27939415,-0.506367,0.6722304,-0.22038305,0.31969476,0.39014152,-0.56595147,-0.22266215,0.67922354,0.0048011323,-0.39425895,-0.4146485,-0.8314243,-0.43639696,-0.78998655,0.67388695,-0.29550296,0.004239862,0.0047941026,-0.015784506,0.0031219395,0.022188632,-0.02448906,-0.022351371,-0.0135649005,0.019979445,-0.01003654,-0.0044421013,0.01982287,-0.010040947,0.0068452936,0.025924005,-0.019272672,-0.012449091,-0.034762457,0.008628544,-0.005196306,0.0036388843,0.0029702943,0.019563716,0.0108284615,0.0015817747,-0.012377665,-0.0003032863,-0.011498278,0.0011285695,0.015852833,-0.014680737,-0.0044302368,-0.0027517462,0.008726155,-0.0022090296,0.025285669,0.027901797,-0.008560409,0.023915462,-0.0067895786,0.040620103,0.025412552,-0.01131498,0.03202863,0.02282871,0.04433502,5.6735425e-05,0.014437775,-0.0275421,0.0024257815,0.010959313,0.019563172,0.01442,0.003013241,-0.030269522,0.02240335,-0.025606565,-0.012217291,0.031704325,0.014841165,-0.0021144864,-0.012881146,-0.020455403,0.012474818,-0.011293395,-0.015499477,0.01206955,0.00043385176,0.020488268,-0.037016146,-0.04015952,0.028138312,0.026671002,-0.011841476,0.007342276,0.026695728,-0.0054255393,0.01914483,0.007285495,0.01668047,0.00682327,0.025247343,-0.017443292,0.013155593,-0.0057193227,-0.0049341675,0.013285531,-0.00859824,0.002500985,0.0036417644,-0.008485006,-0.0023823446,-0.004106006,-0.0056237723,0.00051744067,-0.008638248,0.0045785145,-0.0038838703,-0.0022997707,-0.006411296,-0.0078600105,0.010133554
0.32217747,-0.554297,0.31614903,-0.12586024,-0.54728794,0.06210975,0.37949708,-0.11951678,0.076373614,-0.18600556,0.042523406,-0.32500002,0.12272728,-0.045000035,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.9,-0.9,-0.9,0.31966534,-0.586498,0.3370042,-0.087873206,-0.5418515,0.08803292,0.3666028,-0.13271509,0.090637766,-0.18461473,0.035177045,-0.27917996,0.110050716,0.014098867,-0.93521345,-0.9197548,-0.92685384,-0.91694146,-0.95504695,-0.9509354,-0.94792885,-0.9430993,-0.9430682,-0.92834663,-0.92856497,-0.91571516,-0.9341561,-0.9412483,-0.9288053,-0.9256835,1.6431721,-0.11864792,0.072536595,0.7131348,-0.7880577,-0.73868424,0.14076558,0.6105072,-0.87320995,0.08055362,0.90652734,-0.8529802,-0.6855227,-0.2958714,0.52019566,0.7351233,-0.5136178,0.7425701,-0.70840937,0.32926556,-0.84928554,0.7812948,-0.3980544,-0.91762364,-0.95579165,0.70165837,-0.77145165,0.9113941,-0.71559983,0.6370647,0.410414,-0.8316926,0.79976004,-0.17992952,-0.74009305,-0.92471576,0.24742864,0.6897998,-0.6417496,0.60843337,-0.72301626,0.31363422,0.7690349,-0.40361178,-0.10773834,0.6993769,-0.019269286,-0.38614133,-0.4794004,-0.93142086,-0.72768253,-0.9542665,0.72334063,0.18596044,0.050727505,0.108843036,0.06866929,0.060255107,0.04440331,0.01976024,-0.16180085,-0.05623321,0.04092584,0.037227344,0.019415908,0.07894475,-0.06443976,-0.058888454,0.04231718,-0.024622228,-0.09780271,0.039693404,0.00015744474,0.012825799,-0.056236368,-0.0069246674,0.10732369,-0.0067576193,-0.02467131,0.029775904,-0.018881315,0.12450106,0.04161679,-0.06705026,-0.020019606,-0.032306254,-0.0054273587,-0.04996003,-0.016683375,0.12547325,0.070407316,-0.028281543,0.04096027,-0.04459057,0.0037751913,-0.026541436,-0.061038375,0.091778606,0.07000719,0.22300106,0.025433213,0.073473,0.00033441558,-0.060187552,0.068620495,0.06162754,-0.089671664,0.058627814,-0.018916436,-0.029624367,-0.13755251,-0.06569389,0.12684214,0.08931874,-0.04078624,0.02520887,-0.10613447,-0.009329948,-0.12121279,0.012519873,0.06032858,-0.033525407,0.04385539,-0.10237682,-0.11540928,0.041480172,0.050045807,-0.019118212,-0.018225197,0.16086069,-0.046512436,-0.022911487,0.010278401,0.037173044,-0.032076407,0.050398048,0.07572307,-0.05553217,0.07582039,-0.004690975,0.07073419,0.036676038,0.08933844,-0.034241445,-0.017364552,-0.005487025,-0.008328977,-0.011171502,0.00072632916,-0.01758171,0.008683923,-0.008058158,-0.004691061,-0.012162944,-0.016180824,0.020220194
0.32217747,-0.554297,0.31614903,-0.12586024,-0.54728794,0.06210975,0.37955198,-0.11951678,0.07417581,-0.18642262,0.041588817,-0.30833337,0.10519481,-0.037500046,-0.9,-0.9014516,-0.9,-0.9,-0.9014516,-0.9,-0.9014516,-0.9,-0.9,-0.9029032,-0.9,-0.9029032,-0.89564514,-0.9,-0.9,-0.9,0.31176916,-0.57659996,0.30308583,-0.121000946,-0.54223675,0.092003584,0.3453419,-0.12626895,0.09699121,-0.18406159,0.037601415,-0.26624268,0.113241956,-0.014889706,-0.90379685,-0.8989344,-0.9055767,-0.9034038,-0.9354656,-0.9269965,-0.9261908,-0.9219176,-0.90302634,-0.88659173,-0.897411,-0.8875889,-0.90122145,-0.8939224,-0.8966874,-0.8942338,2.0675354,-0.36026767,0.07371298,0.6981432,-0.8491544,-0.6957107,0.62678117,0.828103,-0.944959,0.13535699,0.9100933,-0.8962874,-0.7068368,-0.296969,0.67264974,0.7240817,-0.3403938,0.757463,-0.7975292,0.46328276,-0.86553925,0.81723464,-0.44002634,-0.9039475,-0.95308805,0.68359745,-0.7183756,0.92420906,-0.79408246,0.7037529,0.3437497,-0.88952416,0.7930777,-0.3426007,-0.8127025,-0.9285483,0.3236639,0.8057132,-0.62265176,0.44195977,-0.83345264,0.41046947,0.8719416,-0.26673356,0.03326954,0.6813212,0.06686111,-0.27595624,-0.5948109,-0.8603367,-0.76728654,-0.9513425,0.64535683,0.63815254,0.10531885,0.22734134,0.18265936,0.105520174,0.0791422,0.09449282,-0.33890265,-0.10746515,0.09052884,0.10457428,0.022456063,0.15977569,-0.12098365,-0.1428701,0.067353494,-0.025484655,-0.20939653,0.12703294,-0.040923227,0.021947555,-0.13402402,-0.047174636,0.20870833,-0.02427947,-0.059064906,0.0790371,-0.060209136,0.29748318,0.077224195,-0.18272536,-0.05144543,-0.061336797,-0.0043671615,-0.13653304,-0.036227785,0.2508472,0.11798909,-0.031659134,0.058361825,-0.06954057,-0.03771475,-0.10779354,-0.12029124,0.16804048,0.13476409,0.41070122,0.046713356,0.14216456,0.054179966,-0.1345684,0.1307975,0.10035344,-0.2421106,0.116637334,-0.008175703,-0.090082385,-0.2776885,-0.12194946,0.25250104,0.16711216,-0.0805311,0.058956478,-0.19312644,-0.064993195,-0.2589691,0.039364107,0.121702485,-0.055803448,0.07108123,-0.19825375,-0.20962131,0.0655544,0.07994701,-0.025694305,-0.050151996,0.3034925,-0.10348159,-0.07770866,0.015891336,0.06853297,-0.07413082,0.101041265,0.1869387,-0.1371698,0.20632371,0.0020118095,0.12562814,0.07951193,0.20035663,-0.090037495,-0.029567339,-0.011667871,-0.011101626,-0.01793903,-0.0017481744,-0.025055345,0.011487184,-0.012047689,-0.0074635325,-0.01874122,-0.027875006,0.03148309
0.32217747,-0.554297,0.31614903,-0.12586024,-0.54728794,0.06210975,0.37949708,-0.118913114,0.074725255,-0.18517146,0.0420561,-0.30833337,0.11103896,-0.030000003,-0.9,-0.9014516,-0.9,-0.89854836,-0.9029032,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.88258064,-0.9,-0.9,-0.9,0.31114826,-0.57093257,0.30133307,-0.1343126,-0.5530914,0.07496014,0.35939583,-0.120530225,0.09524152,-0.18916267,0.047143966,-0.27183378,0.11925368,-0.032536633,-0.8787634,-0.88610697,-0.89025086,-0.895772,-0.91927105,-0.9070894,-0.91046256,-0.90305877,-0.88526297,-0.87236136,-0.88403594,-0.87959665,-0.8925913,-0.8798709,-0.8865169,-0.88639665,2.489693,-0.6128718,0.08009833,0.6809348,-0.84494495,-0.6651986,0.8165315,0.8359677,-0.94633514,0.25787714,0.91207206,-0.916364,-0.73247176,-0.290842,0.70906967,0.70045906,-0.21305075,0.71840924,-0.7930475,0.534623,-0.86582536,0.81717587,-0.40585554,-0.89675564,-0.9469693,0.6838195,-0.6660367,0.9174779,-0.8283032,0.70764774,0.26428828,-0.91917485,0.80362475,-0.42188343,-0.8371665,-0.91653574,0.3288269,0.83312076,-0.6278601,0.36477536,-0.8256955,0.57872146,0.8853616,-0.32719573,0.10485112,0.6833044,0.21928051,-0.24922693,-0.71837175,-0.75324905,-0.74980164,-0.93657964,0.598206,0.79787886,0.14184135,0.33425248,0.28661,0.12104068,0.12443441,0.16604182,-0.48880386,-0.14980243,0.15560476,0.17378159,0.015143446,0.23587511,-0.16701908,-0.22698838,0.108153656,-0.035322614,-0.3139271,0.18723516,-0.09355734,0.0271207,-0.20223202,-0.103379786,0.2961056,-0.02724903,-0.10189752,0.12959127,-0.11725583,0.44989878,0.089769244,-0.29846436,-0.103227,-0.08241046,0.0016658789,-0.2168697,-0.06494072,0.3622191,0.17047484,-0.030973444,0.07004297,-0.08930382,-0.05442292,-0.18873332,-0.18154086,0.24197903,0.2023672,0.5592818,0.06776864,0.20428543,0.11326199,-0.21027796,0.17946261,0.14464971,-0.399015,0.18320553,-0.006957158,-0.12673382,-0.40578046,-0.17211847,0.38594246,0.22918426,-0.12211087,0.07518295,-0.26885158,-0.13401312,-0.37725788,0.059700634,0.18317567,-0.055866823,0.094788514,-0.29862905,-0.30263665,0.09494377,0.1064013,-0.034405004,-0.08033588,0.42698306,-0.1702427,-0.124093615,0.03607102,0.1029802,-0.09939686,0.17072713,0.29633,-0.21135107,0.34205818,0.015961086,0.16400355,0.12007682,0.30518743,-0.16043814,-0.045838684,-0.021607388,-0.011503437,-0.026271716,-0.008068692,-0.030216737,0.012953982,-0.015661128,-0.010682149,-0.027441654,-0.043624543,0.044500466
0.32223377,-0.554297,0.31614903,-0.12586024,-0.54728794,0.06210975,0.37949708,-0.118913114,0.0730769,-0.18558851,0.042056106,-0.30000004,0.12857144,-0.030000003,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9,-0.9029032,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,0.3097484,-0.57046485,0.308328,-0.12923235,-0.5539665,0.0517485,0.37645143,-0.11545183,0.08935229,-0.18599892,0.051631052,-0.27353987,0.12501398,-0.031028237,-0.8740329,-0.8862148,-0.88825214,-0.8964604,-0.9100848,-0.8966119,-0.903843,-0.89350843,-0.88836235,-0.87993026,-0.88677764,-0.886786,-0.89454526,-0.88549733,-0.8893572,-0.89087933,2.8567042,-0.85313094,0.09222708,0.66132706,-0.8314539,-0.64602387,0.8600925,0.8091796,-0.9433921,0.40671352,0.92410153,-0.9290163,-0.75664073,-0.287535,0.69139206,0.6884986,-0.16391897,0.6740065,-0.75749815,0.57210076,-0.8644335,0.8141464,-0.36370644,-0.8868318,-0.9474388,0.68732387,-0.6176791,0.9031986,-0.8478366,0.7056903,0.2080164,-0.93827224,0.8073713,-0.4546013,-0.850536,-0.91256344,0.3578395,0.8547561,-0.66798526,0.3735895,-0.80749476,0.7046659,0.876027,-0.49165606,0.14110574,0.6817964,0.38330054,-0.29596907,-0.79688525,-0.6671235,-0.7381407,-0.9257672,0.56972516,0.83421534,0.15677828,0.41931927,0.37178943,0.11165274,0.17605837,0.226974,-0.5900063,-0.17930445,0.22493365,0.24165818,0.003015999,0.2933392,-0.203399,-0.30722344,0.16137004,-0.05451266,-0.39708084,0.22646542,-0.14786385,0.034902316,-0.25216064,-0.16145317,0.3641373,-0.020428892,-0.14903972,0.18245357,-0.18039232,0.5614893,0.08247627,-0.4027381,-0.16761348,-0.08940763,0.013149392,-0.2828581,-0.10490476,0.44730645,0.22505589,-0.038234975,0.074299544,-0.10680867,-0.045764577,-0.2617712,-0.23939484,0.30846813,0.2651923,0.66030544,0.09225262,0.25545576,0.16898085,-0.29059058,0.21005602,0.18589978,-0.5321469,0.26428744,-0.013913514,-0.1349987,-0.5023339,-0.21906339,0.5048717,0.27846014,-0.16798455,0.07344274,-0.336685,-0.20298319,-0.45904118,0.07792044,0.23624675,-0.037133947,0.11271832,-0.38833767,-0.37656778,0.11799217,0.12574226,-0.036609024,-0.10765598,0.5279613,-0.23473988,-0.16694187,0.0697668,0.13981755,-0.10763924,0.24618334,0.40159106,-0.27387372,0.45701176,0.036676697,0.18921527,0.16873011,0.39012796,-0.24411698,-0.06590384,-0.035117812,-0.009191278,-0.036189623,-0.018393513,-0.032596063,0.013446648,-0.018868184,-0.01452896,-0.038476553,-0.063066766,0.059609998
0.32223377,-0.5543151,0.31614903,-0.12587738,-0.54728794,0.06210975,0.37949708,-0.11981862,0.07637361,-0.18683967,0.041588824,-0.3166667,0.122727275,-0.01500003,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8912903,-0.9,-0.9,-0.9,0.30797398,-0.5734537,0.31091008,-0.12327382,-0.5468129,0.036590505,0.38092306,-0.11016361,0.0857481,-0.180508,0.054871168,-0.26897505,0.1292911,-0.022960901,-0.8799166,-0.89120364,-0.8924596,-0.90100604,-0.9052961,-0.89312476,-0.90188396,-0.8903429,-0.8959502,-0.89037377,-0.89261013,-0.89448625,-0.89607376,-0.89251596,-0.89375407,-0.89608115,3.1541667,-1.0645854,0.11000474,0.639451,-0.82074326,-0.63171726,0.8688659,0.7846663,-0.94285274,0.54178184,0.93649435,-0.93766034,-0.7727701,-0.2803153,0.66481996,0.6878406,-0.17698076,0.63921607,-0.7202799,0.5930918,-0.863202,0.810248,-0.3262382,-0.8738319,-0.9508167,0.6924251,-0.5709592,0.88818276,-0.8629102,0.71114427,0.17945684,-0.9507123,0.80483884,-0.46873423,-0.8607789,-0.9140849,0.41832572,0.87678665,-0.71483016,0.41603827,-0.79236037,0.7691506,0.8588986,-0.6426173,0.16796663,0.6712653,0.5218957,-0.3572637,-0.8384089,-0.61949366,-0.73637897,-0.9214464,0.54686606,0.8409143,0.15249662,0.48049304,0.43728724,0.084559284,0.23183508,0.2774319,-0.6490722,-0.1993375,0.2889003,0.30404624,-0.0155078815,0.330272,-0.23109712,-0.37805343,0.22067304,-0.079926185,-0.45609862,0.25474042,-0.19916272,0.046786267,-0.28518978,-0.21622835,0.41303796,-0.006722187,-0.19551833,0.23514564,-0.24134868,0.6331943,0.05878625,-0.48973748,-0.23893543,-0.08106368,0.029831752,-0.3323897,-0.15440628,0.5054431,0.27971798,-0.058443286,0.07251013,-0.12150671,-0.017651986,-0.32490838,-0.28910297,0.36831194,0.32116404,0.721834,0.11954713,0.29699838,0.21652652,-0.3726257,0.2220201,0.21666946,-0.6271664,0.35456955,-0.027193666,-0.12031246,-0.5655142,-0.2627882,0.5950544,0.3180782,-0.2152443,0.055122536,-0.3959495,-0.26574513,-0.50782984,0.09801304,0.2759454,-0.00319827,0.12531081,-0.46036527,-0.42464596,0.12917148,0.14010607,-0.02791844,-0.13171355,0.60531384,-0.2923846,-0.21175738,0.11318694,0.17903668,-0.10120925,0.31934342,0.49526602,-0.32275462,0.5415126,0.061514482,0.20520942,0.227622,0.45338562,-0.332614,-0.08912166,-0.051686913,-0.00419494,-0.047596063,-0.032580264,-0.03177709,0.013408497,-0.021688864,-0.019292302,-0.051540874,-0.08550408,0.077013455
0.32223377,-0.554297,0.31612757,-0.12587738,-0.54728794,0.06210975,0.37949708,-0.11830963,0.07582416,-0.18517146,0.041121524,-0.3166667,0.12272727,-0.03750002,-0.9,-0.9014516,-0.9,-0.9,-0.9014516,-0.9,-0.9043548,-0.9,-0.9,-0.9014516,-0.9014516,-0.9,-0.89564514,-0.9043548,-0.9,-0.9,0.30506316,-0.57642716,0.30879363,-0.11821361,-0.5405872,0.03148671,0.37603343,-0.1054202,0.08197752,-0.17427942,0.058431514,-0.26596126,0.1265267,-0.012674605,-0.8857083,-0.8947406,-0.8959269,-0.9051566,-0.90394795,-0.89535356,-0.9033016,-0.8924784,-0.902735,-0.8980227,-0.8968018,-0.8982345,-0.89411074,-0.8944737,-0.89488506,-0.8976979,3.38629,-1.2382078,0.13308947,0.61554396,-0.81566054,-0.6263337,0.8721243,0.7676578,-0.9431842,0.63932735,0.945486,-0.94315535,-0.7816633,-0.27127457,0.6420473,0.6899505,-0.22925001,0.61279356,-0.6971972,0.6026785,-0.8602104,0.801418,-0.29438704,-0.85614455,-0.95219076,0.69214314,-0.52813506,0.87341577,-0.8736256,0.730994,0.17498831,-0.9592929,0.8004034,-0.47440293,-0.8661488,-0.9168986,0.4882052,0.89347416,-0.75413615,0.45903334,-0.7834513,0.79830486,0.8394254,-0.732851,0.19937013,0.6515127,0.61089784,-0.413391,-0.8597063,-0.61100304,-0.73121345,-0.92225415,0.52829486,0.8425275,0.13203706,0.52118695,0.48455963,0.045710485,0.2898805,0.318821,-0.6807709,-0.21396457,0.34156036,0.3564507,-0.042008623,0.34980515,-0.2505693,-0.43540323,0.28025195,-0.10858725,-0.49437493,0.277825,-0.24476834,0.06236516,-0.30561385,-0.26650187,0.4452759,0.012695622,-0.238459,0.28368294,-0.2940521,0.67521495,0.021531979,-0.5566416,-0.31126714,-0.059859175,0.05045381,-0.36558512,-0.21016379,0.54168445,0.33210683,-0.09142064,0.0678833,-0.13175763,0.024213338,-0.37778205,-0.32750425,0.42129028,0.36926877,0.75698334,0.14667712,0.3316814,0.25354737,-0.44948688,0.21712533,0.23437946,-0.6860054,0.4424336,-0.045813017,-0.089202195,-0.6027486,-0.30194476,0.65493256,0.3494538,-0.26004088,0.022512404,-0.44457763,-0.31941172,-0.5349002,0.12142283,0.30071905,0.04232967,0.13440445,-0.5137414,-0.44841963,0.1275226,0.15236048,-0.008844117,-0.15212786,0.66011375,-0.34244475,-0.25940487,0.16298227,0.21949098,-0.08232683,0.38528562,0.56970626,-0.35823515,0.59773326,0.08841071,0.21422617,0.29298428,0.49789932,-0.4153487,-0.11467094,-0.070685714,0.0032721176,-0.060335256,-0.050355207,-0.02748506,0.013256248,-0.024220891,-0.02532147,-0.06623769,-0.110164784,0.09677509
0.32217747,-0.554297,0.31614903,-0.12586024,-0.54728794,0.06210975,0.37949708,-0.119214855,0.0730769,-0.1847544,0.043457974,-0.3166667,0.11688313,-0.030000033,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,0.30061412,-0.5828267,0.30907875,-0.11399172,-0.5354213,0.03584391,0.3698884,-0.10594212,0.08306819,-0.17414828,0.05875765,-0.26612353,0.12108352,-0.009868426,-0.89094913,-0.8981614,-0.8995848,-0.9094392,-0.90423125,-0.89974135,-0.90561104,-0.89610493,-0.9062568,-0.9015145,-0.8982694,-0.8985463,-0.8913625,-0.894652,-0.8952582,-0.8983269,3.564866,-1.3725657,0.16102128,0.5898618,-0.8152204,-0.62697834,0.8756103,0.7614856,-0.94488156,0.70961124,0.95040315,-0.9465067,-0.7837346,-0.2623848,0.62731534,0.7013674,-0.297869,0.60439116,-0.68773025,0.60450673,-0.8559322,0.79443586,-0.2636652,-0.8393494,-0.95248336,0.69073546,-0.4950087,0.8635653,-0.8816672,0.75636375,0.19918503,-0.9646174,0.793937,-0.47587964,-0.870924,-0.919579,0.5470621,0.9049765,-0.78099257,0.4894041,-0.77195567,0.80965346,0.8258231,-0.77650774,0.23263401,0.6289492,0.6622409,-0.44626945,-0.8717687,-0.62607163,-0.7278683,-0.92567855,0.5139995,0.84079844,0.0981306,0.5468834,0.5172547,-0.0009942089,0.34655464,0.35289416,-0.69726115,-0.2273366,0.3797763,0.39640397,-0.077391006,0.35610968,-0.26277617,-0.4788744,0.33603573,-0.13776904,-0.51792663,0.29909632,-0.28370735,0.080913424,-0.31854728,-0.31227323,0.464717,0.03687422,-0.2759673,0.3243964,-0.33502117,0.6986729,-0.026107809,-0.60505015,-0.37876084,-0.029573878,0.07343593,-0.38424793,-0.2681896,0.5621409,0.38000372,-0.1347186,0.06373457,-0.13710533,0.07463869,-0.4203491,-0.35357758,0.4666686,0.40903547,0.7769427,0.17120507,0.36217922,0.2803477,-0.51472443,0.19717261,0.2395951,-0.7192024,0.51721054,-0.06880388,-0.047386494,-0.6236262,-0.33505633,0.6909756,0.37293306,-0.29977268,-0.02222841,-0.4820336,-0.3635168,-0.55032337,0.14806508,0.31094605,0.09494674,0.14272629,-0.55108285,-0.45252356,0.11410609,0.16463073,0.018299727,-0.1683025,0.69674444,-0.38497296,-0.30778855,0.21589254,0.25962895,-0.053174164,0.44186836,0.6229556,-0.38164896,0.6328685,0.11567783,0.2179037,0.35912746,0.52819663,-0.48365465,-0.14167748,-0.09148156,0.012924471,-0.07422041,-0.07134296,-0.019657066,0.0133214,-0.026642349,-0.032934673,-0.08225667,-0.13629402,0.11878423
0.32223377,-0.554297,0.31614903,-0.12587738,-0.54728794,0.06215522,0.37949708,-0.118611276,0.074725255,-0.18600556,0.04299068,-0.3166667,0.11103897,-0.030000003,-0.9,-0.9,-0.9,-0.89854836,-0.9029032,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89564514,-0.9,-0.9,-0.9,0.29817855,-0.5882189,0.3087802,-0.11141844,-0.5339282,0.043448064,0.36492577,-0.10634142,0.084106855,-0.17363554,0.059201103,-0.26819846,0.113564566,-0.007501892,-0.893619,-0.89914423,-0.9009731,-0.91122884,-0.90523946,-0.90474343,-0.908574,-0.9005407,-0.9084807,-0.9034573,-0.8987659,-0.8978076,-0.889064,-0.89414793,-0.8952219,-0.8983606,3.7019682,-1.4683782,0.19329144,0.5626403,-0.81885976,-0.6321785,0.87986904,0.7645211,-0.9456923,0.75567037,0.95320016,-0.9486912,-0.7817162,-0.24822176,0.6198746,0.711083,-0.35948637,0.6023558,-0.6889554,0.59900445,-0.8506032,0.7877966,-0.22985315,-0.8275427,-0.9511989,0.6909829,-0.47608897,0.8569604,-0.88700634,0.7801477,0.23432939,-0.967869,0.7914839,-0.4675101,-0.87502205,-0.9214252,0.5895469,0.9132951,-0.8007358,0.50670695,-0.7634422,0.8136398,0.81857294,-0.7939692,0.2664504,0.6032155,0.6878935,-0.46717212,-0.87733173,-0.6518602,-0.72028804,-0.92985266,0.510279,0.8402031,0.05308039,0.5624432,0.53904057,-0.05227118,0.39878783,0.38117364,-0.7061479,-0.24175574,0.4037882,0.42421383,-0.120514974,0.3528353,-0.26933482,-0.5101879,0.38518074,-0.16592142,-0.5318868,0.32043323,-0.315825,0.10182764,-0.32764372,-0.35298756,0.47437033,0.06488254,-0.30786952,0.35659334,-0.36262587,0.7113476,-0.08129089,-0.6388261,-0.43723354,0.006904993,0.09788047,-0.39064023,-0.32465747,0.5725781,0.42189053,-0.18507898,0.06265896,-0.13722606,0.12974198,-0.45358157,-0.36808813,0.50350255,0.44032082,0.78815705,0.1909027,0.38981646,0.29733193,-0.56557363,0.16471809,0.23386276,-0.7369336,0.573118,-0.095680065,0.0013018206,-0.63529027,-0.36211327,0.7118649,0.39016923,-0.33369043,-0.07555365,-0.5092754,-0.39815852,-0.56124115,0.17680249,0.3080894,0.15083744,0.15206702,-0.5759973,-0.44150865,0.090591595,0.17755637,0.05101835,-0.17982723,0.71989065,-0.42009446,-0.35441995,0.2686815,0.29787022,-0.016035933,0.4874951,0.65775824,-0.39599413,0.6547125,0.14282085,0.21675228,0.42028132,0.5486995,-0.5341586,-0.16931619,-0.11350584,0.024483055,-0.08905625,-0.09509818,-0.008403054,0.013842105,-0.029188149,-0.04236198,-0.099396184,-0.16318229,0.14279798
