position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,size0,size1
-0.04737028208249938,-0.619957495049281,0.09558487561644025,-0.19282270172529004,-0.034048212502451936,0.7505570412574064,0.6944018038704843,-0.19151292465191283,0.15145279463218808,-0.21469127213468053,0.07550921169752256,0.06428573923579262,-0.06000003496805639,-0.22191778706345733,-0.8520967746153474,-0.8129032284021378,-0.8303225800395012,-0.8158064531162381,-0.8825806450098753,-0.888387096952647,-0.8941935484763235,-0.9,-0.9,-0.8927419355954044,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04737028208249938,-0.619957495049281,0.09558487561644025,-0.19282270172529004,-0.034048212502451936,0.7505570412574064,0.6944018038704843,-0.19040581792133415,0.1525423839453518,-0.21558768606043888,0.07638214897022377,0.07232145068627083,-0.06000003496805639,-0.22191778706345733,-0.8506451614201069,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8898387098335662,-0.8927419355954044,-0.9,-0.9,-0.8941935484763235,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04737028208249938,-0.6199704193518245,0.09556664945806215,-0.19283538546742207,-0.034048212502451936,0.7505378317537837,0.6944018038704843,-0.19012904123868957,0.15199758262779273,-0.21693230583594192,0.0733268623541784,0.06428573923579262,-0.055000028080408936,-0.2034246568075233,-0.8506451614201069,-0.8129032284021378,-0.8303225800395012,-0.8158064531162381,-0.8825806450098753,-0.888387096952647,-0.8927419355954044,-0.9,-0.9,-0.8941935484763235,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04737028208249938,-0.619957495049281,0.09558487561644025,-0.19282270172529004,-0.034014866606073224,0.7505570412574064,0.6944018038704843,-0.19151292465191283,0.15308717194095667,-0.21648409998619722,0.07376333304439264,0.06428573923579262,-0.055000028080408936,-0.20958902962981274,-0.853548387810588,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.888387096952647,-0.8927419355954044,-0.9,-0.9,-0.8941935484763235,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04727276411735837,-0.619957495049281,0.09558487561644025,-0.19283538546742207,-0.034031539554262635,0.7505570412574064,0.6944018038704843,-0.18929879916808634,0.15199758262779273,-0.21648409998619722,0.0741998037346071,0.07232145068627083,-0.06000003496805639,-0.2157534142411679,-0.853548387810588,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8927419355954044,-0.8941935484763235,-0.9,-0.9,-0.8927419355954044,-0.8840322579955683,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04741904106506989,-0.619957495049281,0.09558487561644025,-0.19282270172529004,-0.034014866606073224,0.7505570412574064,0.6944018038704843,-0.19095937128662344,0.14981840400146507,-0.21469126990841148,0.07463627442482146,0.07232145068627083,-0.055000028080408936,-0.20958904141887846,-0.8506451614201069,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8912903227144853,-0.8941935484763235,-0.9,-0.9,-0.8927419355954044,-0.8840322579955683,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04737028208249938,-0.619957495049281,0.09558487561644025,-0.19282270172529004,-0.034031539554262635,0.7505378317537837,0.6944018038704843,-0.19123614796926813,0.15145278131023365,-0.21603589413645263,0.073326866461906,0.06428573923579262,-0.055000028080408936,-0.22191778706345733,-0.8520967746153474,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8927419355954044,-0.8941935484763235,-0.9,-0.9,-0.8912903227144853,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04741904106506989,-0.619957495049281,0.09556664945806215,-0.19282270172529004,-0.034014866606073224,0.7505186222501606,0.6944018038704843,-0.19068259460397885,0.14872881468830113,-0.21334665013290843,0.07550921580525016,0.06428573923579262,-0.06000003496805639,-0.2157534142411679,-0.8520967746153474,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8927419355954044,-0.8927419355954044,-0.9,-0.9,-0.8941935484763235,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04741904106506989,-0.619957495049281,0.09558487561644025,-0.19282270172529004,-0.034014866606073224,0.7505570412574064,0.6944018038704843,-0.18985226455604498,0.15036320531902414,-0.21513947798442512,0.07638215307795126,0.06428573923579262,-0.06000003496805639,-0.2157534142411679,-0.8506451614201069,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8927419355954044,-0.8941935484763235,-0.9,-0.9,-0.8912903227144853,-0.8825806450098753,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04741904106506989,-0.619957495049281,0.09558487561644025,-0.19283538546742207,-0.033998193657884035,0.7505570412574064,0.6944018038704843,-0.19095937128662344,0.14872881468830113,-0.21693230806221098,0.07463627031709386,0.06428573923579262,-0.06000002304712815,-0.20958904141887846,-0.853548387810588,-0.8129032284021378,-0.8303225800395012,-0.8129032284021378,-0.8825806450098753,-0.8941935484763235,-0.8941935484763235,-0.9,-0.9,-0.8941935484763235,-0.8840322579955683,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
