position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,size0,size1
-0.04746780004764284,-0.6199056991803085,0.09560310177481823,-0.1928480692095541,-0.03468216635688581,0.7497310692391205,0.6942326602703756,-0.24381909886188613,0.13292980295231083,-0.21289844205689468,0.06416100661376978,-0.168749976184016,-0.08500001576211635,-0.18493150297345773,-0.888387096952647,-0.8666129032149911,-0.8637096776627005,-0.876774193905294,-0.8332258064299822,-0.8129032284021378,-0.8274193536490202,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8840322579955683,-0.8927419355954044,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.047516559030213346,-0.6199056991803085,0.09562132793319611,-0.19282270172529004,-0.03469883930507511,0.7497310692391205,0.6942084968989316,-0.24603309237971638,0.1312954123215878,-0.21110561420537788,0.06154218658021138,-0.16071426076420736,-0.0650000299347755,-0.17876711836210268,-0.888387096952647,-0.8651612900197506,-0.8637096776627005,-0.876774193905294,-0.8332258064299822,-0.8129032284021378,-0.8259677404537797,-0.8303225800395012,-0.9,-0.8898387098335662,-0.8840322579955683,-0.8941935484763235,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04746780004764284,-0.6199056991803085,0.09562132793319611,-0.1928607529516867,-0.03469883930507511,0.7497310692391205,0.6942326602703756,-0.24658660175634028,0.12966103501281945,-0.21245023620714998,0.06154218658021138,-0.16071426076420736,-0.0700000249014947,-0.18493150297345773,-0.888387096952647,-0.8666129032149911,-0.8637096776627005,-0.876774193905294,-0.8332258064299822,-0.8129032284021378,-0.8274193536490202,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8840322579955683,-0.8927419355954044,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.047516559030213346,-0.6199056991803085,0.09562132793319611,-0.1928480692095541,-0.03469883930507511,0.7497502787427436,0.6942326602703756,-0.2457563156970718,0.13075062432598317,-0.21289844428316373,0.06066924519978267,-0.17678569160382485,-0.07500002582867804,-0.191095887584813,-0.888387096952647,-0.8651612900197506,-0.8651612900197506,-0.876774193905294,-0.8332258064299822,-0.8129032284021378,-0.8274193536490202,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8840322579955683,-0.8898387098335662,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04756531801278374,-0.6199056991803085,0.09558487561644025,-0.19286075295168603,-0.03469883930507511,0.7497310692391205,0.6942326602703756,-0.24603313636838176,0.1302058363303783,-0.21245023620714998,0.0632880652333413,-0.17678569160382485,-0.08000002079539725,-0.17876711836210268,-0.888387096952647,-0.8666129032149911,-0.8637096776627005,-0.876774193905294,-0.8346774196252227,-0.8129032284021378,-0.8274193536490202,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8854838709812611,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04741904106506989,-0.6199056991803085,0.09560310177481823,-0.19283538546742207,-0.034732185201453825,0.7497502787427436,0.6942809870132646,-0.24603309237971638,0.13075062432598317,-0.21245023620714998,0.06197865727042562,-0.168749976184016,-0.0700000249014947,-0.191095887584813,-0.8854838709812611,-0.8666129032149911,-0.8651612900197506,-0.876774193905294,-0.8361290328204632,-0.8129032284021378,-0.8288709668442608,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8840322579955683,-0.8898387098335662,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.047516559030213346,-0.6199056991803085,0.09560310177481823,-0.19286075295168603,-0.034715512253264635,0.7497694882463667,0.6942568236418206,-0.2463098250736957,0.12966103501281945,-0.21065741058190235,0.06285159865085432,-0.16071426076420736,-0.07000003086195883,-0.16027396452803722,-0.8869354839669541,-0.8666129032149911,-0.8637096776627005,-0.876774193905294,-0.8361290328204632,-0.8129032284021378,-0.8303225800395012,-0.8303225800395012,-0.9,-0.8912903227144853,-0.8840322579955683,-0.8898387098335662,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04756531801278374,-0.6199056991803085,0.09558487561644025,-0.19287343669381873,-0.03469883930507511,0.7498079049637688,0.6942809870132646,-0.24575635968573717,0.1302058230084241,-0.21110561420537788,0.06241512385291259,-0.168749976184016,-0.07500001986821392,-0.19726026040710243,-0.888387096952647,-0.8651612900197506,-0.8651612900197506,-0.876774193905294,-0.8346774196252227,-0.8129032284021378,-0.8288709668442608,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8840322579955683,-0.8898387098335662,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04756531801278374,-0.6199056991803085,0.09558487561644025,-0.1928480692095541,-0.034732185201453825,0.7498079049637688,0.6943051503847085,-0.24575640367440255,0.12966103501281945,-0.2120020303574054,0.06241512385291259,-0.168749976184016,-0.06000003496805639,-0.19726026040710243,-0.888387096952647,-0.8651612900197506,-0.8637096776627005,-0.876774193905294,-0.8332258064299822,-0.8143548415973783,-0.8303225800395012,-0.8303225800395012,-0.9,-0.8912903227144853,-0.8840322579955683,-0.8912903227144853,-0.9,-0.9,-0.9,-0.9,0.0,0.0
-0.04741904106506989,-0.6199056991803085,0.09558487561644025,-0.19284806920955466,-0.034715512253264635,0.7497694882463667,0.6943051503847085,-0.24492611761513394,0.12966103501281945,-0.21020920027961953,0.06328806112561369,-0.168749976184016,-0.07500002582867804,-0.18493150297345773,-0.888387096952647,-0.8651612900197506,-0.8651612900197506,-0.876774193905294,-0.8346774196252227,-0.8158064547926188,-0.8303225800395012,-0.8303225800395012,-0.9,-0.8927419355954044,-0.8825806450098753,-0.8898387098335662,-0.9,-0.9,-0.9,-0.9,0.0,0.0
