4.527473449707031250e-01,4.801451265811920166e-01,4.721369445323944092e-01,4.992678165435791016e-01,4.881306886672973633e-01,4.855437278747558594e-01,5.001149773597717285e-01,5.117669701576232910e-01,4.946049749851226807e-01,5.303614735603332520e-01,5.136735439300537109e-01,4.719420671463012695e-01,5.075519680976867676e-01,4.901716709136962891e-01,5.367321968078613281e-01,4.995838999748229980e-01,4.844995737075805664e-01,4.781814515590667725e-01,4.858502149581909180e-01,4.814016819000244141e-01
4.523240327835083008e-01,4.803713560104370117e-01,4.723906815052032471e-01,4.993922412395477295e-01,4.878996610641479492e-01,4.855276048183441162e-01,4.999337792396545410e-01,5.119702219963073730e-01,4.946988821029663086e-01,5.304623246192932129e-01,5.136346817016601562e-01,4.717245697975158691e-01,5.074899792671203613e-01,4.903455972671508789e-01,5.368580818176269531e-01,4.994891285896301270e-01,4.846819639205932617e-01,4.778719544410705566e-01,4.860526621341705322e-01,4.816080629825592041e-01
4.525813460350036621e-01,4.799938201904296875e-01,4.716649353504180908e-01,4.998062551021575928e-01,4.885354042053222656e-01,4.855740964412689209e-01,5.001191496849060059e-01,5.118442773818969727e-01,4.943122267723083496e-01,5.304048061370849609e-01,5.140299797058105469e-01,4.718950390815734863e-01,5.076558589935302734e-01,4.903939366340637207e-01,5.369790196418762207e-01,4.995348155498504639e-01,4.850021004676818848e-01,4.780803322792053223e-01,4.859943091869354248e-01,4.816295802593231201e-01
4.526173472404479980e-01,4.803299009799957275e-01,4.720624387264251709e-01,4.998275637626647949e-01,4.879733920097351074e-01,4.859341979026794434e-01,5.000131726264953613e-01,5.117665529251098633e-01,4.945317804813385010e-01,5.303407311439514160e-01,5.140072107315063477e-01,4.715914428234100342e-01,5.080652832984924316e-01,4.900511801242828369e-01,5.370636582374572754e-01,4.995714426040649414e-01,4.847671091556549072e-01,4.776757955551147461e-01,4.860976338386535645e-01,4.810814857482910156e-01
4.525812566280364990e-01,4.800395071506500244e-01,4.716971814632415771e-01,4.999526739120483398e-01,4.883023202419281006e-01,4.855259656906127930e-01,5.002154111862182617e-01,5.123380422592163086e-01,4.948770701885223389e-01,5.304649472236633301e-01,5.143766403198242188e-01,4.718992710113525391e-01,5.076566934585571289e-01,4.912306368350982666e-01,5.373591184616088867e-01,4.991480410099029541e-01,4.852550625801086426e-01,4.782145321369171143e-01,4.858366847038269043e-01,4.815386235713958740e-01
4.526580274105072021e-01,4.800394177436828613e-01,4.717559218406677246e-01,4.999452829360961914e-01,4.882318973541259766e-01,4.856853485107421875e-01,4.997899234294891357e-01,5.121916532516479492e-01,4.944249689579010010e-01,5.302487015724182129e-01,5.141026377677917480e-01,4.720168411731719971e-01,5.077859759330749512e-01,4.901747703552246094e-01,5.367833375930786133e-01,4.996884763240814209e-01,4.841813147068023682e-01,4.781040549278259277e-01,4.861216247081756592e-01,4.815067350864410400e-01
4.526023566722869873e-01,4.795302748680114746e-01,4.721154570579528809e-01,4.993660151958465576e-01,4.882390499114990234e-01,4.858733415603637695e-01,4.999594092369079590e-01,5.116947889328002930e-01,4.947211742401123047e-01,5.301545858383178711e-01,5.135347843170166016e-01,4.718530774116516113e-01,5.077791213989257812e-01,4.901893138885498047e-01,5.377784371376037598e-01,4.996016323566436768e-01,4.850974678993225098e-01,4.780645370483398438e-01,4.856231808662414551e-01,4.817228615283966064e-01
4.525037109851837158e-01,4.803982079029083252e-01,4.719484448432922363e-01,4.994273185729980469e-01,4.882304668426513672e-01,4.858559966087341309e-01,5.000321865081787109e-01,5.117638707160949707e-01,4.947752654552459717e-01,5.305572748184204102e-01,5.136840939521789551e-01,4.717239737510681152e-01,5.077636241912841797e-01,4.902417063713073730e-01,5.370372533798217773e-01,4.994972050189971924e-01,4.853646755218505859e-01,4.778098762035369873e-01,4.856056272983551025e-01,4.816130995750427246e-01
4.524760842323303223e-01,4.801454246044158936e-01,4.721501171588897705e-01,4.994700849056243896e-01,4.881936609745025635e-01,4.854716956615447998e-01,4.998992979526519775e-01,5.121066570281982422e-01,4.942740797996520996e-01,5.303375720977783203e-01,5.138424634933471680e-01,4.723485410213470459e-01,5.081006288528442383e-01,4.900609254837036133e-01,5.372860431671142578e-01,4.996789395809173584e-01,4.844656586647033691e-01,4.780321717262268066e-01,4.860058128833770752e-01,4.818747043609619141e-01
4.525310695171356201e-01,4.805090725421905518e-01,4.722140729427337646e-01,4.993387758731842041e-01,4.876893460750579834e-01,4.855725765228271484e-01,5.000738501548767090e-01,5.121403336524963379e-01,4.946143031120300293e-01,5.304479002952575684e-01,5.136865973472595215e-01,4.717859923839569092e-01,5.078492164611816406e-01,4.904322922229766846e-01,5.367243885993957520e-01,4.991894960403442383e-01,4.844954311847686768e-01,4.777665436267852783e-01,4.859932959079742432e-01,4.810451567173004150e-01
