position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15
-0.7360651998522123,-0.38984949488915843,0.723854804545652,0.15465463957864822,-0.89869115138311,0.7229103781961116,-0.6565150765237676,-0.20790330493379683,0.12705424462981607,-0.3934539507989647,-0.012967326787406086,-0.20172418590282715,0.0507041822537353,-0.23500001083720745,-0.9,-0.9,-0.901451612985693,-0.8985483872238547,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8941935488954187,-0.9,-0.9
-0.7360651998522123,-0.38984949488915843,0.723854804545652,0.15465463957864822,-0.89869115138311,0.7228935932557999,-0.6564940708378011,-0.20790338427442334,0.1262675306536417,-0.3922697407602388,-0.01051404874654549,-0.19396556779016916,0.0507041822537353,-0.23500002996169111,-0.9,-0.9,-0.901451612985693,-0.8985483872238547,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8825806466862559,-0.9,-0.9029032257618382
-0.7360405057946207,-0.38984949488915843,0.723854804545652,0.15465463957864822,-0.8986764250479721,0.7229271631364235,-0.656536082209734,-0.20765385800408076,0.1262675306536417,-0.3934539507989647,-0.011915928509429241,-0.17844832773239583,0.0507041822537353,-0.22000000892475902,-0.9,-0.9,-0.901451612985693,-0.8970967744477093,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9029032257618382,-0.9014516127761454,-0.9,-0.9,-0.8883870977908374,-0.9,-0.9087096772855148
-0.7360405057946207,-0.3898633436644017,0.723854804545652,0.15465463957864822,-0.8987058777182478,0.7228935932557999,-0.6564940708378011,-0.20740433173373807,0.1262675306536417,-0.394046057288837,-0.011214985329648486,-0.19396556779016916,0.053873193172373934,-0.22000000892475902,-0.9,-0.9,-0.901451612985693,-0.8985483872238547,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8883870977908374,-0.9,-0.9058064515236766
-0.7361145879673956,-0.3898356461139152,0.723854804545652,0.15465463957864822,-0.8986764250479721,0.7228935932557999,-0.6565150765237676,-0.20740425239311167,0.12508745487996797,-0.3946381637787093,-0.010864523634774637,-0.18620694584505382,0.0507041822537353,-0.23500002039944934,-0.9,-0.9,-0.9029032259713858,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8985483871190809,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8825806466862559,-0.9,-0.9
-0.7360651998522123,-0.38982179733867195,0.7238692085719106,0.15465463957864822,-0.8986469723776963,0.7228935932557999,-0.6565150765237676,-0.20740433173373807,0.1266608828323169,-0.393453952269474,-0.010864523634774637,-0.20172418590282715,0.0507041822537353,-0.23000002932420838,-0.9,-0.9,-0.901451612985693,-0.8970967744477093,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8941935488954187,-0.9,-0.9029032257618382
-0.736089893909804,-0.38982179733867195,0.723854804545652,0.15465463957864822,-0.8986469723776963,0.7228768083154881,-0.6564940708378011,-0.20665543556020438,0.12587416885614255,-0.3946381637787093,-0.010514061939900898,-0.19396556779016916,0.0507041822537353,-0.24000002103693208,-0.9,-0.9,-0.9029032259713858,-0.8985483872238547,-0.9,-0.9,-0.9,-0.9,-0.8985483871190809,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8883870977908374,-0.9,-0.9087096772855148
-0.7361392820249872,-0.3898356461139152,0.723854804545652,0.15465463957864822,-0.8986616987128342,0.7228935932557999,-0.6564940708378011,-0.20740433173373807,0.12705424462981607,-0.3937500055144102,-0.010514055343223139,-0.19396556779016916,0.053873193172373934,-0.24000003059917396,-0.9,-0.9,-0.9029032259713858,-0.8985483872238547,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8941935488954187,-0.9,-0.9
-0.7361145879673956,-0.3898356461139152,0.723854804545652,0.15465463957864822,-0.8987058777182478,0.7229103781961116,-0.656536082209734,-0.20740409371185864,0.12626752103481798,-0.3931578990245379,-0.010163580454993992,-0.1939655639577118,0.053873193172373934,-0.2300000101997246,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8985483871190809,-0.9029032257618382,-0.9,-0.9,-0.9,-0.8883870977908374,-0.9,-0.9029032257618382
-0.736089893909804,-0.3898356461139152,0.723854804545652,0.15465463957864822,-0.89869115138311,0.7228935932557999,-0.6565780935816675,-0.20690496183054696,0.12823431078466585,-0.3928618472501112,-0.010514061939900898,-0.16293108384216515,0.05704220409101246,-0.22499999999999998,-0.9,-0.9,-0.901451612985693,-0.8985483872238547,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8941935488954187,-0.9,-0.9029032257618382
-0.7361392820249872,-0.38982179733867195,0.723854804545652,0.15465463957864822,-0.8986764250479721,0.7228935932557999,-0.6566411908139415,-0.20640582994923518,0.1266608828323169,-0.394046057288837,-0.01016359364834929,-0.17844832389993848,0.0602112150096511,-0.2300000197619665,-0.9,-0.9,-0.9029032259713858,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548387475312,-0.8941935488954187,-0.9,-0.9058064515236766
