in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,in image0,in image1,in image2,in image3,in image4,in image5,in image6,in image7,in image8,in image9,in image10,in image11,in image12,in image13,in image14,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,out image0,out image1,out image2,out image3,out image4,out image5,out image6,out image7,out image8,out image9,out image10,out image11,out image12,out image13,out image14,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8985777,-0.38275614,-0.10974439,0.29943457,-0.5086402,0.21034354,-0.06315791,0.15551473,-0.10140845,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.89709675,-0.9,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,-0.61600876,-0.5243661,-0.9,-0.9,-0.37208796,-0.59581316,-0.7063185,-0.9,-0.9,-0.9,-0.724129,-0.9,-0.4439131,-0.9,0.5452425,-0.11574627,0.7665291,-0.4348488,-0.79956037,0.8434484,-0.3585226,-0.13901839,0.29171783,-0.48739466,0.23821229,-0.037832763,0.12057528,-0.111966126,-0.9257737,-0.8959641,-0.90673476,-0.90172076,-0.9534541,-0.9401327,-0.9402122,-0.9450814,-0.8955472,-0.89921284,-0.9011564,-0.86243373,-0.911961,-0.9188781,-0.8993746,-0.9039507,-0.8999496,-0.5979108,-0.5239963,-0.8707953,-0.8377322,-0.32312155,-0.583311,-0.6458786,-0.8670357,-0.8754061,-0.8684713,-0.6488048,-0.87482727,-0.4788602,-0.87070245,1.1121621,0.08528196,0.18601044,0.7113318,-0.7125643,-0.2625002,-0.67420745,0.2656202,-0.65251553,-0.6332644,0.6121939,-0.37815723,0.92834,0.86525536,0.3446643,-0.6980358,-0.6321451,-0.46414384,-0.52035385,-0.5962979,0.18877114,0.7721335,-0.49926075,0.41231766,-0.45446816,0.89068145,0.027131949,0.5701685,-0.14252971,-0.8320205,0.3249686,0.5137049,0.6241017,0.74406517,-0.66375625,0.8581838,-0.72081363,-0.7018779,-0.3831457,0.21573974,-0.43145362,0.6248004,-0.58358765,-0.3113039,-0.64998484,0.7288949,0.5866101,-0.5270922,-0.37430763,0.3612076,-0.7961511,0.58867365,-0.67446995,-0.6839293,0.01944473,0.025599733,0.0017665557,0.00685488,-0.010240378,0.011947025,0.01041449,0.027367486,-0.022567712,-0.03419805,-0.0035041352,-0.015915247,0.028076235,-0.018438205,-0.011952787,-0.036748074,0.013838735,-0.0032508539,0.021317579,0.038540266,-0.0053182,0.01759226,-0.007341198,0.011239339,-0.0009364736,-0.010812651,0.0056407577,-0.0330945,-0.009283257,0.011115391,0.0058473055,-0.022261856,0.008925376,-0.021334514,-0.028648734,0.0044525,0.039679237,0.015578092,-0.012205636,-0.013785454,-0.0047992375,-0.0018890918,0.0089060925,-0.017756438,-0.0012203896,0.0339431,-7.198751e-05,0.013192114,-0.038017113,-0.034342628,0.01659463,0.0059222346,-0.007083034,-0.00035623793,0.0060455347,-0.010450265,-0.01030204,-0.010258037,-0.02352014,-0.01490875,0.027088042,0.012684561,0.017820159,-0.007707618,0.008342912,-0.0023043286,-0.012588456,0.005498817,-0.011691411,-0.0075497758,-0.011352947,-0.032892827,-0.01979939,-0.018580578,-0.01789185,-0.037775822,-0.01397395,0.0044906,-0.022406599,0.016832318,0.019299401,0.03217519,0.02215847,-0.016026104,0.014310334,-0.026816072,-0.009683129,-0.0016300027,0.029045982,0.02174372,-0.007342895,-0.0042100153,-0.0073895026,0.007200495,0.00808516,-0.0030037668,0.0074538444,0.00016459674,-0.010112805,0.00886442
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.89856094,-0.38275614,-0.10998391,0.29816216,-0.5069405,0.21034354,-0.055263173,0.14889708,-0.101408444,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,-0.61363393,-0.52578866,-0.9,-0.9,-0.37045243,-0.59281695,-0.7082347,-0.9,-0.9,-0.9,-0.72503984,-0.9,-0.4440823,-0.9,0.54411644,-0.14475055,0.8035607,-0.436823,-0.841501,0.8869708,-0.3786622,-0.109652914,0.29316407,-0.5105822,0.2589594,-0.043436907,0.13257134,-0.07346324,-0.92808986,-0.91227245,-0.90551335,-0.9109265,-0.95761955,-0.95255625,-0.953375,-0.95421535,-0.92677397,-0.9245135,-0.9308165,-0.9128998,-0.9324617,-0.9311796,-0.9162104,-0.9178337,-0.9163824,-0.6507962,-0.5451467,-0.8991315,-0.8981548,-0.36858112,-0.5719368,-0.6394952,-0.8889714,-0.894117,-0.8846519,-0.63317597,-0.89341575,-0.4915736,-0.8940951,1.079455,0.03179936,0.19140193,0.69202554,-0.8260426,-0.8506678,-0.8784158,0.44236568,-0.744045,-0.5499844,0.78594154,-0.57285917,0.9893884,0.9339647,0.26052943,-0.9272703,-0.8062342,-0.5975042,-0.59558666,-0.5593544,0.16733879,0.90617067,-0.55333036,0.31855723,-0.6172543,0.9770792,0.26845926,0.5976761,-0.14221139,-0.9092803,0.36140433,0.7504824,0.7240635,0.7927071,-0.75931716,0.9540146,-0.8517194,-0.65632516,-0.45240662,0.20354362,-0.6326356,0.7568072,-0.40968874,-0.27034286,-0.5932094,0.8213065,0.8126189,-0.6961394,-0.4768354,0.014491021,-0.8542356,0.6760094,-0.7419233,-0.73293084,0.008035621,-0.02112585,0.021570642,-0.0065676416,0.038213115,0.032747313,-0.03649849,0.09878023,0.02228297,0.0017218349,0.048308786,0.0065014013,0.030215971,-0.06582548,-0.04647612,-0.060408354,0.05315486,-0.016884644,0.04163837,0.03901897,-0.0784144,0.010121791,0.048792496,0.018250436,0.00714541,0.0075535136,-0.034291215,-0.022024097,0.024176076,0.06057264,0.008590463,0.030902054,-0.027928807,-0.02670913,-0.017868148,-0.036648713,0.057209563,0.09497837,-0.022259409,0.004780585,-0.02538924,0.006692114,0.015018289,-0.05266087,0.00078799465,0.08926963,-0.061878283,-0.014718671,-0.09297273,-0.020885589,0.059145924,0.02518616,0.0630552,-0.022204582,0.05272117,-0.010689798,-0.025238663,-0.03420174,-0.14240782,0.05891399,0.1010689,-0.0007143448,0.0045554712,0.02555853,0.0048399377,0.0034385505,-0.01099298,-0.027807456,-0.055253323,-0.032040093,-0.0044837263,-0.124105915,-0.019591458,-0.06070353,-0.10535688,-0.044437077,0.010781411,0.037173968,-0.07553435,0.0061702067,0.046998378,0.094262496,0.046913505,0.007392218,-0.02924414,-0.060830805,-0.0069122068,-0.012875511,0.0808614,0.038521554,-0.014775925,-0.00855595,-0.015389405,0.014122933,0.016525328,-0.006590999,0.015112757,0.0009206258,-0.020643622,0.01790263
0.56973636,-0.13404688,0.80188036,-0.42064637,-0.8301932,0.89856094,-0.38275614,-0.10974431,0.29773802,-0.50651556,0.21034354,-0.055263173,0.15220591,-0.09507043,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89419353,-0.89709675,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,-0.6179916,-0.52118975,-0.9,-0.9,-0.3706839,-0.59581274,-0.7084698,-0.9,-0.9,-0.9,-0.73006546,-0.9,-0.44688767,-0.9,0.5586255,-0.15348846,0.8012721,-0.43908066,-0.82637984,0.8929511,-0.36665273,-0.11802373,0.3082572,-0.52239835,0.23284954,-0.040944457,0.1427486,-0.09300756,-0.91159725,-0.8953402,-0.8926301,-0.9001645,-0.94430923,-0.94286704,-0.9387126,-0.93916076,-0.91139895,-0.90619695,-0.9137194,-0.9051696,-0.92047656,-0.9192222,-0.90807366,-0.91059077,-0.9067083,-0.647175,-0.5332164,-0.8960932,-0.9052808,-0.33953694,-0.56206644,-0.6227826,-0.88392305,-0.8942651,-0.8835022,-0.6110293,-0.8918737,-0.46710345,-0.89048266,1.081321,-0.023299074,0.19814625,0.66939104,-0.8134256,-0.94250166,-0.91986734,0.4981836,-0.74663615,-0.43274942,0.8097285,-0.66734874,0.9911871,0.90691334,0.18948388,-0.9479273,-0.8331088,-0.7112716,-0.59340185,-0.5359082,0.22054288,0.9084674,-0.5526678,0.20709646,-0.6525328,0.9786096,0.41941628,0.57582146,-0.14418243,-0.9152684,0.21754673,0.8241878,0.7228717,0.74974155,-0.7736773,0.95918214,-0.8736872,-0.58706015,-0.41170645,0.2671109,-0.6831538,0.7915377,-0.21905509,-0.14301476,-0.4891685,0.8277745,0.8368866,-0.73024106,-0.53980213,-0.21505891,-0.8255428,0.7089324,-0.7542148,-0.76178825,-0.001678311,-0.07943325,0.036419906,-0.0024587456,0.09204748,0.04889235,-0.07726136,0.17299376,0.08432779,0.047458418,0.11145809,0.042568307,0.034100834,-0.11644506,-0.09349626,-0.05760015,0.11780835,-0.018686153,0.035884157,0.034116622,-0.16347863,-0.0013416597,0.10777735,0.04061049,0.009860267,0.033756875,-0.07373328,-0.0046951678,0.052110877,0.111564584,-0.0063518337,0.07913541,-0.06461163,-0.033478115,0.0014587537,-0.085321896,0.06679697,0.1796645,-0.034397013,0.031556875,-0.055243146,0.016399384,0.014128566,-0.089713275,0.011396728,0.13330263,-0.13088757,-0.05718292,-0.15065236,0.008142834,0.097393155,0.041309062,0.14541054,-0.046334192,0.11467948,-0.00782412,-0.043886855,-0.07130826,-0.2629188,0.16975006,0.18308397,-0.011314141,-0.019056253,0.07686839,0.0063887206,0.011263987,-0.01120844,-0.06589407,-0.12077997,-0.026712462,0.008158512,-0.21604098,-0.019869013,-0.10380129,-0.18588518,-0.04359422,0.034438528,0.060165208,-0.13417207,0.003818094,0.07489344,0.18078567,0.08134698,0.031419616,-0.08221226,-0.096469104,-0.00028437097,-0.016395496,0.12464773,0.046316937,-0.02323681,-0.013373034,-0.02506937,0.0215709,0.026403267,-0.012057633,0.02340845,0.0029546223,-0.03254738,0.02797532
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8985275,-0.38275614,-0.11022359,0.2985863,-0.509915,0.20937718,-0.06315791,0.15220591,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,-0.9,-0.6163093,-0.52811915,-0.9,-0.9,-0.3725172,-0.5950685,-0.7080978,-0.9,-0.9,-0.9,-0.7250176,-0.9,-0.44410133,-0.9,0.5773976,-0.1509891,0.8000878,-0.44153726,-0.8169555,0.89691544,-0.36343095,-0.12353884,0.3147077,-0.5281278,0.21394265,-0.033011924,0.14920714,-0.10544704,-0.90254503,-0.88613874,-0.8876644,-0.8951904,-0.9320138,-0.93289,-0.92474544,-0.9256685,-0.8978908,-0.89217633,-0.899358,-0.89827675,-0.91351694,-0.9123159,-0.90543973,-0.9078268,-0.89996064,-0.6467325,-0.53017,-0.89733964,-0.9086156,-0.3182627,-0.56008357,-0.6192384,-0.88255274,-0.8966034,-0.88419074,-0.60277575,-0.8913765,-0.4580435,-0.888997,1.112598,-0.080968596,0.20658642,0.6427083,-0.79417807,-0.9498656,-0.93217534,0.49512735,-0.749314,-0.35962266,0.81501746,-0.7087158,0.99086595,0.8876717,0.15864824,-0.9493702,-0.8284125,-0.77552456,-0.6054046,-0.5495561,0.30668333,0.9145696,-0.56195515,0.15842293,-0.672684,0.9810305,0.5043788,0.5811198,-0.14336796,-0.9149905,0.08766979,0.8469623,0.72123504,0.72185856,-0.7759747,0.9599936,-0.87924254,-0.5613535,-0.33616945,0.35746145,-0.70891994,0.8097604,-0.12247642,-0.04634472,-0.4435838,0.8321749,0.8326768,-0.7276165,-0.6108616,-0.33800933,-0.8093589,0.7243551,-0.7663784,-0.782806,-0.0021070598,-0.13265808,0.04498714,0.010376454,0.13830222,0.06315338,-0.101728804,0.24037698,0.15228617,0.088088416,0.17109884,0.083348416,0.03553561,-0.16657862,-0.1496677,-0.040119197,0.19094506,-0.007531073,0.008507494,0.027849674,-0.24277098,-0.008914769,0.16118805,0.07549919,0.0059734765,0.05904426,-0.10593163,0.0040811873,0.07155106,0.15849356,-0.03730058,0.11397249,-0.09487603,-0.045226756,0.022431158,-0.13637969,0.07807342,0.25564006,-0.04532707,0.061258793,-0.09409303,0.018698292,0.012081298,-0.12605952,0.022499656,0.17711522,-0.19502257,-0.10215979,-0.20663665,0.03648014,0.13171425,0.058319572,0.22062321,-0.07379109,0.17438461,-0.010719536,-0.06677622,-0.10991369,-0.3660963,0.28302908,0.2585552,-0.01438687,-0.043062665,0.13194956,0.014594336,0.02353524,-0.018082365,-0.09751668,-0.19699503,-0.0011377516,0.021917246,-0.3046598,-0.03139419,-0.14283985,-0.25622654,-0.046404745,0.055110816,0.06262372,-0.1862784,0.011796299,0.09824484,0.27930492,0.123987675,0.050511707,-0.13157284,-0.1250748,0.0053275353,-0.009285492,0.16013251,0.053398583,-0.033142716,-0.018785182,-0.036695797,0.029683048,0.03804642,-0.0196662,0.032515846,0.0065492466,-0.04616706,0.039223846
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.8301932,0.89856094,-0.38275614,-0.10998399,0.2985863,-0.5069405,0.21002142,-0.05526317,0.15551473,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89709675,-0.9,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,-0.61831814,-0.53130436,-0.9,-0.9,-0.37623104,-0.5970506,-0.71117866,-0.9,-0.9,-0.9,-0.7272063,-0.9,-0.44423047,-0.9,0.587401,-0.14370148,0.8000119,-0.44057393,-0.8159652,0.8997964,-0.36540386,-0.12133858,0.31152785,-0.5265944,0.20564784,-0.024940815,0.15241645,-0.1074426,-0.8984935,-0.88442415,-0.88706416,-0.893853,-0.92242277,-0.9248052,-0.9146583,-0.9176457,-0.89173454,-0.8860689,-0.89265144,-0.8956975,-0.9110957,-0.9094595,-0.90569913,-0.9069846,-0.89646924,-0.6511061,-0.53498614,-0.901524,-0.91222864,-0.31070057,-0.562784,-0.61895394,-0.88423496,-0.89940584,-0.8859214,-0.60136634,-0.89104563,-0.45969242,-0.88955635,1.168425,-0.14500965,0.21693155,0.6118331,-0.7794583,-0.9507303,-0.9373298,0.46798864,-0.74813724,-0.31545177,0.8186795,-0.72205037,0.990524,0.8797221,0.15168962,-0.95066524,-0.81459635,-0.8099842,-0.6257686,-0.56797194,0.38548008,0.92383534,-0.57310635,0.16442145,-0.7018294,0.98310274,0.5531912,0.5909882,-0.13827978,-0.91455144,0.0066822665,0.84887576,0.72338396,0.70224595,-0.7722362,0.96033293,-0.8801429,-0.5537235,-0.261376,0.42973801,-0.7349846,0.8208251,-0.071472205,0.006300146,-0.4391254,0.8371342,0.8285567,-0.7203854,-0.677294,-0.39589804,-0.80820096,0.72735655,-0.7769372,-0.793404,0.0038729233,-0.17984334,0.04814642,0.028436275,0.17610742,0.07460161,-0.11341652,0.2969539,0.22086969,0.12043383,0.22231594,0.12721398,0.034195725,-0.21382731,-0.2109249,-0.013986132,0.26234394,0.009477774,-0.035321932,0.019578898,-0.314243,-0.014222233,0.21206614,0.11882407,-0.0046674325,0.08068103,-0.13217328,0.00427887,0.088269226,0.20253141,-0.08159075,0.1364802,-0.11677712,-0.060666185,0.045001607,-0.18717286,0.090364166,0.31844777,-0.055268012,0.09317055,-0.13934928,0.014751812,0.008342408,-0.16098802,0.029244259,0.22305183,-0.2528934,-0.1477002,-0.256451,0.064259894,0.16299562,0.07738287,0.28499243,-0.10410541,0.22964993,-0.020364407,-0.09334131,-0.14754544,-0.44669905,0.38495663,0.32410982,-0.011657035,-0.068126425,0.18441355,0.027528292,0.039860684,-0.032037478,-0.12474754,-0.27576038,0.037295993,0.035804823,-0.3861122,-0.053068466,-0.17677864,-0.3183752,-0.052962784,0.07384278,0.04682341,-0.22781475,0.028554102,0.11580029,0.37720373,0.16944462,0.065519705,-0.17550044,-0.14796418,0.008663361,0.005951639,0.19101582,0.05867894,-0.044679217,-0.024862781,-0.05033136,0.03861427,0.051458973,-0.029354194,0.04245359,0.011840049,-0.06161009,0.051693812
0.56973636,-0.13404688,0.80188036,-0.42064637,-0.8302039,0.8985275,-0.38275614,-0.10998399,0.29816216,-0.50609064,0.20841083,-0.039473698,0.15220591,-0.08239438,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,-0.9,-0.6155023,-0.52818495,-0.9,-0.9,-0.37224406,-0.59301347,-0.7052601,-0.9,-0.9,-0.9,-0.7240174,-0.9,-0.4440676,-0.9,0.58914,-0.13709122,0.7998634,-0.43661064,-0.81942123,0.90183395,-0.36780593,-0.11632007,0.30583212,-0.52205735,0.20423755,-0.019168872,0.15519972,-0.10459034,-0.8966026,-0.88653773,-0.88852257,-0.89412606,-0.91520095,-0.91862184,-0.90781814,-0.9138527,-0.8911881,-0.88543713,-0.8916515,-0.8958176,-0.91046625,-0.9085087,-0.90650725,-0.9064049,-0.89528793,-0.65729207,-0.5420382,-0.9056741,-0.91595805,-0.31376922,-0.5683019,-0.61921865,-0.8871963,-0.9019858,-0.8884305,-0.60290515,-0.8908318,-0.46576306,-0.8908955,1.2455724,-0.21383189,0.22936979,0.5769586,-0.7691766,-0.9513116,-0.93924433,0.43368593,-0.74279934,-0.28964776,0.8217173,-0.7204627,0.99026245,0.8771832,0.15738234,-0.95288813,-0.7953716,-0.830084,-0.64406765,-0.57835287,0.44305786,0.931438,-0.58545566,0.20049551,-0.73590857,0.984391,0.58132404,0.59920514,-0.1328157,-0.9147223,-0.028204177,0.84144825,0.72755235,0.68654525,-0.7652852,0.9604119,-0.8798888,-0.5527748,-0.2101004,0.4701392,-0.76050884,0.82847416,-0.037293732,0.02482497,-0.45316824,0.8415879,0.82556325,-0.7164728,-0.7322303,-0.41830555,-0.81429434,0.72474796,-0.7833225,-0.79881424,0.0119816605,-0.22109057,0.046493407,0.05123553,0.20529886,0.082897924,-0.11610718,0.3409955,0.2863683,0.14310586,0.26313096,0.17385209,0.029888544,-0.25584188,-0.27307168,0.017536873,0.32582954,0.02790736,-0.090209454,0.008562279,-0.37721667,-0.019674053,0.26143664,0.1668566,-0.021330895,0.097009346,-0.15424056,-0.002567997,0.105810195,0.24498321,-0.13609242,0.14871553,-0.1294163,-0.07831599,0.069295436,-0.23600438,0.10256971,0.36786467,-0.06539025,0.12750454,-0.18850619,0.006142572,0.0006909234,-0.19516101,0.029346915,0.27030715,-0.30386555,-0.19308868,-0.2973545,0.09315652,0.19041184,0.09945753,0.3379381,-0.1363846,0.2799509,-0.035971876,-0.12270565,-0.1837483,-0.50428873,0.4684558,0.37870654,-0.004566532,-0.09499708,0.22982684,0.043169323,0.059720155,-0.05226148,-0.15000655,-0.34957793,0.08370256,0.049552258,-0.4557966,-0.0830455,-0.20403437,-0.3719732,-0.06253004,0.090270154,0.016261803,-0.25811172,0.05235957,0.12670276,0.46302462,0.21422592,0.077789396,-0.2126546,-0.16746488,0.008918658,0.02716747,0.21786273,0.0606365,-0.057883285,-0.031630594,-0.06591009,0.048557978,0.0665046,-0.040917974,0.05316009,0.018918376,-0.078797184,0.06535415
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.8301932,0.8985275,-0.38275614,-0.10998391,0.2998587,-0.50651556,0.20873295,-0.05526317,0.15551473,-0.076056354,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,-0.61450505,-0.5240035,-0.9,-0.9,-0.369608,-0.59848213,-0.7027425,-0.9,-0.9,-0.9,-0.7266634,-0.9,-0.4437515,-0.9,0.58641285,-0.13276266,0.79975325,-0.4311927,-0.8248078,0.90318245,-0.36976588,-0.111455716,0.3007475,-0.5171683,0.20566805,-0.01673971,0.15733059,-0.09985277,-0.89533114,-0.88974446,-0.89056,-0.8949476,-0.9099424,-0.9141818,-0.9033673,-0.9124936,-0.8939609,-0.88796,-0.8938182,-0.8974396,-0.91012645,-0.90817565,-0.906822,-0.90540177,-0.8953432,-0.66205364,-0.54714674,-0.9085253,-0.9191432,-0.3218975,-0.57496184,-0.61894214,-0.89011997,-0.9040495,-0.8909971,-0.6044452,-0.8904536,-0.47199795,-0.89213115,1.3414532,-0.2837788,0.24404189,0.5385179,-0.76326436,-0.95220834,-0.93898594,0.40056768,-0.7348375,-0.275327,0.82355005,-0.709038,0.99001884,0.87703466,0.16678277,-0.95549226,-0.7727816,-0.8429398,-0.65618175,-0.57762235,0.47619733,0.9366938,-0.59621674,0.24726,-0.767135,0.9850826,0.5981635,0.60613364,-0.12802307,-0.91523814,-0.029251203,0.8292008,0.7313798,0.67174095,-0.7560139,0.95991683,-0.88022125,-0.5552867,-0.19045274,0.4815407,-0.78492653,0.8343527,-0.01052743,0.020224819,-0.47038567,0.8444675,0.8222034,-0.7155474,-0.77461916,-0.4216808,-0.82115775,0.7214303,-0.7849163,-0.8034465,0.01877615,-0.25671828,0.04058239,0.079210915,0.225696,0.08855734,-0.11225784,0.37237594,0.34625822,0.15578406,0.29309192,0.22271158,0.022203993,-0.29145974,-0.3319356,0.052325945,0.37808433,0.045675,-0.15085486,-0.0058088396,-0.43102384,-0.027206821,0.3084362,0.21633296,-0.043074366,0.10691562,-0.17370403,-0.015094055,0.12549701,0.28624332,-0.19720624,0.15264215,-0.13267143,-0.0973144,0.09545598,-0.2818387,0.114397176,0.40554154,-0.07677779,0.16397926,-0.2393134,-0.0061970646,-0.012758166,-0.22935936,0.02176106,0.3170377,-0.34739402,-0.23749821,-0.3283132,0.12377452,0.21257924,0.12489784,0.37992686,-0.16950524,0.32493588,-0.056468923,-0.15372102,-0.21859205,-0.5417504,0.5313075,0.42214638,0.006065777,-0.12354727,0.26519948,0.060297504,0.082874104,-0.07749696,-0.17439559,-0.41268116,0.13410448,0.06322663,-0.51101106,-0.11961226,-0.22295274,-0.41611516,-0.07448881,0.103467174,-0.025529856,-0.2779407,0.08142433,0.13062075,0.5298861,0.2562142,0.08897344,-0.24154891,-0.1854271,0.0056469627,0.05300377,0.23936555,0.05870461,-0.072674654,-0.039087087,-0.08326055,0.05970883,0.0829574,-0.05406096,0.06452863,0.027824456,-0.097515486,0.08010352
0.56973636,-0.13404688,0.80188036,-0.42067137,-0.8302039,0.8985275,-0.38275614,-0.109265074,0.2998587,-0.5086402,0.21002142,-0.047368437,0.15882355,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,-0.9,-0.614993,-0.5266429,-0.9,-0.9,-0.37141648,-0.5965435,-0.70840245,-0.9,-0.9,-0.9,-0.72815126,-0.9,-0.4450006,-0.9,0.5830015,-0.13130511,0.79956484,-0.4250314,-0.83047456,0.90409875,-0.37084934,-0.11089878,0.2980194,-0.51344156,0.20747416,-0.017848367,0.15807374,-0.096726224,-0.8945017,-0.89323586,-0.8930479,-0.896634,-0.90714794,-0.91212344,-0.9015367,-0.91317105,-0.8977464,-0.891436,-0.89692336,-0.89921325,-0.9093536,-0.90795696,-0.90649855,-0.9040695,-0.8963766,-0.66513664,-0.5507153,-0.90983194,-0.92154235,-0.3296649,-0.58120286,-0.617616,-0.8927235,-0.9053787,-0.8934697,-0.60657686,-0.890484,-0.47640812,-0.8930983,1.4534526,-0.35156,0.2610257,0.4970937,-0.7602458,-0.95331585,-0.93692786,0.3750266,-0.72076523,-0.27208465,0.8243561,-0.691669,0.98978204,0.8773125,0.17751364,-0.9583773,-0.748718,-0.85301507,-0.65974975,-0.5697401,0.4851641,0.94098896,-0.6043663,0.29289928,-0.79310894,0.9858342,0.60568386,0.6128623,-0.12374585,-0.91624844,-0.007196861,0.81818706,0.7347202,0.65847456,-0.7464627,0.9592363,-0.8828021,-0.5608904,-0.20269668,0.46876004,-0.80671656,0.8391445,0.007023846,0.008698397,-0.48301825,0.84597296,0.8189575,-0.7191744,-0.8041616,-0.41074875,-0.8244661,0.7202613,-0.78403693,-0.80868006,0.02179592,-0.28737107,0.030940806,0.112779446,0.23729023,0.09240118,-0.10320531,0.391963,0.39903644,0.15889706,0.31262156,0.2726061,0.010889383,-0.3206397,-0.3838623,0.08888044,0.4182838,0.06207,-0.21234578,-0.023900932,-0.4754571,-0.038280822,0.3514906,0.26444018,-0.06878578,0.10974081,-0.19190334,-0.0321928,0.1474543,0.32591906,-0.26094788,0.14979334,-0.12690818,-0.117254116,0.12373402,-0.32401663,0.12603617,0.4335989,-0.090080306,0.2017584,-0.28955674,-0.02188734,-0.033183217,-0.2638019,0.006005407,0.36119857,-0.38323513,-0.27979666,-0.3494979,0.15596054,0.22826163,0.15345256,0.41205546,-0.20231454,0.36450714,-0.080774836,-0.18514626,-0.25231192,-0.563428,0.57523936,0.45502773,0.019787746,-0.15303265,0.2889747,0.07833621,0.10911103,-0.10636068,-0.19825965,-0.46213257,0.18489236,0.07707268,-0.55168885,-0.16088006,-0.23248641,-0.45064968,-0.08820211,0.112450175,-0.07503765,-0.2885296,0.11401463,0.12762332,0.5766375,0.29411134,0.10099481,-0.26097542,-0.20327896,-0.0014054063,0.0824901,0.25368047,0.053096365,-0.08888941,-0.047218733,-0.10213268,0.07222136,0.10053774,-0.06843499,0.076431304,0.038556233,-0.11746808,0.09578376
