position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,size0,size1,size2
-0.7676856511725727,-0.3378475976528059,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.7082021571518297,-0.05242013865814987,0.18435986684063577,-0.27826758017425424,0.0028191286095794466,-0.09350647554843539,0.34309393765088536,-0.19230768696390155,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.8327102790291326,-0.8343749989074695,-0.8401376156630549,-0.9,-0.8914691945258221,-0.8879679148035285,-0.8807692306695775,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.33783519273141316,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.7082021571518297,-0.05289886538126942,0.18435986684063577,-0.27993219248533596,0.0038762935471242654,-0.09350647554843539,0.3455801259055492,-0.19230767960833062,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.834813083207882,-0.8343749989074695,-0.838073395020296,-0.9,-0.8914691945258221,-0.885561497625283,-0.8788461536254929,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.3378475976528059,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11915735592055499,0.7082261426848301,-0.05313820972007122,0.18373703655330076,-0.27993219248533596,0.0028191286095794466,-0.09350647554843539,0.34806631416021305,-0.19230768696390155,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.8327102790291326,-0.8343749989074695,-0.8401376156630549,-0.9,-0.8914691945258221,-0.8879679148035285,-0.8807692306695775,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.33783519273141316,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.7082021571518297,-0.05337755405887312,0.18498270474315015,-0.27965476077491824,0.0010571914688968231,-0.08181816357894334,0.3455801259055492,-0.1884615398446372,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.834813083207882,-0.8343749989074695,-0.838073395020296,-0.9,-0.8914691945258221,-0.8879679148035285,-0.8807692306695775,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.3378475976528059,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.7082261426848301,-0.05289890342678505,0.1859169577893317,-0.280487066930459,0.002819131925998364,-0.0876623202853859,0.34806631416021305,-0.1846153706586603,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.834813083207882,-0.8343749989074695,-0.836009174377537,-0.9,-0.8914691945258221,-0.8879679148035285,-0.882692307713662,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7677145500163247,-0.3378475976528059,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11915735592055499,0.7082261426848301,-0.05289886538126942,0.18498270474315015,-0.28020962970789753,0.0024667425080104888,-0.08766231884199283,0.3455801259055492,-0.17692307642013194,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.8327102790291326,-0.8343749989074695,-0.838073395020296,-0.9,-0.8914691945258221,-0.885561497625283,-0.882692307713662,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.3378475976528059,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11913982422729574,0.7082741137508312,-0.053138247765586843,0.18404845169696837,-0.2790998863297951,0.0035239041291362794,-0.09935063081148499,0.34309393765088536,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.834813083207882,-0.8343749989074695,-0.836009174377537,-0.9,-0.8914691945258221,-0.885561497625283,-0.8807692306695775,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.33783519273141316,0.3562251358180949,0.08789051607358389,-0.5642327222491368,-0.11915735592055499,0.7082261426848301,-0.052659521042467405,0.18373702893812138,-0.2796547580188462,0.004228686281531169,-0.09350647554843539,0.3406077493962215,-0.19230768696390155,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.8327102790291326,-0.8343749989074695,-0.8401376156630549,-0.9,-0.8914691945258221,-0.8879679148035285,-0.882692307713662,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.33783519273141316,0.3562251358180949,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.7082021571518297,-0.05385628078199256,0.18498270474315015,-0.2799321952414078,0.002819131925998364,-0.0876623202853859,0.3455801259055492,-0.18461537801423122,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.834813083207882,-0.8343749989074695,-0.836009174377537,-0.9,-0.8914691945258221,-0.885561497625283,-0.8846153847577466,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
-0.7676856511725727,-0.33783519273141305,0.3562251358180949,0.08787980359177949,-0.5642471540559575,-0.11917488761381423,0.7082261426848301,-0.053138247765586843,0.18404845169696837,-0.2790998863297951,0.0021143497736035854,-0.09350647482673902,0.34309393765088536,-0.19999999591357165,-0.9,-0.9,-0.9,-0.9,-0.8502304134663584,-0.834813083207882,-0.8343749989074695,-0.8401376156630549,-0.9,-0.8914691945258221,-0.8903743319817742,-0.8788461536254929,-0.9,-0.9,-0.9,-0.9,0.5000000000000001,0.9,0.9
