position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,size0,size1,size2
-0.768640195423835,-0.33748766554430165,0.3563690464415489,0.08789051607358389,-0.5642327222491368,-0.11915735592055499,0.708586291871183,-0.09382971486661495,0.19121108376829266,-0.2943588288399479,0.028191100376329437,-0.23376621629555527,0.36546962897909385,-0.2153845917461995,-0.8119565159430995,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8771889396051988,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8927807489863306,-0.8980769230947183,-0.9,-0.8947265623731255,-0.8912621363448225,-0.8901098898667127,0.0,0.0,0.0
-0.7686112965800831,-0.33748766554430154,0.35638960510204243,0.08789051607358389,-0.5642182904423158,-0.11913982422729574,0.708538320805182,-0.0943084415897344,0.19245675195814183,-0.2946362660625095,0.02713393212236581,-0.24545452970844028,0.36795581426999113,-0.21538460277955584,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8771889396051988,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8927807489863306,-0.8980769230947183,-0.9,-0.9,-0.8912621363448225,-0.8901098898667127,0.0,0.0,0.0
-0.7686112965800831,-0.3374752606229088,0.35638960510204243,0.08789051607358389,-0.5642182904423158,-0.11912229253403661,0.708586291871183,-0.09335098814349552,0.19245675195814183,-0.2938039599069686,0.028191100376329437,-0.2279220595891127,0.3729281937430854,-0.20769229015210022,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8751152067331792,-0.8432242999228791,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.9,-0.9,-0.9,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3374752606229088,0.35634848778105555,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.708538320805182,-0.09406913529644811,0.19214532919929506,-0.29519113223941695,0.02713393212236581,-0.23376621629555527,0.3679558201975245,-0.21153844462693516,-0.8060869491342556,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8771889396051988,-0.8432242999228791,-0.8531250026996077,-0.8483944946583246,-0.9,-0.9,-0.8903743319817742,-0.9,-0.9,-0.9,-0.8912621363448225,-0.8901098898667127,0.0,0.0,0.0
-0.7686112965800831,-0.3374628557015159,0.3563690464415489,0.08789051607358389,-0.5642182904423158,-0.11917488761381423,0.708538320805182,-0.09335098814349552,0.193079589860656,-0.2949136977729272,0.02642915328638984,-0.23961037300199783,0.36795581426999113,-0.21538460277955584,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8771889396051988,-0.8411214957441298,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.8980769230947183,-0.9,-0.8947265623731255,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.33748766554430165,0.35638960510204243,0.08789051607358389,-0.5642327222491368,-0.11912229253403661,0.7084903497391809,-0.09454782397405204,0.19183391405562744,-0.2954685694619784,0.026076763868402075,-0.24545452970844028,0.36795581426999113,-0.20384614303283588,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8771889396051988,-0.8411214957441298,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8927807489863306,-0.9,-0.9,-0.8947265623731255,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3374628557015159,0.3563690464415489,0.08789051607358389,-0.5642182904423158,-0.11912229253403661,0.708586291871183,-0.09359033248229742,0.19370242776317037,-0.2943588288399479,0.026781542704377825,-0.24545452970844028,0.37044200548842177,-0.2153845917461995,-0.8139130382127141,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8751152067331792,-0.8432242999228791,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8903743319817742,-0.8980769230947183,-0.9,-0.889453124746251,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.33747526062290856,0.35638960510204243,0.08789051607358389,-0.5642038586354949,-0.11917488761381423,0.708538320805182,-0.09406909725093249,0.19152249891196005,-0.29463626330643766,0.027486321540353797,-0.23961037300199783,0.3729281907793188,-0.20769229015210022,-0.8119565159430995,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8751152067331792,-0.8432242999228791,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.8980769230947183,-0.9,-0.9,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.33745045078012303,0.35638960510204243,0.08789051607358389,-0.5642471540559575,-0.11912229253403661,0.7085623063381824,-0.0943084415897344,0.1927681747169886,-0.29574600668454,0.02713393212236581,-0.24545452970844028,0.3729281937430854,-0.20384613567726506,-0.8060869491342556,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8751152067331792,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8927807489863306,-0.8980769230947183,-0.9,-0.9,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3374752606229088,0.35638960510204243,0.08789051607358389,-0.5642327222491368,-0.11912229253403661,0.7085623063381824,-0.09335095009797989,0.19183391405562744,-0.29408139437345837,0.027838710958341673,-0.23961037300199783,0.3604972465422328,-0.21923074622103456,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7714285585732088,-0.8771889396051988,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.8980769230947183,-0.9,-0.9,-0.8912621363448225,-0.9,0.0,0.0,0.0
-0.7686112965800831,-0.33748766554430165,0.35634848778105555,0.08789051607358389,-0.5642471540559575,-0.11915735592055499,0.7084903497391798,-0.09215415231293911,0.1921453368144742,-0.2963008756175193,0.02642915328638984,-0.23961037300199783,0.375414384961516,-0.21923074622103456,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7733766133065894,-0.8751152067331792,-0.8432242999228791,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.8980769230947183,-0.9,-0.8841796871193764,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3374628557015159,0.35634848778105555,0.08789051607358389,-0.5642471540559575,-0.11917488761381423,0.7083944076071779,-0.09119677495773137,0.19183391405562744,-0.2974106162395498,0.028543489794317423,-0.23961037300199783,0.37044200548842177,-0.22307690069586972,-0.8099999936734849,-0.6898477018097574,-0.7592178801441736,-0.7714285585732088,-0.8771889396051988,-0.8474299082803777,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8975935829954436,-0.8961538461894366,-0.9,-0.9,-0.8912621363448225,-0.9,0.0,0.0,0.0
-0.7686112965800831,-0.3375000704656944,0.35634848778105555,0.08789051607358389,-0.5642038586354947,-0.11917488761381423,0.7083944076071779,-0.09023932151149261,0.19089966862462504,-0.2963008756175193,0.028543489794317423,-0.23961037300199783,0.3654696230515605,-0.22307690069586972,-0.8099999936734849,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8751152067331792,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.9,-0.9,-0.8947265623731255,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.33747526062290856,0.35634848778105555,0.08789051607358389,-0.5642182904423158,-0.11917488761381423,0.7083944076071779,-0.08760641964812466,0.1896539928195965,-0.2963008783735911,0.02889587921230541,-0.23961037300199783,0.36795581426999113,-0.20384614303283588,-0.8080434714038702,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8751152067331792,-0.8432242999228791,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8975935829954436,-0.8980769230947183,-0.9,-0.9,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3375000704656944,0.3563690464415489,0.08789051607358389,-0.5642327222491368,-0.11917488761381423,0.7083703305263408,-0.08545201623478238,0.1877854791120538,-0.29657831284008085,0.03101020245455688,-0.23961037300199783,0.36546962897909385,-0.21923076093217642,-0.8060869491342556,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8771889396051988,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8927807489863306,-0.8961538461894366,-0.9,-0.9,-0.8912621363448225,-0.8901098898667127,0.0,0.0,0.0
-0.7686112965800831,-0.3375000704656944,0.35634848778105555,0.08789051607358389,-0.5642327222491368,-0.11917488761381423,0.7082980992838316,-0.08329784109453398,0.18809690187090056,-0.2968557473065705,0.030657813036568893,-0.23961037300199783,0.3654696230515605,-0.219230757254391,-0.8099999936734849,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8792626724772185,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.9,-0.9,-0.9,-0.8912621363448225,-0.885164834800069,0.0,0.0,0.0
-0.7686112965800831,-0.3375000704656944,0.3563690464415489,0.08789051607358389,-0.5642327222491366,-0.11917488761381423,0.7082501282178305,-0.0823403876482951,0.18840831701456817,-0.2963008756175193,0.032419753493670656,-0.23961037300199783,0.3679558201975245,-0.2153845917461995,-0.8099999936734849,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8751152067331792,-0.8432242999228791,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.9,-0.9,-0.9,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3375000704656944,0.3563690464415489,0.08789051607358389,-0.5642038586354947,-0.11917488761381423,0.7082021571518297,-0.08066486314013488,0.1893425776759291,-0.2957460094406118,0.03523886883757388,-0.23376621773894823,0.3729281967068522,-0.21923074622103456,-0.8099999936734849,-0.6898477018097574,-0.7592178801441736,-0.7675324491064477,-0.8771889396051988,-0.8474299082803777,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8975935829954436,-0.9,-0.9,-0.9,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
-0.7686112965800831,-0.3375000704656944,0.35638960510204243,0.08789051607358389,-0.5642038586354947,-0.11917488761381423,0.708178171618829,-0.07970744773941152,0.1887197245430562,-0.29824292377312656,0.036648419876687544,-0.23961037300199783,0.3729281967068522,-0.2269230625262758,-0.8139130382127141,-0.6898477018097574,-0.7592178801441736,-0.7694805038398282,-0.8751152067331792,-0.8453271041016284,-0.8531250026996077,-0.8504587141091615,-0.9,-0.9,-0.8951871659908871,-0.8980769230947183,-0.9,-0.8947265623731255,-0.8912621363448225,-0.8950549449333564,0.0,0.0,0.0
