position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,size0,size1,size2
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08819079266277663,-0.564016134980359,-0.12238303074201828,0.7112741363326308,-0.05337759210438875,0.1687889345081378,-0.32154748372594655,-0.019733727813267432,-0.2629869911674102,0.3306629993413325,-0.1884615398446372,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.691513746071319,-0.8920353979197632,-0.8658767781032882,-0.8735294127761899,-0.8788461536254929,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08818008018097279,-0.564016134980359,-0.12240056034543445,0.7112501507996302,-0.05313820972007122,0.1691003496518052,-0.32043774172588,-0.018676562875722724,-0.2629869911674102,0.3281768140504354,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08819079266277663,-0.564016134980359,-0.12238303074201828,0.7112741363326308,-0.05218087041037922,0.17003461031316613,-0.3223797912595233,-0.017267015153027976,-0.2629869911674102,0.33314918463222976,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.6894495278124042,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08816936769916883,-0.564016134980359,-0.12234797153518606,0.7112501507996302,-0.053138247765586843,0.17034603307201313,-0.32210235541499765,-0.018676562875722724,-0.26883114498706673,0.3356353728868938,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.691513746071319,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08819079266277663,-0.564016134980359,-0.12238303074201828,0.71122616526663,-0.053138247765586843,0.16910035726698458,-0.3212700492594569,-0.01761939130533985,-0.26883114498706673,0.33314918463222976,-0.19615383408316567,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.691513746071319,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08819079266277663,-0.564016134980359,-0.12234797153518606,0.7112501507996302,-0.053138247765586843,0.17221454677955605,-0.32043774310391604,-0.01620984358264521,-0.26883114498706673,0.33314918463222976,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8735294127761899,-0.8788461536254929,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08815865521736499,-0.564016134980359,-0.12236550113860212,0.7112021797336282,-0.051462685211911,0.17003461031316613,-0.3201603086374264,-0.01656222968421417,-0.2629869911674102,0.3306629993413325,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08818008018097279,-0.564016134980359,-0.12234797153518606,0.71122616526663,-0.05218079431934797,0.17034602545683375,-0.3201603086374264,-0.018324176774153766,-0.2746753016935094,0.3281768140504354,-0.20769228279652918,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.691513746071319,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8788461536254929,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08816936769916883,-0.564016134980359,-0.12236550113860212,0.7112021797336293,-0.05313820972007122,0.17065744821568052,-0.32099261479296726,-0.018324176774153766,-0.2629869911674102,0.3331491875959963,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08818008018097279,-0.564016134980359,-0.12238303074201828,0.7111781942006276,-0.05337759210438875,0.1709688709745275,-0.32043774310391604,-0.016914622418621073,-0.26883114498706673,0.3331491875959963,-0.19999998855800083,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6644859787268158,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7666452927974965,-0.33720216296415406,0.35564945410890403,0.08816936769916883,-0.564016134980359,-0.12238303074201828,0.7111781942006276,-0.05457438988942953,0.17065744060050114,-0.3212700492594569,-0.01726700852018992,-0.26883114498706673,0.33314918463222976,-0.20384613567726506,-0.9,-0.9,-0.9,-0.9,-0.7112903125378117,-0.6644859787268158,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8788461536254929,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7671943708287873,-0.33720216296415406,0.35564945410890403,0.08816936769916883,-0.564016134980359,-0.12240056034543445,0.7111062376016261,-0.05242021474918113,0.16972319516949874,-0.31905056663736,-0.013743124289567699,-0.26883114498706673,0.3356353728868938,-0.21153844462693516,-0.9,-0.9,-0.9,-0.9,-0.7112903125378117,-0.6644859787268158,-0.6937499975329956,-0.691513746071319,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7676278534850689,-0.33727663983953904,0.35560833678791737,0.08814794273556092,-0.564016134980359,-0.12238303074201828,0.7110822520686259,-0.056010570058787956,0.1666089980417481,-0.3176633915488398,-0.01092401889492145,-0.2629869911674102,0.3356353728868938,-0.21153843727136434,-0.9,-0.9,-0.9,-0.9,-0.7092165769716089,-0.6665887853339669,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
-0.7676856511725727,-0.3374255935903092,0.3556288954484109,0.08815865521736499,-0.564016134980359,-0.12240056034543445,0.7110822520686259,-0.05433512164165888,0.16754325870310927,-0.3176633887927679,-0.012333573250454033,-0.26883114498706673,0.3281768140504354,-0.1961538414387366,-0.9,-0.9,-0.9,-0.9,-0.7112903125378117,-0.6686915919411182,-0.6937499975329956,-0.6935779643302339,-0.8920353979197632,-0.8658767781032882,-0.8711229959453226,-0.8769230765814083,-0.9,-0.9,-0.9,-0.9,-0.10000000000000009,-0.7714285714285715,-0.9
