in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
-0.73604053,-0.38986334,0.7238404,0.15467398,-0.89876467,0.7228768,-0.65647304,-0.2111481,0.12941438,-0.39375,-0.010514029,-0.20172419,0.05070418,-0.24500006,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9116129,-0.9,-0.9,-0.72507954,-0.39283985,0.6820272,0.15950008,-0.82837605,0.7115271,-0.6741184,-0.2573777,0.11601326,-0.3545767,-0.03201847,-0.17722164,0.06769584,-0.23492633,-0.90379786,-0.84589016,-0.87101924,-0.8674422,-0.9800222,-0.9850316,-0.98148763,-0.9793113,-0.9331403,-0.9381864,-0.9336796,-0.9494537,-0.962806,-0.9658112,-0.9490997,-0.9395505,1.0520926,-0.21149272,0.13322718,-0.40874577,-0.71198344,-0.070251085,-0.6108753,-0.7032714,-0.65743166,0.38674596,-0.61374754,-0.33325753,-0.3098924,-0.49535376,-0.39626154,-0.037544966,0.16954538,0.8701135,0.50335985,0.8083092,0.43827072,-0.48927528,-0.58484954,0.103937335,0.73124075,-0.7027264,-0.6188005,-0.6202921,-0.8169743,0.41640326,0.3542885,-0.75378495,0.83605057,0.25314856,-0.3236961,0.23562992,0.79072315,-0.88126016,-0.78494036,-0.7618658,-0.7773633,-0.2161701,-0.42434072,0.66289335,0.8559565,-0.76116365,0.7488355,-0.072070524,-0.08014884,-0.4277318,-0.5904164,0.71868014,-0.29520622,0.5107401,0.015057635,0.017554719,0.03784113,0.004626436,-0.021239446,-0.047349997,-0.024324248,0.032970797,-0.030878175,0.030929506,-0.03161252,-0.008027411,0.031813923,0.0046241893,0.011247822,0.016384961,0.02092331,-0.016155872,0.014678626,-0.045233972,-0.037829015,0.0033376256,0.0018184684,0.023811173,0.008414628,-0.031235863,-0.032884188,0.034772377,0.028565912,-0.022136495,0.004886849,-0.04601141,0.0445834,0.020687921,0.024019914,0.013613684,0.027732221,-0.019761637,0.037818827,-0.019843673,-0.02306236,0.032599367,-0.018922776,0.011452533,-0.0095058605,-0.026328547,-0.00026868805,-0.02483384,-0.028117444,0.008346203,0.013368215,-0.01946332,-0.022821996,-0.014628881,0.025248589,-0.022074016,-0.060538333,-0.037262313,0.022881161,0.026787134,0.015729709,0.033691794,-0.032902896,0.0067668916,0.020447548,0.026746547,-0.013304121,-0.0035021412,0.030858051,-0.015070443,-0.0038086153,-0.03355766,0.0040400526,-0.031273156,0.0033706527,0.0047340165,-0.00746156,-0.018053424,0.026877109,0.0065428535,-0.010863106,0.008766962,-0.00147532,0.0007874153,0.0021532427,-0.006900071,4.253251e-05,-0.0012324614,-0.0026749538,0.0030271402
-0.73604053,-0.38983566,0.7238404,0.15465464,-0.8987353,0.7228768,-0.6564941,-0.21039936,0.12980774,-0.39375,-0.012616825,-0.18620695,0.053873193,-0.25000006,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9116129,-0.9,-0.9,-0.74589115,-0.39125878,0.7522268,0.1620001,-0.86338896,0.7307393,-0.6839558,-0.23479483,0.14240456,-0.39324164,-0.015028306,-0.18929714,0.047256578,-0.23405136,-0.8996733,-0.86296576,-0.88596416,-0.8780225,-0.9724017,-0.97741,-0.97296154,-0.9702998,-0.9216158,-0.9284049,-0.92433864,-0.93264854,-0.9609131,-0.9737677,-0.95914525,-0.95191455,1.236899,-0.33510563,0.1386485,-0.41677248,-0.81494445,0.298297,-0.9491232,-0.67068255,-0.7794226,0.24077311,-0.6357202,-0.4546046,-0.8603529,-0.59377503,-0.46260256,-0.23774508,0.33565244,0.9504578,0.8109558,0.9291607,0.3290514,-0.11235526,-0.45088318,0.00812741,0.811114,-0.6647082,-0.66663444,-0.4800099,-0.9333934,0.30363935,0.71614534,-0.9396049,0.96474916,0.41480312,-0.39755246,0.24901688,0.7159831,-0.9473211,-0.74049,-0.81417227,-0.93434155,-0.71575195,-0.5160881,0.76728827,0.9659267,-0.80944264,0.7601087,-0.14825913,-0.3672268,-0.5732846,-0.5593329,0.7925218,-0.60177296,0.7060317,0.09480645,-0.0075791627,-0.050928865,0.042955063,-0.052898135,-0.1411347,-0.0020812291,0.051640227,-0.04095536,0.10312819,-0.1127247,0.06434437,0.041193902,-0.0048691197,0.015508222,-0.008595009,0.08641334,-0.09909639,-0.03723815,-0.14691976,-0.06065584,-0.043729365,-0.025355127,0.0028877812,-0.038907725,-0.14515638,0.08299051,0.08969896,0.037219387,-0.04135336,0.033594385,-0.003659165,0.07516157,0.05628234,-0.052306682,0.10074707,0.03441981,-0.049093332,-0.048903503,-0.07437845,0.012450657,0.029329704,-0.014101649,-0.10107957,-0.123383,-0.043289598,0.015666805,-0.08333914,-0.08349276,0.06463837,-0.022024205,-0.059559193,-0.052069593,-0.07332907,0.071173005,-0.094338216,-0.10534477,-0.03430757,-0.022233805,0.10600611,0.110725984,0.11725031,-0.04239463,0.031802215,0.08015754,-0.051340822,-0.04066354,-0.03515091,-0.083973415,0.056877445,-0.08607296,-0.06285646,-0.036655612,-0.03109543,0.02758754,0.0010171143,-0.03613209,-0.053925555,0.14909117,-0.06292341,-0.020833272,0.018442662,-0.0032687269,0.001836967,0.0048845597,-0.0142243495,5.8552716e-05,-0.0025963786,-0.005995065,0.006200697
-0.73604053,-0.38986334,0.7238404,0.15465464,-0.89876467,0.72286004,-0.65651506,-0.21039928,0.12823431,-0.39463815,-0.010864491,-0.17844833,0.05070418,-0.24000005,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.72791314,-0.38711834,0.74350965,0.15401028,-0.8547509,0.71619636,-0.6694385,-0.19580142,0.1417197,-0.39926597,0.016226394,-0.19398539,0.058652584,-0.20211291,-0.8773686,-0.8602066,-0.87613827,-0.8745881,-0.9410195,-0.94524765,-0.94240457,-0.9369241,-0.88915217,-0.9028434,-0.90123755,-0.9019675,-0.93524987,-0.9579469,-0.93859786,-0.9270103,1.4565531,-0.49773207,0.15026793,-0.42442986,-0.8302147,0.4580982,-0.97205585,-0.55468893,-0.83211327,0.20202628,-0.61490226,-0.43144995,-0.92511207,-0.5078492,-0.45530224,-0.27541575,0.35569543,0.95332056,0.8539834,0.91931444,0.117994756,0.22826618,-0.31871065,0.12088739,0.8050731,-0.53540444,-0.6511729,-0.39235818,-0.94748247,0.049271084,0.84262156,-0.9191811,0.9764504,0.43684062,-0.43095103,0.2325103,0.616311,-0.9174392,-0.49331668,-0.73289037,-0.96090347,-0.8356247,-0.5362957,0.68195367,0.9700827,-0.8059345,0.7471748,-0.19382592,-0.53667223,-0.66067827,-0.4883004,0.81523925,-0.59066325,0.64166325,0.19487914,-0.034890097,-0.15384203,0.08577256,-0.05861807,-0.23591058,0.013039406,0.069589555,-0.02945258,0.17467439,-0.1991892,0.15925875,0.047922652,-0.03017703,0.019541485,-0.041754507,0.17898643,-0.1849839,-0.101152994,-0.24529164,-0.08656058,-0.12301542,-0.07555645,-0.018653069,-0.10008361,-0.2407943,0.20932826,0.14174592,0.030876527,-0.07829176,0.06339123,0.046471808,0.10260935,0.081203304,-0.13985668,0.1655555,0.03856839,-0.083798245,-0.15816562,-0.13272513,0.036609292,0.018605266,-0.014002595,-0.22272447,-0.2439608,-0.06326408,0.05153436,-0.13935384,-0.16430259,0.14118446,-0.050776057,-0.11201354,-0.090090245,-0.120475195,0.12410523,-0.1371943,-0.14045353,-0.027785212,-0.090697356,0.19948466,0.2135663,0.20454927,-0.06898462,0.082628936,0.15128487,-0.14719507,-0.079808064,-0.08799851,-0.20539904,0.11788808,-0.15214536,-0.09022866,-0.08565712,-0.04657551,0.027319452,-0.007336499,-0.074082255,-0.099068284,0.26966575,-0.14771564,-0.031712096,0.03063938,-0.008906876,0.003781102,0.010400952,-0.022209458,0.0028575405,-0.006887316,-0.013002828,0.013548732
-0.73604053,-0.38986334,0.7238548,0.15466431,-0.89876467,0.7228432,-0.65651506,-0.20940094,0.1302011,-0.39375,-0.009462617,-0.2094828,0.05070418,-0.25500005,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9043548,-0.9174194,-0.9,-0.9,-0.72080237,-0.38211995,0.7379654,0.14473532,-0.86020845,0.7163759,-0.66498953,-0.18890344,0.13748327,-0.41256773,0.021173866,-0.2009023,0.07083291,-0.20655082,-0.87536967,-0.8699373,-0.8802633,-0.88249815,-0.9095405,-0.9065938,-0.91335726,-0.9019179,-0.8791646,-0.89353895,-0.89285094,-0.88986486,-0.9127577,-0.94047934,-0.91915756,-0.9070227,1.6636045,-0.6683179,0.16907254,-0.43193126,-0.8365257,0.45549384,-0.96164876,-0.5033251,-0.8534555,0.281999,-0.6353537,-0.420824,-0.9096752,-0.4001801,-0.47251615,-0.23602141,0.25905773,0.94545597,0.8449319,0.8889929,-0.090482354,0.37445745,-0.25271577,0.2784081,0.79891264,-0.4996219,-0.65071326,-0.3820492,-0.9502216,-0.117901534,0.87641466,-0.8698577,0.9789994,0.43972212,-0.4654019,0.30252925,0.5552492,-0.8908437,-0.24278772,-0.6711146,-0.9703086,-0.82811177,-0.5493507,0.598159,0.9650752,-0.8114956,0.7727144,-0.1990951,-0.5828809,-0.71742874,-0.49430287,0.85248125,-0.44135782,0.5666255,0.28506607,-0.05878557,-0.24811696,0.12179986,-0.044483773,-0.31480134,0.0177242,0.09752513,-0.0061727967,0.23436448,-0.27804047,0.2535467,0.060721822,-0.05170791,0.03027527,-0.064859845,0.27429163,-0.25462002,-0.16357668,-0.3236451,-0.11878361,-0.21331576,-0.12921356,-0.033967655,-0.15876107,-0.29790524,0.31292823,0.19196409,0.010302505,-0.12816103,0.09124424,0.095603175,0.1372474,0.09906514,-0.21600267,0.2062988,0.048653703,-0.13074146,-0.2620583,-0.18978134,0.037915144,0.0074601653,-0.020683993,-0.32212025,-0.33442113,-0.08378492,0.10107618,-0.18306449,-0.25022078,0.21508053,-0.057718053,-0.16319335,-0.13431609,-0.15673673,0.17768058,-0.16481057,-0.17676064,-0.021221116,-0.1666869,0.28181612,0.30364326,0.27713495,-0.11040881,0.1464402,0.21348213,-0.23192573,-0.121158436,-0.13689426,-0.29844195,0.15275382,-0.19364592,-0.11520746,-0.12715411,-0.08383952,0.0063627884,-0.026638068,-0.120258935,-0.14339782,0.3614208,-0.22098726,-0.04387222,0.045557264,-0.018728634,0.006817722,0.019010417,-0.031073328,0.009323326,-0.014535451,-0.024221573,0.025509456
-0.73604053,-0.38984948,0.7238548,0.15465464,-0.89874995,0.7228936,-0.6565361,-0.21114802,0.12862766,-0.39463815,-0.011214966,-0.22500004,0.053873193,-0.25500005,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9029032,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.7204301,-0.38122767,0.7345621,0.14505266,-0.87387943,0.72056216,-0.6605979,-0.19724533,0.13199946,-0.4135845,0.011138462,-0.20820367,0.07372216,-0.22126622,-0.88265777,-0.88294387,-0.88865066,-0.8949176,-0.894498,-0.8823822,-0.8996256,-0.8805365,-0.8847424,-0.89652395,-0.89415354,-0.8915664,-0.9018031,-0.92848104,-0.9075163,-0.8986569,1.8506442,-0.8400082,0.1945106,-0.43915862,-0.837623,0.40912235,-0.9441497,-0.52511305,-0.8613991,0.3921671,-0.6718706,-0.43652338,-0.885011,-0.30333385,-0.52014375,-0.17908648,0.11275579,0.93932796,0.836463,0.8547171,-0.24444453,0.40499863,-0.24272682,0.39752117,0.7905513,-0.5304092,-0.65116346,-0.3845735,-0.9503827,-0.18646291,0.8853425,-0.82317626,0.9803823,0.43938315,-0.5003235,0.40144342,0.5151928,-0.8797239,-0.03634895,-0.6357833,-0.9750551,-0.7990701,-0.5546885,0.5505449,0.9595449,-0.810317,0.7999361,-0.17356026,-0.5870511,-0.75969166,-0.53867954,0.8778774,-0.28018224,0.52897656,0.3575114,-0.081792146,-0.3297006,0.15366808,-0.017591376,-0.38045985,0.014866627,0.13478157,0.022054527,0.28194714,-0.3438814,0.33744323,0.081205696,-0.06840788,0.04958648,-0.07681899,0.3619467,-0.3089136,-0.22243792,-0.38120845,-0.15344174,-0.30266452,-0.18179102,-0.04342075,-0.21189035,-0.32727975,0.39322758,0.23982978,-0.022639984,-0.18125483,0.116757266,0.14612053,0.18145105,0.11310258,-0.27989137,0.2319961,0.066995546,-0.18551296,-0.35731888,-0.24615665,0.027575802,-0.006195532,-0.029712535,-0.39615703,-0.39231557,-0.104342036,0.15474014,-0.21277045,-0.32673007,0.28012276,-0.039542813,-0.20785913,-0.18253553,-0.1895916,0.22980385,-0.18512452,-0.21350278,-0.013820729,-0.25042197,0.35064864,0.3770358,0.33889043,-0.16094965,0.21539497,0.26425433,-0.30407804,-0.16447745,-0.1714449,-0.3632849,0.16630927,-0.22400135,-0.13775288,-0.1599907,-0.13482292,-0.020890214,-0.056499552,-0.17210782,-0.18268417,0.4281916,-0.27944365,-0.05707655,0.06293585,-0.03232479,0.011132725,0.030574396,-0.041076794,0.019476537,-0.025215384,-0.0391323,0.041686706
-0.73604053,-0.38986334,0.7238404,0.15466431,-0.89876467,0.7228768,-0.65651506,-0.21139762,0.12902102,-0.39345396,-0.0112149585,-0.18620695,0.05070418,-0.26500008,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9029032,-0.7230516,-0.38387197,0.73186415,0.15064694,-0.88749,0.72135466,-0.6554412,-0.20498818,0.1258358,-0.40528524,0.00040099767,-0.21221085,0.06911893,-0.23256351,-0.8887726,-0.8920863,-0.8948365,-0.90507585,-0.8931971,-0.87554127,-0.89818925,-0.8735957,-0.89476126,-0.90289044,-0.89861876,-0.89689225,-0.8982176,-0.9207229,-0.9010181,-0.89660853,2.0220568,-1.0092453,0.22597553,-0.4458894,-0.83171266,0.34711736,-0.9237024,-0.5793358,-0.8638123,0.477809,-0.70220286,-0.46228775,-0.85901165,-0.2322234,-0.58154714,-0.12639786,-0.043355055,0.9379009,0.8348808,0.82176256,-0.32918158,0.39120388,-0.26226145,0.46195322,0.773583,-0.58360714,-0.6410477,-0.3736558,-0.9485802,-0.18818165,0.8862732,-0.7982602,0.98131573,0.44326952,-0.52861446,0.48696002,0.48248485,-0.87826806,0.12157991,-0.6116355,-0.97743136,-0.7747942,-0.55235356,0.5305549,0.9551076,-0.8006624,0.820899,-0.12806877,-0.5870963,-0.79106134,-0.5846888,0.88972443,-0.17032364,0.52420706,0.41086957,-0.10832509,-0.39633286,0.18435186,0.017854424,-0.43723643,0.004272205,0.17899337,0.05303784,0.3193059,-0.39609152,0.40587184,0.10893944,-0.08407259,0.07765061,-0.080208816,0.43598956,-0.35099608,-0.27670893,-0.4208584,-0.18577166,-0.38144302,-0.23345862,-0.04635436,-0.25836414,-0.34103614,0.4531533,0.2829236,-0.064403996,-0.23159872,0.13939446,0.1984542,0.23348252,0.12669313,-0.33221456,0.2483261,0.09326317,-0.24208644,-0.44230604,-0.3015679,0.015414072,-0.023886548,-0.038415004,-0.44755834,-0.42512268,-0.1262536,0.20645978,-0.22898827,-0.387483,0.33506957,0.0011267024,-0.2424282,-0.23176938,-0.2223195,0.2777905,-0.20003952,-0.24769408,-0.00842862,-0.33966476,0.40922686,0.43449217,0.39453176,-0.21606791,0.28456897,0.3058748,-0.36630708,-0.20943719,-0.1889005,-0.40619305,0.1634402,-0.25133416,-0.15877908,-0.18754871,-0.19118312,-0.04764951,-0.09441838,-0.22730877,-0.21675138,0.4773386,-0.32510075,-0.070988834,0.08255134,-0.049325407,0.016893174,0.0450001,-0.052341923,0.033209506,-0.038580112,-0.05713978,0.061654944
-0.73604053,-0.38984948,0.7238404,0.15465464,-0.89874995,0.72286004,-0.6564941,-0.20965062,0.12823431,-0.39345396,-0.010514036,-0.18620695,0.05070418,-0.24500003,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.7273233,-0.38725057,0.7305161,0.1552233,-0.8978757,0.7174644,-0.6511104,-0.20333314,0.12365371,-0.39670163,-0.00025235862,-0.2087016,0.066577345,-0.2368621,-0.89153415,-0.8968637,-0.8983194,-0.91098076,-0.8964793,-0.87711257,-0.9009573,-0.8737516,-0.9027403,-0.9076419,-0.9025634,-0.9008372,-0.89744204,-0.9150017,-0.8967134,-0.89636856,2.1834526,-1.1710165,0.26299936,-0.45188913,-0.8194918,0.28,-0.9049795,-0.62869495,-0.86479396,0.5247942,-0.7191422,-0.48890775,-0.831853,-0.1883448,-0.63852394,-0.08740213,-0.17808242,0.9404509,0.8359349,0.79579854,-0.3533268,0.37006676,-0.29337466,0.48798108,0.74966246,-0.6333058,-0.6204642,-0.34993723,-0.9457476,-0.15304396,0.8840845,-0.79721665,0.98189497,0.45391974,-0.54827744,0.5506322,0.4526039,-0.87738365,0.23834899,-0.5844368,-0.9788669,-0.76304066,-0.543157,0.5173709,0.95229226,-0.7867236,0.84087485,-0.07378765,-0.58721423,-0.8143165,-0.61384696,0.8939816,-0.12812366,0.53566575,0.44711968,-0.14137946,-0.4474663,0.21602668,0.059665646,-0.48829636,-0.014630512,0.22727233,0.08724074,0.34913522,-0.43704718,0.4575772,0.14233637,-0.10229117,0.113353446,-0.078869596,0.49320728,-0.38271335,-0.3252636,-0.4455915,-0.21208076,-0.4432496,-0.2842177,-0.041998703,-0.29590532,-0.34806165,0.49611568,0.31941724,-0.11112652,-0.276987,0.15849519,0.25048566,0.28872406,0.142287,-0.37387145,0.25884658,0.12587157,-0.29595774,-0.5143276,-0.35488176,0.007007275,-0.045582887,-0.045922913,-0.48066765,-0.44253257,-0.15183765,0.25250062,-0.23287757,-0.43080342,0.37976155,0.059110254,-0.2652551,-0.27886426,-0.25543362,0.31923267,-0.20889892,-0.27618846,-0.008523603,-0.4276235,0.46015877,0.47833124,0.445902,-0.27203262,0.34925118,0.34087557,-0.41960353,-0.25531378,-0.18986127,-0.43330777,0.14729305,-0.27766812,-0.17908102,-0.21320747,-0.24738863,-0.07269041,-0.13661206,-0.28349176,-0.24679999,0.514947,-0.35959962,-0.085260116,0.1042494,-0.06941312,0.024211243,0.062221866,-0.064782694,0.05041259,-0.054368794,-0.07772418,0.08497621
-0.73604053,-0.38986334,0.7238548,0.15465464,-0.89876467,0.72286004,-0.65647304,-0.21039928,0.1282343,-0.39375,-0.0101635605,-0.2094828,0.053873193,-0.26500008,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9232258,-0.9,-0.9,-0.73198664,-0.39135754,0.73064184,0.15559088,-0.90565765,0.7134357,-0.6481784,-0.19883136,0.1199269,-0.3905982,0.0013936376,-0.206427,0.06105733,-0.23808707,-0.8918393,-0.8988395,-0.9002606,-0.9135295,-0.90138364,-0.8831861,-0.90546507,-0.8784002,-0.9088011,-0.91113275,-0.9060218,-0.90346617,-0.8977539,-0.91066283,-0.89396036,-0.8967526,2.3380775,-1.3207191,0.30515552,-0.45693275,-0.8057348,0.20835476,-0.8902039,-0.6623973,-0.8664171,0.54325527,-0.7283947,-0.5130477,-0.8038105,-0.16772546,-0.6901879,-0.058288306,-0.2869345,0.94537884,0.8389144,0.7738197,-0.33643836,0.35019565,-0.3261985,0.48983982,0.7188896,-0.6761494,-0.5945052,-0.3126249,-0.9427688,-0.102355175,0.87920004,-0.81081563,0.98226273,0.46038595,-0.5639128,0.59388083,0.43068776,-0.8743695,0.31402484,-0.5561551,-0.9795315,-0.7601779,-0.53356075,0.50855845,0.9511221,-0.77153414,0.85920185,-0.02484324,-0.5914679,-0.8329784,-0.6320377,0.89553744,-0.14241017,0.54905385,0.46961427,-0.18106505,-0.48442107,0.2500749,0.10674502,-0.53477275,-0.042356323,0.2760877,0.12563033,0.37390184,-0.46976987,0.49406487,0.17945448,-0.12450524,0.15541342,-0.07639517,0.5336476,-0.40552333,-0.36770532,-0.45799565,-0.2311579,-0.48679122,-0.33264208,-0.02972071,-0.3218752,-0.35342807,0.52559143,0.34885257,-0.15883479,-0.31759438,0.17358555,0.2993254,0.34179318,0.1607446,-0.4060752,0.2657437,0.16304256,-0.34416065,-0.5711335,-0.40456474,0.0042188396,-0.0701987,-0.05245633,-0.49957973,-0.4521727,-0.18243824,0.29144958,-0.22616874,-0.45808268,0.41409186,0.12828253,-0.2766388,-0.32131508,-0.28844595,0.35257125,-0.21058372,-0.29648972,-0.016107846,-0.50542694,0.50457174,0.5112652,0.49255937,-0.325297,0.405257,0.37115285,-0.46341902,-0.3009037,-0.17617923,-0.44973388,0.119911864,-0.3023924,-0.19980936,-0.2386251,-0.30032155,-0.097121716,-0.17962736,-0.3380052,-0.27346963,0.54477626,-0.38422534,-0.0995405,0.12786879,-0.09226116,0.033119954,0.08214525,-0.07811783,0.070943564,-0.0723798,-0.100410715,0.11112699
-0.73604053,-0.38984948,0.7238404,0.15465464,-0.89876467,0.72286004,-0.65651506,-0.21164723,0.1302011,-0.39434212,-0.010864491,-0.19396557,0.05070418,-0.24500003,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.7359588,-0.39611527,0.73094475,0.15617755,-0.9108942,0.70985585,-0.6464828,-0.1965651,0.11592698,-0.3869822,0.0007027759,-0.20758645,0.05500519,-0.24012893,-0.891651,-0.9001782,-0.9021358,-0.9147415,-0.9071503,-0.8913285,-0.91071594,-0.885063,-0.91143453,-0.9120645,-0.90746695,-0.9038588,-0.8983826,-0.9074539,-0.8921524,-0.8972173,2.4880672,-1.454197,0.35190684,-0.4607752,-0.79214156,0.14441183,-0.88205785,-0.68480325,-0.8682958,0.5430821,-0.7324098,-0.52994496,-0.77445215,-0.15768963,-0.7297922,-0.035915032,-0.3650287,0.9505447,0.8444155,0.7572191,-0.29367888,0.3326785,-0.35866603,0.47863135,0.6863094,-0.7119764,-0.5707113,-0.2650808,-0.9402441,-0.041479226,0.8733362,-0.8288986,0.98255306,0.4624823,-0.57762456,0.61939704,0.41691244,-0.8673911,0.35843673,-0.52831876,-0.98005927,-0.75773424,-0.52907217,0.50263,0.95193535,-0.75662106,0.87339467,0.016905116,-0.5982931,-0.8491854,-0.64159226,0.8963517,-0.19834256,0.56135136,0.48214132,-0.22642745,-0.5096362,0.28701836,0.15758158,-0.57654214,-0.079042606,0.3225237,0.16907619,0.39555392,-0.4967713,0.5182289,0.21840805,-0.1509554,0.20227061,-0.07566568,0.55982447,-0.42105734,-0.40436366,-0.45979896,-0.24244109,-0.5141268,-0.37667435,-0.009516595,-0.33505902,-0.35971665,0.5446924,0.37156612,-0.2043728,-0.35404497,0.18399891,0.342903,0.38815603,0.18203412,-0.43020448,0.27095208,0.20298566,-0.38495818,-0.6132055,-0.44903412,0.007366929,-0.09675239,-0.058600087,-0.5078302,-0.4590251,-0.21816069,0.32319123,-0.21015038,-0.4717036,0.43875316,0.20189288,-0.27758926,-0.35729876,-0.32062215,0.376814,-0.20479117,-0.30709103,-0.03220607,-0.5673388,0.5430424,0.53613675,0.53354853,-0.37274826,0.4501625,0.39814466,-0.49766174,-0.34461895,-0.14982454,-0.4594963,0.08323644,-0.32423225,-0.22181128,-0.2640804,-0.34825602,-0.12203339,-0.22054891,-0.38834476,-0.29706436,0.56937003,-0.4006392,-0.1134539,0.15315543,-0.11750126,0.043576505,0.10461017,-0.09195941,0.09456143,-0.09241529,-0.124696344,0.13946399
