in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5
-0.12157903,-0.5546524,0.31614903,0.021892404,-0.5473052,-0.31332552,0.3796069,-0.1587936,-0.013755434,-0.18600556,-0.04237011,-0.38571426,0.12857144,-0.13695654,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,-0.08584111,-0.52085745,0.31899408,0.012215059,-0.5470624,-0.33298966,0.37502328,-0.16468105,-0.0122214435,-0.19640216,-0.048036754,-0.36660537,0.097066574,-0.12786166,-0.94249165,-0.90981,-0.9485202,-0.90208846,-0.9631933,-0.96990645,-0.96268064,-0.95407194,-0.9392042,-0.9325488,-0.8966414,-0.9155328,-0.94547373,-0.95441824,-0.9342077,-0.93196046,1.1621903,0.5310243,0.3291871,0.45238182,-0.35458094,-0.2925479,0.72517043,-0.66559124,0.027894732,-0.21801007,0.5412336,-0.6633494,0.70391065,0.66356623,0.055951852,0.02162874,0.5134674,0.7024808,-0.5834932,0.65157306,0.041132264,-0.64366144,0.07744662,-0.83819866,0.48639444,0.018736282,-0.66493607,0.7458176,-0.44954747,-0.554907,-0.33918625,0.66837275,-0.400103,0.41192433,0.58133423,0.58976287,0.57947046,0.7049573,-0.465188,0.32881552,0.57977706,-0.021721113,-0.46426815,-0.58786017,-0.28549445,-0.2738064,-0.6210108,0.6107265,-0.41796625,0.3254155,-0.6586522,0.558217,-0.6440514,0.32839167,-0.011246784,-0.055562094,0.021117015,-0.013448731,-0.023125967,-0.030777354,0.018723132,-0.011955186,0.000919914,0.040032104,0.0024462084,-0.013603255,0.010669135,0.02722012,0.027062595,0.006897329,-0.027582895,0.012756678,0.017793488,0.00090816984,0.008503607,-0.03351993,0.045888238,-0.016332356,0.035876345,0.0053311074,0.011750408,0.018687198,-0.031574264,-0.008299058,-0.04249521,0.016023409,0.015338507,-0.023000663,0.028535089,0.03318664,0.011866027,0.039525356,-0.0049447785,0.021208331,-0.000109621134,-0.009323087,0.031376805,-0.01035027,-0.023840157,-0.0019125363,0.022341384,0.033304036,0.022300469,-0.0062115034,0.06382608,0.014126826,-0.011209221,0.02843093,-0.0023122164,-0.022189563,-0.029779058,0.012476331,0.006464986,-0.0042146672,0.03390989,-0.020161083,-0.020841174,0.008649727,-0.012769469,0.02699139,0.021461217,-0.008934963,-0.0022067646,-0.007501037,0.038788833,-0.013956386,0.036982894,0.0041254875,-0.007549381,-0.023692662,0.01073311,0.0065908697,0.0017281328,-0.018961754,0.0035651813,-0.00079376757,0.005074819,0.0052305125,0.011939151,-0.004096746
-0.12154316,-0.5546885,0.31614903,0.021892404,-0.54728794,-0.3132701,0.37966183,-0.15879352,-0.013264162,-0.18683967,-0.04017855,-0.39999998,0.12272728,-0.14347827,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9043548,-0.9,-0.9,-0.1071975,-0.54021984,0.34266588,-0.0016731381,-0.5661227,-0.32203186,0.39737168,-0.15252621,-0.016117347,-0.19099478,-0.027627477,-0.37731096,0.10483413,-0.13569964,-0.9409311,-0.9228403,-0.9450075,-0.92827165,-0.9630358,-0.9656992,-0.9570631,-0.9513097,-0.93613935,-0.94295937,-0.9212688,-0.93274546,-0.9324276,-0.9463941,-0.9294022,-0.9246449,1.3294462,0.39761794,0.34077033,0.45160484,-0.6354752,-0.17803618,0.8555672,-0.8497538,0.56408215,0.038746737,0.90495783,-0.71744984,0.67480177,0.75792974,0.24795091,-0.15940976,0.6385385,0.6012825,-0.6281688,0.5396185,-0.054885283,-0.42493495,0.2759979,-0.9632876,0.49850512,0.37289643,-0.87660724,0.8152465,-0.5959531,-0.36875957,-0.5786314,0.9436536,-0.3069702,0.42052573,0.4958438,0.8086804,0.81054324,0.68221045,-0.76152164,0.2396063,0.31318966,0.04600426,-0.46521336,-0.60390425,-0.22108561,0.23330033,-0.4004022,0.64384574,-0.7197495,0.24397734,-0.76589775,0.7872629,-0.6182355,0.1155377,-0.06808527,-0.11356586,-0.020488407,0.03481958,0.054076113,0.033849638,0.010148112,0.038783044,-0.016024042,0.06586181,0.022665733,-0.012383993,0.024931438,0.060960647,-0.015984485,-0.05559689,-0.10073399,-0.094423234,-0.020656442,0.05333677,-0.0041035856,-0.0055397777,0.09197925,0.012873137,0.10426869,-0.04748568,-0.09249882,0.11007221,-0.01317233,0.032174453,-0.18833037,0.037756167,0.024475219,-0.05352093,0.113381796,0.17836538,0.07022396,0.048904665,-0.06690017,-0.012308412,-0.0015042173,0.021165023,0.09694516,-0.05975085,0.04642425,0.0052146465,0.18723103,0.088232644,0.06339087,-0.06922584,0.09466434,-0.015828062,-0.046081223,0.052272186,-0.035198268,-0.023280257,-0.06625223,0.052261498,0.054406263,0.07102926,0.010554667,-0.010592323,0.027412485,0.057143416,0.051799238,0.034069672,0.040772427,-0.10541539,0.08605893,-0.0072665107,0.0033734425,0.0026913853,0.011588163,-0.038528144,-0.008765173,-0.046032358,0.02922708,0.11843283,-0.032578137,0.017313534,0.007783115,-0.00044189804,0.008539199,0.011146618,0.023880914,-0.0077286866
-0.1215073,-0.5546885,0.31614903,0.02188055,-0.54727066,-0.31324235,0.37971675,-0.15980834,-0.012772901,-0.18558851,-0.040909074,-0.39285713,0.11688312,-0.14999999,-0.9,-0.9058064,-0.9,-0.9,-0.89854836,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.91306454,-0.9,-0.9,-0.9,-0.13006693,-0.5295738,0.31478283,-0.003280218,-0.5512868,-0.28470707,0.40501022,-0.14329031,-0.030765,-0.17068315,-0.034809034,-0.38175082,0.1053582,-0.1436349,-0.9137684,-0.90401304,-0.91671115,-0.9106178,-0.9308208,-0.9215865,-0.9153524,-0.9101933,-0.8914804,-0.9110841,-0.896279,-0.90825224,-0.89392847,-0.90161985,-0.8976544,-0.8900911,1.5432091,0.21641783,0.3553453,0.4453209,-0.69119763,-0.12750763,0.8803657,-0.83355534,0.76570964,0.18043809,0.90989244,-0.6541971,0.62173265,0.8102075,0.22626664,-0.29076222,0.65995777,0.5072145,-0.592163,0.27820924,-0.2543103,-0.15176804,0.40202925,-0.9489136,0.40954056,0.53976667,-0.9061294,0.76758015,-0.6483795,-0.11196779,-0.5300148,0.9560123,-0.12284129,0.3426492,0.3858253,0.865986,0.82855,0.64763576,-0.8361111,0.1942718,0.03869408,0.14381102,-0.45103088,-0.61649173,-0.18479969,0.55504775,-0.13981955,0.61130893,-0.718725,0.18294169,-0.7147052,0.82938814,-0.55417365,-0.10479066,-0.13336428,-0.18318428,-0.053267952,0.075577214,0.1492551,0.11572396,-0.024240825,0.08987876,-0.015751248,0.07739357,0.024518302,0.01667973,0.028212024,0.09111584,-0.07385708,-0.13301869,-0.15855739,-0.22285415,-0.07399236,0.11918199,0.00641144,0.02303501,0.119023025,0.030460829,0.15709683,-0.123078816,-0.21796176,0.22016355,-0.026074791,0.05497521,-0.37229443,0.09599461,0.032310076,-0.07913012,0.21570644,0.3318224,0.16001777,0.03559036,-0.10655344,-0.041749723,-0.0054715085,0.040821444,0.13674092,-0.12481399,0.11447193,0.008948693,0.37737405,0.17122047,0.09999535,-0.11445963,0.14334677,-0.045032836,-0.10486365,0.079847075,-0.040523,-0.049696956,-0.12932876,0.10317842,0.119292624,0.15286534,-0.01204176,-0.012377561,0.07026144,0.09793663,0.100559205,0.047078606,0.0790651,-0.19944455,0.16421008,-0.014152748,-0.0131659,0.0008939031,-0.0008153085,-0.07021798,-0.021832207,-0.073446885,0.038112104,0.23398839,-0.068279155,0.03458994,0.014868244,0.001141275,0.00777852,0.021680132,0.03763525,-0.010913624
-0.12154316,-0.5546885,0.31614903,0.021892404,-0.54727066,-0.31315917,0.3796069,-0.1582863,-0.014737968,-0.18767378,-0.042735394,-0.39999998,0.12272728,-0.15,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,-0.15142155,-0.53811693,0.3001118,-0.008179668,-0.56214654,-0.2845812,0.40876564,-0.14020748,-0.04500306,-0.17002891,-0.038802534,-0.3863976,0.10302822,-0.14718397,-0.90237457,-0.89672506,-0.90193266,-0.89696825,-0.90473485,-0.88217443,-0.8858216,-0.8796243,-0.86513495,-0.88946015,-0.8834517,-0.8918267,-0.88320327,-0.8803936,-0.8847836,-0.88400614,1.7586328,0.037797194,0.3744254,0.43215334,-0.69832194,-0.15694885,0.90483034,-0.7802771,0.7821216,0.15618913,0.8737135,-0.5765761,0.6546543,0.83802056,0.089315265,-0.37165898,0.6614726,0.5459448,-0.54463977,0.092491835,-0.4165813,-0.07719142,0.44301096,-0.9357874,0.38569325,0.58715224,-0.9129367,0.7412192,-0.6706711,0.010734987,-0.39330488,0.9367208,-0.048396267,0.29651704,0.32916418,0.8757347,0.79082406,0.6776934,-0.8331195,0.2814049,-0.049448926,0.20470072,-0.4686292,-0.62424237,-0.15357164,0.62405735,-0.04510555,0.5844215,-0.6434606,0.2771082,-0.65596324,0.83363056,-0.5488456,-0.24222024,-0.188406,-0.26131862,-0.08237649,0.09990476,0.23455118,0.19658451,-0.0647357,0.12344533,-0.0005700392,0.08593847,0.008537312,0.061445937,0.03187052,0.1253534,-0.1324687,-0.2130331,-0.19648755,-0.3373121,-0.12754916,0.1899655,0.036184315,0.040925868,0.13281879,0.035531417,0.19791801,-0.20330401,-0.3234167,0.31224585,-0.069391795,0.04760101,-0.5311621,0.17206244,0.04288442,-0.09518313,0.30410862,0.45213968,0.2568853,0.013089803,-0.112639375,-0.05453688,-0.008628918,0.050758198,0.1495356,-0.1844545,0.16913438,0.009670399,0.5238773,0.25768736,0.12921236,-0.12990797,0.20783883,-0.05665838,-0.17343433,0.105419554,-0.029820733,-0.104841456,-0.20525941,0.15376747,0.18481688,0.22459155,-0.030285943,-0.019790176,0.08604168,0.1322561,0.12198559,0.07195416,0.1370812,-0.28073132,0.21719551,-0.026441846,-0.00677148,-0.014867392,0.0027946134,-0.085366465,-0.040027462,-0.10280612,0.04727301,0.33225468,-0.1012811,0.035580542,0.025304427,0.0034886433,0.0014071879,0.03786779,0.054220535,-0.013781402
-0.1215073,-0.5546885,0.31614903,0.021892404,-0.54728794,-0.31315917,0.37971675,-0.1582864,-0.014246708,-0.18725672,-0.042735387,-0.39285713,0.12857144,-0.14999999,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.91306454,-0.9,-0.9,-0.9,-0.15887512,-0.55126977,0.30392307,-0.006165508,-0.58030367,-0.30991778,0.40293616,-0.1382986,-0.052938696,-0.17373627,-0.031459413,-0.38720554,0.09700691,-0.14445867,-0.9014294,-0.89485615,-0.897797,-0.8900094,-0.89781976,-0.87110716,-0.88059926,-0.8753093,-0.8667266,-0.8875814,-0.88621926,-0.89040446,-0.8921346,-0.8871919,-0.88866687,-0.89489895,1.9496937,-0.119124085,0.39820048,0.4120776,-0.71942216,-0.22767137,0.9263448,-0.72479796,0.7675897,0.061335247,0.858466,-0.5091204,0.70553315,0.84660524,-0.054128032,-0.4310206,0.6478161,0.62726164,-0.50410205,0.00029198825,-0.50816864,-0.10842905,0.443928,-0.93720114,0.4456474,0.60790026,-0.9201539,0.752511,-0.68309647,0.022610124,-0.28653067,0.91426784,-0.07330105,0.28870818,0.27930692,0.8676874,0.7287317,0.70440817,-0.813886,0.41833442,-0.03381099,0.19835539,-0.50279003,-0.6079968,-0.10817056,0.6078813,-0.04817442,0.5798765,-0.6027469,0.44713354,-0.6169511,0.8329562,-0.57067657,-0.36095527,-0.22886021,-0.3374558,-0.11606142,0.11288744,0.31011823,0.27443144,-0.09825571,0.14181647,0.022947514,0.093953416,-0.014324848,0.10969359,0.03673441,0.16533266,-0.19361024,-0.28780618,-0.22386861,-0.43233496,-0.18104608,0.26331043,0.08010132,0.05432998,0.13431135,0.03402155,0.23494393,-0.27918032,-0.40591392,0.3785454,-0.12374349,0.015705632,-0.6371451,0.24683997,0.060337268,-0.09959179,0.36827862,0.5346051,0.3404173,-0.012677464,-0.097551696,-0.050586022,-0.005031442,0.06003656,0.15356544,-0.23350354,0.22236148,0.011323599,0.61837894,0.33104047,0.15145773,-0.13008098,0.27533847,-0.053667407,-0.24452242,0.13365948,-0.025334468,-0.17664056,-0.27949852,0.19721238,0.24466668,0.28840256,-0.052411243,-0.020912237,0.077151015,0.16330773,0.12174433,0.10600078,0.20976016,-0.35144383,0.25294453,-0.03251071,0.005124892,-0.0376761,0.013828104,-0.08993663,-0.059958775,-0.13121995,0.062232003,0.4115964,-0.13339561,0.037310403,0.038971554,0.0061579132,-0.010819955,0.059291407,0.073883116,-0.016397523
-0.121471435,-0.5546885,0.31614903,0.021868698,-0.54728794,-0.31315917,0.37971675,-0.15980834,-0.013755434,-0.18642262,-0.04163961,-0.3785714,0.12272728,-0.15,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.91306454,-0.9043548,-0.9,-0.9,-0.15388164,-0.55933475,0.3128957,0.003389636,-0.5918431,-0.33784935,0.39085606,-0.13835263,-0.053637482,-0.17136727,-0.022260265,-0.38644817,0.09187099,-0.13807222,-0.900963,-0.8925934,-0.8960218,-0.88642234,-0.90198404,-0.8775465,-0.8873484,-0.88600934,-0.8814722,-0.8960366,-0.8949086,-0.8957302,-0.9013413,-0.89866847,-0.89598906,-0.90505123,2.101879,-0.2507419,0.4260205,0.38566142,-0.750508,-0.30639613,0.9414428,-0.6807618,0.76351404,-0.054880906,0.86592895,-0.45822775,0.73794293,0.8500861,-0.15822788,-0.48447713,0.622124,0.6888866,-0.48104084,-0.039536517,-0.557554,-0.14984706,0.4303171,-0.943099,0.5514856,0.62590766,-0.9265143,0.77949226,-0.6918148,-0.031224024,-0.24657837,0.8963176,-0.14587474,0.29432455,0.22070624,0.8519387,0.6505425,0.70351905,-0.79567623,0.5378072,0.0033905283,0.13971013,-0.5388528,-0.5831543,-0.053696,0.57671005,-0.079866484,0.60568935,-0.62386835,0.59661317,-0.58910334,0.8330295,-0.6016986,-0.4898981,-0.25493807,-0.40259504,-0.15542094,0.11919705,0.37615126,0.34677553,-0.121551,0.14899382,0.052938294,0.10045117,-0.037341405,0.15370052,0.038549878,0.20906489,-0.2582828,-0.35258216,-0.24741289,-0.5079574,-0.23592226,0.33401865,0.13650283,0.06681064,0.12344667,0.02746721,0.27141878,-0.34756142,-0.4698142,0.42189813,-0.17809689,-0.03324801,-0.6960849,0.30972385,0.08537901,-0.09070107,0.4100064,0.5853386,0.4004506,-0.040606875,-0.07104655,-0.030283967,0.0068931193,0.0708298,0.16165079,-0.2731055,0.2810254,0.01770367,0.6750471,0.38603446,0.16688131,-0.12527244,0.33768836,-0.038978532,-0.31297323,0.17111436,-0.037722003,-0.25475335,-0.3432131,0.23157361,0.2966867,0.34500277,-0.08323041,-0.010790571,0.050402623,0.18848868,0.10489422,0.14744069,0.2875221,-0.40988365,0.27568457,-0.025479378,0.011755553,-0.06753435,0.029863844,-0.08712323,-0.08208678,-0.15764299,0.0842853,0.4720853,-0.16535544,0.04751995,0.055580877,0.008908503,-0.028577838,0.08512002,0.09614713,-0.018762521
-0.12143557,-0.5546885,0.31614903,0.021868698,-0.54725343,-0.31315917,0.37966183,-0.15803263,-0.014246708,-0.18683967,-0.04346591,-0.40714285,0.12272728,-0.15652174,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,-0.14316426,-0.5624621,0.31976768,0.013470125,-0.5943039,-0.35545394,0.38120678,-0.14076504,-0.050327986,-0.1648781,-0.018014204,-0.38650823,0.090664946,-0.13333638,-0.8984577,-0.8894457,-0.8942232,-0.8846797,-0.9087256,-0.88805145,-0.89619404,-0.8990322,-0.8967811,-0.90519875,-0.90265936,-0.9006304,-0.9052224,-0.90524906,-0.9011924,-0.91022086,2.2089436,-0.35539678,0.45673975,0.3536021,-0.78079,-0.37459198,0.9519856,-0.6550983,0.7738819,-0.16965875,0.8813197,-0.4204691,0.75085074,0.8548365,-0.21565236,-0.5301586,0.5885855,0.71874446,-0.4764408,-0.061552953,-0.5902218,-0.15993215,0.40978295,-0.94769263,0.6544664,0.64375174,-0.930698,0.8043585,-0.6974961,-0.11989655,-0.2632117,0.8834619,-0.2236374,0.29620996,0.1623027,0.8332134,0.56358075,0.6781664,-0.7833134,0.62014556,0.027571116,0.059793767,-0.5689187,-0.5668267,0.0012587041,0.5504665,-0.105466306,0.6527584,-0.6794952,0.69089234,-0.5646699,0.8347974,-0.63469386,-0.6128917,-0.26707494,-0.451789,-0.19730332,0.12176307,0.43118057,0.4098444,-0.13591577,0.14658743,0.089650296,0.10460278,-0.056676358,0.19021824,0.03273312,0.25433815,-0.3235205,-0.40500638,-0.26966557,-0.56550646,-0.2921873,0.3964764,0.20317203,0.078131765,0.10034092,0.014556376,0.307161,-0.40675753,-0.5186101,0.44707564,-0.22823626,-0.09199144,-0.7253981,0.35622063,0.116617724,-0.068271145,0.43605378,0.6135675,0.43699628,-0.07133934,-0.039650556,0.005427816,0.026617022,0.08248772,0.17806295,-0.30401227,0.34468022,0.03169601,0.7091343,0.42450452,0.17401995,-0.118765384,0.39136767,-0.013710024,-0.37296057,0.22008738,-0.0671924,-0.3308529,-0.39335984,0.25870872,0.3409484,0.39282936,-0.12369351,0.010098652,0.01227004,0.20310892,0.07484811,0.19501278,0.35947487,-0.45422506,0.28575468,-0.0042537586,0.009290983,-0.10668447,0.052079722,-0.07806793,-0.10821535,-0.18014398,0.11331524,0.51471055,-0.19750917,0.06621822,0.07480559,0.011710671,-0.051372252,0.114404544,0.12011167,-0.020729437
-0.12143557,-0.5546885,0.31614903,0.021856846,-0.54727066,-0.31313145,0.3796069,-0.15879352,-0.013755434,-0.18517146,-0.04090908,-0.40714285,0.12857144,-0.15,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,-0.1335029,-0.56369746,0.32279032,0.019992035,-0.5896854,-0.3608884,0.3782212,-0.14607847,-0.047286987,-0.15735808,-0.021818096,-0.39102826,0.09035772,-0.13566153,-0.8946717,-0.88711846,-0.89313066,-0.885537,-0.91469944,-0.89711297,-0.90347654,-0.9088036,-0.90670305,-0.9097309,-0.9061983,-0.90123314,-0.90390897,-0.9060913,-0.9029569,-0.9110359,2.2706661,-0.4303008,0.48891547,0.31655788,-0.8069904,-0.4315131,0.95926416,-0.6469811,0.7929215,-0.26545268,0.8949915,-0.3934748,0.75339204,0.8626625,-0.2339544,-0.5592077,0.5483204,0.7270574,-0.48433727,-0.080134965,-0.61884856,-0.12385147,0.38478088,-0.9492334,0.7244724,0.6605505,-0.9327251,0.8195651,-0.7010682,-0.22404408,-0.31180188,0.8740457,-0.2836745,0.29525837,0.11816634,0.8170506,0.4786778,0.63547015,-0.77827257,0.67050487,0.033105206,-0.017149635,-0.5879983,-0.5678432,0.05376692,0.53259283,-0.11264595,0.6989233,-0.73182315,0.7402663,-0.5419543,0.83888435,-0.6641811,-0.7111582,-0.2655815,-0.4842073,-0.23795854,0.122495554,0.47400326,0.46087986,-0.1435636,0.13467737,0.13331467,0.10650029,-0.06985802,0.21824557,0.016823571,0.2994778,-0.38446116,-0.44448373,-0.28995848,-0.60702574,-0.34809467,0.44724512,0.27548006,0.085889526,0.065825306,-0.006263257,0.34065855,-0.45504317,-0.55426973,0.45866108,-0.27239165,-0.15394339,-0.73879534,0.38613746,0.15201768,-0.033524826,0.4531161,0.6271224,0.45584446,-0.10583099,-0.007720684,0.054146778,0.053176507,0.094391905,0.20123854,-0.32581624,0.40820882,0.054730818,0.7303217,0.45092058,0.17111291,-0.1101995,0.43505937,0.021122126,-0.41941413,0.27822703,-0.108905844,-0.39873585,-0.43079114,0.28163466,0.37878707,0.43100888,-0.17188147,0.039157815,-0.032721188,0.20414959,0.03421152,0.24635611,0.41771644,-0.48478654,0.28290856,0.029186377,-0.0026525885,-0.15585251,0.08159724,-0.06353334,-0.13894647,-0.19593605,0.14877354,0.5418465,-0.22957955,0.09056586,0.09633406,0.014637375,-0.07869261,0.14606747,0.14467679,-0.021981012
-0.121471435,-0.5546885,0.31614903,0.02188055,-0.54723614,-0.31304827,0.37966183,-0.15879352,-0.013264174,-0.18558851,-0.040543813,-0.39285713,0.12857144,-0.14999999,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9087097,-0.9,-0.9,-0.9,-0.12619846,-0.56447965,0.32382798,0.017511329,-0.58337384,-0.3536205,0.38123918,-0.14863697,-0.04171431,-0.15464284,-0.024017423,-0.39237955,0.09706424,-0.13968375,-0.89117265,-0.88539845,-0.8924916,-0.8865493,-0.91804004,-0.9025868,-0.9077821,-0.91396034,-0.9121046,-0.91074234,-0.90698725,-0.8995132,-0.90101194,-0.904742,-0.903356,-0.9101523,2.2912362,-0.4734874,0.5210043,0.27519873,-0.8267674,-0.46761397,0.9645901,-0.6496802,0.8085755,-0.34967145,0.90380126,-0.36854035,0.75137216,0.87026536,-0.23352993,-0.5754021,0.5086212,0.7237905,-0.4896006,-0.10407249,-0.6455321,-0.06657516,0.35637113,-0.9505681,0.7624145,0.67710906,-0.9329243,0.83028746,-0.7040253,-0.32507312,-0.3585865,0.864727,-0.32303175,0.2847718,0.09179,0.8029797,0.39543244,0.586586,-0.7760692,0.7047093,0.023344483,-0.08094034,-0.5973179,-0.5860254,0.1073034,0.5196084,-0.10933568,0.7377601,-0.76733106,0.7654991,-0.52440315,0.84506595,-0.6839059,-0.7753787,-0.25099102,-0.501486,-0.27444562,0.122918166,0.5047612,0.49904794,-0.14608839,0.11285219,0.1835444,0.10676105,-0.07549801,0.23738012,-0.009649649,0.3431886,-0.43728876,-0.47151762,-0.30636507,-0.6350371,-0.40071085,0.48555222,0.34723845,0.086828254,0.021357488,-0.03571436,0.37003744,-0.4913407,-0.57819253,0.46056116,-0.30963275,-0.21384482,-0.74377245,0.40149945,0.18922718,0.010972952,0.4660669,0.6309917,0.46407923,-0.14457594,0.021562262,0.111878045,0.08586153,0.10687002,0.22682518,-0.33779147,0.4650312,0.08653508,0.74355215,0.470182,0.15707749,-0.09776063,0.46866313,0.06375831,-0.44969928,0.34027418,-0.15642278,-0.4546191,-0.45829254,0.30277377,0.41189477,0.46030992,-0.22380857,0.07361139,-0.081805974,0.19120833,-0.014833087,0.29804724,0.4591942,-0.50383675,0.26732785,0.07170214,-0.022976981,-0.21345799,0.11819244,-0.044525884,-0.17251413,-0.20241806,0.18925503,0.55677,-0.2605506,0.117486596,0.119851455,0.017730363,-0.109985985,0.17888308,0.168728,-0.022113264
-0.121471435,-0.5546885,0.31614903,0.02188055,-0.54721886,-0.31307602,0.37955198,-0.1582863,-0.015229229,-0.18558851,-0.041639596,-0.38571426,0.11688313,-0.16304348,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.91306454,-0.9,-0.9,-0.9,-0.12204209,-0.56282634,0.32441774,0.009969895,-0.57920605,-0.34096935,0.3859673,-0.14962685,-0.036824785,-0.15525581,-0.025850257,-0.39173445,0.10438418,-0.1438376,-0.8889325,-0.8844338,-0.89224404,-0.8873936,-0.9195587,-0.9059023,-0.9103446,-0.9162765,-0.91460997,-0.90983003,-0.90635806,-0.8968091,-0.8980379,-0.9026115,-0.9030753,-0.9087534,2.2761145,-0.48437282,0.5515613,0.23031977,-0.8415686,-0.4870478,0.9682267,-0.6544746,0.8182417,-0.41746762,0.90865093,-0.34293994,0.7508282,0.8766386,-0.22374795,-0.5808925,0.47329116,0.7182503,-0.4849832,-0.13260536,-0.67043936,-0.0006128512,0.32566035,-0.95194036,0.7787071,0.6915057,-0.9322148,0.8383818,-0.70926815,-0.4125474,-0.3922071,0.85315007,-0.34914827,0.2726916,0.08371587,0.7917669,0.3122612,0.53902656,-0.7732547,0.7308831,0.009261744,-0.13098419,-0.5991037,-0.610459,0.16518453,0.5023148,-0.105232745,0.7678194,-0.7873556,0.77857685,-0.51522434,0.8512276,-0.6935579,-0.8158157,-0.22404279,-0.50657916,-0.30597362,0.123615906,0.5247824,0.5253248,-0.14423338,0.08153778,0.23802812,0.10600814,-0.07280909,0.24717575,-0.04540206,0.38407773,-0.47916976,-0.48674747,-0.31698823,-0.6521859,-0.44713554,0.51251894,0.4122864,0.078866735,-0.03118429,-0.07357923,0.3944871,-0.5156406,-0.59178007,0.45520088,-0.3390638,-0.26739094,-0.74347293,0.40508407,0.22624868,0.06333632,0.47727442,0.62839276,0.46680763,-0.18747677,0.046429943,0.17399827,0.123185135,0.12062353,0.25178015,-0.33955678,0.5110482,0.12569094,0.75103384,0.48483586,0.13217144,-0.08091572,0.4920199,0.11160384,-0.4640761,0.40100807,-0.20574005,-0.4972251,-0.47864944,0.32327807,0.44139752,0.48249435,-0.2755269,0.11063666,-0.13301499,0.16534537,-0.07056404,0.34686282,0.4845839,-0.51378775,0.24007593,0.12037466,-0.051222123,-0.27544624,0.16078173,-0.022721903,-0.2076053,-0.19872764,0.23375426,0.5626611,-0.2897428,0.1449472,0.1449907,0.020913627,-0.14457025,0.21154012,0.19128229,-0.020747427
