in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5
-0.12143557,-0.5546163,0.31623477,0.021927962,-0.54728794,-0.31338096,0.37938723,-0.16234487,-0.012281653,-0.1839203,-0.04017859,-0.3785714,0.11688313,-0.13695654,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9087097,-0.9,-0.9,-0.08606102,-0.5203811,0.3193724,0.012259666,-0.54684806,-0.3329525,0.37422472,-0.1652914,-0.012398941,-0.19652906,-0.04862425,-0.36700043,0.09661351,-0.12840378,-0.94238466,-0.90964454,-0.9484432,-0.9020132,-0.96321,-0.9699274,-0.9627215,-0.9541297,-0.939215,-0.9325709,-0.8966637,-0.9154866,-0.94535094,-0.9542855,-0.93409044,-0.93183464,0.40519083,0.8163455,-0.072776936,-0.15713769,-0.35370368,-0.29308012,0.7244224,-0.6658489,0.027675124,-0.21640998,0.54037726,-0.66339993,0.7042695,0.66390336,0.05568062,0.021749426,0.5122581,0.7021094,-0.5841749,0.6517244,0.041905254,-0.64303064,0.07844185,-0.8377212,0.4859528,0.018231185,-0.6647832,0.745551,-0.44929513,-0.55466443,-0.34121424,0.6691441,-0.39971402,0.41199633,0.5808252,0.59028965,0.5801758,0.7051966,-0.46587086,0.3288994,0.57885605,-0.021040898,-0.4636574,-0.5876347,-0.2846774,-0.27389184,-0.62112886,0.61091363,-0.41924098,0.324875,-0.6576682,0.55727035,-0.64390343,0.32896596,-0.011246784,-0.055562094,0.021117015,-0.013448731,-0.023125967,-0.030777354,0.018723132,-0.011955186,0.000919914,0.040032104,0.0024462084,-0.013603255,0.010669135,0.02722012,0.027062595,0.006897329,-0.027582895,0.012756678,0.017793488,0.00090816984,0.008503607,-0.03351993,0.045888238,-0.016332356,0.035876345,0.0053311074,0.011750408,0.018687198,-0.031574264,-0.008299058,-0.04249521,0.016023409,0.015338507,-0.023000663,0.028535089,0.03318664,0.011866027,0.039525356,-0.0049447785,0.021208331,-0.000109621134,-0.009323087,0.031376805,-0.01035027,-0.023840157,-0.0019125363,0.022341384,0.033304036,0.022300469,-0.0062115034,0.06382608,0.014126826,-0.011209221,0.02843093,-0.0023122164,-0.022189563,-0.029779058,0.012476331,0.006464986,-0.0042146672,0.03390989,-0.020161083,-0.020841174,0.008649727,-0.012769469,0.02699139,0.021461217,-0.008934963,-0.0022067646,-0.007501037,0.038788833,-0.013956386,0.036982894,0.0041254875,-0.007549381,-0.023692662,0.01073311,0.0065908697,0.0017281328,-0.018961754,0.0035651813,-0.00079376757,0.005074819,0.0052305125,0.011939151,-0.004096746
-0.12143557,-0.5546163,0.31619188,0.021939814,-0.5473052,-0.31340867,0.37944216,-0.16209127,-0.012772925,-0.18558851,-0.03981333,-0.39999998,0.12857144,-0.15000005,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.10752071,-0.53898126,0.34406444,-0.0018041487,-0.5662993,-0.32211632,0.3955225,-0.15275688,-0.018460091,-0.19022416,-0.028367104,-0.37784573,0.10242643,-0.13535778,-0.94066447,-0.92235494,-0.9448168,-0.92804193,-0.96327347,-0.9660107,-0.95746934,-0.9517398,-0.9365706,-0.9432216,-0.9215816,-0.93282133,-0.9323554,-0.9462355,-0.92929536,-0.92465854,0.32326287,0.9945088,-0.0819666,-0.15755825,-0.6339793,-0.17919101,0.8546874,-0.85077465,0.5650136,0.043927975,0.904385,-0.7179088,0.67618096,0.7578569,0.24586973,-0.15874879,0.63669074,0.60109764,-0.62855095,0.54153013,-0.05384041,-0.42490166,0.28026822,-0.9630802,0.500086,0.3701399,-0.87660044,0.8141149,-0.59557486,-0.36942348,-0.582738,0.9436578,-0.3061317,0.42152807,0.49425486,0.80856985,0.8107235,0.68310547,-0.76211506,0.24141183,0.31190577,0.047907308,-0.46454626,-0.60227436,-0.22161895,0.23056765,-0.40292662,0.64625376,-0.7220359,0.24440672,-0.76510006,0.78610224,-0.6183093,0.11830318,-0.06799922,-0.113426864,-0.020376908,0.034811698,0.054100767,0.03386413,0.01010532,0.03871437,-0.016008653,0.06589319,0.02264189,-0.012334362,0.02488336,0.060964014,-0.015951373,-0.055708535,-0.10087608,-0.09445206,-0.020545596,0.05338858,-0.004050674,-0.0056107705,0.09192441,0.012859442,0.10423328,-0.04745752,-0.092569545,0.110098936,-0.0132486345,0.032188784,-0.188431,0.03776359,0.024480725,-0.053633522,0.113369085,0.17841639,0.07032837,0.048852183,-0.06693,-0.012339029,-0.0014389547,0.021220786,0.0969042,-0.059788108,0.0464004,0.0052463035,0.18731728,0.08838096,0.063342445,-0.06913522,0.09480068,-0.015771631,-0.046144366,0.052198377,-0.035033733,-0.023236424,-0.06624198,0.052286457,0.054361578,0.0709122,0.010568463,-0.010650706,0.027440822,0.057087112,0.05173488,0.034102734,0.040770125,-0.10545702,0.085941054,-0.0072442037,0.003447735,0.002588637,0.0116446065,-0.038415153,-0.008738383,-0.04595682,0.029182445,0.118376136,-0.032572597,0.017304467,0.007783115,-0.00044189804,0.008539199,0.011146618,0.023880914,-0.0077286866
-0.12143557,-0.5546163,0.31623477,0.02191611,-0.54728794,-0.31338096,0.37938723,-0.16209127,-0.013755458,-0.18433735,-0.039448075,-0.3928571,0.1344156,-0.13695654,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.1298713,-0.528924,0.3162571,-0.002928882,-0.550918,-0.28459042,0.40298957,-0.14427817,-0.03197006,-0.17037293,-0.036038797,-0.38293687,0.10362598,-0.1442234,-0.91338843,-0.9036505,-0.91653395,-0.91053826,-0.93118095,-0.92216456,-0.91592246,-0.9107566,-0.8917497,-0.9110482,-0.8963077,-0.9079985,-0.89329934,-0.9009833,-0.8972529,-0.8897576,0.22098283,1.2577832,-0.09236088,-0.15218937,-0.68986684,-0.13013655,0.8792964,-0.83512926,0.76686275,0.1871705,0.90931386,-0.65542996,0.62303066,0.81077504,0.22512835,-0.28946382,0.65805304,0.50703436,-0.5943912,0.2819495,-0.252387,-0.14769916,0.40503606,-0.9481034,0.40928108,0.5391093,-0.9060305,0.76521933,-0.6476559,-0.111844026,-0.5356194,0.9564394,-0.12213903,0.34332734,0.38481945,0.86679655,0.8296911,0.6482061,-0.83699834,0.19542582,0.03608187,0.14473861,-0.44941315,-0.6166956,-0.18522893,0.5537719,-0.14035982,0.61241937,-0.7207473,0.18165885,-0.7126569,0.82846457,-0.55394906,-0.10251579,-0.13316107,-0.18263902,-0.052764356,0.07560792,0.14949425,0.115812846,-0.024319451,0.08962547,-0.015779747,0.07734404,0.024475554,0.016707612,0.027900476,0.090998895,-0.0738959,-0.13341618,-0.15940972,-0.2232109,-0.07337999,0.11937714,0.0065820003,0.02294636,0.11887759,0.030330092,0.15722525,-0.12294969,-0.21843861,0.22038065,-0.02631008,0.055199314,-0.37241504,0.09583167,0.032418154,-0.07950648,0.21573965,0.3321629,0.16019686,0.035377506,-0.10670025,-0.041807953,-0.0050218287,0.041059665,0.13698772,-0.124948956,0.11456165,0.008961629,0.3778978,0.17167272,0.09994621,-0.11417693,0.14361432,-0.04480314,-0.10523888,0.0796862,-0.04010503,-0.049427282,-0.12922235,0.103127174,0.1189367,0.15252438,-0.011996581,-0.012533075,0.07036736,0.09777026,0.10026148,0.047234613,0.07893859,-0.19938867,0.16388041,-0.013961745,-0.012967113,0.00052648986,-0.0005507515,-0.06989045,-0.021776615,-0.07320205,0.037902903,0.23377752,-0.068328805,0.034756243,0.014869962,0.0011406869,0.0077756085,0.021681406,0.0376316,-0.010912248
-0.12143557,-0.5546163,0.3162133,0.021939814,-0.54728794,-0.31338096,0.37938723,-0.16107665,-0.0137554705,-0.18767378,-0.039448075,-0.38571426,0.12857142,-0.13695654,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.15084295,-0.53826225,0.30137554,-0.008763305,-0.56131756,-0.28324577,0.40801048,-0.13971475,-0.043351144,-0.17124912,-0.037362207,-0.38502052,0.10536736,-0.14634581,-0.9019793,-0.89613545,-0.9014824,-0.8961525,-0.90426254,-0.8817248,-0.8854512,-0.8791954,-0.86539173,-0.8896489,-0.883731,-0.8921414,-0.88299066,-0.8801393,-0.8846681,-0.8836899,0.13399154,1.5458598,-0.104891784,-0.13973065,-0.6964746,-0.15445018,0.90472794,-0.78026795,0.7819201,0.15590319,0.8735705,-0.5765195,0.654327,0.83805686,0.08598452,-0.37110975,0.66150737,0.5439396,-0.5465042,0.09516558,-0.4148391,-0.07727169,0.4439046,-0.9353993,0.38464946,0.5879194,-0.91274065,0.74068666,-0.66982794,0.012352095,-0.39564675,0.9369931,-0.04693957,0.29320836,0.3263992,0.8754918,0.7918119,0.6782777,-0.83332914,0.2818684,-0.05279571,0.20543979,-0.4673436,-0.6259043,-0.1533196,0.6256312,-0.044102505,0.5850913,-0.6456557,0.27532667,-0.65378684,0.8329563,-0.5481036,-0.23814835,-0.18802936,-0.26039115,-0.08133942,0.100026675,0.23494264,0.1967075,-0.06489429,0.12291614,-0.0004898691,0.085912995,0.008576563,0.06154308,0.03126303,0.12519498,-0.1325144,-0.21370925,-0.19786508,-0.33793998,-0.12655842,0.19031361,0.03656057,0.04066236,0.13253805,0.03524627,0.19816019,-0.20316495,-0.32409433,0.31266302,-0.06994234,0.047946166,-0.53136414,0.17171825,0.043024063,-0.095986165,0.30426332,0.45260972,0.25730562,0.012708866,-0.11300576,-0.054675825,-0.007754869,0.051156968,0.1496948,-0.1846009,0.16924128,0.009727819,0.524639,0.25866318,0.12912512,-0.12928313,0.20839956,-0.056220517,-0.17395124,0.1051026,-0.028879983,-0.10443391,-0.20515636,0.15375125,0.18430206,0.22404198,-0.030121822,-0.02003231,0.0861825,0.13194002,0.121451765,0.07217482,0.1369269,-0.28067538,0.21652763,-0.026103597,-0.006289077,-0.01570332,0.0032705744,-0.084797114,-0.03972053,-0.102248594,0.046759933,0.33188316,-0.10132356,0.035809122,0.025313944,0.003492139,0.001394514,0.0378768,0.05419045,-0.013773371
-0.12143557,-0.5546163,0.3162133,0.021939814,-0.54728794,-0.31338096,0.3793323,-0.16259861,-0.015229265,-0.18642262,-0.040909104,-0.38571426,0.13441558,-0.15652178,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.15790431,-0.55163026,0.3050918,-0.007906578,-0.5790834,-0.30762827,0.40242743,-0.13755254,-0.0509943,-0.17572832,-0.02920381,-0.38465002,0.099921085,-0.14295173,-0.90103567,-0.89392996,-0.8970562,-0.88865346,-0.89725846,-0.87064296,-0.8802685,-0.87502325,-0.86763984,-0.8885753,-0.8870709,-0.8913998,-0.8923056,-0.8872086,-0.88867944,-0.89478695,0.07625681,1.8215612,-0.11968816,-0.12047552,-0.71701026,-0.22152828,0.92603683,-0.724034,0.7660673,0.058436528,0.8581144,-0.50821644,0.70543575,0.845822,-0.058809288,-0.4325802,0.64845157,0.6256343,-0.50478053,-0.00015468895,-0.5069718,-0.11245172,0.44488567,-0.93721145,0.44602904,0.6079853,-0.9199955,0.75327903,-0.6824667,0.025191095,-0.28753638,0.91406834,-0.07266969,0.28371632,0.27511397,0.8668467,0.7280631,0.7061901,-0.81378233,0.41973364,-0.034858312,0.19839211,-0.5012118,-0.6077413,-0.10648373,0.60770094,-0.048884116,0.58283323,-0.60544354,0.44686642,-0.6142899,0.8317842,-0.56925154,-0.35467398,-0.22832243,-0.3365122,-0.11491276,0.11290414,0.31047168,0.2746903,-0.09852211,0.14115842,0.022932073,0.09402758,-0.014083002,0.109930575,0.03614455,0.16505662,-0.19319852,-0.28848758,-0.22527252,-0.43299443,-0.17986758,0.26371992,0.08062991,0.054045305,0.13390836,0.033641923,0.23545928,-0.27897215,-0.4064496,0.37896958,-0.12447949,0.016143963,-0.6373278,0.24647833,0.06072036,-0.10040046,0.36833543,0.53517234,0.34090263,-0.013236563,-0.09783508,-0.050742734,-0.004022999,0.060448427,0.15370193,-0.23357539,0.22261193,0.011488429,0.618982,0.33199996,0.1514545,-0.1295058,0.2759665,-0.053108696,-0.2451291,0.13328178,-0.02435326,-0.17627247,-0.27939335,0.19724548,0.24406989,0.28773054,-0.052258212,-0.021475956,0.07726788,0.16300803,0.120911054,0.10633183,0.20971051,-0.3513532,0.25213522,-0.032088276,0.0057334583,-0.038824614,0.014427245,-0.08921556,-0.059824225,-0.13058624,0.061638188,0.41117486,-0.13349257,0.037582014,0.03899262,0.0061637615,-0.010849054,0.059312172,0.07380911,-0.01637705
-0.12143557,-0.5546163,0.3162133,0.021927962,-0.54728794,-0.31338096,0.37944216,-0.16107665,-0.013264186,-0.18683967,-0.04017859,-0.39999998,0.1344156,-0.15000004,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.15330704,-0.55998814,0.3138986,0.003043903,-0.59076333,-0.33654392,0.38997057,-0.13959716,-0.052408524,-0.17304763,-0.022624528,-0.38594875,0.09274403,-0.13869973,-0.9008741,-0.89217556,-0.89572877,-0.88590574,-0.9021117,-0.8779456,-0.8876449,-0.8863802,-0.88216096,-0.8968147,-0.89551336,-0.8963046,-0.9013417,-0.89868766,-0.8959978,-0.90505916,0.053520314,2.07047,-0.13635793,-0.09515494,-0.74918395,-0.30348882,0.9411173,-0.68057644,0.7625169,-0.054992177,0.8652199,-0.45841447,0.7390058,0.8500101,-0.15920314,-0.4853708,0.6219528,0.6893187,-0.48293278,-0.040863134,-0.55538476,-0.15168884,0.4306879,-0.94309586,0.552129,0.6264146,-0.9266524,0.7797802,-0.6916727,-0.030755341,-0.2492471,0.8967321,-0.14746885,0.29137048,0.21871208,0.8520302,0.6499332,0.70508665,-0.7958325,0.5386089,0.0041226083,0.13754313,-0.5372489,-0.5819848,-0.050758913,0.57493633,-0.0807216,0.6080537,-0.6259303,0.5972504,-0.587437,0.83133453,-0.6017179,-0.48653576,-0.25420806,-0.40177986,-0.15432847,0.119009405,0.37644732,0.347048,-0.12187518,0.1482739,0.05261104,0.1005427,-0.03687709,0.1539516,0.0380026,0.20866695,-0.25719237,-0.35308334,-0.24875547,-0.50856906,-0.23465712,0.33438522,0.1370885,0.06668459,0.12290061,0.027077675,0.2722668,-0.3471851,-0.4701848,0.42221448,-0.17878297,-0.03255145,-0.6961277,0.30936986,0.08611468,-0.091262445,0.40977558,0.5859229,0.40080994,-0.041359227,-0.071198456,-0.030313116,0.007886219,0.071282506,0.16209716,-0.27304953,0.28155446,0.018036034,0.6754387,0.3866133,0.16692504,-0.12501054,0.33818215,-0.03835088,-0.31370753,0.17086178,-0.037002552,-0.25434664,-0.34301108,0.23160121,0.296047,0.3442623,-0.083147354,-0.011702972,0.050490823,0.18810965,0.10374312,0.14782234,0.28744107,-0.40962785,0.27493873,-0.024856927,0.012262562,-0.068816796,0.030753652,-0.0863319,-0.082476765,-0.15712103,0.08385977,0.47162062,-0.16555071,0.047997385,0.055618484,0.008922404,-0.02862885,0.08515099,0.09602021,-0.018719666
-0.12143557,-0.5546163,0.31619188,0.021939814,-0.54728794,-0.31338096,0.37938723,-0.16234492,-0.013264186,-0.18558851,-0.039082807,-0.39999998,0.12857144,-0.1434783,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.1429842,-0.56258917,0.32062232,0.014511066,-0.59303325,-0.35585776,0.37987038,-0.14289412,-0.050445564,-0.16477782,-0.020441813,-0.3884033,0.08859271,-0.13539566,-0.8981127,-0.8893326,-0.8941574,-0.88498783,-0.9091034,-0.8886451,-0.896613,-0.8994271,-0.89672804,-0.9051097,-0.90259206,-0.90031695,-0.90457225,-0.9045928,-0.9006844,-0.9098124,0.06683782,2.2884922,-0.15412655,-0.06453728,-0.78069353,-0.37669802,0.9516601,-0.65499395,0.7747409,-0.16521712,0.8812129,-0.42260265,0.7516386,0.85529697,-0.21423587,-0.5287044,0.58623874,0.7189335,-0.47933796,-0.0608926,-0.58905894,-0.15579459,0.41031098,-0.94692796,0.6541564,0.64387333,-0.93073726,0.8033248,-0.6975933,-0.12160385,-0.26931494,0.8841326,-0.22383891,0.29694748,0.16132951,0.83373237,0.56547695,0.6781974,-0.78409857,0.61922914,0.027554266,0.05802846,-0.56672376,-0.56608665,0.004109516,0.549991,-0.104487784,0.6525003,-0.68038815,0.68966496,-0.5631674,0.8338793,-0.6353353,-0.6132665,-0.26615086,-0.4510729,-0.19617468,0.12158218,0.43143985,0.40990224,-0.13631266,0.1458103,0.089178175,0.104755156,-0.056018457,0.1904093,0.03206473,0.25399208,-0.322155,-0.40532282,-0.27094126,-0.5660056,-0.29113027,0.396772,0.20376097,0.07798453,0.09959703,0.01420877,0.3081147,-0.40636688,-0.518886,0.44732046,-0.22870083,-0.091088176,-0.7253742,0.35577294,0.11742835,-0.06866151,0.43567726,0.613925,0.43728843,-0.07223515,-0.040028468,0.0055209715,0.027568178,0.08302268,0.17864463,-0.3038221,0.3453897,0.032258395,0.7093638,0.4249488,0.17392202,-0.11872354,0.3918273,-0.013087312,-0.3735268,0.2200351,-0.06664302,-0.330337,-0.39306912,0.25882235,0.34047893,0.3921625,-0.12359455,0.009126758,0.012348289,0.20242971,0.07368055,0.19527747,0.35926473,-0.453901,0.28508857,-0.0034068355,0.009659075,-0.10806799,0.053223893,-0.077277526,-0.10887493,-0.17964354,0.11303839,0.5142844,-0.19770604,0.0669181,0.074866064,0.011744261,-0.05145046,0.11443753,0.11991886,-0.020651357
-0.12143557,-0.5546163,0.31623477,0.021939814,-0.54728794,-0.31338096,0.3793323,-0.16107665,-0.012281653,-0.18558851,-0.042004883,-0.3928571,0.12272727,-0.13695654,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.1330279,-0.5636234,0.32396874,0.019366816,-0.5889081,-0.3602662,0.37688193,-0.1460035,-0.04636825,-0.15818615,-0.021166427,-0.39031366,0.091066204,-0.13563521,-0.8941307,-0.88642657,-0.8926905,-0.8849883,-0.91460645,-0.8971578,-0.9035225,-0.90883243,-0.90695655,-0.90993,-0.9064576,-0.90141064,-0.9037039,-0.9058317,-0.90281993,-0.91084427,0.11334719,2.4744523,-0.1719468,-0.029402373,-0.80600977,-0.43053415,0.95913935,-0.6474385,0.79261523,-0.26447675,0.89470315,-0.3938281,0.75322974,0.8623794,-0.23587056,-0.5592566,0.5466999,0.7260566,-0.4851551,-0.079765975,-0.6179226,-0.12436396,0.38585606,-0.94909066,0.7247211,0.6605594,-0.93261844,0.8196244,-0.70068103,-0.22502403,-0.3156161,0.8742819,-0.28242776,0.29275388,0.115322486,0.81611294,0.4796588,0.6361168,-0.7783192,0.67097306,0.030792806,-0.017477404,-0.58644533,-0.56791794,0.056006197,0.53330564,-0.1130965,0.70046264,-0.73353845,0.7393724,-0.5403883,0.83831877,-0.66382974,-0.70983577,-0.26448706,-0.48343366,-0.23650087,0.122494996,0.4742373,0.4607049,-0.14401084,0.13369262,0.13298465,0.106723875,-0.06914606,0.21842748,0.015864955,0.29921055,-0.3833842,-0.44474053,-0.29129532,-0.60742104,-0.34719595,0.44743985,0.27613348,0.08549443,0.0648386,-0.006681272,0.34151983,-0.45471656,-0.55453056,0.4589556,-0.27291504,-0.152963,-0.7388053,0.38551873,0.1527573,-0.034077797,0.4528579,0.62722427,0.45620608,-0.10682291,-0.008524988,0.054279692,0.054298066,0.09503655,0.20157793,-0.32551843,0.40873685,0.05540865,0.73052824,0.4516882,0.17077644,-0.1098915,0.43566456,0.021844348,-0.41973117,0.27818617,-0.1080081,-0.3981354,-0.43053785,0.28187016,0.3785031,0.43038854,-0.17155147,0.038174197,-0.03261394,0.20320861,0.033083454,0.24650851,0.41739807,-0.48449922,0.28209153,0.030046603,-0.0020625896,-0.15751232,0.08297914,-0.06264268,-0.13938645,-0.19529662,0.14831585,0.5414618,-0.22963025,0.091352135,0.09641948,0.014693441,-0.07880059,0.14609216,0.14441192,-0.02186
-0.12143557,-0.5546163,0.3162133,0.021927962,-0.54728794,-0.31338096,0.3793323,-0.16234492,-0.014737993,-0.1847544,-0.04200488,-0.39999998,0.12857144,-0.15652181,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.12554175,-0.5639966,0.32512784,0.017118085,-0.58244336,-0.35323396,0.3791285,-0.14826886,-0.041684873,-0.155327,-0.023310268,-0.39116037,0.09701511,-0.13863222,-0.89043486,-0.8842911,-0.89170134,-0.88559824,-0.9181307,-0.9029312,-0.9081193,-0.91433287,-0.9126208,-0.9111519,-0.9073959,-0.89984596,-0.900781,-0.9043405,-0.9031102,-0.90987223,0.18717018,2.6272016,-0.1886579,0.009368553,-0.8256255,-0.4653948,0.9642968,-0.650382,0.8081598,-0.3481195,0.9035283,-0.3685538,0.7513279,0.8694101,-0.23671496,-0.576021,0.5074389,0.7229406,-0.4893239,-0.10325741,-0.6453887,-0.068256564,0.3583641,-0.950161,0.7634163,0.6760036,-0.93279195,0.83006185,-0.70362276,-0.32479006,-0.36314595,0.86418337,-0.32190147,0.2818866,0.08715379,0.8016936,0.3940971,0.5880971,-0.7758307,0.70593274,0.022143962,-0.080578774,-0.5956737,-0.58412683,0.10871112,0.5175847,-0.11148376,0.74073464,-0.7692771,0.7654525,-0.52155447,0.8440773,-0.6828206,-0.77374625,-0.24971673,-0.50070876,-0.27291995,0.12293672,0.5049206,0.49884513,-0.14657806,0.11171408,0.18312842,0.10703288,-0.07465866,0.23755316,-0.010695995,0.3428478,-0.43625578,-0.47167712,-0.30771673,-0.63534176,-0.39983526,0.48565754,0.34788463,0.08638462,0.020148814,-0.0362258,0.37099692,-0.49094975,-0.5783991,0.4608118,-0.31022233,-0.21270679,-0.7437715,0.4008243,0.19013476,0.010508233,0.46580142,0.6310931,0.46441266,-0.14570749,0.020624712,0.1121014,0.08701297,0.10756062,0.22723936,-0.33741692,0.4655084,0.08731517,0.7437204,0.47092956,0.15666793,-0.09739598,0.46919543,0.06457505,-0.4499498,0.3402323,-0.1555342,-0.4540203,-0.45804328,0.30305034,0.41162992,0.4597159,-0.22343534,0.07238742,-0.081703015,0.19008005,-0.016121002,0.29822174,0.45882294,-0.50349736,0.2664311,0.07260937,-0.022278287,-0.21527162,0.11982071,-0.043543957,-0.1730645,-0.20183045,0.18882932,0.5563936,-0.26061654,0.118403144,0.11996074,0.017802622,-0.110124215,0.17889145,0.16838971,-0.021946074
-0.12143557,-0.5546163,0.31623477,0.021939814,-0.54728794,-0.31338096,0.3793323,-0.160823,-0.009825324,-0.18517146,-0.039448075,-0.38571426,0.1344156,-0.15652178,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.12216784,-0.5630234,0.325597,0.011279857,-0.57870317,-0.34202313,0.38405854,-0.15093657,-0.03760616,-0.15523995,-0.027380371,-0.39290696,0.102760956,-0.14484636,-0.8887621,-0.88429815,-0.89233804,-0.8876748,-0.9203193,-0.906971,-0.91123027,-0.91707706,-0.9150743,-0.9100895,-0.9066452,-0.89684826,-0.89776176,-0.90235025,-0.9029703,-0.9086313,0.28134394,2.746063,-0.20317435,0.050725777,-0.84154385,-0.48840284,0.9680434,-0.65647453,0.8190307,-0.41345757,0.9082554,-0.34560758,0.7523179,0.87718016,-0.22446154,-0.57903075,0.47143096,0.71873885,-0.4867883,-0.12813348,-0.6695911,0.0011290568,0.32761842,-0.95152414,0.7792923,0.6908343,-0.9323993,0.83752084,-0.7093514,-0.41468546,-0.39866248,0.85396975,-0.34897968,0.2731731,0.08222132,0.79242116,0.3135503,0.53985554,-0.77361083,0.73127,0.009099889,-0.1324153,-0.59758425,-0.6096095,0.16490388,0.49987215,-0.10728193,0.7689191,-0.78866255,0.77856785,-0.51484454,0.85021174,-0.69419926,-0.81617236,-0.2225156,-0.50569534,-0.30431974,0.12364459,0.52496845,0.5250276,-0.1446998,0.08013619,0.237458,0.106157735,-0.07178731,0.24729313,-0.046633374,0.38364625,-0.47817406,-0.48680964,-0.31860763,-0.65249395,-0.44616687,0.51256377,0.41294888,0.07846178,-0.032646734,-0.0742514,0.39563173,-0.515127,-0.5920292,0.45539564,-0.3396893,-0.2659561,-0.7433877,0.40422073,0.2273811,0.06294582,0.47693482,0.6285367,0.4670207,-0.18875013,0.045340434,0.17439888,0.124540605,0.12140599,0.25252214,-0.33911481,0.51155734,0.12650183,0.7512334,0.48553014,0.1317164,-0.08044202,0.49240017,0.112546094,-0.46434897,0.40093338,-0.20486271,-0.49655274,-0.47834074,0.32350674,0.44098786,0.48182946,-0.27514324,0.10916098,-0.13291527,0.16394298,-0.072128,0.3471308,0.48406577,-0.5132859,0.2390299,0.1214254,-0.050408777,-0.27746397,0.16275617,-0.021560512,-0.20838124,-0.19815113,0.23335296,0.56217253,-0.2898549,0.14610189,0.14512692,0.021005524,-0.14474119,0.21152578,0.190868,-0.020524904
