in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,in image0,in image1,in image2,in image3,in image4,in image5,in image6,in image7,in image8,in image9,in image10,in image11,in image12,in image13,in image14,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,out image0,out image1,out image2,out image3,out image4,out image5,out image6,out image7,out image8,out image9,out image10,out image11,out image12,out image13,out image14,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.56973636,-0.13404688,0.8019187,-0.42063385,-0.8302039,0.89867806,-0.38275614,-0.107827485,0.29816213,-0.50439095,0.21227627,-1.5598774e-08,0.14889708,-0.1077465,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9014516,-0.9,-0.9,-0.89709675,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.7272514,0.106665656,-0.9,-0.9,0.27243036,-0.3059502,-0.87457836,-0.9,-0.9,-0.9,-0.27133864,-0.9,-0.19141564,-0.9,0.5630659,-0.10701946,0.7254115,-0.39863914,-0.77007335,0.8660318,-0.37158984,-0.10702403,0.25233433,-0.46833166,0.15985173,-0.0051231384,0.14701214,-0.09966108,-0.866466,-0.86831945,-0.8676718,-0.8565236,-0.86764705,-0.8637575,-0.8590889,-0.84104,-0.8990803,-0.881596,-0.89401424,-0.88749063,-0.8634828,-0.8621113,-0.87464416,-0.884682,-0.88467073,-0.5745016,0.005873851,-0.88755536,-0.8790627,0.28505751,-0.29814428,-0.48835483,-0.8484694,-0.9054778,-0.8607293,-0.38559067,-0.89217746,-0.13281164,-0.8524613,-0.19818723,-0.9782648,0.43072885,0.51399326,-0.008371603,-0.0061312406,-0.0005407109,0.0180212,0.009001666,-0.013301569,-0.028573124,-0.012547341,0.002304222,-0.008832456,-0.027208708,-0.00025627686,-0.025869498,0.049408175,0.07348255,-0.025150035,0.0044449917,0.03635682,0.026902579,-0.044933055,0.0103902565,0.036495484,0.005608149,0.014440283,-0.011259585,-0.0053094453,-0.009438247,0.0030198216,-0.011036874,-0.014466675,-0.011144984,0.003823068,0.014796024,-0.01026902,0.0026891755,0.019629382,-0.0019391542,-0.024137408,-0.03951174,0.06428726,0.023688683,0.030589866,-0.0004058465,-0.013704055,-0.041344073,0.06877682,-0.0107400855,-0.042672805,-0.033882566,-0.024467377,-0.032943618,0.022518408,-0.022601338,-0.008338808,0.004806199,0.0074202446,-0.040656354,-0.006684021,0.03428588,0.02325811,0.024557203,0.019467013,-0.03871225,0.0048552356,-0.029745564,0.0068871444,-0.03689805,0.02458911,0.018471131,0.015209439,0.014888701,0.02030781,-0.017838407,-0.0054484503,0.0016821008,2.5358797e-05,-0.045378167,0.008693024,0.003198478,0.014479568,0.028282043,-0.004996289,-0.014097981,-0.005700814,0.033874813,-0.027778808,0.011958952,0.008401166,0.03348426,-0.027032403,0.2629072,0.11230999,-0.061677046,-0.0028827316,-0.018705443,-0.028314507,-0.36896574,0.031665295,0.38306084,0.030568661
0.56973636,-0.13404688,0.8019187,-0.42063385,-0.83021456,0.89871156,-0.38275614,-0.10734824,0.297738,-0.5022663,0.21227627,0.007894723,0.15220591,-0.1077465,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9029032,-0.9,-0.9029032,-0.89709675,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.73315287,0.09747491,-0.9,-0.9,0.2678586,-0.30859265,-0.86959356,-0.9,-0.9,-0.9,-0.26962852,-0.9,-0.19654815,-0.9,0.56621957,-0.095441036,0.81038123,-0.41183382,-0.8132316,0.9107189,-0.4019652,-0.13006048,0.32517868,-0.5370295,0.19892862,-0.021545421,0.16973025,-0.13131204,-0.92247957,-0.9219858,-0.92544603,-0.927944,-0.9318894,-0.9302849,-0.9182451,-0.9016538,-0.9141459,-0.9144324,-0.9173113,-0.9237343,-0.9196354,-0.9198946,-0.9268754,-0.92451835,-0.92374504,-0.61950076,0.037182637,-0.93271214,-0.89934516,0.30388078,-0.31804928,-0.5984137,-0.9057082,-0.9260329,-0.892162,-0.41679472,-0.91212654,-0.18581098,-0.9082776,-0.4563409,-0.9299598,0.425355,0.4927898,-0.02011334,-0.061430767,-0.058826644,-0.01764822,0.011948348,-0.07067209,-0.020683292,0.030636488,-0.034922183,0.016981566,-0.11526849,0.05245103,-0.04276831,0.1774627,0.12738904,-0.09328663,0.030056283,0.027151776,0.063843444,-0.11310496,-0.017996924,0.063613854,0.051305868,0.06337741,-0.109114595,0.0664127,-0.1090274,-0.06783773,0.095442034,-0.028773243,-0.041093003,0.065968744,0.014870099,-0.06298205,0.020794459,0.07436769,0.055773288,-0.056681428,0.0034200528,0.022586139,0.058580652,0.0897783,-0.03123851,-0.11976735,-0.10395436,0.16313544,-0.039044518,-0.09228159,-0.09091696,-0.07003488,-0.06269423,0.033702083,-0.09069542,-0.041487984,-0.0067133144,0.06471476,0.0042812526,-0.15699616,-0.015103358,0.029178364,0.020942,0.020595387,-0.05568412,0.044257615,-0.089930624,-0.034264077,-0.07572573,0.041818384,-0.003139631,0.038163856,0.09180248,0.0066198157,-0.024953062,-0.027300652,0.054753188,-0.006757659,-0.13719027,0.011781317,0.006180193,0.045774553,0.06885796,-0.037056025,0.017650507,0.052228462,0.07627684,-0.08370499,0.020545077,0.003648837,0.08650075,-0.046791427,0.26015782,0.11249921,-0.05330274,0.00838777,-0.013022168,-0.021389242,-0.3491838,0.020505926,0.36771208,0.02437393
0.56973636,-0.13404688,0.8018931,-0.42063385,-0.83022517,0.8986948,-0.38275614,-0.10710857,0.29688972,-0.50311613,0.21163203,-1.5598774e-08,0.14889708,-0.10140847,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9029032,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.72838205,0.10255673,-0.9,-0.9,0.26814538,-0.30334684,-0.86595887,-0.9,-0.9,-0.9,-0.27330583,-0.9,-0.20057683,-0.9,0.54616493,-0.12845777,0.80051494,-0.4008134,-0.799162,0.9083829,-0.40119183,-0.12732589,0.3244567,-0.5232202,0.20209849,-0.018847767,0.15291384,-0.1138853,-0.9176136,-0.9133306,-0.91889864,-0.9224013,-0.9331525,-0.9330229,-0.92148006,-0.91101426,-0.9049119,-0.9083677,-0.9091958,-0.9169192,-0.92170286,-0.9214956,-0.9256562,-0.9215593,-0.9195163,-0.6772225,0.026058257,-0.93344766,-0.900786,0.28046945,-0.33600488,-0.6644502,-0.9097501,-0.9065718,-0.8935888,-0.38375273,-0.90302783,-0.19396074,-0.9063916,-0.80812943,-0.8894936,0.42167786,0.47136647,-0.033811007,-0.12155083,-0.13680819,-0.060551394,0.017970087,-0.14233455,-0.01308432,0.105824076,-0.0838449,0.06441454,-0.2183883,0.112057306,-0.047787156,0.32978368,0.18152235,-0.17610104,0.07183217,0.008335945,0.102668576,-0.18274644,-0.061851677,0.08797228,0.11964242,0.1157104,-0.22601211,0.1557323,-0.19968952,-0.15486057,0.23640949,-0.05405844,-0.09177777,0.1465255,0.0128164515,-0.13236143,0.034215502,0.14407922,0.12687084,-0.09961303,0.07594574,-0.057661336,0.102843426,0.1645019,-0.074356645,-0.25980037,-0.19069992,0.26731095,-0.06305155,-0.13364252,-0.1382357,-0.11004317,-0.09341516,0.039849315,-0.16328177,-0.09166316,-0.04051855,0.12459671,0.0492597,-0.33778766,-0.102606334,0.04710655,0.004119276,0.0149388,-0.06918733,0.09496231,-0.14619754,-0.07251564,-0.09901745,0.05475637,-0.031065758,0.06113793,0.17855145,-0.0027356253,-0.028003424,-0.05491775,0.1135524,-0.01718517,-0.2518123,0.020149868,0.017616374,0.076982364,0.10269694,-0.096651986,0.06584159,0.12470984,0.110567994,-0.14075318,0.02236822,0.0042382744,0.13219081,-0.07224771,0.25915518,0.11487903,-0.048150577,0.019125624,-0.0049956893,-0.013050964,-0.33476013,0.010793788,0.35488403,0.021067958
0.56973636,-0.13404688,0.8018931,-0.42063385,-0.83022517,0.89867806,-0.38278323,-0.10806708,0.297738,-0.50439095,0.21163203,-1.169908e-08,0.15220591,-0.09507044,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9014516,-0.9014516,-0.9,-0.9,-0.9,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.7289406,0.10080589,-0.9,-0.9,0.27067393,-0.30903757,-0.8730277,-0.9,-0.9,-0.9,-0.26734066,-0.9,-0.19558755,-0.9,0.5376785,-0.1505128,0.79151255,-0.39698395,-0.7920881,0.9076594,-0.40226907,-0.12162444,0.3143484,-0.50510895,0.2039278,-0.009589914,0.1424913,-0.104089126,-0.90549237,-0.8987019,-0.9051817,-0.9072397,-0.92966884,-0.930476,-0.9201525,-0.91395646,-0.8999005,-0.90257657,-0.9034136,-0.91144353,-0.9197859,-0.91998166,-0.9217359,-0.9165662,-0.92000514,-0.70404714,0.016426502,-0.9297467,-0.9078796,0.27719572,-0.34426615,-0.71449316,-0.9147421,-0.89667,-0.8953058,-0.37065655,-0.8961262,-0.20490566,-0.90344393,-1.1847925,-0.8586623,0.42058817,0.44941968,-0.05390096,-0.17311148,-0.22181553,-0.100166015,0.030279113,-0.20922405,-0.015005952,0.19525369,-0.13588908,0.12497862,-0.31740424,0.16254362,-0.046362635,0.47067928,0.23342028,-0.26022357,0.115637116,-0.00926661,0.14015563,-0.24542078,-0.10657608,0.11264703,0.19816835,0.1651554,-0.34801266,0.24326207,-0.2710956,-0.23999558,0.37306535,-0.08424958,-0.15811186,0.22092596,0.010004381,-0.21102424,0.044612255,0.22105367,0.19546707,-0.16076016,0.16164899,-0.14293517,0.15177602,0.25018385,-0.12569343,-0.39909434,-0.28667364,0.37211835,-0.08445631,-0.16493239,-0.17942287,-0.1400621,-0.12172601,0.039771598,-0.23069325,-0.1503988,-0.08942927,0.17992264,0.0812353,-0.49225098,-0.20844287,0.069959335,-0.021709265,0.012083536,-0.08434029,0.14989753,-0.19560245,-0.095641874,-0.11384345,0.07142311,-0.058463845,0.07997071,0.2590508,-0.0016857762,-0.03620471,-0.08695175,0.16578645,-0.023380913,-0.36694124,0.034704152,0.035548452,0.105657496,0.13024536,-0.17867298,0.11673114,0.1977111,0.13699305,-0.18958864,0.022192068,0.012246777,0.16861443,-0.103907764,0.25994423,0.12035456,-0.04648994,0.028914094,0.005851345,-0.0034798468,-0.32518613,0.002962337,0.34402183,0.021162316
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.83022517,0.89871156,-0.38278323,-0.10782744,0.297738,-0.5026912,0.2129205,-1.169908e-08,0.14889708,-0.107746474,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9029032,-0.9014516,-0.9,-0.9029032,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.73176944,0.10099332,-0.9,-0.9,0.27115858,-0.3152523,-0.8781097,-0.9,-0.9,-0.9,-0.27115616,-0.9,-0.19192499,-0.9,0.5389327,-0.15467545,0.79371023,-0.40129694,-0.7965117,0.91102564,-0.40553546,-0.11740734,0.30967122,-0.49805763,0.20513819,-7.0780516e-06,0.14008893,-0.10461261,-0.8933575,-0.8865634,-0.8925019,-0.8926773,-0.9258143,-0.92697674,-0.91753495,-0.9137735,-0.8970458,-0.89925045,-0.9005132,-0.9099868,-0.91781193,-0.91855615,-0.9185906,-0.9122411,-0.9231499,-0.7103308,0.022513816,-0.92516077,-0.91387,0.2751943,-0.34244913,-0.7538209,-0.9210821,-0.8971484,-0.8973074,-0.36210182,-0.8929805,-0.21364348,-0.90360487,-1.5505149,-0.8432202,0.42226097,0.42672256,-0.08076885,-0.21497446,-0.3070669,-0.13400328,0.050354384,-0.26510522,-0.026099507,0.28912932,-0.18964657,0.193656,-0.40578696,0.20180665,-0.038440637,0.5810531,0.27941144,-0.33980468,0.15513408,-0.022788877,0.17595646,-0.3002095,-0.15084907,0.13907988,0.28128278,0.2097584,-0.46124256,0.32301444,-0.32525027,-0.31884375,0.48758486,-0.1134294,-0.23500063,0.2849975,0.005283421,-0.29355624,0.055121757,0.29986495,0.25686955,-0.2377838,0.2543409,-0.22622828,0.20192376,0.34119007,-0.17947926,-0.5173886,-0.37892628,0.46750802,-0.10639959,-0.18493387,-0.21707262,-0.16036054,-0.14381942,0.03358685,-0.2927339,-0.21658269,-0.15058358,0.23106788,0.102233715,-0.601333,-0.321025,0.09525481,-0.054555204,0.016395876,-0.10078478,0.20881584,-0.23879205,-0.10419519,-0.12625447,0.09219675,-0.085790806,0.093642116,0.32993397,0.008922411,-0.051169697,-0.1237905,0.2080552,-0.024449997,-0.46872136,0.0549544,0.056018718,0.13090329,0.15219936,-0.27229643,0.16641787,0.26621833,0.15772678,-0.22790614,0.01906011,0.026479175,0.19757216,-0.14008062,0.26227975,0.12898123,-0.048032083,0.03754762,0.019629698,0.00719152,-0.31958947,-0.0030468465,0.33495647,0.024498168
0.56973636,-0.13404688,0.8018931,-0.42063385,-0.83023584,0.89871156,-0.38278323,-0.10710861,0.29731387,-0.5022663,0.21227627,0.007894719,0.14558826,-0.12042254,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9029032,-0.9058065,-0.9,-0.9043548,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.729674,0.102566704,-0.9,-0.9,0.2721187,-0.31336603,-0.868375,-0.9,-0.9,-0.9,-0.27510238,-0.9,-0.20245266,-0.9,0.54478234,-0.14960244,0.80030596,-0.40772662,-0.8051745,0.915599,-0.40833086,-0.11560435,0.3084624,-0.49825087,0.2041849,0.0063944445,0.1416692,-0.108791314,-0.8833759,-0.8785334,-0.88313437,-0.8818186,-0.92275864,-0.9241342,-0.91514325,-0.91280925,-0.8958886,-0.8988024,-0.9003109,-0.91172266,-0.91643995,-0.917437,-0.9163434,-0.9089152,-0.9263496,-0.70964605,0.034287866,-0.9208309,-0.9176429,0.27452037,-0.33613276,-0.78264165,-0.9267195,-0.9020313,-0.8993093,-0.35368356,-0.89239085,-0.22075228,-0.90570736,-1.8824571,-0.84488857,0.4266482,0.4030639,-0.11353024,-0.24863681,-0.3859576,-0.1603221,0.07771171,-0.30803242,-0.045039553,0.377891,-0.2430252,0.26489124,-0.47938177,0.23036492,-0.023737026,0.6562594,0.31707376,-0.4101487,0.18785462,-0.03165645,0.20978452,-0.34742576,-0.19437377,0.16766287,0.36222684,0.24821867,-0.5530272,0.39162952,-0.3636692,-0.38895476,0.57261276,-0.13896248,-0.31577155,0.3388886,-0.0022640915,-0.37371135,0.06710089,0.3756022,0.30923548,-0.3243918,0.34640878,-0.3039328,0.2506886,0.42899665,-0.23043196,-0.60491437,-0.45826378,0.5449445,-0.13003835,-0.19447728,-0.2512723,-0.17151232,-0.157053,0.022494387,-0.34812158,-0.2879426,-0.22096545,0.27667767,0.11526412,-0.66890025,-0.4279885,0.122119755,-0.09309043,0.028742818,-0.116947174,0.26997408,-0.27675122,-0.09992504,-0.13937621,0.114506505,-0.11293327,0.1014016,0.38918453,0.027709512,-0.07254559,-0.16473934,0.23902296,-0.021000765,-0.5489296,0.08055373,0.077021584,0.15207179,0.16937876,-0.3654817,0.21319544,0.32692447,0.17405342,-0.25604495,0.011999024,0.045249067,0.22108428,-0.17997925,0.2657496,0.14050715,-0.052176952,0.044882208,0.036261886,0.018873172,-0.31693345,-0.0075362874,0.3275585,0.030719258
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.83023584,0.89871156,-0.38278323,-0.10710857,0.2960415,-0.50354105,0.21163203,-0.00789475,0.14889708,-0.12042253,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9029032,-0.89854836,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.72588044,0.10645537,-0.9,-0.9,0.2706735,-0.31359455,-0.87206775,-0.9,-0.9,-0.9,-0.27188206,-0.9,-0.19821385,-0.9,0.55169797,-0.1404376,0.80722445,-0.41331533,-0.814035,0.9197962,-0.4103071,-0.115241,0.30814734,-0.50146776,0.20168377,0.009796228,0.14466438,-0.1128182,-0.8757131,-0.8738144,-0.8768525,-0.8745175,-0.92051375,-0.9221741,-0.91326874,-0.9119169,-0.89589167,-0.9003629,-0.9019182,-0.91510725,-0.9156511,-0.9165794,-0.914747,-0.9064752,-0.928725,-0.707239,0.04397452,-0.91691923,-0.91981936,0.2743038,-0.32864532,-0.8023352,-0.93110603,-0.9076127,-0.90102595,-0.3448841,-0.89293563,-0.22948612,-0.9084441,-2.1682255,-0.86217517,0.4335434,0.37827185,-0.1506485,-0.2760603,-0.45324516,-0.17814271,0.11091063,-0.3382568,-0.07026278,0.45357016,-0.29329652,0.33273292,-0.536588,0.24984986,-0.002987903,0.7028324,0.34546116,-0.4678052,0.2122643,-0.03575397,0.24090633,-0.38695416,-0.23645757,0.19761907,0.43403223,0.2801952,-0.61849993,0.4478148,-0.38855514,-0.44854972,0.62988204,-0.16022572,-0.3932318,0.3835659,-0.012720687,-0.44524086,0.0810363,0.44333005,0.35237578,-0.4117075,0.4295295,-0.37253398,0.29607052,0.50528514,-0.2749137,-0.6629773,-0.52020025,0.6013598,-0.15517448,-0.19508375,-0.28170303,-0.17433545,-0.16045181,0.00786511,-0.3949457,-0.35979366,-0.29533008,0.3145984,0.12344218,-0.7080973,-0.51822704,0.14985691,-0.1357647,0.04819765,-0.1311323,0.3303857,-0.31014857,-0.084732026,-0.1544746,0.13661088,-0.1392567,0.10275979,0.43572038,0.05307528,-0.09949051,-0.2083922,0.25850034,-0.01375609,-0.6059906,0.110795036,0.09721266,0.16922234,0.1819299,-0.44754055,0.2555957,0.37783918,0.18695065,-0.2754516,0.0010342073,0.06694251,0.24056485,-0.22229673,0.26990074,0.1544907,-0.058180623,0.050913658,0.05549984,0.031498883,-0.31620926,-0.010954727,0.32165843,0.039413407
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.83023584,0.8986948,-0.3828374,-0.10710861,0.29688975,-0.50311613,0.21163203,0.007894719,0.14558826,-0.11408453,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9043548,-0.9043548,-0.9,-0.9029032,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.727967,0.10064228,-0.9,-0.9,0.2760229,-0.30898747,-0.88187325,-0.9,-0.9,-0.9,-0.2722701,-0.9,-0.20011124,-0.9,0.55830026,-0.13130336,0.81278497,-0.41738614,-0.82118905,0.9232711,-0.41186318,-0.11531649,0.30728945,-0.50499755,0.19842437,0.010499915,0.14720464,-0.115562595,-0.8708029,-0.8718822,-0.87354124,-0.8706277,-0.91934025,-0.92128956,-0.9122557,-0.91155636,-0.8967485,-0.902957,-0.90452933,-0.9190189,-0.9154512,-0.91612566,-0.9138694,-0.9049927,-0.93053466,-0.7072538,0.04980889,-0.9141323,-0.92147166,0.2749753,-0.321384,-0.81637734,-0.93455607,-0.9124276,-0.9025452,-0.33724874,-0.89428145,-0.23939422,-0.91119516,-2.4046977,-0.8919916,0.44261548,0.35223946,-0.19027402,-0.29906794,-0.50632024,-0.18723315,0.14805877,-0.35715514,-0.10012967,0.51193297,-0.3380513,0.39217457,-0.57840794,0.26213083,0.022660749,0.73042196,0.36511818,-0.5115407,0.22760126,-0.03495018,0.26844075,-0.41887614,-0.27626613,0.22765411,0.49199098,0.30612877,-0.6606904,0.4919075,-0.40250692,-0.49692547,0.66620874,-0.17752618,-0.4612396,0.4200788,-0.02567686,-0.5040144,0.09698177,0.4994094,0.38690966,-0.49062923,0.49748436,-0.42921308,0.33678663,0.565273,-0.3109906,-0.6991053,-0.56497014,0.6390891,-0.18117043,-0.18812717,-0.30820283,-0.16966572,-0.15446216,-0.009194825,-0.43217033,-0.4265842,-0.36722216,0.34331593,0.12916172,-0.73091274,-0.5862212,0.17794514,-0.18061742,0.07330738,-0.1421146,0.38677287,-0.33931693,-0.060504556,-0.1717273,0.15760073,-0.1637906,0.09748733,0.469863,0.08328549,-0.13091205,-0.25287032,0.26713446,-0.0033396955,-0.6434686,0.14452618,0.11577583,0.1829472,0.1896299,-0.51199,0.2924411,0.41816995,0.19724584,-0.28817853,-0.013283738,0.09013555,0.25697523,-0.26516247,0.27434656,0.17036772,-0.06532803,0.05583063,0.076964855,0.045000948,-0.31657612,-0.013793848,0.31704593,0.05018195
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.83022517,0.89871156,-0.3828374,-0.10782744,0.2990104,-0.5026912,0.21227627,-0.00789475,0.14889708,-0.13309859,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9043548,-0.9058065,-0.9,-0.9043548,-0.89709675,-0.9029032,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.7277506,0.09605495,-0.9,-0.9,0.2697505,-0.3056021,-0.87019134,-0.9,-0.9,-0.9,-0.27281827,-0.9,-0.19340116,-0.9,0.5643612,-0.1237667,0.816563,-0.4207627,-0.8265478,0.92610973,-0.4132023,-0.11556917,0.3063505,-0.5078732,0.195707,0.010076845,0.14889558,-0.117416106,-0.8681784,-0.87163854,-0.8721924,-0.8690025,-0.9189053,-0.92102396,-0.91180825,-0.91167146,-0.8980649,-0.9058216,-0.9073832,-0.9226838,-0.91551816,-0.91601664,-0.91357124,-0.9042461,-0.9319382,-0.7089525,0.052063324,-0.91212106,-0.9229016,0.2757563,-0.31456828,-0.8272106,-0.93719304,-0.9169567,-0.90359914,-0.33078912,-0.8956907,-0.2505955,-0.913712,-2.5950952,-0.9312822,0.45345476,0.32496047,-0.23059608,-0.3190897,-0.5454541,-0.18803154,0.18706642,-0.36657327,-0.13273604,0.5529304,-0.37572035,0.44018483,-0.60758036,0.26907,0.051984902,0.74669755,0.37739426,-0.54229546,0.23372214,-0.029235503,0.29184124,-0.44374117,-0.31309262,0.25643462,0.5347099,0.32703304,-0.68597466,0.52541304,-0.4080661,-0.53472346,0.68888646,-0.19151181,-0.5162286,0.44961938,-0.040552508,-0.548984,0.11474815,0.5426847,0.4139368,-0.5549346,0.5480459,-0.47288185,0.3721822,0.6086832,-0.33819234,-0.7211333,-0.5957326,0.6628512,-0.20727469,-0.1746529,-0.33093524,-0.15823013,-0.14029744,-0.02798243,-0.4599025,-0.4838321,-0.43077898,0.36257586,0.13419253,-0.74494946,-0.63299936,0.2059589,-0.22548842,0.10245825,-0.14918087,0.43647686,-0.36447233,-0.029082442,-0.19081931,0.1770015,-0.18560627,0.0856717,0.49321297,0.116629146,-0.16538402,-0.29613572,0.26618084,0.009745632,-0.66675246,0.18055892,0.13229483,0.19415854,0.19210505,-0.55763793,0.32290402,0.44828779,0.20580253,-0.29633284,-0.030169688,0.11358768,0.27097097,-0.30646518,0.27880862,0.18752487,-0.073043056,0.05995627,0.10019672,0.059286952,-0.31741846,-0.01650176,0.31350735,0.06266165
0.56973636,-0.13404688,0.80188036,-0.42077145,-0.83022517,0.8988621,-0.38275614,-0.10806708,0.29561737,-0.50184137,0.20583388,0.055263136,0.15220591,-0.09507044,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9058065,-0.9,-0.9029032,-0.89709675,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.7245994,0.111685894,-0.9,-0.9,0.27229452,-0.3060605,-0.87295014,-0.9,-0.9,-0.9,-0.27415422,-0.9,-0.20189786,-0.9,0.5688602,-0.120537214,0.8183446,-0.42361066,-0.82952815,0.9283091,-0.41315022,-0.11648934,0.30533165,-0.50993806,0.19322978,0.008095143,0.14935872,-0.119346514,-0.86818963,-0.87342787,-0.87332875,-0.8702987,-0.9191586,-0.9212885,-0.9119788,-0.9121988,-0.89955693,-0.90840226,-0.9099381,-0.9254929,-0.9155941,-0.9160057,-0.91349924,-0.90404266,-0.93287057,-0.71054006,0.054404836,-0.91076684,-0.9241909,0.27815443,-0.30837315,-0.83428663,-0.9389058,-0.92106164,-0.9042048,-0.32463354,-0.8965512,-0.25512338,-0.91577995,-2.7459059,-0.9772453,0.46562383,0.29654902,-0.270007,-0.3371679,-0.5728257,-0.18133406,0.22593674,-0.36826327,-0.16634142,0.57926464,-0.40563065,0.4760434,-0.6271886,0.27213776,0.08383834,0.7563638,0.38403115,-0.56230676,0.23105165,-0.018544568,0.31101644,-0.4625009,-0.34628636,0.28299734,0.5636006,0.3440949,-0.7002095,0.5503935,-0.40731412,-0.5634073,0.7033299,-0.20297487,-0.55769044,0.47335288,-0.056647666,-0.58158076,0.1342275,0.57412827,0.4347106,-0.60289544,0.5826818,-0.50403637,0.40221795,0.6383538,-0.35706815,-0.7346883,-0.61637,0.6773459,-0.23282391,-0.1554769,-0.3501736,-0.14045243,-0.11949509,-0.048096,-0.47910985,-0.52944607,-0.4824404,0.373045,0.1394126,-0.7542693,-0.6632896,0.23357739,-0.26837486,0.13423221,-0.15191886,0.4780033,-0.38593227,0.007812358,-0.21121877,0.19450091,-0.20388539,0.06768294,0.5078883,0.15155992,-0.2013872,-0.336339,0.25698367,0.025064478,-0.68064606,0.21750152,0.14671306,0.20376846,0.18904522,-0.5870928,0.34680158,0.4693548,0.21339896,-0.3017142,-0.0489348,0.13639188,0.28302345,-0.3443587,0.28311187,0.20536795,-0.08091412,0.06364304,0.1246975,0.07422982,-0.31833172,-0.019429976,0.31085765,0.076518364
