in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,in image0,in image1,in image2,in image3,in image4,in image5,in image6,in image7,in image8,in image9,in image10,in image11,in image12,in image13,in image14,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,out image0,out image1,out image2,out image3,out image4,out image5,out image6,out image7,out image8,out image9,out image10,out image11,out image12,out image13,out image14,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.5698387,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8986613,-0.38272896,-0.10279563,0.29604152,-0.503966,0.21324262,-0.023684222,0.13566178,-0.076056376,-0.9029032,-0.9043548,-0.9029032,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.19939622,0.09879198,-0.9,-0.9,0.30867633,-0.34304333,-0.0065080584,-0.9,-0.9,-0.9,-0.43317744,-0.9,0.06048038,-0.9,0.5493337,-0.11362179,0.75052434,-0.39234364,-0.7832452,0.86414814,-0.36313525,-0.0830603,0.28386405,-0.4804367,0.18426213,0.05155522,0.15654969,-0.057073727,-0.8559724,-0.8639668,-0.8668599,-0.85144085,-0.86219966,-0.8591705,-0.85469806,-0.83277524,-0.9008401,-0.88742983,-0.8969414,-0.89304334,-0.8577095,-0.8470218,-0.86207426,-0.8752618,-0.8775868,-0.34875736,0.103968255,-0.857902,-0.8718179,0.3018688,-0.26719797,-0.27819544,-0.8552844,-0.91493237,-0.8634189,-0.35177663,-0.88574314,-0.0068824077,-0.8587885,0.9827354,-0.2647387,-0.3934245,0.76039314,0.010028806,-0.008085068,0.029394554,0.0032520464,0.0077635697,-0.007266765,-0.020061852,0.00050131895,-0.031010266,-0.023349244,0.015714897,-0.008560376,0.024909977,0.0034498696,0.009157844,0.0067766523,0.0063512283,-0.006662291,-0.0075642206,-0.038772836,0.0046706893,0.037623473,0.017649777,0.036022853,-0.02842898,-0.027619002,0.0041561886,-0.008214204,0.0067948424,-0.023963038,-0.006121083,-0.0007372516,0.03823795,-0.018504035,-0.025284372,0.026456913,-0.023547472,-0.0021035245,-0.030121015,0.022564955,0.01802307,-0.012948652,-0.0007597281,-0.011701354,0.0049418947,-0.001635071,-0.008668412,-0.0078011113,-0.03565777,-0.03708004,-0.024067808,0.0073494683,-0.0035223453,0.033099126,-0.03713519,0.02017181,-0.027630853,-0.0062909964,0.020070534,0.013432363,-0.0003561437,0.015454314,-0.041531082,0.007722342,-0.0276705,0.0032156475,-0.017264022,0.046233118,0.006012543,0.024836851,-0.007467095,0.011546313,0.0047421986,-0.00833669,-0.009258524,0.023311978,0.0038512526,0.036183774,-0.05690082,-0.017419012,0.014818081,0.00564729,-0.0023179082,-0.00709489,0.027089214,-0.012965513,0.05181173,-0.057645477,0.034672942,-0.04332417,-0.12429573,-0.061578467,-0.035685655,0.07262811,-0.1238736,-0.050039377,0.32491544,-0.21370122,-0.22188471,-0.062548056
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302252,0.8986613,-0.38275614,-0.102316394,0.2973139,-0.50354105,0.21259838,-0.023684222,0.13235296,-0.05070426,-0.9043548,-0.9029032,-0.9029032,-0.9058065,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89419353,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.20702614,0.090713486,-0.9,-0.9,0.30414447,-0.34293637,-0.0025975048,-0.9,-0.9,-0.9,-0.43133312,-0.9,0.06731508,-0.9,0.5983522,-0.08631467,0.8331373,-0.4516729,-0.83885795,0.91100955,-0.3777887,-0.110300064,0.3460001,-0.5596838,0.2233137,0.008670642,0.18037665,-0.09142022,-0.9175628,-0.92629373,-0.9296525,-0.9290201,-0.9234573,-0.9264692,-0.9137728,-0.8919272,-0.91237074,-0.9145097,-0.91478795,-0.920529,-0.91079,-0.9058134,-0.9153071,-0.9181229,-0.90801847,-0.28308246,0.1792,-0.90214473,-0.88213104,0.3143074,-0.29646018,-0.2456052,-0.90260285,-0.92893445,-0.8965762,-0.37167248,-0.9045844,0.006439883,-0.9080059,1.21639,-0.40586776,-0.3786584,0.7512029,0.01641654,-0.06666201,0.004387589,-0.04160876,0.010055462,-0.05713444,-0.008997523,0.05689617,-0.10440728,-0.017075421,-0.03144483,0.029507967,0.058366634,0.08383977,0.00044785204,-0.025747063,0.036884252,-0.056181904,-0.012588909,-0.103066996,-0.036019832,0.07057196,0.07428617,0.10351237,-0.1386312,0.016800363,-0.08241196,-0.09393235,0.12831733,-0.045059394,-0.028280424,0.057932775,0.056781698,-0.07902278,-0.039041147,0.08274576,0.00392535,-0.0076440508,0.021793742,-0.062437575,0.04574572,-0.002279084,-0.026648385,-0.113617264,-0.011487057,0.013431243,-0.033558507,-0.028787015,-0.09144398,-0.101772696,-0.043426387,0.0097085405,-0.051664036,0.036671538,-0.08256301,0.08207281,0.030237341,-0.15161242,-0.044232946,0.018849855,-0.0302481,0.015432494,-0.065217815,0.05180636,-0.09372686,-0.03792581,-0.039262533,0.08792924,-0.02092436,0.056612216,0.046458676,-0.011329236,0.015866375,-0.033744637,0.028670313,0.04235136,-0.03649787,0.059182193,-0.1103138,-0.022151254,0.04390387,-0.01184596,0.041449808,0.048240807,0.05508698,-0.05728879,0.106611095,-0.13254021,0.0880003,-0.085727915,-0.12337738,-0.063306436,-0.03669945,0.074084215,-0.10772191,-0.04288286,0.30763403,-0.21813388,-0.21614903,-0.06185209
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8986446,-0.38275614,-0.100399524,0.29561737,-0.5026912,0.2096993,-0.023684222,0.13235296,-0.057042312,-0.9043548,-0.9058065,-0.9043548,-0.9058065,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.89709675,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.20501363,0.09258342,-0.9,-0.9,0.30500042,-0.33934733,-0.005826831,-0.9,-0.9,-0.9,-0.43391442,-0.9,0.06488961,-0.9,0.5990458,-0.10360784,0.8223006,-0.46956494,-0.83526284,0.90369976,-0.36426827,-0.10358595,0.33133584,-0.54980755,0.22978301,-0.017565366,0.15679148,-0.07073519,-0.91823477,-0.92656255,-0.929556,-0.9308116,-0.9250023,-0.9322516,-0.91901904,-0.9036208,-0.8980182,-0.9016406,-0.8993161,-0.90219223,-0.90662605,-0.9019773,-0.9095482,-0.91431504,-0.8906568,-0.24946846,0.19705696,-0.89451087,-0.8727849,0.2900595,-0.31765392,-0.16101831,-0.89634013,-0.90142727,-0.8949132,-0.32557005,-0.8947895,0.029087832,-0.89978,1.5135695,-0.6200479,-0.36690784,0.73830444,0.02217359,-0.13039294,-0.037745833,-0.08715912,0.016754296,-0.11953109,0.00094759156,0.1432566,-0.18647863,0.002338992,-0.09325213,0.068879195,0.10307754,0.19099544,-0.0029585161,-0.068420716,0.08217243,-0.115687594,-0.022905285,-0.17197768,-0.096755646,0.10246575,0.15018684,0.17296512,-0.26401615,0.07485285,-0.15998107,-0.19945821,0.28167418,-0.076696426,-0.067793086,0.13557464,0.07303496,-0.15633172,-0.06294645,0.14791903,0.039357785,-0.017923726,0.10370167,-0.18632832,0.08318142,0.02082509,-0.060258407,-0.24822906,-0.051711287,0.030925823,-0.05393747,-0.04797316,-0.13559204,-0.1682105,-0.05982247,0.0079588685,-0.103842735,0.022760607,-0.1403847,0.13744628,0.08830986,-0.3226524,-0.14520307,0.041970313,-0.07540585,0.011491022,-0.08641422,0.107237756,-0.16218925,-0.07307043,-0.04956246,0.13377395,-0.048917495,0.08422591,0.109510444,-0.031390682,0.026782323,-0.0642991,0.07068042,0.06333039,-0.0991154,0.08239631,-0.15305848,-0.028366534,0.06757946,-0.0538037,0.10410581,0.116547,0.07026236,-0.10652585,0.16400498,-0.20614782,0.13351724,-0.13847513,-0.1224087,-0.06399597,-0.039574474,0.07588046,-0.08934863,-0.034913845,0.2927023,-0.22086604,-0.21209712,-0.056364857
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.83021456,0.8986613,-0.38272896,-0.10015981,0.2947691,-0.5048159,0.21163203,-0.023684222,0.13566178,-0.05070428,-0.9043548,-0.9058065,-0.9043548,-0.9087097,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.20339657,0.101610124,-0.9,-0.9,0.3020724,-0.34786093,0.0014147044,-0.9,-0.9,-0.9,-0.42778325,-0.9,0.06724201,-0.9,0.5907955,-0.120791815,0.80651426,-0.4743707,-0.8303559,0.89272106,-0.35578758,-0.089359984,0.30703223,-0.52895284,0.23666291,-0.029086772,0.13709842,-0.046386406,-0.91199327,-0.9200336,-0.9222353,-0.9233728,-0.92405736,-0.93406844,-0.92155963,-0.9110367,-0.889183,-0.89020205,-0.8874384,-0.88439214,-0.8989511,-0.895078,-0.90076613,-0.90764964,-0.8806913,-0.21817966,0.19702414,-0.8859105,-0.87513715,0.3016047,-0.32785124,-0.08010258,-0.8918054,-0.87955046,-0.893782,-0.31346706,-0.88897353,0.044326942,-0.8899895,1.8371916,-0.86047643,-0.35820845,0.7217101,0.022974525,-0.18734169,-0.087171815,-0.12335114,0.031344067,-0.17690665,-7.667928e-06,0.24162634,-0.26765475,0.027504247,-0.15428536,0.09358029,0.1516134,0.30031765,-0.0034669312,-0.11034329,0.12775977,-0.17490982,-0.04101167,-0.23681992,-0.16186492,0.13588288,0.23403846,0.23775567,-0.39080766,0.12941581,-0.21833917,-0.3048657,0.4265559,-0.112392776,-0.121622756,0.21070504,0.090604946,-0.24158143,-0.095465,0.21577087,0.067672186,-0.041519817,0.19864343,-0.3113763,0.12611374,0.053628206,-0.09786063,-0.3823728,-0.104128815,0.04745191,-0.07134444,-0.06145999,-0.17191915,-0.23102851,-0.07108006,0.0014482475,-0.14912923,0.00077965466,-0.20351218,0.18040743,0.13311994,-0.46711448,-0.26214397,0.07432863,-0.1305399,0.013816612,-0.11203813,0.1668239,-0.22902569,-0.09132431,-0.054085836,0.19224331,-0.073003225,0.10488145,0.16664287,-0.04093324,0.028667921,-0.0984154,0.10709393,0.09276121,-0.16818316,0.10731183,-0.18844639,-0.03789539,0.08360482,-0.11689605,0.17128453,0.18546769,0.07311547,-0.15205544,0.2275593,-0.27477655,0.1699927,-0.20250261,-0.12130608,-0.06293521,-0.044677865,0.07756742,-0.068184204,-0.026324114,0.27969187,-0.22159259,-0.20984314,-0.045343626
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302039,0.8986613,-0.38275614,-0.10111832,0.29561737,-0.5052408,0.20905507,-0.015789485,0.13235296,-0.057042312,-0.9058065,-0.9058065,-0.9058065,-0.9087097,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.2050293,0.09353807,-0.9,-0.9,0.30516404,-0.34871995,-0.0047255694,-0.9,-0.9,-0.9,-0.4306886,-0.9,0.06526877,-0.9,0.5843015,-0.12507783,0.8009483,-0.47655672,-0.8315041,0.8852929,-0.3526451,-0.07664537,0.2879634,-0.51497823,0.24228895,-0.035088234,0.12562469,-0.030025253,-0.9053754,-0.9137277,-0.91464245,-0.91540855,-0.9237813,-0.9351341,-0.9235646,-0.91557384,-0.8846163,-0.8832107,-0.88084686,-0.8727696,-0.89218575,-0.8890653,-0.8935552,-0.9012626,-0.87873644,-0.1962475,0.20097075,-0.88088113,-0.881152,0.32219425,-0.32908335,-0.021727167,-0.89182615,-0.8687034,-0.89443743,-0.3246673,-0.8878828,0.06596817,-0.8837826,2.1675692,-1.1061255,-0.3526088,0.701395,0.018049905,-0.2366057,-0.14114985,-0.14976795,0.055306632,-0.22363146,-0.012630726,0.34230053,-0.345969,0.055823926,-0.21245375,0.102415554,0.20217672,0.400328,-0.0050848452,-0.14910449,0.16794904,-0.22983557,-0.06660109,-0.29506046,-0.2288934,0.17158185,0.32106328,0.29592595,-0.50546896,0.17856269,-0.2609408,-0.40201825,0.5444079,-0.14585261,-0.18674015,0.2795765,0.1095989,-0.32803428,-0.13214934,0.28280607,0.08559992,-0.07841757,0.29951316,-0.4242978,0.1717664,0.09530093,-0.1356011,-0.49807766,-0.16093582,0.062093902,-0.08861491,-0.066276506,-0.20384748,-0.28824073,-0.07526418,-0.009100413,-0.18735808,-0.028538236,-0.27002004,0.21348988,0.16777873,-0.5704697,-0.38258308,0.11264143,-0.19226137,0.026570663,-0.14344445,0.2311287,-0.2926621,-0.09353705,-0.05827667,0.26223844,-0.09517981,0.11902624,0.21558027,-0.04007894,0.019994535,-0.13719918,0.13604285,0.1308506,-0.23791637,0.13366817,-0.2217437,-0.05225616,0.09140905,-0.19377626,0.23772155,0.25141245,0.06662157,-0.19154449,0.2938353,-0.33744588,0.19933717,-0.27524003,-0.120228946,-0.060165763,-0.051889952,0.07895429,-0.04396129,-0.01720325,0.2686469,-0.22044651,-0.20915437,-0.028716637
0.5698728,-0.13404688,0.80188036,-0.42063385,-0.83021456,0.8986446,-0.38275614,-0.10159752,0.29604152,-0.5043909,0.21163203,-0.023684222,0.13566178,-0.038028225,-0.9058065,-0.9058065,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.2008135,0.089927495,-0.9,-0.9,0.30833185,-0.33447784,-0.0061722994,-0.9,-0.9,-0.9,-0.4342689,-0.9,0.062058486,-0.9,0.5813821,-0.12194868,0.8021837,-0.475899,-0.8359346,0.8812622,-0.3523954,-0.06959764,0.27709845,-0.5083376,0.2438111,-0.037785564,0.12071611,-0.022500502,-0.9007451,-0.9092309,-0.90882826,-0.909447,-0.9245006,-0.93627113,-0.9254304,-0.9190075,-0.88344306,-0.88043934,-0.8786402,-0.86715615,-0.887228,-0.88469744,-0.8885822,-0.8960956,-0.88039,-0.18914208,0.20651385,-0.87864983,-0.88712734,0.33600345,-0.32535034,0.012068952,-0.89361227,-0.8671517,-0.8956254,-0.34306127,-0.8896914,0.09069212,-0.8807406,2.4849596,-1.3430015,-0.35017553,0.67737365,0.0074483175,-0.27912772,-0.19716156,-0.16624722,0.08790604,-0.25737685,-0.036166888,0.43502378,-0.41803375,0.085022785,-0.26663527,0.09681696,0.25380525,0.48334318,-0.0107448995,-0.18381287,0.20062377,-0.27845192,-0.098432705,-0.3457378,-0.29585516,0.20972772,0.40496656,0.34627494,-0.59585553,0.22248134,-0.289905,-0.48497012,0.62932456,-0.17404999,-0.2584319,0.34150925,0.12952085,-0.40881473,-0.16970468,0.3463923,0.09273154,-0.12670435,0.39750287,-0.5168344,0.21834764,0.1443199,-0.17008707,-0.5861585,-0.21676114,0.073702544,-0.107335284,-0.06144457,-0.23235475,-0.33736265,-0.070420936,-0.022838552,-0.2185633,-0.06574165,-0.33833855,0.23807007,0.19611427,-0.6370702,-0.4928568,0.15538193,-0.25726554,0.05046157,-0.17972323,0.29891086,-0.35165197,-0.0813808,-0.06547286,0.33700112,-0.11682018,0.12661314,0.25536206,-0.029625842,0.0010670904,-0.18058102,0.15667322,0.17623343,-0.30418998,0.16177446,-0.25567666,-0.07278803,0.0913417,-0.27566233,0.29988337,0.31121415,0.05339375,-0.22451207,0.3581273,-0.39358717,0.22368678,-0.3530464,-0.119439,-0.05591891,-0.06088182,0.07993012,-0.016558269,-0.0075504603,0.2597461,-0.21772459,-0.20971644,-0.0066768113
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302359,0.8986446,-0.38267457,-0.10159759,0.2973139,-0.5056657,0.21066566,-0.015789485,0.13235296,-0.03802821,-0.9058065,-0.9072581,-0.9058065,-0.9101613,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.20709261,0.08685025,-0.9,-0.9,0.30411154,-0.34945515,-0.0059655546,-0.9,-0.9,-0.9,-0.4358528,-0.9,0.070285894,-0.9,0.57922435,-0.11570973,0.8060364,-0.4705728,-0.8418302,0.8794469,-0.35452938,-0.06783761,0.27510363,-0.5071858,0.24274659,-0.036121383,0.1210169,-0.020630531,-0.89846444,-0.9065895,-0.90486693,-0.9056475,-0.9257463,-0.9375238,-0.9270317,-0.9218682,-0.8839168,-0.8800718,-0.8787551,-0.8653998,-0.8842063,-0.88200027,-0.88560146,-0.8923761,-0.8829695,-0.19090219,0.20945247,-0.8783641,-0.89146566,0.33827525,-0.31986952,0.029159425,-0.8952836,-0.87016284,-0.8961064,-0.35976925,-0.89293826,0.1066869,-0.87936765,2.7729433,-1.5607446,-0.3508569,0.6497288,-0.008487925,-0.31633255,-0.25260836,-0.17244074,0.127027,-0.27751884,-0.06903296,0.5111483,-0.47985345,0.11261747,-0.31561655,0.078968234,0.30464244,0.5458992,-0.022199288,-0.21386933,0.22432858,-0.31924564,-0.13464372,-0.3881695,-0.35951024,0.24956729,0.47874707,0.38861865,-0.65837836,0.2619383,-0.3066881,-0.5505937,0.6855039,-0.19618182,-0.33098322,0.39626408,0.1499318,-0.47808632,-0.20530495,0.40384665,0.09011809,-0.18336165,0.483289,-0.58548826,0.2643249,0.19847247,-0.19892694,-0.6467177,-0.2676602,0.08138207,-0.12835616,-0.046898685,-0.25787657,-0.3762964,-0.05529653,-0.03952123,-0.2422605,-0.11061015,-0.40502557,0.2543832,0.22123699,-0.6781566,-0.5818418,0.20084722,-0.32176763,0.08451781,-0.21838048,0.3666348,-0.40463075,-0.056659013,-0.07754879,0.40882772,-0.13815878,0.12724967,0.2852806,-0.010340266,-0.02735516,-0.22741067,0.16837831,0.22661512,-0.36321837,0.19168526,-0.29109564,-0.09964961,0.0834948,-0.35335335,0.3545655,0.36208093,0.03570267,-0.2514122,0.41629428,-0.4426382,0.24458605,-0.43022394,-0.119186796,-0.050478775,-0.07124213,0.08049807,0.013976383,0.0027013016,0.25310928,-0.21383642,-0.2111924,0.020383459
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.83021456,0.8986446,-0.38272896,-0.10111828,0.29476914,-0.5048159,0.20905507,-0.039473698,0.13235296,-0.05070428,-0.9058065,-0.9072581,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.8912903,-0.9058064,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.20478773,0.09315269,-0.9,-0.9,0.3099683,-0.34050643,-0.0016829788,-0.9,-0.9,-0.9,-0.43091625,-0.9,0.065075114,-0.9,0.577337,-0.11108329,0.8091632,-0.46128517,-0.84744555,0.87883544,-0.3574425,-0.071319245,0.27939808,-0.5091012,0.2391631,-0.032394543,0.12424198,-0.023664668,-0.8989536,-0.9061998,-0.9033012,-0.9046519,-0.9277193,-0.9391731,-0.92873466,-0.92479044,-0.8854554,-0.8810906,-0.88015974,-0.86596906,-0.8829642,-0.8808599,-0.8842762,-0.890292,-0.8855414,-0.1964618,0.20595388,-0.8794321,-0.89499456,0.33330327,-0.31503713,0.03385855,-0.8959954,-0.8755993,-0.8961163,-0.37157488,-0.89698225,0.11325343,-0.87907934,3.0221908,-1.7532604,-0.3544167,0.6186279,-0.02923104,-0.34952235,-0.30473325,-0.16796347,0.16987987,-0.28460458,-0.109106176,0.5668989,-0.5288624,0.13622037,-0.35833418,0.05118153,0.35249135,0.589031,-0.039780617,-0.23856029,0.23820491,-0.3510863,-0.17326175,-0.4222722,-0.41658556,0.2896713,0.53750455,0.42345417,-0.69750375,0.29746333,-0.3125903,-0.59917164,0.72135913,-0.21254237,-0.39877486,0.44364062,0.17047073,-0.5327846,-0.23662493,0.45294333,0.07940241,-0.24444896,0.55067366,-0.6320421,0.30858544,0.25495583,-0.2204694,-0.685712,-0.31120804,0.08459737,-0.1519692,-0.022931926,-0.2807238,-0.40413538,-0.029590363,-0.058996357,-0.2580614,-0.16192713,-0.46589273,0.2619771,0.24498306,-0.7039691,-0.6458708,0.2471607,-0.3818902,0.12700945,-0.25642025,0.42987967,-0.45061275,-0.021178205,-0.095183305,0.47136423,-0.15851541,0.12039957,0.3049934,0.016812224,-0.064236715,-0.27579316,0.17068872,0.2791953,-0.41221666,0.22294168,-0.32762972,-0.13201874,0.06767514,-0.41921484,0.3994811,0.4020694,0.015399416,-0.27319878,0.46573886,-0.4843815,0.2629029,-0.5003628,-0.11962524,-0.04412059,-0.082573675,0.08080806,0.04740889,0.013644938,0.24871534,-0.20924394,-0.21327165,0.051899206
0.5698046,-0.13403423,0.80188036,-0.42063385,-0.83021456,0.89859444,-0.38272896,-0.10399366,0.29688975,-0.503966,0.21034354,-0.03157896,0.12904415,-0.05070426,-0.9058065,-0.9101613,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89709675,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.20526844,0.09871431,-0.9,-0.9,0.3058596,-0.3389508,-0.01262725,-0.9,-0.9,-0.9,-0.43164462,-0.9,0.07725985,-0.9,0.5751281,-0.10936394,0.8105247,-0.44993794,-0.8517484,0.8789601,-0.35976538,-0.078073114,0.28659692,-0.51222193,0.23417805,-0.028793756,0.12832108,-0.02951971,-0.90193266,-0.9079566,-0.904081,-0.9063011,-0.9304715,-0.94133854,-0.9307682,-0.92795146,-0.8872657,-0.88253975,-0.8819439,-0.8674336,-0.88293344,-0.88087904,-0.88415617,-0.8895828,-0.88777703,-0.20267117,0.19732018,-0.88160634,-0.89794636,0.3263969,-0.31123328,0.030288203,-0.89565665,-0.8817289,-0.8955614,-0.379047,-0.9011845,0.11304571,-0.87937754,3.2307072,-1.9184388,-0.36047783,0.58435094,-0.05429153,-0.3797685,-0.35122818,-0.1528879,0.21351784,-0.2797311,-0.15382837,0.6035102,-0.5647773,0.15387067,-0.39420527,0.01581782,0.39534265,0.6164965,-0.06309561,-0.25722268,0.241895,-0.37360007,-0.21226348,-0.448484,-0.46481618,0.32829338,0.5799075,0.4519258,-0.7203982,0.32955337,-0.3088405,-0.6334949,0.74460393,-0.2240455,-0.45755154,0.48371074,0.19077629,-0.5730509,-0.2620374,0.49259746,0.06254607,-0.305438,0.59866637,-0.6613436,0.350171,0.3107119,-0.23391858,-0.7101388,-0.34648973,0.08292482,-0.17794588,0.009950344,-0.30124477,-0.42104924,0.0063221543,-0.08121346,-0.2657758,-0.21752457,-0.51757675,0.26040173,0.26854745,-0.7211923,-0.6883611,0.2922973,-0.43459743,0.17561251,-0.2910655,0.4849261,-0.48939446,0.023101768,-0.11835445,0.52114743,-0.1767804,0.105727635,0.31492525,0.050669976,-0.108163476,-0.3234369,0.16326824,0.33104122,-0.45001867,0.25478643,-0.3641905,-0.16830184,0.043577593,-0.46908927,0.4336314,0.43055913,-0.0057758205,-0.29104564,0.5056592,-0.5191822,0.2790672,-0.55865395,-0.120792806,-0.03708069,-0.09454057,0.08111549,0.08332622,0.02535724,0.24642354,-0.20438768,-0.21571177,0.08715807
0.5691223,-0.13403423,0.80188036,-0.42063385,-0.83018255,0.8986112,-0.3826474,-0.10591065,0.30537233,-0.50609064,0.21227627,0.0078947265,0.13566178,-0.04436624,-0.9058065,-0.9101613,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.89419353,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.19804536,0.0909462,-0.9,-0.9,0.30939227,-0.33713436,-0.0056419196,-0.9,-0.9,-0.9,-0.43149915,-0.9,0.070772015,-0.9,0.5722558,-0.11001596,0.8105872,-0.4385202,-0.8552874,0.879483,-0.36214367,-0.08519985,0.29486245,-0.514632,0.2298583,-0.02529538,0.13150273,-0.035559013,-0.9064244,-0.91095394,-0.9060836,-0.9093313,-0.9334695,-0.943548,-0.9328811,-0.93100315,-0.88949215,-0.88451767,-0.8841982,-0.8700931,-0.88358104,-0.8816622,-0.8849108,-0.8898933,-0.8901086,-0.20802975,0.18541145,-0.8838654,-0.9003591,0.3226831,-0.30841756,0.019284308,-0.8944311,-0.8880752,-0.89484674,-0.3831128,-0.9055149,0.105965756,-0.8799336,3.4013813,-2.056813,-0.36859885,0.5473229,-0.083066754,-0.40762213,-0.3905108,-0.1275502,0.25537848,-0.26413062,-0.20035765,0.624904,-0.5892545,0.16414693,-0.42322144,-0.024626307,0.43190867,0.63265926,-0.091145456,-0.26928717,0.23540579,-0.38722026,-0.24988326,-0.4676997,-0.5034488,0.36376557,0.60766053,0.47534865,-0.73308474,0.35842893,-0.29643372,-0.6571511,0.7603732,-0.23185414,-0.5052464,0.5169393,0.21059394,-0.60117835,-0.28082418,0.5230137,0.04137981,-0.3619966,0.6301754,-0.678567,0.3882687,0.3627733,-0.23914887,-0.7253883,-0.37386468,0.07598306,-0.20565787,0.051011316,-0.3196969,-0.4279945,0.051558226,-0.1059921,-0.26537818,-0.2745962,-0.55862826,0.24929747,0.29260486,-0.7334295,-0.7154293,0.33449736,-0.47834322,0.22756766,-0.32012358,0.5297918,-0.52141297,0.07404512,-0.14660275,0.5578423,-0.19190744,0.0831465,0.31600726,0.08973401,-0.1571873,-0.3680502,0.14601552,0.37957716,-0.47698852,0.28637114,-0.39938912,-0.20639099,0.011021783,-0.50255966,0.45747063,0.44815612,-0.026297698,-0.30599332,0.5368426,-0.54781365,0.29308248,-0.60339284,-0.12264503,-0.029549237,-0.106868565,0.08170928,0.1211547,0.037869923,0.24602713,-0.19963387,-0.21835364,0.12532005
