position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11
-0.15319465500163942,0.16205203209843255,0.8209221874612967,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599481526916412,0.06235194396972654,-0.04130437731742864,0.048779996037483286,-0.0897872803427957,0.07330499768257137,0.0,0.14586000680923472,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.00887096778023988,0.0,0.012903225608170033,0.012903225608170033,0.016129031777381897,0.003225806402042508,0.009677419438958168,0.006451612804085016,0.006451612804085016
-0.15319988811318141,0.16204514642535106,0.8209182607551052,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.06235194396972654,-0.04064623832702641,0.049499996602535234,-0.08958000703291458,0.07330499500036236,-0.002250000201165614,0.14025000572204604,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.008064516121521592,0.0,0.014516128692775965,0.012903225608170033,0.016129031777381897,0.006451612920500338,0.009677419438958168,0.008064516121521592,0.006451612804085016
-0.15319465500163942,0.16204514642535106,0.8209143340489137,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599428570662985,0.06245995330810561,-0.040646227598190254,0.049319997131824445,-0.08947637037797407,0.07601999670267101,-0.004500000402331339,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.00887096778023988,0.0,0.016129031777381897,0.012903225608170033,0.016129031777381897,0.008064516179729253,0.009677419438958168,0.008064516121521592,0.006451612804085016
-0.15319988811318141,0.16205203209843277,0.8209182607551052,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.06213592529296885,-0.040646227598190254,0.04877999693155288,-0.08958000703291458,0.0814499974250793,0.0,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.007258064462803304,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.004838709661271423,0.009677419438958168,0.006451612804085016,0.006451612804085016
-0.15319988811318141,0.16204514642535106,0.8209261141674887,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.06245995330810561,-0.04108499407768251,0.04931999623775485,-0.08968364368785509,0.06787499696016308,-0.004500000402331339,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.007258064462803304,0.0,0.014516128692775965,0.012903225608170033,0.016129031777381897,0.008064516179729253,0.009677419438958168,0.006451612804085016,0.007258064462803304
-0.15319988811318141,0.16204514642535106,0.8209143340489137,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599481526916412,0.06256792831420888,-0.04064623832702641,0.04895999729633327,-0.08999455365267661,0.07058999598026272,-0.002250000201165614,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.008064516121521592,0.0,0.012903225608170033,0.012903225608170033,0.016129031777381897,0.006451612920500338,0.009677419438958168,0.006451612804085016,0.006451612804085016
-0.15319465500163942,0.16204514642535106,0.8209261141674887,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599481526916412,0.062243934631347586,-0.040865621566772536,0.04913999676704406,-0.0897872803427957,0.06787499696016308,0.004500000402331228,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.006451612804085016,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.004838709661271423,0.009677419438958168,0.008064516121521592,0.006451612804085016
-0.15319465500163942,0.16204514642535106,0.8209221874612967,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599481526916412,0.06235194396972654,-0.04108499407768251,0.04895999640226367,-0.08958000703291458,0.07330499500036236,0.002250000201165614,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.007258064462803304,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.006451612920500338,0.009677419438958168,0.007258064462803304,0.007258064462803304
-0.15319465500163942,0.16204514642535106,0.8209143340489137,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599428570662985,0.06213592529296885,-0.04130437731742864,0.04949999749660483,-0.08958000703291458,0.07873499572277065,-0.002250000201165614,0.14025000572204604,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.006451612804085016,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.006451612920500338,0.009677419438958168,0.007258064462803304,0.006451612804085016
-0.15319465500163942,0.16205203209843255,0.8209143340489137,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.06245995330810561,-0.04130437731742864,0.04895999640226367,-0.0897872803427957,0.07330499768257137,0.0,0.14586000680923472,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.008064516121521592,0.0,0.012903225608170033,0.012903225608170033,0.016129031777381897,0.006451612920500338,0.009677419438958168,0.007258064462803304,0.006451612804085016
-0.15319988811318141,0.16204514642535106,0.8209182607551052,-0.44303506651161434,-0.43789823875833167,0.3928864215927156,0.6599481526916412,0.058787944793701086,-0.040865621566772536,0.04913999587297446,-0.09040910027243876,0.07601999670267101,-0.004500000402331339,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.007258064462803304,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.004838709661271423,0.010483870981261134,0.007258064462803304,0.006451612804085016
-0.1539171839211836,0.16204514642535106,0.8209143340489137,-0.44313348422325977,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.04971598434448243,-0.039110620021820086,0.04805999726057064,-0.09652365511113947,0.07330499500036236,-0.004500000402331339,0.14025000572204604,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.008064516121521592,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.008064516179729253,0.009677419438958168,0.007258064462803304,0.007258064462803304
-0.15522618086017892,0.16204514642535106,0.8209221874612967,-0.44320097057748103,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.05662792968750008,-0.0349424886703491,0.04823999762535103,-0.08740365288474339,0.0814499974250793,-0.004500000402331339,0.14025000572204604,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.006451612804085016,0.0,0.012903225608170033,0.012903225608170033,0.016129031777381897,0.003225806402042508,0.009677419438958168,0.006451612804085016,0.006451612804085016
-0.15567646813728997,0.16204514642535106,0.8209143340489137,-0.44320378105628977,-0.43789823875833167,0.3928864215927156,0.6599587439423268,0.04831196594238285,-0.04196248412132264,0.048959998190402976,-0.0864709229902787,0.0814499974250793,-0.002250000201165614,0.1374450051784516,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.007258064462803304,0.0,0.014516128692775965,0.012903225608170033,0.016129031777381897,0.003225806402042508,0.009677419438958168,0.008064516121521592,0.006451612804085016
-0.15577078398729505,0.16203826075226957,0.8209143340489137,-0.44320378105628977,-0.43789823875833167,0.3928864215927156,0.6599534483169841,0.05068793106079095,-0.043278729915618874,0.04823999762535103,-0.08802547281438655,0.07873499572277065,-0.009000000804662789,0.14305500626564027,0.003225806402042508,0.006451612804085016,0.009677419438958168,0.007258064462803304,0.0,0.013709677150472999,0.012903225608170033,0.016129031777381897,0.004838709661271423,0.0112903225235641,0.007258064462803304,0.006451612804085016
