position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11
-0.15336211457098348,0.1619349230936561,0.820847572553515,-0.4430744293054652,-0.437885667306406,0.3926560348557645,0.659826343207422,0.0370799560546875,-0.05907374382019048,0.05093999773263924,-0.0907200102372604,0.07873499840497966,-0.002250000201165614,0.11500500082969667,0.006451612804085016,0.013709677150472999,0.008064516121521592,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.000806451600510627,0.002419354801531881,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.4430688029843384,-0.437885667306406,0.3926560348557645,0.6598316388327651,0.03772794342041019,-0.05863498806953438,0.05129999756813042,-0.0908236468922008,0.08145000010728842,0.0,0.11781000137329112,0.007258064462803304,0.012903225608170033,0.00887096778023988,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.013709677150472999,0.000806451600510627,0.002419354801531881,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.4430688029843384,-0.43788252743948086,0.3926560348557645,0.659826343207422,0.036863903045654345,-0.0581962430477142,0.05057999700307847,-0.09040910027243876,0.07873499572277065,-0.002250000201165614,0.12061500191688557,0.008064516121521592,0.013709677150472999,0.00887096778023988,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.001612903201021254,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.44307161614490176,-0.437885667306406,0.3926560348557645,0.6598316388327651,0.037079921722412146,-0.05863498806953438,0.05165999829769141,-0.0907200102372604,0.0814499974250793,-0.004500000402331339,0.12061500191688557,0.007258064462803304,0.013709677150472999,0.00887096778023988,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.013709677150472999,0.012903225608170033,0.000806451600510627,0.001612903201021254,0.0,0.0
-0.1533568814594416,0.1619349230936561,0.8208397191411317,-0.4430744293054652,-0.43788252743948086,0.3926560348557645,0.6598316388327651,0.03761989974975599,-0.05841560482978825,0.050939996838569646,-0.09051273692737927,0.07601999670267101,-0.006750000603497064,0.11781000137329112,0.009677419438958168,0.012903225608170033,0.00887096778023988,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.003225806402042508,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.44307161614490176,-0.437885667306406,0.3926560348557645,0.6598316388327651,0.037727909088134726,-0.05973188281059261,0.051659997403621594,-0.09030546361749825,0.07601999670267101,-0.006750000268220924,0.11781000137329112,0.00887096778023988,0.012903225608170033,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.014516128692775965,0.013709677150472999,0.0,0.000806451600510627,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.4430688029843384,-0.437885667306406,0.3926560348557645,0.659826343207422,0.037403915405273436,-0.05863498806953438,0.05039999753236779,-0.0909272835471413,0.07873499572277065,-0.006750000603497064,0.12061500191688557,0.007258064462803304,0.012903225608170033,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.002419354801531881,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.4430688029843384,-0.437885667306406,0.3926560348557645,0.6598210475820793,0.0371879310607911,-0.05929311633110046,0.0518399977684022,-0.09030546361749825,0.07873499572277065,-0.002250000201165614,0.11781000137329112,0.007258064462803304,0.013709677150472999,0.00887096778023988,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.014516128692775965,0.014516128692775965,0.0,0.003225806402042508,0.0,0.0
-0.15336211457098348,0.1619349230936561,0.8208436458473235,-0.4430744293054652,-0.437885667306406,0.3926560348557645,0.6598316388327651,0.037295940399169836,-0.06039000034332276,0.051119996309280435,-0.09186001344160599,0.07873499572277065,-0.002250000201165614,0.12061500191688557,0.008064516121521592,0.012903225608170033,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.013709677150472999,0.000806451600510627,0.003225806402042508,0.0,0.0
-0.1533568814594416,0.16190738040132946,0.820847572553515,-0.443080055626592,-0.437885667306406,0.3926612729607334,0.6598316388327651,0.036971946716308546,-0.060609372854232735,0.05057999789714818,-0.0919636500965465,0.07601999670267101,-0.004500000402331339,0.12061500191688557,0.006451612804085016,0.012903225608170033,0.006451612804085016,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.013709677150472999,0.001612903201021254,0.002419354801531881,0.0,0.0
-0.15336211457098348,0.16187978514661328,0.820847572553515,-0.443080055626592,-0.437885667306406,0.3926612729607334,0.659826343207422,0.036971946716308546,-0.06082874536514282,0.05147999703884121,-0.0919636500965465,0.07330499500036236,-0.004500000402331339,0.11781000137329112,0.008064516121521592,0.012903225608170033,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.001612903201021254,0.0,0.0
-0.1533568814594416,0.16185224245428687,0.8208436458473235,-0.443080055626592,-0.437885667306406,0.3926560348557645,0.6598369344581078,0.03664791870117179,-0.061486873626709015,0.050939996838569646,-0.09279274333607068,0.08416499644517894,-0.006750000603497064,0.12061500191688557,0.008064516121521592,0.012903225608170033,0.008064516121521592,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.013709677150472999,0.012903225608170033,0.0,0.003225806402042508,0.0,0.0
-0.1533568814594416,0.16182469976196068,0.8208397191411317,-0.4430941187476544,-0.437885667306406,0.3926560348557645,0.6598316388327651,0.03653994369506841,-0.06082874536514282,0.050759997367858856,-0.09341456326571373,0.0868799981474877,-0.004500000402331339,0.11500500082969667,0.006451612804085016,0.012903225608170033,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.002419354801531881,0.0,0.0
-0.15336211457098348,0.1617971045072445,0.8208436458473235,-0.4431222369445154,-0.437885667306406,0.3926560348557645,0.6598316388327651,0.03697198104858401,-0.059731872081756676,0.05039999753236779,-0.09414001204750755,0.07601999670267101,-0.006750000603497064,0.12061500191688557,0.008064516121521592,0.012903225608170033,0.00887096778023988,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.000806451600510627,0.000806451600510627,0.0,0.0
-0.1533568814594416,0.1617971045072445,0.8208436458473235,-0.4431503551413765,-0.437885667306406,0.3926560348557645,0.6598210475820793,0.03729590606689448,-0.06017060637474059,0.05093999862670895,-0.09331092661077334,0.07601999670267101,-0.002250000201165614,0.11781000137329112,0.00887096778023988,0.012903225608170033,0.006451612804085016,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.001612903201021254,0.0,0.0
-0.1534406911389462,0.16189356963337398,0.8208397191411317,-0.44156718400177475,-0.4378888131654437,0.39279217814740275,0.6597839782046803,0.12164392089843756,-0.03845249176025389,0.05507999807596198,-0.03320183060385973,0.10588499665260309,0.0,0.1402500003576278,0.008064516121521592,0.012903225608170033,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.013709677150472999,0.012903225608170033,0.0,0.003225806402042508,0.0,0.0
-0.15364490233133377,0.16131487086077845,0.8208318657287484,-0.4209269364502123,-0.43160877072124554,0.3928340655101602,0.6596568756204525,0.21322794342041018,-0.08276623785495762,0.06767999589443208,0.009807256351817673,0.17918999433517457,-0.002250000201165614,0.18513000100851074,0.007258064462803304,0.013709677150472999,0.007258064462803304,0.009677419438958168,0.006451612804085016,0.012903225608170033,0.013709677150472999,0.012903225608170033,0.0,0.002419354801531881,0.0,0.0
-0.15604825874127026,0.15678850007325196,0.8208672079570084,-0.36777968801972793,-0.39174824099930616,0.39278170443417804,0.6596780581218232,0.010403949737548768,-0.03735562920570379,0.0455399984121323,-0.07610728870738637,0.13846499562263503,0.0,0.1402499976754189,0.008064516121521592,0.013709677150472999,0.007258064462803304,0.010483870981261134,0.006451612804085016,0.012903225608170033,0.012903225608170033,0.012903225608170033,0.0,0.001612903201021254,0.0,0.0
