2.48E-01,1.25E-01,-7.66E-02,-5.84E-03,-1.44E-02,-1.79E-02,-3.78E-01,7.21E-02,3.94E-01,3.45E-02
1.81E-01,-2.25E-01,-2.20E-01,2.01E-01,4.01E-02,8.44E-02,1.89E-01,4.69E-02,1.53E-01,-4.43E-03
-2.76E-01,1.86E-01,3.20E-01,-3.44E-01,-1.09E-01,-2.37E-01,-2.01E-01,3.30E-01,-2.04E-01,-1.87E-01
-1.24E-01,-8.07E-02,-5.98E-02,8.87E-02,-1.27E-01,-3.95E-02,3.43E-01,-2.02E-01,-2.01E-01,-5.03E-02
