position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15
0.20647406735145013,0.03416056147041857,0.33590985881911084,-0.4222040321357658,-0.3318115387700491,0.04402942062061299,0.5264819198360376,-0.15348009109497074,-0.035579988956451425,0.12149998873472201,0.16273499339818953,-0.03800999969244001,-0.14625001072883614,-0.18218999683856962,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8796774194575846,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.853548387810588,-0.8593548405915499,-0.8680645164102316,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.8941935484763235
0.206489766686076,0.03415342540922495,0.33590985881911084,-0.42218833280113993,-0.3318115387700491,0.0440372740329964,0.5264819198360376,-0.15456012725830082,-0.037042493820190425,0.12068999111652368,0.16330499231815343,-0.03801000036299229,-0.1485000085830689,-0.18031999468803406,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8796774194575846,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.853548387810588,-0.8593548405915499,-0.8709677428007127,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.8912903227144853
0.206489766686076,0.03414628934803121,0.33589676979847194,-0.42218833280113993,-0.33180368910273617,0.04402942062061299,0.5264819198360376,-0.15384012222290033,-0.03674998283386233,0.12068998843431478,0.16387499392032623,-0.03800999969244001,-0.1417500042915344,-0.18031999468803406,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8796774194575846,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.853548387810588,-0.8608064529486,-0.8680645164102316,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.8912903227144853
0.206489766686076,0.03415342540922495,0.33590985881911084,-0.42219618246845286,-0.3318115387700491,0.04402942062061299,0.5264819198360376,-0.1536601066589356,-0.035579988956451425,0.12041998922824859,0.16358999311923983,-0.03529499933123592,-0.1485000085830689,-0.18405999183654786,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.88112903223373,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.853548387810588,-0.8593548405915499,-0.8680645164102316,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.8912903227144853
0.206489766686076,0.03414628934803121,0.33590985881911084,-0.4222118818030788,-0.33180368910273617,0.0440372740329964,0.5264819198360376,-0.1542000961303711,-0.035579988956451425,0.11987998813390732,0.16273499339818953,-0.032579999640584,-0.15075000643730163,-0.18031999111175545,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8825806450098753,-0.8840322579955683,-0.888387096952647,-0.8782258066814393,-0.853548387810588,-0.8593548405915499,-0.8680645164102316,-0.8825806450098753,-0.8869354837574065,-0.8825806450098753,-0.888387096952647
0.206489766686076,0.03414628934803121,0.33590985881911084,-0.42218833280113993,-0.3318115387700491,0.0440372740329964,0.5264819198360376,-0.15456007003784178,-0.03616498947143565,0.12068999111652368,0.16358999311923983,-0.0298649992793798,-0.146250005364418,-0.1821899914741516,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.88112903223373,-0.8825806450098753,-0.888387096952647,-0.8782258066814393,-0.853548387810588,-0.8593548405915499,-0.8666129032149911,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.8912903227144853
0.20647406735145013,0.03415342540922495,0.33589676979847194,-0.42218833280113993,-0.3318115387700491,0.0440372740329964,0.5264819198360376,-0.15402008056640626,-0.03499498844146731,0.12095999032258986,0.1635899904370307,-0.03800999969244001,-0.15075000643730163,-0.1784499943256378,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8796774194575846,-0.8825806450098753,-0.888387096952647,-0.8782258066814393,-0.853548387810588,-0.8593548405915499,-0.8695161296054721,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.888387096952647
0.20647406735145013,0.03416056147041857,0.33590985881911084,-0.42218833280113993,-0.33178798976810997,0.0440372740329964,0.5264819198360376,-0.15438011169433596,-0.03616498947143565,0.1201499900221824,0.16415999203920373,-0.02714999958872799,-0.15300000429153449,-0.1821899914741516,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.88112903223373,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.853548387810588,-0.8593548405915499,-0.8695161296054721,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.888387096952647
0.206489766686076,0.03415342540922495,0.33589676979847194,-0.4222040321357658,-0.3318115387700491,0.04402942062061299,0.5264620974438331,-0.15420015335083004,-0.035287492275238086,0.12041998922824859,0.16301999419927593,-0.032579999640584,-0.15075000643730163,-0.1821899914741516,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8796774194575846,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.853548387810588,-0.8593548405915499,-0.8709677428007127,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.888387096952647
0.206489766686076,0.03415342540922495,0.33590985881911084,-0.42218833280113993,-0.3318115387700491,0.04402942062061299,0.5258671987037394,-0.15438011169433596,-0.03616498947143565,0.11906999319791789,0.16358999311923983,-0.02714999958872799,-0.1440000128746033,-0.18779999256134028,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.8825806450098753,-0.8825806450098753,-0.888387096952647,-0.876774193905294,-0.8506451622582972,-0.8593548405915499,-0.8695161296054721,-0.8825806450098753,-0.8825806450098753,-0.8825806450098753,-0.8912903227144853
