position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14
-0.14454440463146734,-0.42486950605585655,0.29635457807294674,0.1758130198146851,-0.5838057436779702,0.5073408445535535,-0.31297234055738965,-0.23805929867073705,0.263001230533087,-0.302234815555937,0.006289467888542899,-0.1870129698609797,0.25812184820037676,-0.27346155078494827,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6912371086521089,-0.6770642182589148,-0.9,-0.8658767781032882,-0.8831550804470374,-0.8769230765814083,-0.8946850392814735,-0.878906249492502,-0.9,-0.8802197797334254,-0.17657427801693593,-0.5964860572982187,-0.657934832734516,-0.6976634574177556,0.3340334159036388,-0.0255214900193661,-0.6157023617810153,-0.2707604881485739,-0.5971616167846783,-0.6618094371347997,-0.6761797211749176,0.3279228414726093,-0.8734063363545556,0.26509637577673983,-0.7221234650982974
-0.14454440463146734,-0.42486950605585655,0.29635457807294674,0.1758130198146851,-0.5838057436779702,0.5073408445535535,-0.31297234055738965,-0.2383313466719611,0.26382140467959114,-0.302234815555937,0.006695236191568421,-0.18116881387623363,0.25355332220293814,-0.27346155078494827,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6935566994291995,-0.6770642182589148,-0.8980088494799408,-0.8658767781032882,-0.8831550804470374,-0.8730769230484507,-0.8893700785629469,-0.878906249492502,-0.9,-0.8802197797334254,-0.1790136580701872,-0.5823802099885097,-0.6490508699970428,-0.705980955195425,0.34525224490126283,-0.025503961196833402,-0.6063353257322607,-0.27104314102608484,-0.5900180753053007,-0.6482079943501428,-0.6616959479036775,0.3169323135462442,-0.8666841225395111,0.269188752287323,-0.7209155355882592
-0.14453147363953212,-0.4248380577416212,0.29635457807294674,0.1758130198146851,-0.5838158764407977,0.5073408445535535,-0.312981075317077,-0.23819530104934927,0.26354800438374626,-0.30116210771225416,0.005477923644860105,-0.18116881387623363,0.25812184820037676,-0.280384628522796,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6912371086521089,-0.6770642182589148,-0.9,-0.8658767781032882,-0.885561497625283,-0.8769230765814083,-0.9,-0.878906249492502,-0.9,-0.885164834800069,-0.18440197544309933,-0.5773946538374477,-0.6462221439935717,-0.6939000708139522,0.3406450511891673,-0.031644824082941225,-0.6117161718238726,-0.2673114608795607,-0.5958858579796698,-0.652482862467844,-0.6618588883162237,0.32097915057773696,-0.8704695574421693,0.26954436326068143,-0.7230956906726888
-0.14453147363953212,-0.42485902328444475,0.29635457807294674,0.17582049265338828,-0.5838057436779702,0.5073408445535535,-0.31296360579770255,-0.2383313466719611,0.2640947916049209,-0.3011621050481609,0.0058836919478854055,-0.19285712584572567,0.26040610983756884,-0.28384616077170643,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6912371086521089,-0.6770642182589148,-0.9,-0.8637440768886768,-0.8831550804470374,-0.8769230765814083,-0.8946850392814735,-0.878906249492502,-0.9,-0.8802197797334254,-0.1905701494383606,-0.5768408837976409,-0.6425607022331599,-0.7019783992254977,0.34829546693743885,-0.03119111293226995,-0.6092953789420357,-0.27472996284960505,-0.5865697797196882,-0.645336195919549,-0.6598538576577179,0.32221356010951163,-0.8669408963334909,0.2592715494707575,-0.7212078673535528
-0.14455733562340267,-0.42486950605585655,0.29636555743941695,0.1758130198146851,-0.5838158764407977,0.5073408445535535,-0.31296360579770255,-0.23846737067257295,0.2632746174584165,-0.3014302860052215,0.005477923644860105,-0.19285712584572567,0.25355332492599303,-0.28038462190278246,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6935566994291995,-0.6770642182589148,-0.8980088494799408,-0.8637440768886768,-0.8879679148035285,-0.8769230765814083,-0.9,-0.878906249492502,-0.9,-0.8802197797334254,-0.18029268501373086,-0.5868984757706154,-0.6596741207548862,-0.6983807323426505,0.33986016486030535,-0.02876731159950574,-0.6117213457917767,-0.2665765893652233,-0.5969468112578428,-0.658608550512203,-0.6695334958054431,0.3237594548756718,-0.8743640965480994,0.2661465139831801,-0.7236888761845718
-0.14453147363953212,-0.42484854051303295,0.29635457807294674,0.1758130198146851,-0.5838057436779702,0.5073408445535535,-0.31297234055738965,-0.23819530104934927,0.2632746241436742,-0.3019666372629696,0.005072151523018542,-0.19870128183047187,0.2558375865631849,-0.2734615574049617,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6935566994291995,-0.6770642182589148,-0.9,-0.8658767781032882,-0.8807486632687918,-0.8769230765814083,-0.8946850392814735,-0.878906249492502,-0.9,-0.8802197797334254,-0.1744205986521845,-0.5934174359190989,-0.6599367614695462,-0.7017572175275781,0.3409275455124122,-0.02864365866536045,-0.6099325218845644,-0.265346718266361,-0.6016105539659562,-0.6629939381005574,-0.6705297134877511,0.33117524701384615,-0.879042234154048,0.26082117179244924,-0.7280743760870115
-0.14453147363953212,-0.42486950605585655,0.29635457807294674,0.1758130198146851,-0.5838057436779702,0.5073408445535535,-0.3129636057977021,-0.23846737067257295,0.2621810563865826,-0.30384387199327456,0.006289467888542899,-0.19285712584572567,0.25812184820037676,-0.27692308965387213,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6935566994291995,-0.6770642182589148,-0.9,-0.8616113756740653,-0.885561497625283,-0.8769230765814083,-0.9,-0.878906249492502,-0.9,-0.8802197797334254,-0.17604299173869753,-0.5817831375827851,-0.6584130933302026,-0.6981726749804207,0.3417797502115222,-0.02684722612045165,-0.6086926418794607,-0.26755405936446164,-0.5896163094125159,-0.6520929489214763,-0.6644387401621106,0.33079786803221267,-0.8717994303252949,0.2585430898928892,-0.7178254586276256
-0.14453147363953212,-0.42485902328444475,0.29635457807294674,0.1758130198146851,-0.5838057436779702,0.5073408445535535,-0.312981075317077,-0.23819532267134902,0.2640947849196632,-0.3022348128918436,0.006086581827622228,-0.1870129698609797,0.25812184820037676,-0.2734615574049617,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6935566994291995,-0.6770642182589148,-0.8980088494799408,-0.8658767781032882,-0.8807486632687918,-0.8769230765814083,-0.9,-0.878906249492502,-0.8978155340862056,-0.8802197797334254,-0.1946366981851202,-0.5819161399399069,-0.6516557369604968,-0.6934426510736161,0.3426416681824914,-0.026482517905895953,-0.6083686145899005,-0.27545107175254313,-0.5899382544607018,-0.6472314188123414,-0.6575217567091077,0.32718551789663486,-0.8670930336996738,0.27134684941571907,-0.7172703194276311
-0.14455733562340267,-0.42485902328444475,0.29635457807294674,0.1758130198146851,-0.5838057436779702,0.5073408445535535,-0.312981075317077,-0.23846737067257295,0.2632746174584165,-0.3019666372629696,0.006289460250910817,-0.19285712584572567,0.25355332492599303,-0.28038462190278246,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6958762902062902,-0.6770642182589148,-0.9,-0.8637440768886768,-0.8831550804470374,-0.8769230765814083,-0.9,-0.878906249492502,-0.9,-0.8802197797334254,-0.1961819652186575,-0.5766876215610139,-0.6494069916800588,-0.704813222423999,0.34000896678892933,-0.025250540623008355,-0.6057464798675607,-0.2739373143345821,-0.5867098244994386,-0.6437250178252292,-0.6591634465416767,0.3269760306918431,-0.8684334770172573,0.26288846596619775,-0.7228145961456873
-0.14454440463146734,-0.4248380577416212,0.29636555743941695,0.17580554697598194,-0.5838057436779702,0.5073408445535535,-0.312981075317077,-0.23860339467318492,0.2630012238478293,-0.3014302806770348,0.005680805886964624,-0.19870128183047187,0.25812184820037676,-0.27000001853603783,-0.9,-0.9,-0.9,-0.9,-0.7009216538654337,-0.6488372146986574,-0.6958762902062902,-0.6770642182589148,-0.8980088494799408,-0.8658767781032882,-0.885561497625283,-0.8769230765814083,-0.8946850392814735,-0.878906249492502,-0.9,-0.8802197797334254,-0.1883323000003152,-0.5852748715380514,-0.6524532377108643,-0.7006349202736164,0.33319591601887144,-0.023159107506638854,-0.6047554938904678,-0.27169731949339737,-0.59643003783081,-0.6534812735302005,-0.6612957662504637,0.32554627365520694,-0.8711750854005499,0.2697259691699766,-0.7139827647699076
