in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5
0.1978517,-0.28665748,0.31614903,-0.16012254,-0.54728794,0.32576,0.35467646,-0.11981877,0.0752747,-0.18975903,0.039719652,-0.33333337,0.12857144,-0.08307696,-0.9058065,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.9014516,-0.89709675,-0.9,-0.9,-0.9,-0.89564514,-0.9,-0.89709675,-0.9116129,0.22533229,-0.51692754,0.38534802,-0.16914509,-0.6869199,0.20588076,0.41922945,-0.21201484,0.10699269,-0.22582218,0.025751991,-0.30431652,0.21744679,-0.19286035,-0.989075,-0.9863843,-0.9826,-0.98900884,-0.9907308,-0.988681,-0.98812926,-0.9870623,-0.9814401,-0.97027093,-0.97518414,-0.96533966,-0.98613036,-0.9883341,-0.98291665,-0.9805703,0.5823543,0.61178535,0.15547569,0.4948369,0.9588823,-0.9006676,0.7704362,0.8581099,0.8891424,-0.9525512,0.92309093,0.6631751,0.7823402,-0.6407478,0.8640562,-0.8271794,-0.46845296,0.81432724,-0.81894684,-0.94551206,0.8166158,0.6845765,0.43190762,-0.9605122,-0.7292454,0.74230665,0.29572105,0.7877026,-0.716493,0.95037925,0.46177915,-0.8889939,0.9154658,0.7809177,0.4513126,0.5244748,0.766702,0.9445586,0.7787628,-0.95563644,-0.6841705,0.2605217,0.7080746,0.7539656,-0.9042976,0.9535409,0.841329,0.87893564,-0.8105328,0.32905984,-0.8938965,-0.7632335,-0.66827047,0.2171034,0.0751849,0.078559,0.046760652,0.0018468851,0.007939219,-0.009885244,-0.014547169,0.03900505,-0.07620414,0.0277153,-0.04383979,0.038179606,0.072837554,-0.057869624,0.015473666,-0.07306656,0.031586755,-0.046499517,0.06574808,0.09631685,0.092340045,0.06648076,0.06469165,-0.058836523,0.11429144,0.14003155,-0.06990859,-0.04943795,0.0023320827,-0.068042025,0.014834033,-0.015561847,-0.0012674626,-0.041919317,0.011710633,-0.05191321,-0.07412999,0.03708411,0.0392769,0.025176676,0.07770736,-0.028077235,-0.0017980585,-0.07643961,0.042337716,-0.0015029508,-0.030907672,0.008150399,-0.016183274,-0.07327035,0.012440896,0.08245216,0.05967417,-0.01670216,0.025323702,0.010798178,-0.035601687,-0.008713737,0.07764455,-0.06764871,-0.1028263,-0.055413768,0.0703017,-0.086644955,0.113261916,-0.048446532,0.088492244,-0.031565715,-0.0010139387,-0.052876204,0.032203592,-0.019285083,-0.022859225,-0.028251534,0.0062180953,-0.04839916,0.083342485,-0.013105955,0.07217614,0.035895392,-0.011860661,0.007131556,-0.007145216,0.0014142136,0.005476523,0.004030868
0.1978517,-0.28665748,0.31614903,-0.16013893,-0.54728794,0.32579118,0.35467646,-0.118309535,0.07747251,-0.18809082,0.03925237,-0.32500005,0.12857144,-0.103846155,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.9,-0.9029032,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9087097,0.29382408,-0.17219244,0.24110118,-0.282998,-0.4919945,0.44370505,0.5162559,-0.027691342,0.115695454,-0.14533055,0.09347796,-0.37065193,0.094971254,-0.003085514,-0.9205051,-0.91414934,-0.90599406,-0.9005254,-0.926879,-0.9332315,-0.9209244,-0.9118823,-0.9148226,-0.9224542,-0.91550285,-0.91945463,-0.9364373,-0.92143255,-0.91826266,-0.89308846,1.3278264,0.7490842,0.15650639,0.48623842,0.97597194,-0.9984309,-0.06871998,0.99841624,0.7409845,-0.9685795,0.9952807,0.9780143,0.35013306,0.241843,0.699701,-0.49480715,-0.9572026,0.27226755,-0.6156587,-0.7923289,0.6226524,0.285389,0.29502863,-0.9689662,-0.2472726,0.26212132,0.85348463,0.8011767,-0.45526108,0.9932253,-0.21277846,-0.96034384,0.99923605,0.6357305,0.2720952,0.66279644,0.8166175,0.8624232,0.1300732,-0.89366394,-0.052201163,0.7620996,0.74492407,-0.6107052,-0.6496658,0.9800617,0.7703356,0.4346332,-0.8785927,-0.62978196,-0.86591053,-0.8229133,0.18070313,0.9945066,0.13548578,0.21558398,-0.110084444,0.3302805,-0.04894367,0.011502982,0.13100295,0.121367164,-0.16177051,0.012605701,-0.10467956,0.104220934,0.0016136006,-0.08345904,0.010662851,0.32141605,0.10503129,-0.26939878,0.24229455,0.26593676,-0.02737979,0.20421799,0.06972714,0.09248303,-0.013089617,0.22125822,-0.08689373,-0.21990378,-0.13612878,-0.25210872,-0.018986277,0.31301758,0.12593365,-0.050797753,-0.47502092,-0.16829292,-0.13890286,0.17940392,-0.19548689,0.16526787,0.07781626,0.07612538,-0.15275833,-0.22678727,0.067714535,-0.04618965,0.061406597,-0.123133264,-0.08239872,-0.058549456,0.34693724,-0.029875735,0.13278535,0.06988836,0.049625058,0.33953136,-0.20221394,0.39933437,0.20827554,0.082957365,-0.25212178,0.014042695,0.27785107,0.027558016,0.11120342,0.40695512,0.16623911,-0.22310956,0.13490199,-0.14780419,0.11491898,-0.0042351084,-0.14918514,0.015816573,-0.040754206,-0.12253088,0.15360306,0.25370136,0.13105837,0.22253129,-0.024235565,0.008855707,-0.0105455145,-0.0013660713,0.009784126,0.0022650284
0.1978517,-0.28665748,0.31614903,-0.16012254,-0.5473053,0.32579118,0.35456875,-0.11861147,0.07747251,-0.19017608,0.04252339,-0.32500005,0.12272728,-0.09692307,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8883871,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.89709675,-0.9058064,0.184227,-0.34389687,0.34521243,-0.057127383,-0.6401095,0.44329947,0.39556986,-0.1760679,0.0627022,-0.23377644,0.032330416,-0.3555814,0.14816552,-0.06037177,-0.87058276,-0.81801784,-0.8396491,-0.8616491,-0.89967775,-0.8914892,-0.90045583,-0.8913291,-0.8770327,-0.8783364,-0.88017774,-0.89492,-0.86782014,-0.86572295,-0.88007313,-0.8764939,2.0607138,0.80388224,0.13969888,0.45904678,0.9413541,-0.9980664,-0.48508832,0.9948919,0.6077502,-0.9334958,0.9943706,0.9570903,0.4562312,0.49792963,0.662384,-0.3410039,-0.92802167,0.38876343,-0.538634,-0.61573637,0.8501668,0.59382695,0.0125178415,-0.9559508,-0.09525637,0.4029348,0.7593524,0.8730962,-0.1986837,0.9952224,-0.46062058,-0.85716254,0.987644,0.7485532,0.07215945,0.28064996,0.87299144,0.71557266,0.4139631,-0.678811,-0.46175915,0.9113175,0.8758158,-0.6655323,-0.10790752,0.8831167,0.42043906,0.039276056,-0.90675646,-0.71518636,-0.91024286,-0.8396174,-0.3336151,0.9965845,0.19590284,0.272143,-0.17787257,0.56333554,0.04686181,-0.065384634,0.14739327,0.2192615,-0.274436,0.03602906,-0.1440224,0.2930642,-0.04906934,-0.05046612,-0.00066716585,0.60353696,0.17275997,-0.43189707,0.33227476,0.37824917,-0.2811938,0.26961377,0.09177248,0.16093208,0.01472165,0.34437987,-0.16939771,-0.43018347,-0.21945481,-0.31524217,-0.07697309,0.5677293,0.30430433,0.0078041013,-0.77911645,-0.27760902,-0.10801528,0.26725474,-0.16181286,0.17577034,-0.059654,0.08923141,-0.1957919,-0.4289251,0.032025028,-0.070565835,0.08130637,-0.2911177,-0.13578865,0.007694577,0.50318664,-0.09101026,0.15410748,0.10332423,-0.029877359,0.44250306,-0.19365375,0.58924323,0.3347346,0.13947706,-0.44536066,0.21660025,0.53196204,0.16198808,0.11773636,0.6690229,0.25163975,-0.31062007,0.16914071,-0.18387526,0.16268702,0.07219797,-0.30196875,0.043431085,-0.091136485,-0.22193238,0.17891835,0.30397207,0.33625606,0.2398484,-0.052149344,0.00040647385,-0.0009547013,-0.017084753,0.003102619,0.0031475136
0.19780113,-0.28665748,0.31614903,-0.16015531,-0.54728794,0.32576,0.3546226,-0.11830968,0.07582416,-0.19059314,0.04252338,-0.2916667,0.11688313,-0.09692309,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9087097,0.21024284,-0.38576573,0.36388096,-0.10847089,-0.5868274,0.34708932,0.3373001,-0.1702056,0.045442466,-0.192329,-0.0060377875,-0.34370562,0.09802636,-0.077274926,-0.8915036,-0.8795478,-0.8844378,-0.89845926,-0.90593714,-0.9025827,-0.91510916,-0.9099587,-0.89122754,-0.8758705,-0.89356047,-0.88518447,-0.8960913,-0.8899701,-0.90537035,-0.90878,2.6684754,0.82975805,0.11351215,0.42129233,0.93370396,-0.99807876,-0.59573096,0.98734003,0.4658966,-0.8781142,0.99681836,0.9512363,0.6458698,0.460405,0.6613443,-0.56025535,-0.8719485,0.46691954,-0.7011526,-0.5189452,0.81788445,0.8318005,-0.0052776146,-0.96755433,-0.5329957,0.5070508,0.6991439,0.8981416,-0.53674054,0.9977208,-0.3452081,-0.6688496,0.9292044,0.8509842,0.05334735,0.25134867,0.93560404,0.7304236,0.4332267,-0.5514083,-0.66290575,0.96065634,0.9064421,-0.61256295,-0.321948,0.57185805,0.44912288,0.055730235,-0.9098817,-0.74099547,-0.86603916,-0.82580596,-0.44265938,0.9964718,0.28178164,0.33367354,-0.2211235,0.6798249,0.093773395,-0.14442289,0.11169225,0.33400032,-0.41636288,0.08965231,-0.19634457,0.48525858,-0.11335538,-0.017006531,-0.016001368,0.7431018,0.25021723,-0.5693023,0.40485606,0.4766029,-0.49234378,0.3239694,0.119244866,0.17850527,0.082256734,0.4521767,-0.29279017,-0.60102874,-0.2573491,-0.36260843,-0.1898644,0.70899147,0.45592016,0.003329892,-0.8790058,-0.34220392,-0.11116975,0.3670997,-0.046489753,0.18165636,-0.21883823,0.06570185,-0.21718097,-0.6300202,-0.04417946,-0.07998459,0.07658595,-0.388403,-0.21991992,0.08278629,0.6182963,-0.12190072,0.10007909,0.079836,-0.116419055,0.4605145,-0.20773001,0.6478997,0.46595845,0.15748608,-0.5747731,0.4213022,0.7072031,0.23579542,0.15827072,0.7943887,0.35976094,-0.3074391,0.15619674,-0.19583523,0.17949504,0.15288647,-0.46504685,0.06688033,-0.09577912,-0.31113416,0.20312206,0.29733342,0.511268,0.22208913,-0.093180485,-0.012236912,0.019224094,-0.035500668,-0.012713806,0.007324172
0.1978517,-0.28665748,0.31614903,-0.16013893,-0.54727066,0.32579118,0.35456875,-0.11830963,0.07637361,-0.18975903,0.04158881,-0.32500005,0.11688313,-0.09692309,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.89419353,-0.9,-0.9014516,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.9,-0.9116129,0.23809497,-0.37155896,0.3525732,-0.13998435,-0.59119743,0.29529873,0.3504794,-0.13502938,0.050356124,-0.18110643,-0.0036265692,-0.32700074,0.107934,-0.07958248,-0.9080805,-0.90787965,-0.8998556,-0.91010743,-0.89680916,-0.9039594,-0.91295195,-0.9094954,-0.9033886,-0.88674045,-0.9020177,-0.8953433,-0.91414165,-0.90740347,-0.91952056,-0.921923,3.110851,0.7794575,0.0794601,0.37490427,0.95380807,-0.9984458,-0.6805107,0.98847365,0.5159268,-0.8007529,0.9975348,0.9656169,0.73021525,0.46255374,0.68282795,-0.53685415,-0.86335135,0.3899564,-0.7130627,-0.47808227,0.80355716,0.87519187,0.14769703,-0.9830794,-0.7063883,0.5733694,0.758496,0.90746534,-0.73431194,0.99822,-0.15429915,-0.6309113,0.92506045,0.91210395,0.13002442,0.26242453,0.9302556,0.7882772,0.51862156,-0.56262475,-0.64828587,0.962378,0.9064501,-0.7280114,-0.43836984,0.5284397,0.50293726,0.16648158,-0.88727146,-0.7556474,-0.8383667,-0.83327454,-0.38302982,0.9969834,0.36390072,0.43124506,-0.21584798,0.7539661,0.08943926,-0.14681302,0.09305471,0.44389924,-0.5121391,0.1488225,-0.2700445,0.6113122,-0.17838556,0.038907003,-0.025028441,0.7978079,0.31956547,-0.63829607,0.47065094,0.56585246,-0.6312675,0.3661588,0.12883449,0.17805387,0.1560334,0.5600886,-0.40187243,-0.6943887,-0.286083,-0.4141225,-0.32904527,0.78468627,0.5648233,-0.051521778,-0.904204,-0.35699397,-0.121360004,0.48591277,0.057613112,0.21351565,-0.3512083,0.056673795,-0.24929667,-0.76327616,-0.13850738,-0.09650567,0.051035725,-0.4567804,-0.3263357,0.1706714,0.6899413,-0.12985842,0.01339544,0.013921054,-0.1930713,0.4629647,-0.20910649,0.67961806,0.5715134,0.18565458,-0.63782597,0.5550062,0.7940026,0.28882843,0.17988437,0.85104007,0.45244834,-0.31866372,0.09754769,-0.16663378,0.1307792,0.22997226,-0.602228,0.053482093,-0.09809877,-0.41045427,0.24147111,0.30124292,0.60589397,0.22059126,-0.14356537,-0.029648542,0.048049927,-0.056279518,-0.03595304,0.01306268
0.1978517,-0.28665748,0.31612757,-0.16015531,-0.5473053,0.32572883,0.3545149,-0.11800784,0.07582417,-0.18892492,0.042990673,-0.3166667,0.12857144,-0.09692309,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.89709675,-0.9087097,0.23165369,-0.37814566,0.34499076,-0.1318751,-0.60152954,0.2818638,0.37214956,-0.12825637,0.04549732,-0.18556057,-0.0022291653,-0.33497444,0.10642194,-0.081197694,-0.91987336,-0.922156,-0.9108127,-0.9159315,-0.9025922,-0.9138383,-0.9167148,-0.91645426,-0.91376823,-0.8988403,-0.9117782,-0.9043281,-0.92253417,-0.9191935,-0.92713493,-0.9297842,3.4289443,0.6483899,0.0373322,0.32082832,0.9661277,-0.99881643,-0.724884,0.9901398,0.63198966,-0.77876806,0.9978285,0.97355384,0.7377365,0.48100716,0.69410694,-0.53415525,-0.8937386,0.3413477,-0.7338231,-0.4923039,0.8012175,0.8876465,0.27683952,-0.9892953,-0.7844661,0.6758165,0.8222106,0.9048927,-0.7797677,0.998781,0.041027598,-0.68056685,0.94664764,0.9419781,0.20665026,0.1953126,0.9215367,0.8339337,0.6009854,-0.58692175,-0.5865381,0.9610612,0.90747863,-0.80618584,-0.54746586,0.5981543,0.5631553,0.25544953,-0.86109626,-0.8024202,-0.80076957,-0.83690715,-0.36811593,0.99801034,0.43451998,0.5265151,-0.1849634,0.8009633,0.050602697,-0.10685752,0.080594756,0.52378815,-0.5599411,0.20904414,-0.3539615,0.683792,-0.22141577,0.11771971,-0.020473165,0.8189632,0.37918565,-0.6599142,0.5013089,0.62596965,-0.71945745,0.41063353,0.12572685,0.17464784,0.22704802,0.6521245,-0.49323732,-0.7408963,-0.31705114,-0.47213367,-0.45684674,0.82539463,0.6369007,-0.11758596,-0.9155276,-0.37394705,-0.109262995,0.5782895,0.15463793,0.2727447,-0.44252765,0.04334838,-0.3001108,-0.8296573,-0.2402806,-0.13787754,0.013000116,-0.5153988,-0.41269714,0.2618207,0.7330825,-0.11085018,-0.07624043,-0.09627847,-0.27020043,0.44416612,-0.212774,0.69759405,0.6342201,0.24011211,-0.6588435,0.6313771,0.82759166,0.33459207,0.17203373,0.87654495,0.51502097,-0.34101015,0.015699947,-0.106569126,0.04925747,0.3072325,-0.6856506,-0.010397615,-0.12802769,-0.500196,0.28472713,0.29896387,0.65010566,0.22668575,-0.20132579,-0.052428782,0.08372255,-0.080618225,-0.06516349,0.02019379
0.1978517,-0.28665748,0.31614903,-0.16015531,-0.5473399,0.32576,0.3544072,-0.11770605,0.074725255,-0.18850787,0.040654235,-0.3166667,0.12272728,-0.103846155,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.89709675,-0.9116129,0.23828006,-0.37723508,0.3337764,-0.14269933,-0.60848725,0.2921464,0.3847418,-0.11945686,0.049816642,-0.18978712,0.011376605,-0.3348607,0.113358766,-0.07981951,-0.92367405,-0.92615813,-0.91423804,-0.91841215,-0.91224045,-0.92311037,-0.9228987,-0.9238928,-0.92059517,-0.90908855,-0.9192986,-0.91194487,-0.92491835,-0.9224293,-0.92890525,-0.9303118,3.674267,0.44611746,-0.01290096,0.26128325,0.9740983,-0.9990444,-0.7401395,0.9922864,0.73536015,-0.80285573,0.99801147,0.9782476,0.7049265,0.50561833,0.68076926,-0.5246001,-0.9250507,0.28773227,-0.75586534,-0.50013965,0.7957049,0.8867155,0.3858169,-0.9919667,-0.81457406,0.76578075,0.86261815,0.89279795,-0.79033357,0.9991234,0.15159005,-0.7722509,0.9658736,0.9565356,0.22767301,0.19122499,0.9160363,0.86195964,0.63716286,-0.5951429,-0.51146793,0.9609591,0.9044163,-0.85204464,-0.62116396,0.7045548,0.595783,0.2938624,-0.842528,-0.84167594,-0.7520681,-0.8601677,-0.3450063,0.9987134,0.49161118,0.6082075,-0.1388151,0.8300967,-0.011666756,-0.041956548,0.06073418,0.5683668,-0.577368,0.2666554,-0.42895034,0.7207548,-0.23635837,0.21198608,-0.006979408,0.83139765,0.42988902,-0.6612381,0.49729335,0.6563027,-0.76823074,0.46073887,0.10419403,0.18005396,0.28011087,0.7196675,-0.56540126,-0.76836777,-0.35170922,-0.53177214,-0.55609804,0.8498106,0.6847236,-0.18796152,-0.9241824,-0.3958921,-0.071297996,0.63936055,0.23371372,0.3487084,-0.48756692,0.019560773,-0.3694764,-0.85931104,-0.33416992,-0.2037985,-0.022806428,-0.56969297,-0.47010195,0.35449758,0.763917,-0.07274308,-0.16789117,-0.23218746,-0.3438938,0.41773614,-0.24420889,0.71269923,0.65811,0.32676515,-0.65275156,0.6755503,0.8358776,0.3737576,0.14889045,0.89244765,0.5546797,-0.36971924,-0.07359011,-0.025469858,-0.045580547,0.3697079,-0.72761726,-0.1158606,-0.1846561,-0.57600385,0.32104868,0.28819895,0.6627765,0.23081072,-0.26424196,-0.08042531,0.124436624,-0.1089399,-0.09850818,0.02973565
0.1978517,-0.28665748,0.31614903,-0.16015531,-0.5473053,0.32579118,0.35435334,-0.11891321,0.074725255,-0.18892492,0.04018694,-0.32500005,0.11103897,-0.09,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9087097,0.24670047,-0.37270337,0.32854438,-0.14903697,-0.6091685,0.3083784,0.38806993,-0.11900688,0.05117099,-0.19278836,0.017947594,-0.3347785,0.11542728,-0.08089698,-0.9224482,-0.92559415,-0.91403043,-0.9189617,-0.9204074,-0.9298871,-0.92785895,-0.9293762,-0.9244482,-0.91586363,-0.92379105,-0.9166953,-0.9232482,-0.9214936,-0.927259,-0.9280147,3.8770201,0.19113879,-0.07120616,0.19959117,0.97860444,-0.9991217,-0.7334791,0.993684,0.80247563,-0.83962643,0.99806947,0.98127365,0.66068244,0.52722424,0.66283256,-0.5201769,-0.9442448,0.24580814,-0.7743993,-0.50434136,0.78941715,0.8800103,0.45525822,-0.9930347,-0.82855767,0.8194917,0.8878178,0.8821756,-0.7903744,0.99932826,0.20601127,-0.8436133,0.9764762,0.96435726,0.21652715,0.18456714,0.9172838,0.8840297,0.65370387,-0.58941555,-0.44895378,0.9609123,0.89967835,-0.88097465,-0.6672703,0.7933102,0.6054705,0.28941658,-0.8343367,-0.86810094,-0.69051236,-0.87952447,-0.34013137,0.99915165,0.53106964,0.67063797,-0.07738044,0.8486352,-0.07943046,0.037668485,0.019157477,0.5853355,-0.5803443,0.31658962,-0.48542115,0.7384129,-0.2241858,0.31034684,0.011682934,0.84196943,0.46866477,-0.653798,0.46619272,0.6638734,-0.7931225,0.5085423,0.06630389,0.19789559,0.31855965,0.7646467,-0.62278944,-0.78926474,-0.38502273,-0.5852018,-0.6252385,0.86685455,0.71904266,-0.25548846,-0.9309863,-0.4172407,-0.0045917383,0.67588776,0.29268014,0.4288324,-0.49640766,-0.020936755,-0.44625875,-0.8728506,-0.41070923,-0.29209638,-0.051891524,-0.6203623,-0.50229055,0.445059,0.78714913,-0.021020623,-0.26224506,-0.3689008,-0.41144687,0.3866899,-0.3074909,0.724719,0.6489217,0.43153483,-0.6301078,0.70551336,0.8340042,0.40479526,0.12234566,0.90430504,0.577211,-0.39697653,-0.16067113,0.06720552,-0.14111136,0.41639033,-0.7462149,-0.24026549,-0.25679302,-0.6372293,0.3451045,0.26365668,0.6585181,0.22292446,-0.32869273,-0.113347106,0.16870832,-0.14132577,-0.13455762,0.043036986
0.1978517,-0.28665748,0.31614903,-0.16015531,-0.54728794,0.32576,0.35429946,-0.11830958,0.076373614,-0.19017608,0.04252339,-0.30833337,0.11688313,-0.11076925,-0.9029032,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9029032,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9087097,0.25184786,-0.36393696,0.32683867,-0.15488721,-0.6054357,0.3207377,0.38595915,-0.120296516,0.054230496,-0.19454907,0.022993624,-0.32977444,0.11908952,-0.08262041,-0.91787595,-0.92204267,-0.9117703,-0.91717774,-0.92544734,-0.9334763,-0.93072397,-0.9324681,-0.92607486,-0.9197303,-0.9260919,-0.91915447,-0.920248,-0.9189763,-0.92428446,-0.92447555,4.0455422,-0.091577984,-0.136693,0.13988191,0.98142314,-0.99911237,-0.7128327,0.9944778,0.8434359,-0.8676461,0.99803275,0.9834786,0.6145127,0.5518163,0.63577366,-0.52584285,-0.9529448,0.2154228,-0.7923958,-0.4974083,0.7810785,0.87265426,0.4929522,-0.99352014,-0.83532846,0.8486755,0.90409946,0.86985946,-0.7883019,0.999457,0.23212169,-0.88741314,0.98194146,0.96945494,0.19834422,0.1892034,0.9239559,0.89902997,0.6557392,-0.57370985,-0.40626755,0.9612672,0.8924122,-0.896689,-0.69256866,0.853767,0.60800767,0.25889114,-0.83142364,-0.88613087,-0.61798203,-0.89746135,-0.3360153,0.9994042,0.55171233,0.7152277,-0.002343263,0.85999393,-0.14553846,0.12115626,-0.047741342,0.58383447,-0.57763,0.35919163,-0.51991224,0.74600214,-0.19023474,0.40333244,0.0311637,0.85084367,0.4929859,-0.64232635,0.41509357,0.6545267,-0.8042975,0.5451212,0.015036761,0.22706369,0.34646255,0.79447454,-0.66867596,-0.806689,-0.41117752,-0.6247157,-0.67074734,0.87965447,0.7436448,-0.31786078,-0.9354068,-0.4306241,0.08617213,0.69618213,0.33427894,0.49942064,-0.47660688,-0.07861669,-0.5148297,-0.87930906,-0.46728086,-0.38930756,-0.07370936,-0.6633029,-0.51569414,0.5265448,0.80553305,0.04015937,-0.35816807,-0.48631325,-0.4673133,0.35222518,-0.3942311,0.7315009,0.6138776,0.5349898,-0.59461844,0.73017675,0.82699263,0.42614946,0.09868749,0.9136319,0.586297,-0.41738826,-0.24215738,0.16308261,-0.22685146,0.44563416,-0.75350946,-0.3584224,-0.33002543,-0.6855344,0.35465023,0.2234285,0.6456912,0.19625923,-0.3902546,-0.15044026,0.21503676,-0.17696708,-0.1721145,0.061196525
0.1978517,-0.28665748,0.31614903,-0.16015531,-0.5473053,0.3256977,0.353868,-0.118913256,0.074725255,-0.18975903,0.040186953,-0.30000004,0.105194815,-0.08307694,-0.9029032,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9087097,0.25339243,-0.354861,0.32694665,-0.16039227,-0.60057265,0.33260855,0.38221207,-0.12392003,0.063185565,-0.20134696,0.022067212,-0.32672137,0.12719965,-0.090245955,-0.9139955,-0.91897964,-0.91029924,-0.9163175,-0.9287899,-0.93501407,-0.9318877,-0.9333079,-0.92403084,-0.9203145,-0.92535126,-0.91975516,-0.91942626,-0.91797066,-0.92257416,-0.9218093,4.179865,-0.38094082,-0.20746092,0.08638643,0.98311067,-0.99903756,-0.6958905,0.99481153,0.8646395,-0.88249177,0.99793243,0.98510116,0.5768867,0.5627769,0.59903216,-0.53271043,-0.95443255,0.18174411,-0.80807847,-0.48394272,0.77676415,0.8665282,0.5023364,-0.99361557,-0.83218235,0.8654569,0.9127243,0.8573256,-0.78226,0.99954194,0.24026401,-0.9117463,0.9846655,0.9735296,0.20970574,0.19917715,0.9323227,0.91021526,0.64528096,-0.5808308,-0.37799415,0.96233207,0.88594943,-0.90273756,-0.71250725,0.89037734,0.59971976,0.21245128,-0.8293055,-0.89511734,-0.54363257,-0.9150856,-0.33567944,0.9995444,0.5555488,0.7463828,0.08282831,0.8665935,-0.2066383,0.19972305,-0.13695315,0.5694674,-0.57266295,0.3954213,-0.5336768,0.74826777,-0.14117847,0.48390466,0.049174335,0.85761636,0.5028302,-0.6278885,0.34868047,0.63197464,-0.80728954,0.5671129,-0.044742543,0.26437274,0.36812434,0.8147572,-0.7055755,-0.8204739,-0.42916492,-0.64866817,-0.70041114,0.8894505,0.76014805,-0.37322658,-0.9375315,-0.43232915,0.19293295,0.7060201,0.3619017,0.5521141,-0.43388057,-0.15123978,-0.5660169,-0.8822785,-0.50462073,-0.48031044,-0.08997299,-0.69666606,-0.51484954,0.5940774,0.81986123,0.10649679,-0.44868186,-0.5750427,-0.50916016,0.31345284,-0.48737305,0.73191065,0.555424,0.62129694,-0.54662585,0.7527899,0.81661624,0.43760273,0.0807582,0.9205788,0.58471704,-0.4289222,-0.31676003,0.25479642,-0.2952418,0.45906445,-0.7560302,-0.45291853,-0.39392555,-0.72294116,0.35090375,0.16664164,0.6290355,0.14905201,-0.44471514,-0.19041206,0.26165265,-0.21421547,-0.21012533,0.08479272
