in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5
0.1976494,-0.286687,0.31614903,-0.16015531,-0.5473052,0.32582232,0.35478416,-0.117102474,0.075824186,-0.18600556,0.04018698,-0.30000004,0.12857144,-0.08999999,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,0.22703049,-0.51794696,0.38484144,-0.17175318,-0.6873721,0.2065073,0.41895536,-0.21109189,0.10988493,-0.22611003,0.026606672,-0.30242583,0.2191104,-0.19211392,-0.98909223,-0.9863675,-0.9825676,-0.98898256,-0.99073863,-0.9886791,-0.98812205,-0.9870761,-0.9814706,-0.97038513,-0.9752255,-0.9655116,-0.98630524,-0.9884802,-0.9830801,-0.98070616,0.75917494,0.8110912,0.5167669,0.057776827,0.95910865,-0.9007834,0.77260274,0.85696596,0.88760996,-0.95268726,0.92279446,0.6604121,0.78308153,-0.64422566,0.8637874,-0.8259647,-0.4644637,0.8135399,-0.8194872,-0.9455263,0.8174892,0.6873859,0.43143266,-0.96058387,-0.7276902,0.74324685,0.29677472,0.78857386,-0.71885055,0.9501389,0.4622892,-0.8894451,0.91643494,0.7851534,0.4569096,0.5316884,0.7661633,0.9443445,0.7763528,-0.9553205,-0.68458396,0.26341355,0.7068351,0.7545052,-0.90454066,0.9535577,0.84151053,0.87922513,-0.8121785,0.327223,-0.89382917,-0.76716995,-0.6670234,0.21575977,0.0751849,0.078559,0.046760652,0.0018468851,0.007939219,-0.009885244,-0.014547169,0.03900505,-0.07620414,0.0277153,-0.04383979,0.038179606,0.072837554,-0.057869624,0.015473666,-0.07306656,0.031586755,-0.046499517,0.06574808,0.09631685,0.092340045,0.06648076,0.06469165,-0.058836523,0.11429144,0.14003155,-0.06990859,-0.04943795,0.0023320827,-0.068042025,0.014834033,-0.015561847,-0.0012674626,-0.041919317,0.011710633,-0.05191321,-0.07412999,0.03708411,0.0392769,0.025176676,0.07770736,-0.028077235,-0.0017980585,-0.07643961,0.042337716,-0.0015029508,-0.030907672,0.008150399,-0.016183274,-0.07327035,0.012440896,0.08245216,0.05967417,-0.01670216,0.025323702,0.010798178,-0.035601687,-0.008713737,0.07764455,-0.06764871,-0.1028263,-0.055413768,0.0703017,-0.086644955,0.113261916,-0.048446532,0.088492244,-0.031565715,-0.0010139387,-0.052876204,0.032203592,-0.019285083,-0.022859225,-0.028251534,0.0062180953,-0.04839916,0.083342485,-0.013105955,0.07217614,0.035895392,-0.011860661,0.007131556,-0.007145216,0.0014142136,0.005476523,0.004030868
0.19769998,-0.2867165,0.31614903,-0.16015531,-0.54728794,0.32588464,0.35483804,-0.11710238,0.076373644,-0.18683967,0.042990725,-0.3166667,0.12272728,-0.09692307,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9043548,-0.9,-0.9,0.29726684,-0.17362913,0.23876087,-0.28796482,-0.49027732,0.44463074,0.51530874,-0.027726036,0.11974903,-0.14575605,0.093587704,-0.36923712,0.0968111,-0.0022911986,-0.9204247,-0.91372705,-0.9055903,-0.8998902,-0.9268348,-0.93336093,-0.92104024,-0.91210085,-0.91549516,-0.9232946,-0.91602486,-0.9200638,-0.9376615,-0.9225592,-0.9193496,-0.8938583,0.96022975,0.046525665,0.51064295,0.053505763,0.9761195,-0.9984397,-0.058455504,0.9983946,0.7346532,-0.96884143,0.9952592,0.9777274,0.35267106,0.23626184,0.69870245,-0.48934162,-0.95632446,0.26762575,-0.6189273,-0.7914766,0.6249961,0.29154235,0.2959535,-0.9690179,-0.24560666,0.2624297,0.8543245,0.80343324,-0.46104312,0.9932095,-0.21048583,-0.9602081,0.99924904,0.6458826,0.28278112,0.6697012,0.8153968,0.8615183,0.12034541,-0.8926108,-0.054903258,0.76289135,0.74257547,-0.6107919,-0.65227336,0.98024595,0.7713626,0.435842,-0.8799496,-0.6328922,-0.8653778,-0.8272484,0.18212345,0.99450666,0.13547543,0.21567829,-0.11031448,0.33081228,-0.049381115,0.011952841,0.13114078,0.12058983,-0.1613893,0.012342987,-0.104547806,0.104213715,0.0012697049,-0.083232,0.01048328,0.3219153,0.10502128,-0.2689033,0.242327,0.26641557,-0.027017767,0.20476949,0.06957819,0.09217364,-0.01337543,0.2213209,-0.08656076,-0.21891396,-0.13675429,-0.2525185,-0.018844357,0.31285834,0.12532525,-0.05035978,-0.47464383,-0.16818303,-0.13893469,0.17922685,-0.19523457,0.16512284,0.07671432,0.07679094,-0.15276267,-0.2267182,0.06756692,-0.046119627,0.060495757,-0.123693824,-0.08183919,-0.058892626,0.34654742,-0.030363582,0.13323,0.06985354,0.04893308,0.33904836,-0.20213272,0.3991555,0.20782042,0.08371939,-0.25200635,0.013880434,0.27810803,0.026993793,0.1106015,0.4066531,0.16611487,-0.22352207,0.13520585,-0.14812964,0.114587426,-0.0037384725,-0.14969097,0.015695445,-0.04074501,-0.12259446,0.15402335,0.2533897,0.1306308,0.22288403,-0.024235565,0.008855707,-0.0105455145,-0.0013660713,0.009784126,0.0022650284
0.19775055,-0.2867165,0.31614903,-0.16017157,-0.54727066,0.3259158,0.3548919,-0.11830982,0.07692309,-0.18558851,0.042056136,-0.30833337,0.11688312,-0.10384612,-0.9,-0.9058064,-0.9,-0.9,-0.89854836,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.91306454,-0.9,-0.9,-0.9,0.1850131,-0.343361,0.34223342,-0.05744635,-0.63916653,0.44223353,0.3958176,-0.17624195,0.06298241,-0.23151357,0.031642493,-0.35466975,0.1466261,-0.058645915,-0.86993796,-0.81645596,-0.8385114,-0.8607525,-0.89965427,-0.89199656,-0.90094435,-0.89186174,-0.8781763,-0.87950385,-0.88085854,-0.89578205,-0.8691127,-0.8662586,-0.88071084,-0.87666464,1.308085,-0.58681023,0.48162973,0.05384412,0.9421351,-0.9980643,-0.4744671,0.99486285,0.60626405,-0.934991,0.9943761,0.95703614,0.4537718,0.4990063,0.6589934,-0.33235705,-0.9274386,0.3878266,-0.54298997,-0.6165953,0.8493703,0.5946704,0.011071527,-0.95629656,-0.09948549,0.39790544,0.763232,0.8748312,-0.20299642,0.99523515,-0.45784193,-0.85758996,0.9879818,0.75408614,0.07641405,0.28573984,0.8725844,0.7140724,0.41072395,-0.6732911,-0.46529436,0.91034675,0.8742685,-0.66975343,-0.11070821,0.88534087,0.42353994,0.036245912,-0.9072629,-0.71823454,-0.9094608,-0.84134257,-0.33287027,0.9966306,0.19583759,0.27241978,-0.17823803,0.5643235,0.046218116,-0.06427748,0.1480624,0.217849,-0.27345452,0.03496863,-0.14361161,0.29296532,-0.049900793,-0.049962927,-0.0008925197,0.6044906,0.17241393,-0.43082848,0.33204052,0.37953418,-0.28019354,0.27066407,0.09143579,0.16044796,0.013258575,0.34493807,-0.168308,-0.428009,-0.22113085,-0.31589046,-0.07630293,0.56728935,0.3021949,0.009147076,-0.77856475,-0.27741647,-0.1078693,0.2665055,-0.16101928,0.17528093,-0.06230068,0.091113776,-0.19576713,-0.4282296,0.031893328,-0.070117496,0.07806821,-0.29231894,-0.13414979,0.006850575,0.5024389,-0.09266272,0.15474091,0.10326383,-0.031916074,0.44112885,-0.19357513,0.58905184,0.33340582,0.1423257,-0.44489512,0.21567167,0.5322695,0.16096401,0.11570965,0.6686909,0.251431,-0.3118173,0.17051896,-0.18452394,0.16161677,0.073515035,-0.30301782,0.04318034,-0.09126276,-0.2224931,0.18036518,0.3037092,0.33498704,0.24039285,-0.052156083,0.00041135304,-0.0010001675,-0.017077575,0.0031359326,0.0031581358
0.19769998,-0.2867165,0.31614903,-0.16015531,-0.54727066,0.3260093,0.35478416,-0.116498895,0.074725285,-0.18767378,0.03971966,-0.3166667,0.12272728,-0.10384613,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,0.21165098,-0.38670343,0.36317977,-0.10801038,-0.5863173,0.34730703,0.33583233,-0.1721436,0.044970825,-0.19130053,-0.008165878,-0.3441413,0.096163414,-0.077608846,-0.8910873,-0.8789561,-0.8839522,-0.8987158,-0.90683717,-0.90344185,-0.91618097,-0.910934,-0.8921921,-0.8770435,-0.8943065,-0.88600856,-0.89587605,-0.8895588,-0.90497714,-0.90837806,1.5794072,-1.1039487,0.44130567,0.056825146,0.9339826,-0.9980628,-0.58519137,0.9874764,0.4661199,-0.8805819,0.996795,0.9512647,0.6443358,0.46004823,0.65842086,-0.5566205,-0.8735471,0.46793717,-0.7017201,-0.51999354,0.81748956,0.8328323,-0.008486246,-0.96742624,-0.53333545,0.50510305,0.7006233,0.89927524,-0.5368719,0.99771523,-0.34880075,-0.67208844,0.93003184,0.8531634,0.04646336,0.2537966,0.9352492,0.73122597,0.43273053,-0.5477388,-0.66270155,0.96050376,0.9065764,-0.6164361,-0.32711256,0.5774205,0.4482257,0.05334221,-0.9103464,-0.7419352,-0.8659444,-0.8276061,-0.4429117,0.9964775,0.2816423,0.33286977,-0.22049013,0.68054354,0.09438963,-0.14322363,0.11185816,0.33303973,-0.41526672,0.08745455,-0.19538304,0.4848257,-0.11359811,-0.016461806,-0.016185103,0.7438336,0.24989916,-0.5689619,0.40426376,0.47844446,-0.49071106,0.32478762,0.11816477,0.17847294,0.07897641,0.45302695,-0.29074863,-0.5995113,-0.25987706,-0.36323756,-0.1886689,0.708822,0.45378473,0.004614698,-0.878797,-0.342271,-0.11101096,0.36586368,-0.045008212,0.18139635,-0.22193113,0.06868957,-0.21720457,-0.6288768,-0.044509295,-0.079384886,0.07182313,-0.39023897,-0.21756361,0.08201648,0.61739683,-0.12411795,0.100072205,0.07950498,-0.119799905,0.45942038,-0.20745252,0.6482607,0.46386144,0.1616967,-0.57402694,0.42002052,0.70763564,0.235997,0.15597707,0.7943864,0.36029464,-0.3090681,0.15874434,-0.19615625,0.17797041,0.15491511,-0.46594295,0.06677274,-0.09547585,-0.31186828,0.20534821,0.29734206,0.5092836,0.22236672,-0.09319971,-0.0122011425,0.019059766,-0.035471335,-0.012597168,0.007351393
0.19775055,-0.2867165,0.31614903,-0.16015531,-0.54728794,0.3260093,0.3548919,-0.11649899,0.07527473,-0.18725672,0.03971967,-0.30833337,0.12857144,-0.10384612,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.91306454,-0.9,-0.9,-0.9,0.23748128,-0.3725298,0.35348916,-0.13484041,-0.5920066,0.29484743,0.3498013,-0.13851514,0.048623513,-0.18063636,-0.0084656095,-0.3299205,0.10458014,-0.08128992,-0.90834194,-0.9084517,-0.90041363,-0.9118195,-0.8984783,-0.9050225,-0.91398597,-0.9104114,-0.9034321,-0.88670015,-0.9020298,-0.8956214,-0.9138773,-0.9073938,-0.91908306,-0.9219408,1.8265359,-1.5089377,0.39126155,0.061808687,0.95357275,-0.99845403,-0.6768012,0.98895735,0.5218576,-0.805395,0.9975173,0.9660737,0.7289814,0.46494806,0.6823423,-0.5377088,-0.86816674,0.38964283,-0.7145141,-0.4799932,0.8007295,0.8748358,0.14018099,-0.9829672,-0.7076977,0.574024,0.7610752,0.9080697,-0.73306704,0.998244,-0.16438687,-0.6310672,0.9260837,0.9096189,0.1208821,0.25888267,0.931403,0.79200596,0.52644145,-0.5661073,-0.64654857,0.9623043,0.90783143,-0.7330304,-0.442813,0.5319956,0.5041293,0.15978526,-0.8870308,-0.75279504,-0.838809,-0.8342833,-0.3894936,0.9970293,0.36397898,0.42962772,-0.21415699,0.7544403,0.09197895,-0.14588505,0.09216709,0.44386905,-0.5113792,0.14627475,-0.26884454,0.61057544,-0.17785864,0.039222315,-0.025205294,0.7983682,0.31947953,-0.6386934,0.4705739,0.56747025,-0.62955105,0.36684397,0.12718914,0.17882393,0.15168723,0.5607379,-0.39939496,-0.69399947,-0.2884495,-0.41503677,-0.3275041,0.7847737,0.56373245,-0.05079032,-0.90433437,-0.35749018,-0.12122123,0.4846562,0.05919077,0.21397024,-0.35351616,0.059828766,-0.25011507,-0.76199615,-0.13889883,-0.09640135,0.045987006,-0.45870748,-0.32438895,0.17019798,0.6893672,-0.13230105,0.012188785,0.013958114,-0.1967333,0.46302184,-0.2095706,0.68059456,0.5696249,0.19000527,-0.63698554,0.55397975,0.79444575,0.29005378,0.17851248,0.8513827,0.45347324,-0.32023764,0.10088107,-0.16668367,0.12928712,0.23202974,-0.6028345,0.053779587,-0.09730635,-0.41166633,0.24371557,0.301964,0.6038098,0.21995698,-0.14360729,-0.029557843,0.047768958,-0.056230437,-0.03574337,0.013090669
0.19780113,-0.2867165,0.31614903,-0.16018783,-0.54728794,0.3260093,0.3548919,-0.11830982,0.075824186,-0.18642262,0.041121535,-0.2916667,0.12272728,-0.10384613,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.91306454,-0.9043548,-0.9,-0.9,0.23115048,-0.37777644,0.3455349,-0.13480568,-0.6009193,0.28416672,0.37116045,-0.12574722,0.049656793,-0.18746878,0.00026105344,-0.33140016,0.111106634,-0.080841914,-0.91952705,-0.9216364,-0.91008836,-0.9157202,-0.90210456,-0.9127047,-0.9160194,-0.9156652,-0.91278255,-0.89808,-0.9113623,-0.904178,-0.9231943,-0.91951734,-0.9273259,-0.9297638,2.0828128,-1.8239843,0.33158705,0.06931455,0.9659383,-0.99883306,-0.7247258,0.9903829,0.62687695,-0.7786368,0.99781454,0.97359896,0.73757243,0.48202586,0.6949296,-0.5347889,-0.8949309,0.3358839,-0.7347561,-0.4858014,0.8016041,0.88749444,0.27156445,-0.98919094,-0.78124297,0.67844373,0.8223989,0.90459055,-0.78101784,0.9987876,0.033726323,-0.67785084,0.94756985,0.94144154,0.20937216,0.21061012,0.9227634,0.8348093,0.59664714,-0.5846536,-0.58410174,0.96176535,0.9081359,-0.80654436,-0.54523605,0.5947289,0.5632002,0.2553401,-0.86261797,-0.8011868,-0.8028282,-0.84193814,-0.3711574,0.99802047,0.43484357,0.52423954,-0.1831273,0.8012699,0.054360617,-0.10697565,0.07881999,0.5247533,-0.56000566,0.20713554,-0.3529221,0.682992,-0.22039619,0.11761749,-0.020575773,0.81935954,0.37940097,-0.66098267,0.50187314,0.62689614,-0.7183551,0.410683,0.123487815,0.17616624,0.22264625,0.65245044,-0.49116725,-0.7415747,-0.31825915,-0.47300005,-0.45505968,0.82575285,0.6371314,-0.117873676,-0.9159094,-0.37464416,-0.109579325,0.5775167,0.15603112,0.27363488,-0.4430136,0.04530325,-0.30159456,-0.8288205,-0.24059658,-0.13817006,0.009199449,-0.51692176,-0.41169527,0.26198334,0.733112,-0.11306894,-0.07862136,-0.09589624,-0.2730361,0.4460425,-0.214198,0.69890165,0.63314193,0.24343735,-0.65833265,0.63123065,0.8279769,0.33639783,0.17218858,0.87704474,0.51638675,-0.34176058,0.019118106,-0.10636355,0.048647143,0.30822247,-0.6860015,-0.009567491,-0.12648623,-0.5013728,0.28609797,0.30038905,0.6486443,0.22483245,-0.20139015,-0.0522895,0.083365634,-0.08057588,-0.0648805,0.020225285
0.1978517,-0.2867165,0.31614903,-0.16018783,-0.54725343,0.3260093,0.35483804,-0.11619706,0.07527473,-0.18683967,0.03878509,-0.32500002,0.12272728,-0.1107692,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,0.23895065,-0.3789095,0.33171576,-0.1437417,-0.6078451,0.2919062,0.38478777,-0.11872112,0.05268375,-0.19028619,0.011857177,-0.33269984,0.11527658,-0.07937463,-0.9239008,-0.92599326,-0.91399103,-0.9181023,-0.9117778,-0.9226436,-0.92247087,-0.9234511,-0.92012227,-0.9087895,-0.9189582,-0.911991,-0.9260057,-0.92310905,-0.92959493,-0.9307366,2.3601093,-2.0644424,0.2636727,0.08053135,0.97400206,-0.9990503,-0.74045074,0.9921762,0.7286456,-0.80338526,0.99802184,0.9782293,0.70613235,0.5006087,0.6796218,-0.52186704,-0.92376953,0.28497717,-0.7566881,-0.49866596,0.79744905,0.8877423,0.38572153,-0.9919258,-0.81454057,0.76455677,0.86218166,0.8938177,-0.7924467,0.9991235,0.15227519,-0.76913905,0.96600914,0.9573292,0.23703906,0.19763501,0.91644967,0.86182517,0.6344476,-0.5923688,-0.51556605,0.96151966,0.9043516,-0.8520345,-0.6205442,0.70075655,0.59487706,0.29227382,-0.84421223,-0.8428494,-0.7542167,-0.8632258,-0.34614277,0.9987168,0.49197116,0.60652757,-0.13686015,0.8304864,-0.0072796103,-0.04202297,0.05887348,0.5686818,-0.5777228,0.26445583,-0.42796376,0.7203531,-0.23600352,0.21140288,-0.0072225826,0.8317954,0.42994404,-0.66142255,0.49778935,0.6573651,-0.7674317,0.4606295,0.1019481,0.18053441,0.2772146,0.7196895,-0.5642175,-0.7685883,-0.35294023,-0.53261447,-0.554396,0.84977216,0.6844254,-0.18771191,-0.92429394,-0.3958915,-0.07178397,0.63861287,0.23658577,0.34858814,-0.48871812,0.020767326,-0.37078175,-0.8588583,-0.33385557,-0.20344423,-0.028069315,-0.57079816,-0.46913818,0.35443193,0.7633349,-0.07507529,-0.16981371,-0.23197156,-0.3464814,0.41811007,-0.24527839,0.7127686,0.65714735,0.32973263,-0.6526479,0.67588514,0.83631825,0.37412548,0.1491799,0.8922752,0.55571955,-0.37006345,-0.070721865,-0.025412124,-0.045955293,0.37117374,-0.7282357,-0.11471826,-0.18266137,-0.57663304,0.32220995,0.28852266,0.66216254,0.22880752,-0.26430994,-0.080248795,0.12406864,-0.1089163,-0.09820014,0.029772153
0.1978517,-0.2867165,0.31614903,-0.16020408,-0.54727066,0.32604045,0.35478416,-0.11710238,0.075824186,-0.18517146,0.042056125,-0.32500002,0.12857144,-0.10384613,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9174194,-0.9,-0.9,-0.9,0.24761921,-0.37418666,0.3276249,-0.14732254,-0.6088305,0.30779594,0.3895978,-0.12089674,0.050595496,-0.19234172,0.014816869,-0.33692607,0.112905964,-0.08155505,-0.9231906,-0.9263441,-0.9148138,-0.9199301,-0.9207817,-0.93016285,-0.9280213,-0.92943865,-0.92423373,-0.915667,-0.9235218,-0.9166374,-0.92379886,-0.9220751,-0.9276279,-0.92843896,2.657522,-2.2412176,0.18990092,0.097048216,0.97844785,-0.9991283,-0.734946,0.99373597,0.80165935,-0.84050804,0.9980813,0.98144716,0.6612903,0.52475625,0.65978783,-0.51947784,-0.9442379,0.24425489,-0.7768564,-0.5075135,0.7877329,0.8806874,0.4534202,-0.9930359,-0.8301687,0.8182684,0.8886713,0.8830665,-0.79039603,0.9993356,0.20626093,-0.84130836,0.97665936,0.9642909,0.2191672,0.18062674,0.9177329,0.88476294,0.6572404,-0.59449637,-0.44929123,0.9611137,0.90020853,-0.8822657,-0.6717246,0.79190534,0.606347,0.2878841,-0.8336301,-0.86780113,-0.69243187,-0.881096,-0.34281844,0.99915576,0.53111446,0.66950065,-0.07578121,0.8489574,-0.07574257,0.037799638,0.017948883,0.58527505,-0.5803396,0.3144627,-0.48471704,0.7383104,-0.22421287,0.3095173,0.0113340365,0.8422844,0.46868753,-0.6533797,0.4662813,0.6652304,-0.7924784,0.5085693,0.06389171,0.19726735,0.31603822,0.76470244,-0.62173754,-0.78900176,-0.38632336,-0.5856628,-0.62413883,0.86666584,0.71814716,-0.25493264,-0.9309197,-0.416778,-0.0056096697,0.67523223,0.2960714,0.4282547,-0.49804872,-0.01924254,-0.44709265,-0.8725268,-0.41060695,-0.29097384,-0.058913853,-0.62110204,-0.50083965,0.44439316,0.7864108,-0.023463063,-0.2637006,-0.36891052,-0.4138413,0.38580024,-0.3079694,0.7244536,0.64806134,0.4346906,-0.63015395,0.70554024,0.83426315,0.40428266,0.12201674,0.9041229,0.5778988,-0.3976235,-0.15815976,0.06736755,-0.1415217,0.4180698,-0.7467679,-0.2390703,-0.25465384,-0.63745797,0.34622693,0.263371,0.6579519,0.22117876,-0.3287419,-0.11311877,0.16830763,-0.14126547,-0.13420539,0.04305087
0.19780113,-0.2867165,0.31614903,-0.16017157,-0.54723614,0.32613394,0.35483804,-0.11710238,0.07637363,-0.18558851,0.042523425,-0.30833337,0.12857144,-0.10384612,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9087097,-0.9,-0.9,-0.9,0.25179744,-0.36396474,0.32638535,-0.15579063,-0.6051291,0.32281837,0.38753244,-0.119222865,0.05638913,-0.19616193,0.022590503,-0.33037686,0.12062552,-0.0837324,-0.9186455,-0.92270094,-0.91216236,-0.9179818,-0.9253885,-0.9330268,-0.9302449,-0.93185836,-0.9250463,-0.91903424,-0.9255394,-0.9190665,-0.9214473,-0.92002195,-0.92503667,-0.9249984,2.9589813,-2.354218,0.113691196,0.120174624,0.9812815,-0.9991286,-0.7175047,0.9945897,0.842215,-0.86632085,0.99803036,0.98348635,0.61549985,0.54978025,0.63349515,-0.52486724,-0.9530417,0.20891038,-0.79374677,-0.4963144,0.7799166,0.872863,0.48905134,-0.993507,-0.8335223,0.8495861,0.9047497,0.86963177,-0.78781307,0.99946535,0.22913584,-0.88520867,0.9823884,0.9691575,0.20838124,0.19518052,0.9243464,0.8998333,0.65490425,-0.5812359,-0.40052566,0.96177346,0.89319605,-0.89770836,-0.69595873,0.85254115,0.6085344,0.26111737,-0.8313781,-0.88472205,-0.6227198,-0.9004485,-0.3398968,0.9994041,0.5517759,0.7142671,-0.0012410389,0.8602627,-0.1424452,0.121253714,-0.048485518,0.58392656,-0.57733685,0.35781172,-0.5196219,0.745846,-0.18989384,0.40271518,0.030985368,0.85106385,0.49309555,-0.6419602,0.41509184,0.6556215,-0.80397147,0.5449195,0.012399865,0.22621909,0.34397474,0.7946206,-0.66769695,-0.8065221,-0.4120727,-0.6247725,-0.669921,0.8796516,0.7430731,-0.31774879,-0.9354073,-0.4300527,0.08464751,0.69575965,0.3371633,0.49898392,-0.47727224,-0.07718732,-0.515574,-0.8790061,-0.46747997,-0.38813528,-0.08052947,-0.6636783,-0.5141142,0.5258686,0.80507046,0.037971858,-0.35933763,-0.48624158,-0.46892303,0.35174736,-0.39461905,0.73161423,0.6134023,0.5376221,-0.59478366,0.73010796,0.82706565,0.4259123,0.09833384,0.9136516,0.58713853,-0.41823253,-0.24001534,0.1636701,-0.22706033,0.4464814,-0.7538055,-0.3575545,-0.3281165,-0.6858003,0.35534203,0.22344156,0.64502084,0.19444348,-0.39029366,-0.15014751,0.21458496,-0.1768391,-0.17171423,0.06115846
0.19780113,-0.2867165,0.31614903,-0.16017157,-0.54721886,0.3261028,0.3547303,-0.116498895,0.07417584,-0.18558851,0.041121554,-0.30000004,0.11688313,-0.117692284,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.91306454,-0.9,-0.9,-0.9,0.25233865,-0.35379758,0.32482243,-0.16144492,-0.59994423,0.3329984,0.3830712,-0.12116024,0.06422162,-0.20063889,0.025021024,-0.32404965,0.12947293,-0.088865355,-0.9139402,-0.9185761,-0.9097747,-0.9155841,-0.92806965,-0.9343655,-0.9312555,-0.93274885,-0.92369,-0.92002416,-0.9251793,-0.91986674,-0.9201021,-0.91826826,-0.92299795,-0.92195815,3.2457676,-2.4026449,0.039143972,0.15052342,0.9830615,-0.99905103,-0.6993894,0.994777,0.8633211,-0.8815279,0.9979274,0.9850393,0.5755148,0.5642851,0.59738207,-0.5297678,-0.9538299,0.17918132,-0.80992573,-0.48188028,0.77523965,0.8661318,0.50311446,-0.9936121,-0.83195245,0.86474115,0.9131417,0.85712504,-0.78221756,0.9995478,0.244316,-0.90961397,0.98506075,0.9736672,0.21732399,0.20565012,0.9324913,0.909737,0.6428227,-0.57606894,-0.37964654,0.9626294,0.8855558,-0.90368944,-0.7107629,0.89027727,0.6012513,0.21601276,-0.829226,-0.89561605,-0.546145,-0.9165234,-0.33599558,0.9995493,0.55573833,0.7457265,0.08303138,0.86699235,-0.20433137,0.19977841,-0.13684152,0.5689434,-0.5721572,0.39436686,-0.5336139,0.7481371,-0.14089082,0.48345348,0.048992686,0.8578906,0.5028832,-0.6269206,0.34817013,0.6329083,-0.80722696,0.5669096,-0.04742292,0.262862,0.36632505,0.8148496,-0.70491916,-0.82013667,-0.43009776,-0.6486142,-0.6994565,0.8893603,0.7594413,-0.37266338,-0.93749344,-0.43153036,0.1910672,0.70549154,0.36520562,0.55134207,-0.43435615,-0.15053621,-0.56659865,-0.8819845,-0.50461894,-0.47882435,-0.09732517,-0.6969248,-0.5126717,0.5933808,0.81927544,0.10443772,-0.44872606,-0.57496756,-0.51034456,0.3123723,-0.48747033,0.7315895,0.5551164,0.6234724,-0.54724425,0.7528295,0.8165612,0.43679255,0.07992627,0.92038006,0.5853434,-0.42988122,-0.31512076,0.255349,-0.29540762,0.45956093,-0.756335,-0.45271304,-0.3924778,-0.72298944,0.35113093,0.16621836,0.6287996,0.14734021,-0.44474813,-0.19006069,0.26117775,-0.2140319,-0.20970526,0.08470182
