8.870967547409236431e-03,2.983870869502425194e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.258064411580562592e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
8.870967547409236431e-03,2.983870869502425194e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.258064411580562592e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.499999897554516792e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.016128948889672756e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.741935383528470993e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,1.532258023507893085e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.516128916293382645e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.741935383528470993e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.016128948889672756e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.741935383528470993e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.258064411580562592e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.983870869502425194e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.016128948889672756e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.516128916293382645e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.741935383528470993e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.016128948889672756e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,3.225806355476379395e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.016128948889672756e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.516128916293382645e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.741935383528470993e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.016128948889672756e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.516128916293382645e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,2.983870869502425194e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.258064411580562592e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.516128916293382645e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,3.225806355476379395e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.258064411580562592e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
6.451612804085016251e-03,3.225806355476379395e-02,1.612903177738189697e-02,6.451612804085016251e-03,1.935483887791633606e-02,1.935483887791633606e-02,2.258064411580562592e-02,1.612903177738189697e-02,4.193548485636711121e-02,4.838709533214569092e-02,3.225806355476379395e-02,2.903225831687450409e-02
