epoch,train_loss,test_loss
1,0.1455881561745297,0.14186887256801128
5,0.021584903652017765,0.024961192859336734
10,0.008075436069206758,0.008508257800713181
15,0.005426682193170895,0.006097115634474903
20,0.004281848711384969,0.005079826456494629
25,0.00360765225592662,0.005697513581253588
30,0.0032919265795499086,0.004810724582057446
35,0.0030095450876449995,0.005054444947745651
40,0.002605162285776301,0.003820765297859907
45,0.002610347762873227,0.0037879298033658415
50,0.0023303098807280712,0.00345173422829248
55,0.0021819589151577516,0.0034858284634537995
60,0.0021063563498583708,0.0033134201948996633
65,0.0019781601255420933,0.003128651704173535
70,0.001871061500754546,0.003157669532811269
75,0.0018212154444137757,0.002954471157863736
80,0.0017238902774724093,0.002979370183311403
85,0.00168908253015781,0.0029680542938876897
90,0.0016845397714694793,0.0031277428206522018
95,0.0015967536336657677,0.002738374809268862
100,0.001531602571379732,0.0027088720235042274
105,0.0015121782410212538,0.002742676646448672
110,0.0015152747933329506,0.0029052507306914777
115,0.0014448257332498376,0.002623484906507656
120,0.001394548834386197,0.002772260020719841
125,0.0014079510636458342,0.0026827460678759962
130,0.00137387216091156,0.002858394291251898
135,0.0012727744178846478,0.002882186643546447
140,0.0012978812235153534,0.0028732054051943123
145,0.0012719207125800576,0.002817619009874761
150,0.0012770313875411045,0.0027314802282489836
155,0.0012225535042075949,0.0028461889014579356
160,0.00121355831453746,0.002823416405590251
165,0.0012118471892211926,0.0025658195081632584
170,0.0012095548551190984,0.002603982371510938
175,0.0011704350102015517,0.0024775527126621455
180,0.0011828628855503418,0.002765397890470922
185,0.0011627231830392373,0.00261243007844314
190,0.0011451158841902559,0.002625167864607647
195,0.0010871443241326647,0.002583400229923427
200,0.0011095229578627782,0.002503501862520352
205,0.0011296594113280828,0.002525599207729101
210,0.0011607039381157267,0.0025732162466738373
215,0.0010795978067273443,0.0024691135331522673
220,0.0010774721052836287,0.002527371165342629
225,0.0010511735771698031,0.002460281946696341
230,0.0010491143700412729,0.002465212717652321
235,0.001040269768881527,0.002471763815265149
240,0.001087203346700831,0.0025083401415031403
245,0.0010065756082026796,0.0024940245202742517
250,0.001019379420375282,0.002509944693883881
