4.489766657352447510e-01,5.239751338958740234e-01,4.681740701198577881e-01,4.728738367557525635e-01,4.951141476631164551e-01,5.009070038795471191e-01,5.067428350448608398e-01,5.048934221267700195e-01,4.814396202564239502e-01,4.613843560218811035e-01,5.053878426551818848e-01,4.792097508907318115e-01,5.154580473899841309e-01,5.031876564025878906e-01,5.045645833015441895e-01,4.945500791072845459e-01,4.668229222297668457e-01,4.924789071083068848e-01,5.304051041603088379e-01,5.135922431945800781e-01
4.491004943847656250e-01,5.242992639541625977e-01,4.681845605373382568e-01,4.726050794124603271e-01,4.950233399868011475e-01,5.005475282669067383e-01,5.072439312934875488e-01,5.049344301223754883e-01,4.814350903034210205e-01,4.618817567825317383e-01,5.057154893875122070e-01,4.792658686637878418e-01,5.152800679206848145e-01,5.032024979591369629e-01,5.045610070228576660e-01,4.941265285015106201e-01,4.674964249134063721e-01,4.916299879550933838e-01,5.303571224212646484e-01,5.136205554008483887e-01
4.493494331836700439e-01,5.246862173080444336e-01,4.679954051971435547e-01,4.729174077510833740e-01,4.952706396579742432e-01,5.008237361907958984e-01,5.068874359130859375e-01,5.052290558815002441e-01,4.819420874118804932e-01,4.619396626949310303e-01,5.052868127822875977e-01,4.793190658092498779e-01,5.158196091651916504e-01,5.028380155563354492e-01,5.042044520378112793e-01,4.942338764667510986e-01,4.666045010089874268e-01,4.922218322753906250e-01,5.306233167648315430e-01,5.127664804458618164e-01
4.490531384944915771e-01,5.245767235755920410e-01,4.686117768287658691e-01,4.728427231311798096e-01,4.949795305728912354e-01,5.006711483001708984e-01,5.069862604141235352e-01,5.047715902328491211e-01,4.815125763416290283e-01,4.622962772846221924e-01,5.048670172691345215e-01,4.792427718639373779e-01,5.154032707214355469e-01,5.024126172065734863e-01,5.043854713439941406e-01,4.944753348827362061e-01,4.669378697872161865e-01,4.918279647827148438e-01,5.304698944091796875e-01,5.128794908523559570e-01
4.494385123252868652e-01,5.239196419715881348e-01,4.680872857570648193e-01,4.726567566394805908e-01,4.949119985103607178e-01,5.006815791130065918e-01,5.068310499191284180e-01,5.048981904983520508e-01,4.816581308841705322e-01,4.625453054904937744e-01,5.052533149719238281e-01,4.794549942016601562e-01,5.156551003456115723e-01,5.034583806991577148e-01,5.045819282531738281e-01,4.940151274204254150e-01,4.669688642024993896e-01,4.919708073139190674e-01,5.305017828941345215e-01,5.130812525749206543e-01
4.492279589176177979e-01,5.242649316787719727e-01,4.680365025997161865e-01,4.729077517986297607e-01,4.952267408370971680e-01,5.007293224334716797e-01,5.067648291587829590e-01,5.053198337554931641e-01,4.818542301654815674e-01,4.617566764354705811e-01,5.051394104957580566e-01,4.792583286762237549e-01,5.155961513519287109e-01,5.030776262283325195e-01,5.043265819549560547e-01,4.943439662456512451e-01,4.666597247123718262e-01,4.922374486923217773e-01,5.303375124931335449e-01,5.136275291442871094e-01
4.491616785526275635e-01,5.244585871696472168e-01,4.675186276435852051e-01,4.733253121376037598e-01,4.952534437179565430e-01,5.006109476089477539e-01,5.069221854209899902e-01,5.053856372833251953e-01,4.818260073661804199e-01,4.624767601490020752e-01,5.056526660919189453e-01,4.791580140590667725e-01,5.159848332405090332e-01,5.022932291030883789e-01,5.042235851287841797e-01,4.944100677967071533e-01,4.666383862495422363e-01,4.923099577426910400e-01,5.300601720809936523e-01,5.129473805427551270e-01
4.493821859359741211e-01,5.242012739181518555e-01,4.682159721851348877e-01,4.728214442729949951e-01,4.945989549160003662e-01,5.010914206504821777e-01,5.069781541824340820e-01,5.046832561492919922e-01,4.818347990512847900e-01,4.620140492916107178e-01,5.053431391716003418e-01,4.792300164699554443e-01,5.157810449600219727e-01,5.032621622085571289e-01,5.048189759254455566e-01,4.941159188747406006e-01,4.669447839260101318e-01,4.918002784252166748e-01,5.303816199302673340e-01,5.129609107971191406e-01
4.491397440433502197e-01,5.240640640258789062e-01,4.682673513889312744e-01,4.726615548133850098e-01,4.951741099357604980e-01,5.009018182754516602e-01,5.070893168449401855e-01,5.045714378356933594e-01,4.813655912876129150e-01,4.614599347114562988e-01,5.054111480712890625e-01,4.787894785404205322e-01,5.157164931297302246e-01,5.023761987686157227e-01,5.047131776809692383e-01,4.942984879016876221e-01,4.669468700885772705e-01,4.920407533645629883e-01,5.306465625762939453e-01,5.133613944053649902e-01
4.495528340339660645e-01,5.247404575347900391e-01,4.680103361606597900e-01,4.725033938884735107e-01,4.950805306434631348e-01,5.005382299423217773e-01,5.067281723022460938e-01,5.049597024917602539e-01,4.814200699329376221e-01,4.619356989860534668e-01,5.051707029342651367e-01,4.793324172496795654e-01,5.158379077911376953e-01,5.024687647819519043e-01,5.043578147888183594e-01,4.944562315940856934e-01,4.662285447120666504e-01,4.920690357685089111e-01,5.303385257720947266e-01,5.132032036781311035e-01
4.495341777801513672e-01,5.252907872200012207e-01,4.682964682579040527e-01,4.727114140987396240e-01,4.953926205635070801e-01,5.005780458450317383e-01,5.064069628715515137e-01,5.049039125442504883e-01,4.809986054897308350e-01,4.618756175041198730e-01,5.048063397407531738e-01,4.792025983333587646e-01,5.155538916587829590e-01,5.024410486221313477e-01,5.036806464195251465e-01,4.944185018539428711e-01,4.662602841854095459e-01,4.918925762176513672e-01,5.312064290046691895e-01,5.125622749328613281e-01
4.493809044361114502e-01,5.245404839515686035e-01,4.684117436408996582e-01,4.723175466060638428e-01,4.955637156963348389e-01,5.011286735534667969e-01,5.068160295486450195e-01,5.053390264511108398e-01,4.814369380474090576e-01,4.620597064495086670e-01,5.057654976844787598e-01,4.792102575302124023e-01,5.157920718193054199e-01,5.029037594795227051e-01,5.040368437767028809e-01,4.940674901008605957e-01,4.667333662509918213e-01,4.921960830688476562e-01,5.306972265243530273e-01,5.130320787429809570e-01
4.490826129913330078e-01,5.242538452148437500e-01,4.683565199375152588e-01,4.728813767433166504e-01,4.947284758090972900e-01,5.006859898567199707e-01,5.071994662284851074e-01,5.050250887870788574e-01,4.814430475234985352e-01,4.616073668003082275e-01,5.052389502525329590e-01,4.794040322303771973e-01,5.157989263534545898e-01,5.027117729187011719e-01,5.047887563705444336e-01,4.943976998329162598e-01,4.669089615345001221e-01,4.924753308296203613e-01,5.301337838172912598e-01,5.133197903633117676e-01
4.490779042243957520e-01,5.245009660720825195e-01,4.685169160366058350e-01,4.730332493782043457e-01,4.945394694805145264e-01,5.004248619079589844e-01,5.067878961563110352e-01,5.048404932022094727e-01,4.810586869716644287e-01,4.620096683502197266e-01,5.048121809959411621e-01,4.793651401996612549e-01,5.153626203536987305e-01,5.023827552795410156e-01,5.047209858894348145e-01,4.943330287933349609e-01,4.666646420955657959e-01,4.921078383922576904e-01,5.301173925399780273e-01,5.129631757736206055e-01
4.490569233894348145e-01,5.242643356323242188e-01,4.681620895862579346e-01,4.729496240615844727e-01,4.950937926769256592e-01,5.009930133819580078e-01,5.066563487052917480e-01,5.048280954360961914e-01,4.816280901432037354e-01,4.622029364109039307e-01,5.047842860221862793e-01,4.786136150360107422e-01,5.153475403785705566e-01,5.025604963302612305e-01,5.047035217285156250e-01,4.942826926708221436e-01,4.671084284782409668e-01,4.916346073150634766e-01,5.302429199218750000e-01,5.134727954864501953e-01
4.493169784545898438e-01,5.242181420326232910e-01,4.683555662631988525e-01,4.727991223335266113e-01,4.950975477695465088e-01,5.009097456932067871e-01,5.068004727363586426e-01,5.051659345626831055e-01,4.812066555023193359e-01,4.620259702205657959e-01,5.048398375511169434e-01,4.788459837436676025e-01,5.154320597648620605e-01,5.029943585395812988e-01,5.043027400970458984e-01,4.940061569213867188e-01,4.669339656829833984e-01,4.921731948852539062e-01,5.304032564163208008e-01,5.134858489036560059e-01
4.489304125308990479e-01,5.212013125419616699e-01,4.723701477050781250e-01,4.744935631752014160e-01,4.916062653064727783e-01,5.064749121665954590e-01,5.056629180908203125e-01,5.006080269813537598e-01,4.754712879657745361e-01,4.606137275695800781e-01,5.015000700950622559e-01,4.749619662761688232e-01,5.157536268234252930e-01,4.969661533832550049e-01,5.060764551162719727e-01,4.960743784904479980e-01,4.669825732707977295e-01,4.901736378669738770e-01,5.271090865135192871e-01,5.134761929512023926e-01
4.491638839244842529e-01,5.220148563385009766e-01,4.719325006008148193e-01,4.745539128780364990e-01,4.913103282451629639e-01,5.052788853645324707e-01,5.057641267776489258e-01,5.011816620826721191e-01,4.763326644897460938e-01,4.613457918167114258e-01,5.021106004714965820e-01,4.758192598819732666e-01,5.160647034645080566e-01,4.982235729694366455e-01,5.062199234962463379e-01,4.961444437503814697e-01,4.666368663311004639e-01,4.900923073291778564e-01,5.281286239624023438e-01,5.128997564315795898e-01
4.489998221397399902e-01,5.225191712379455566e-01,4.721159040927886963e-01,4.743088781833648682e-01,4.908087253570556641e-01,5.053780674934387207e-01,5.061244368553161621e-01,5.009789466857910156e-01,4.760058224201202393e-01,4.610488116741180420e-01,5.024899244308471680e-01,4.757319986820220947e-01,5.161335468292236328e-01,4.977498352527618408e-01,5.064100027084350586e-01,4.960735738277435303e-01,4.666900336742401123e-01,4.900792539119720459e-01,5.282235741615295410e-01,5.136035084724426270e-01
4.489984810352325439e-01,5.230968594551086426e-01,4.719951152801513672e-01,4.747168123722076416e-01,4.913148283958435059e-01,5.055656433105468750e-01,5.056443214416503906e-01,5.006049871444702148e-01,4.761242270469665527e-01,4.615143239498138428e-01,5.015289783477783203e-01,4.756130576133728027e-01,5.161155462265014648e-01,4.973776340484619141e-01,5.056574940681457520e-01,4.958003163337707520e-01,4.664764106273651123e-01,4.897770285606384277e-01,5.286157727241516113e-01,5.127513408660888672e-01
4.488717615604400635e-01,5.226430296897888184e-01,4.720418155193328857e-01,4.745541214942932129e-01,4.915054440498352051e-01,5.046956539154052734e-01,5.059403777122497559e-01,5.013524889945983887e-01,4.761009812355041504e-01,4.611042737960815430e-01,5.020473003387451172e-01,4.762500226497650146e-01,5.159317851066589355e-01,4.981682896614074707e-01,5.058226585388183594e-01,4.961398243904113770e-01,4.661841988563537598e-01,4.904531240463256836e-01,5.286937355995178223e-01,5.127543807029724121e-01
4.488991498947143555e-01,5.231381654739379883e-01,4.711150228977203369e-01,4.741544723510742188e-01,4.923871159553527832e-01,5.040274858474731445e-01,5.063080787658691406e-01,5.017557740211486816e-01,4.775112271308898926e-01,4.617868661880493164e-01,5.030785202980041504e-01,4.763734042644500732e-01,5.157031416893005371e-01,4.986197948455810547e-01,5.051004290580749512e-01,4.958049952983856201e-01,4.665695130825042725e-01,4.904962480068206787e-01,5.288695096969604492e-01,5.128411650657653809e-01
4.490818381309509277e-01,5.232709646224975586e-01,4.706898927688598633e-01,4.737360477447509766e-01,4.927377998828887939e-01,5.040779113769531250e-01,5.058495998382568359e-01,5.021538734436035156e-01,4.776457846164703369e-01,4.615578055381774902e-01,5.032595396041870117e-01,4.761883318424224854e-01,5.158120393753051758e-01,4.991836845874786377e-01,5.050492286682128906e-01,4.954484999179840088e-01,4.665929675102233887e-01,4.905740916728973389e-01,5.293382406234741211e-01,5.133167505264282227e-01
4.492581188678741455e-01,5.234457254409790039e-01,4.707170426845550537e-01,4.735431075096130371e-01,4.932839870452880859e-01,5.035836696624755859e-01,5.064758658409118652e-01,5.027857422828674316e-01,4.783512055873870850e-01,4.613148868083953857e-01,5.034828186035156250e-01,4.774957001209259033e-01,5.158401727676391602e-01,4.995192289352416992e-01,5.050722360610961914e-01,4.954248666763305664e-01,4.663802385330200195e-01,4.913742244243621826e-01,5.296897888183593750e-01,5.133320093154907227e-01
4.491921663284301758e-01,5.233191847801208496e-01,4.699261188507080078e-01,4.739826917648315430e-01,4.933399260044097900e-01,5.031146407127380371e-01,5.062583684921264648e-01,5.030259490013122559e-01,4.786927103996276855e-01,4.616140723228454590e-01,5.038011670112609863e-01,4.774872064590454102e-01,5.158452987670898438e-01,4.997567534446716309e-01,5.049886703491210938e-01,4.950227439403533936e-01,4.665933251380920410e-01,4.913258552551269531e-01,5.292642712593078613e-01,5.129938721656799316e-01
4.490177035331726074e-01,5.236432552337646484e-01,4.700540602207183838e-01,4.733814001083374023e-01,4.937104284763336182e-01,5.027084350585937500e-01,5.064851045608520508e-01,5.030733942985534668e-01,4.787983298301696777e-01,4.616140723228454590e-01,5.035371184349060059e-01,4.771667122840881348e-01,5.156225562095642090e-01,5.002605915069580078e-01,5.046750903129577637e-01,4.951722323894500732e-01,4.665199816226959229e-01,4.914356470108032227e-01,5.296163558959960938e-01,5.135671496391296387e-01
4.491510987281799316e-01,5.236642956733703613e-01,4.700923562049865723e-01,4.733928143978118896e-01,4.932574927806854248e-01,5.029225945472717285e-01,5.064598917961120605e-01,5.030248165130615234e-01,4.791429042816162109e-01,4.616603255271911621e-01,5.034484267234802246e-01,4.772762358188629150e-01,5.152987241744995117e-01,5.002250671386718750e-01,5.047742128372192383e-01,4.953550398349761963e-01,4.663884341716766357e-01,4.914244711399078369e-01,5.295215845108032227e-01,5.132921338081359863e-01
4.490434825420379639e-01,5.238207578659057617e-01,4.698399007320404053e-01,4.730742871761322021e-01,4.934301674365997314e-01,5.027454495429992676e-01,5.062759518623352051e-01,5.030817389488220215e-01,4.795405268669128418e-01,4.620367586612701416e-01,5.036865472793579102e-01,4.778075516223907471e-01,5.157509446144104004e-01,4.999022781848907471e-01,5.040488839149475098e-01,4.950783848762512207e-01,4.663035571575164795e-01,4.913645982742309570e-01,5.295883417129516602e-01,5.125786066055297852e-01
4.492557644844055176e-01,5.236034393310546875e-01,4.696120023727416992e-01,4.738558232784271240e-01,4.941041171550750732e-01,5.028241872787475586e-01,5.061991810798645020e-01,5.035347938537597656e-01,4.791895449161529541e-01,4.620694816112518311e-01,5.037873983383178711e-01,4.773998260498046875e-01,5.158225297927856445e-01,5.005806088447570801e-01,5.045400857925415039e-01,4.948636591434478760e-01,4.665982127189636230e-01,4.913811385631561279e-01,5.295971632003784180e-01,5.130708813667297363e-01
4.492207765579223633e-01,5.238117575645446777e-01,4.693285226821899414e-01,4.740058183670043945e-01,4.936650991439819336e-01,5.026199221611022949e-01,5.064190626144409180e-01,5.029997825622558594e-01,4.794963896274566650e-01,4.617404043674468994e-01,5.043344497680664062e-01,4.774045050144195557e-01,5.161316394805908203e-01,5.003432035446166992e-01,5.050210356712341309e-01,4.951035082340240479e-01,4.665418863296508789e-01,4.914188385009765625e-01,5.297288298606872559e-01,5.128495097160339355e-01
4.489639699459075928e-01,5.238537192344665527e-01,4.701309204101562500e-01,4.732887148857116699e-01,4.941433966159820557e-01,5.027554035186767578e-01,5.064647197723388672e-01,5.034309029579162598e-01,4.788703918457031250e-01,4.618436694145202637e-01,5.036986470222473145e-01,4.778308868408203125e-01,5.157782435417175293e-01,5.005348324775695801e-01,5.047713518142700195e-01,4.950089752674102783e-01,4.668478667736053467e-01,4.912637770175933838e-01,5.297454595565795898e-01,5.130704045295715332e-01
4.495292603969573975e-01,5.241591930389404297e-01,4.701652824878692627e-01,4.732838571071624756e-01,4.933878481388092041e-01,5.028640627861022949e-01,5.063277482986450195e-01,5.032699108123779297e-01,4.788244664669036865e-01,4.621382653713226318e-01,5.035267472267150879e-01,4.776902794837951660e-01,5.157473087310791016e-01,5.002042055130004883e-01,5.042200088500976562e-01,4.950378239154815674e-01,4.658473730087280273e-01,4.907281994819641113e-01,5.298664569854736328e-01,5.127143263816833496e-01
4.492880105972290039e-01,5.243302583694458008e-01,4.699780344963073730e-01,4.727472066879272461e-01,4.936000108718872070e-01,5.026478767395019531e-01,5.062122344970703125e-01,5.031128525733947754e-01,4.793438911437988281e-01,4.618497788906097412e-01,5.033243894577026367e-01,4.777446389198303223e-01,5.157972574234008789e-01,5.002640485763549805e-01,5.040925741195678711e-01,4.948304295539855957e-01,4.660719037055969238e-01,4.910168945789337158e-01,5.302435159683227539e-01,5.132368803024291992e-01
4.485219717025756836e-01,5.218247175216674805e-01,4.784630835056304932e-01,4.741022586822509766e-01,4.837136268615722656e-01,5.112993121147155762e-01,5.036553144454956055e-01,4.978372752666473389e-01,4.699214994907379150e-01,4.614382684230804443e-01,4.962582290172576904e-01,4.680524468421936035e-01,5.188888907432556152e-01,4.918878376483917236e-01,5.115745663642883301e-01,4.980881810188293457e-01,4.651771187782287598e-01,4.830373823642730713e-01,5.254918932914733887e-01,5.150107741355895996e-01
4.501722157001495361e-01,5.145982503890991211e-01,4.866923391819000244e-01,4.705659449100494385e-01,4.810920655727386475e-01,5.267902612686157227e-01,4.972701370716094971e-01,4.878788292407989502e-01,4.513378143310546875e-01,4.611027538776397705e-01,4.831242561340332031e-01,4.481475949287414551e-01,5.201653242111206055e-01,4.779255092144012451e-01,5.184379816055297852e-01,4.980505704879760742e-01,4.717817008495330811e-01,4.695777297019958496e-01,5.143705010414123535e-01,5.248512625694274902e-01
4.516844749450683594e-01,5.096217393875122070e-01,4.889249801635742188e-01,4.709758758544921875e-01,4.974202811717987061e-01,5.318303108215332031e-01,4.954335689544677734e-01,4.834247231483459473e-01,4.440915584564208984e-01,4.627779424190521240e-01,4.807848930358886719e-01,4.365066289901733398e-01,5.103182792663574219e-01,4.708015322685241699e-01,5.114021897315979004e-01,4.908040463924407959e-01,4.824450016021728516e-01,4.674320816993713379e-01,5.105218291282653809e-01,5.354859828948974609e-01
4.477608203887939453e-01,5.076217651367187500e-01,4.835242331027984619e-01,4.717372953891754150e-01,5.101143121719360352e-01,5.313444733619689941e-01,4.973562955856323242e-01,4.856020212173461914e-01,4.458296597003936768e-01,4.633591175079345703e-01,4.813013374805450439e-01,4.344758689403533936e-01,5.019415616989135742e-01,4.707539677619934082e-01,5.071762800216674805e-01,4.885486960411071777e-01,4.867644309997558594e-01,4.728116393089294434e-01,5.096439719200134277e-01,5.401460528373718262e-01
4.418942630290985107e-01,5.049895644187927246e-01,4.779842197895050049e-01,4.703097939491271973e-01,5.289023518562316895e-01,5.257499814033508301e-01,5.043426752090454102e-01,4.950431883335113525e-01,4.525502920150756836e-01,4.624564349651336670e-01,4.822556674480438232e-01,4.382798373699188232e-01,4.916371405124664307e-01,4.749409258365631104e-01,4.971069395542144775e-01,4.824292957782745361e-01,4.864026904106140137e-01,4.862748682498931885e-01,5.121231079101562500e-01,5.403988361358642578e-01
4.339112341403961182e-01,5.111306309700012207e-01,4.915538430213928223e-01,4.810877740383148193e-01,5.352103710174560547e-01,5.199549198150634766e-01,5.147531032562255859e-01,4.997019171714782715e-01,4.549763500690460205e-01,4.667828977108001709e-01,4.866897463798522949e-01,4.480009377002716064e-01,4.714201092720031738e-01,4.795987904071807861e-01,4.869802594184875488e-01,4.792738854885101318e-01,4.878245890140533447e-01,4.970808327198028564e-01,5.245413780212402344e-01,5.434392690658569336e-01
4.338377118110656738e-01,5.256536006927490234e-01,5.194051861763000488e-01,5.072923898696899414e-01,5.254647731781005859e-01,5.114372968673706055e-01,5.281371474266052246e-01,5.012561678886413574e-01,4.623610973358154297e-01,4.723696112632751465e-01,4.938163161277770996e-01,4.658262133598327637e-01,4.444585740566253662e-01,5.015290975570678711e-01,4.837651550769805908e-01,4.832172989845275879e-01,4.944355189800262451e-01,4.924288392066955566e-01,5.492419004440307617e-01,5.544267892837524414e-01
4.520525038242340088e-01,5.457731485366821289e-01,5.278097987174987793e-01,5.281419754028320312e-01,5.078579187393188477e-01,5.113306045532226562e-01,5.480471253395080566e-01,4.984401464462280273e-01,4.764866232872009277e-01,4.771220982074737549e-01,4.924982190132141113e-01,4.906691908836364746e-01,4.509779214859008789e-01,5.135552883148193359e-01,4.980181753635406494e-01,4.879130423069000244e-01,4.986024796962738037e-01,4.787808954715728760e-01,5.586697459220886230e-01,5.674969553947448730e-01
4.668242633342742920e-01,5.497724413871765137e-01,5.171127915382385254e-01,5.345629453659057617e-01,5.020706653594970703e-01,5.153614282608032227e-01,5.591004490852355957e-01,4.838015437126159668e-01,4.929189980030059814e-01,4.805642366409301758e-01,4.868095219135284424e-01,5.139905214309692383e-01,4.660631418228149414e-01,5.158333182334899902e-01,5.004178285598754883e-01,5.004466772079467773e-01,4.991652667522430420e-01,4.617576003074645996e-01,5.506248474121093750e-01,5.755200982093811035e-01
4.788070619106292725e-01,5.446140766143798828e-01,5.126268267631530762e-01,5.233435034751892090e-01,4.869009554386138916e-01,5.198800563812255859e-01,5.561507940292358398e-01,4.705819487571716309e-01,5.014319419860839844e-01,4.778870642185211182e-01,4.913542568683624268e-01,5.312770605087280273e-01,4.681019186973571777e-01,5.208115577697753906e-01,5.030963420867919922e-01,5.054758787155151367e-01,4.904429614543914795e-01,4.471026659011840820e-01,5.429144501686096191e-01,5.697466731071472168e-01
