position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19
-0.4561549978510766,0.3143136405066821,-0.030304643846564172,0.07012265373313598,-0.24500605572565226,-0.18063031979283406,0.7562931540006373,-0.10379999705723353,-0.288920485756614,0.24740995287895207,0.4574880065917969,-0.03257999897003172,-0.1822500032186508,0.0729300007224083,-0.8753225813386962,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8912903227144853,-0.08512655496597288,-0.034117323160171464,-0.05024067163467405,-0.0015339553356170654,-0.021677130460739158,-0.02619675993919368,-0.0003764212131500688,0.021118855476379372,-0.01020580530166626,0.05483840703964238,0.02384076118469236,-0.050025880336761475,0.0143546462059021,-0.019787192344665527,0.06540073156356807,-0.0014521479606628418,-0.02802184224128723,-0.040539067983627275,-0.023453021049499534,-0.03397774100303652
-0.4561549978510766,0.3143136405066821,-0.03030873416551383,0.07012265373313598,-0.24500605572565226,-0.18063031979283406,0.7562931540006373,-0.10418572425842287,-0.2887609343095259,0.24794997811317454,0.45771600723266614,-0.0298649992793798,-0.1822500032186508,0.06732000097632396,-0.8796774198766798,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08535266518592832,-0.0338628888130188,-0.05013306140899654,-0.0011094689369202104,-0.02186756730079653,-0.025425785779953025,-0.0005324721336364968,0.02109460830688481,-0.009902393817901589,0.05475847721099858,0.02337867021560669,-0.05141993165016179,0.01492187976837156,-0.019978863000869707,0.065697705745697,-0.0008949458599090132,-0.028558015823364258,-0.04077311754226687,-0.023814475536346413,-0.03433892726898191
-0.4561522709717768,0.3143136405066821,-0.03030737072586387,0.07012546421194465,-0.2450033197437511,-0.18063031979283406,0.7563037465139898,-0.10444286891392296,-0.2893991088867188,0.24740997433662415,0.4565759868621827,-0.02714999958872799,-0.18900001287460322,0.0729300007224083,-0.8753225813386962,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08533281683921812,-0.03385494947433476,-0.0499983072280884,-0.0017133414745330589,-0.021223193407058694,-0.026048111915588423,-0.000326693058013916,0.021276891231536865,-0.010121905803680442,0.05472553968429561,0.023397123813629128,-0.05052530765533447,0.014244139194488525,-0.020128154754638694,0.06634325981140132,-0.0005813419818878618,-0.028832620382308938,-0.04007526040077214,-0.023734331130981445,-0.03350572586059575
-0.45615363441142676,0.3143066130516122,-0.03030600728621402,0.07012265373313598,-0.24500605572565226,-0.18063031979283406,0.7563090427706661,-0.10405714171273373,-0.28987774762240326,0.24578997373580924,0.4570320053100586,-0.02714999958872799,-0.19125000536441805,0.0701250015199184,-0.8709677428007127,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08504174351692195,-0.03412247300148008,-0.04948278665542605,-0.001447266340255715,-0.02190012931823726,-0.0257890105247498,-0.0003228306770324263,0.020892906188964888,-0.010486364364624023,0.054890656471252464,0.02401821613311772,-0.0511233866214752,0.014285123348236062,-0.01979765295982361,0.0657037138938904,-0.0014839053153992143,-0.02831903100013733,-0.04126659035682678,-0.023525977134704612,-0.033632433414459206
-0.4561549978510766,0.31431012677914716,-0.03030873416551383,0.07012546421194465,-0.24500605572565226,-0.18063031979283406,0.7563143390273422,-0.10380001749311174,-0.2890800215981223,0.24551997184753416,0.45726000595092786,-0.03257999897003172,-0.18900001287460322,0.08134500101208697,-0.8709677428007127,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08441576957702634,-0.03322956562042234,-0.050101679563522294,-0.0017355501651763472,-0.021819663047790483,-0.025881922245025613,-0.0007601380348205566,0.020893549919128396,-0.009864628314971924,0.05487627983093257,0.02391650676727297,-0.05149776935577388,0.014506030082702681,-0.020558112859725974,0.06448062658309939,-0.0016351282596588357,-0.029611909389495872,-0.04063423275947575,-0.023084968328475952,-0.03502267599105835
-0.45615363441142676,0.31431012677914716,-0.03030737072586387,0.07011984325432707,-0.24500468773470163,-0.18063031979283406,0.7563196346526849,-0.10392857960292279,-0.2893991088867188,0.24767997622489923,0.45748798942565905,-0.0298649992793798,-0.1845000064373017,0.0729300007224083,-0.8796774198766798,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08465024828910828,-0.033141374588012695,-0.050415658950805686,-0.001836347579956099,-0.022147643566131636,-0.02582881450653074,-0.00033527612686157227,0.02115951776504521,-0.01002872586250303,0.05522421598434446,0.024592208862304732,-0.05121731758117676,0.015479457378387407,-0.019766861200332664,0.06497683525085451,-0.0018389225006103516,-0.029195791482925393,-0.041045093536376975,-0.02392396330833435,-0.03464770317077637
-0.4561549978510766,0.3143030993240773,-0.03030873416551383,0.07012265373313598,-0.24500605572565226,-0.18063031979283406,0.7563196346526849,-0.10354287283761165,-0.2890800215981223,0.24740997433662415,0.45748798942565905,-0.0298649992793798,-0.18675000429153443,0.08134500101208697,-0.8753225813386962,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8912903227144853,-0.08507875800132747,-0.03386122584342954,-0.049816453456878684,-0.001757168769836448,-0.021678954362869263,-0.02515327334403994,-0.00091447234153752,0.021265089511871338,-0.010915303230285667,0.054825425148010254,0.023384785652160622,-0.05146874785423283,0.014913833141326882,-0.02010133266448977,0.06564620733261106,-0.0010879576206207497,-0.027897763252258345,-0.041103619337081954,-0.02469010949134831,-0.03403240442276001
-0.4561549978510766,0.31431012677914716,-0.03030873416551383,0.07012546421194465,-0.24500468773470163,-0.18063031979283406,0.7563302259033707,-0.10354287283761165,-0.2892395730452104,0.24578997373580924,0.45862799263000487,-0.0298649992793798,-0.1845000064373017,0.0729300007224083,-0.8709677428007127,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08525846600532527,-0.033578735589981035,-0.04992722868919375,-0.001623004674911499,-0.02124191522598262,-0.026036953926086404,-0.0005856335163116899,0.021135056018829368,-0.010649067163467363,0.054994833469390825,0.023846769332885764,-0.05100628137588503,0.013893091678619407,-0.0195767462253571,0.06518272161483762,-0.0011965870857238992,-0.028164857625961326,-0.040853583812713645,-0.02375079989433293,-0.03397092819213865
-0.45615090753212695,0.3143030993240773,-0.03030873416551383,0.07012546421194465,-0.24500605572565226,-0.18063031979283406,0.7563249302780276,-0.10431430680411202,-0.29003728346391155,0.2471399831771851,0.45725998878479,-0.03258000031113628,-0.18675000965595245,0.07012500286102297,-0.8753225813386962,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.888387096952647,-0.08541226387023926,-0.03427863121032715,-0.050170075893402055,-0.0015878677368164062,-0.021736192703247115,-0.026014798879623435,-0.0002709031105041504,0.02051578760147099,-0.010641503334045455,0.0547792911529541,0.024302959442138672,-0.05045664310455322,0.014529848098754905,-0.020578819513320967,0.06517295837402348,-0.001253718137741111,-0.02834081053733828,-0.04100373387336731,-0.02327417135238652,-0.034269404411315874
-0.4561522709717768,0.3143030993240773,-0.03030873416551383,0.07012546421194465,-0.24500605572565226,-0.18063031979283406,0.7563355215287132,-0.1045714310237339,-0.2890800215981223,0.2465999686717989,0.45680398750305173,-0.02443499989807607,-0.1845000064373017,0.0701250015199184,-0.8709677428007127,-0.8593548405915499,-0.888387096952647,-0.888387096952647,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.8912903227144853,-0.08522327542304997,-0.033026146888732955,-0.05022506117820735,-0.0010857582092285156,-0.021584111452102706,-0.025349450111389116,-0.0006942629814148393,0.021059417724609397,-0.010915410518646196,0.05488936901092534,0.023937213420867964,-0.051532638072967485,0.014411187171936013,-0.020119571685791038,0.06534783840179448,-0.0009552419185638872,-0.028761970996856734,-0.04176961183547978,-0.02333098053932192,-0.03452410697937014
