position0,position1,position2,position3,position4,position5,position6,torque0,torque1,torque2,torque3,torque4,torque5,torque6,tactile0,tactile1,tactile2,tactile3,tactile4,tactile5,tactile6,tactile7,tactile8,tactile9,tactile10,tactile11,tactile12,tactile13,tactile14,tactile15
0.4198195161193402,0.16798535671952675,0.10791024988299103,0.4444952223563464,-0.28235503943062357,0.04494833634445583,-0.5197326020625754,-0.1257600688934326,0.09692250251770007,-0.07068001270294189,-0.026784007072448768,0.07330499768257137,-0.11475000321865081,0.18513000369071964,-0.8477419358678162,-0.8172580663114787,-0.8419354847632349,-0.8288709668442608,-0.6619354896247387,-0.6169354889541865,-0.6677419357001781,-0.644516134634614,-0.8796774193528109,-0.8840322583098896,-0.8825806452194229,-0.9,-0.9,-0.8912903225049377,-0.8941935484763235,-0.888387096952647
0.448266710461683,0.19754772813015664,0.10013480986299006,0.4190325793844335,-0.2823000318383081,0.04489335871270228,-0.5197484813626017,-0.14178010940551766,0.08376000881195078,-0.09696000337600708,-0.02883600211143489,0.08416499644517894,-0.0967500029504299,0.20196000158786787,-0.8593548405915499,-0.8361290328204632,-0.853548387810588,-0.8419354856014252,-0.3382258124649524,-0.24387097656726842,-0.3716129042208195,-0.303387102484703,-0.8520967746153474,-0.8738709683530033,-0.8709677428007127,-0.9,-0.9,-0.8956451612524688,-0.8941935484763235,-0.888387096952647
0.4759755567076075,0.22959983724515542,0.09958503354545689,0.39752838581988403,-0.2822686331690559,0.04442212026407233,-0.5197855330626631,-0.09498006820678717,0.09253500938415538,-0.1030800068378448,-0.008088003873825134,0.10859999567270273,-0.07875000134110455,0.21318000912666324,-0.8651612900197506,-0.8361290328204632,-0.8520967746153474,-0.8375806460157037,-0.002903249859809831,0.11322580575942987,-0.0740322545170784,0.030483882129192397,-0.8520967746153474,-0.8796774196671322,-0.876774193905294,-0.9,-0.9,-0.8956451612524688,-0.8941935484763235,-0.888387096952647
0.49620732519282973,0.25898157642589925,0.09922375410540385,0.3789301271103859,-0.282245084167117,0.03756559409537874,-0.5198014123626896,-0.09354005813598631,0.09019500732421881,-0.1203600096702575,-0.0028440105915069624,0.11945999711751931,-0.042750002145767296,0.23281500220298768,-0.8651612900197506,-0.8361290328204632,-0.853548387810588,-0.8361290328204632,0.12338708639144891,0.24241933822631834,0.046451568603515625,0.16112903952598578,-0.853548387810588,-0.888387096952647,-0.876774193905294,-0.9,-0.9,-0.8869354837574065,-0.8941935484763235,-0.888387096952647
0.5046425417347146,0.27795679892979563,0.09909806954670897,0.3670470490632304,-0.28220580586998967,0.018268361319947912,-0.5198332113680858,-0.05016014099121102,0.15454500675201432,-0.15708000719547266,0.029531992435455234,0.12760499686002735,-0.02475000154227014,0.2412300038337708,-0.8651612900197506,-0.8419354856014252,-0.853548387810588,-0.8419354856014252,0.1393548130989074,0.2612903952598572,0.07403226792812345,0.19016132354736326,-0.853548387810588,-0.888387096952647,-0.8738709683530033,-0.9,-0.9,-0.8912903225049377,-0.8941935484763235,-0.888387096952647
0.5062918107661901,0.2868082276026428,0.09878391807109599,0.3647772967872803,-0.2818916394140958,-0.03277466635663673,-0.519865010373482,-0.0031800842285155673,0.07761750698089598,-0.05556000351905821,0.03203999519348144,0.11945999711751931,-0.06750000134110445,0.25806000709533683,-0.8651612900197506,-0.8419354856014252,-0.8550000010058284,-0.8419354856014252,0.13064514398574822,0.2569355070590974,0.06387093365192409,0.18580648899078367,-0.853548387810588,-0.8825806454289705,-0.8709677428007127,-0.9,-0.9,-0.8825806450098753,-0.8941935484763235,-0.888387096952647
0.5071714528742429,0.28832405228979685,0.09853257891426859,0.3713274546726769,-0.28163246557023625,-0.0725079574561539,-0.519886182773517,0.03533992767333982,0.09078000783920293,-0.03288000583648676,0.08698799514770517,0.11131499737501149,-0.12150000214576717,0.2608650076389313,-0.8593548405915499,-0.8361290328204632,-0.853548387810588,-0.8419354856014252,0.10306452512741082,0.22645161151885984,0.027580618858337402,0.14806448221206658,-0.8564516133628786,-0.8825806454289705,-0.8753225811291486,-0.9,-0.9,-0.8869354837574065,-0.8941935484763235,-0.888387096952647
0.5074700997588845,0.28835548091961105,0.09799851691164241,0.39690005290809627,-0.2815617736235758,-0.081665701045047,-0.5200927146872178,0.03209999084472648,0.10979251384735111,-0.03936000823974606,0.0908639931678773,0.12488999783992771,-0.10350000321865083,0.3029399996995926,-0.8550000010058284,-0.82306451741606,-0.8375806451775134,-0.8085483837872743,0.12048386335372918,0.21919355392456052,0.02177417278289795,0.11467741727828973,-0.8854838708764874,-0.8956451613572426,-0.8869354838621802,-0.9,-0.9,-0.8912903225049377,-0.8941935484763235,-0.888387096952647
0.507517197762762,0.28802560014881007,0.09801423122654951,0.43360959134806387,-0.28153819466107455,-0.08227831027925192,-0.5230849728112609,0.03785985946655279,0.11008501052856434,-0.06060001015663141,0.10294798851013198,0.1357499992847443,-0.06975000187754632,0.3478200191259385,-0.8245161289349199,-0.7562903238460421,-0.7577419320121408,-0.6546774186193943,0.17854840457439425,0.2322580575942993,0.03629028797149658,0.05661287605762477,-0.9,-0.9,-0.8927419355954044,-0.9,-0.9,-0.8912903225049377,-0.8941935484763235,-0.888387096952647
0.5076113937705183,0.28349385538253624,0.09804565985636393,0.4728794395968118,-0.2815067959918225,-0.0827652574251837,-0.5386181606644836,0.00545991897582998,0.09048751115798936,-0.07212001204490659,0.08174399328231818,0.15746999680995943,-0.03600000321865082,0.38148000955581673,-0.7693548375740648,-0.6154838740825653,-0.6125806510448456,-0.377419363707304,0.2046774387359619,0.23516128063201902,0.042096734046936035,-0.02467742264270778,-0.9,-0.9,-0.8898387098335662,-0.9,-0.9,-0.8912903225049377,-0.8941935484763235,-0.8970967742381618
