teach position0,teach position1,teach position2,teach position3,teach position4,teach position5,teach position6,teach torque0,teach torque1,teach torque2,teach torque3,teach torque4,teach torque5,teach torque6,teach tactile0,teach tactile1,teach tactile2,teach tactile3,teach tactile4,teach tactile5,teach tactile6,teach tactile7,teach tactile8,teach tactile9,teach tactile10,teach tactile11,teach tactile12,teach tactile13,teach tactile14,teach tactile15,teach image0,teach image1,teach image2,teach image3,teach image4,teach image5,teach image6,teach image7,teach image8,teach image9,teach image10,teach image11,teach image12,teach image13,teach image14,predict position0,predict position1,predict position2,predict position3,predict position4,predict position5,predict position6,predict torque0,predict torque1,predict torque2,predict torque3,predict torque4,predict torque5,predict torque6,predict tactile0,predict tactile1,predict tactile2,predict tactile3,predict tactile4,predict tactile5,predict tactile6,predict tactile7,predict tactile8,predict tactile9,predict tactile10,predict tactile11,predict tactile12,predict tactile13,predict tactile14,predict tactile15,predict image0,predict image1,predict image2,predict image3,predict image4,predict image5,predict image6,predict image7,predict image8,predict image9,predict image10,predict image11,predict image12,predict image13,predict image14,cf_pca0,cf_pca1,cs_pca0,cs_pca1,io_states0,io_states1,io_states2,io_states3,io_states4,io_states5,io_states6,io_states7,io_states8,io_states9,io_states10,io_states11,io_states12,io_states13,io_states14,io_states15,io_states16,io_states17,io_states18,io_states19,io_states20,io_states21,io_states22,io_states23,io_states24,io_states25,io_states26,io_states27,io_states28,io_states29,io_states30,io_states31,io_states32,io_states33,io_states34,io_states35,io_states36,io_states37,io_states38,io_states39,io_states40,io_states41,io_states42,io_states43,io_states44,io_states45,io_states46,io_states47,io_states48,io_states49,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.56973636,-0.13404688,0.8018421,-0.42063385,-0.83022517,0.8986111,-0.38272908,-0.10782752,0.30070692,-0.5052408,0.2093772,-0.039473686,0.12904415,-0.13309866,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89709675,-0.9,-0.9,-0.89854836,-0.89709675,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.74803495,0.13932016,-0.9,-0.9,0.24947622,-0.29798397,-0.89663714,-0.9,-0.9,-0.9,-0.26397207,-0.9,-0.14168437,-0.9,0.5278194,-0.13071197,0.75180167,-0.3876365,-0.8057167,0.87034667,-0.4147404,-0.097355954,0.28083265,-0.49935815,0.21408898,-0.024038853,0.18782526,-0.090392776,-0.8935569,-0.87705314,-0.86247706,-0.875048,-0.8908948,-0.8918188,-0.88678354,-0.90642667,-0.90771925,-0.8986116,-0.90273017,-0.87293065,-0.9209126,-0.92220294,-0.92153084,-0.9148192,-0.9129165,-0.5772562,0.11471646,-0.86042297,-0.88594943,0.29724482,-0.350116,-0.5674052,-0.8933053,-0.88780856,-0.9226567,-0.38636947,-0.9010736,-0.12268858,-0.8633396,-0.5287983,-0.15028656,0.04003485,-0.33604068,-0.51359224,0.8022628,0.76481646,-0.5399459,-0.58778936,0.5020775,-0.18689276,-0.8796356,-0.6236889,-0.7602165,-0.82014656,-0.749582,0.8424326,0.23104785,-0.11707556,0.7951622,0.5253617,-0.60786283,-0.8431733,0.6578399,0.19495507,-0.40428826,-0.84387594,0.50765866,0.051954564,-0.058816466,-0.78462476,-0.4433644,-0.2412523,-0.73001355,-0.38193926,-0.74044466,0.6264997,0.6560074,-0.107014,-0.5887494,-0.37653053,-0.5685109,-0.62692076,0.11951356,-0.7771457,0.37025738,-0.68865883,0.8434711,0.2844504,0.9030792,-0.41907617,-0.50822407,0.5126955,0.35872754,-0.011254252,0.013702903,0.019671474,-0.031647827,-0.009067619,-0.013008139,0.022383094,0.027054302,-0.027146026,-0.001018589,-0.010796193,-0.006294915,0.02958902,0.03977294,0.0073991083,0.014777544,0.02016772,-0.003418688,0.021254098,-0.007417817,0.015406135,-0.0018060368,-0.025288772,0.0011583208,0.0139621515,-0.0003991097,0.013947432,0.023101281,0.020147063,0.018534245,0.025305992,0.030107593,-0.023187723,-0.03497545,-0.00085462036,-0.03326691,-0.017518437,0.023949662,-0.022644628,0.006466373,0.015681002,-0.010096362,0.030409414,0.01679083,0.03410258,0.002210916,0.024623219,0.008540971,0.00931767,0.02078854,-0.007919228,0.017035881,0.010171023,-0.0034139259,-0.0126918,-0.0032703343,0.029919716,0.022075204,0.020946927,0.014907319,0.013000595,-0.02014351,-0.004521897,-0.038734946,-0.032952603,0.013059088,-0.005532863,0.0036164923,-0.0011978326,0.020871593,-0.0011908471,0.035923988,-0.029840186,-0.015010814,0.008965294,0.019420339,0.00011309087,0.025305307,0.013986922,-0.021860162,-0.03691842,-0.03242717,-0.01791794,-0.009193585,-0.0250793,0.021759775,0.0033315422,0.01696207,-0.0066177724,0.037427116,0.0061188224,0.0018795823,0.0073679406,-0.00029408914,-0.007713307,-0.00094404776,0.0056957672,-0.004390698,0.0037989346,-0.010088944
0.56977046,-0.13404688,0.8018421,-0.42062137,-0.83023584,0.89864457,-0.38275614,-0.10806712,0.3002828,-0.50354105,0.2096993,-0.023684215,0.13566178,-0.13943669,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.8912903,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.7425165,0.13953505,-0.9,-0.9,0.2512743,-0.29151306,-0.8893339,-0.9,-0.9,-0.9,-0.2629352,-0.9,-0.14789733,-0.9,0.56281185,-0.1150957,0.8173968,-0.40548518,-0.8415226,0.90635836,-0.41924378,-0.10313101,0.27027807,-0.5054549,0.21205196,-0.037028007,0.16105554,-0.11247114,-0.91108054,-0.9015576,-0.8941733,-0.8946542,-0.9079567,-0.9087321,-0.9107963,-0.9208186,-0.923958,-0.9113077,-0.9196,-0.9013294,-0.93668485,-0.9337485,-0.93295985,-0.9301522,-0.925967,-0.64224714,0.11962661,-0.910406,-0.9165067,0.28659835,-0.3303954,-0.6687451,-0.9158032,-0.89740187,-0.9153607,-0.33744654,-0.90688235,-0.18059248,-0.88479006,-0.6031576,-0.16289175,0.044954367,-0.33888242,-0.6404713,0.8064675,0.929255,-0.56619316,-0.7377642,0.5961488,-0.36914673,-0.9313631,-0.65119094,-0.86376834,-0.94471496,-0.93252856,0.92365044,0.11861809,-0.15326291,0.87517357,0.4222395,-0.73813325,-0.9110589,0.79896325,0.25191936,-0.44520032,-0.9738816,0.7648245,0.11565867,0.026424453,-0.88947314,-0.8702144,-0.20386343,-0.8225658,-0.46721965,-0.69816333,0.8192858,0.60496354,-0.23168705,-0.56086254,-0.55332637,-0.5242673,-0.8748458,0.22171567,-0.9269496,0.4717188,-0.9119717,0.9189286,0.25063503,0.9810424,-0.5594108,-0.6482174,0.6765667,0.10172927,-0.026579179,-0.03306671,0.09897655,-0.08867167,-0.08162374,-0.069238015,0.034818538,0.046955153,-0.13386503,-0.027441476,-0.09206405,-0.003448046,0.048483945,0.08940695,0.026217515,-0.16382326,0.034800842,-0.06333604,-0.08770974,-0.065486155,0.006929121,0.05748627,0.017238263,0.04906652,0.03891394,0.011268522,-0.003924127,0.063297585,0.012595229,-0.0044870186,0.082159944,0.065579884,-0.05577229,0.062559485,-0.057199914,-0.051669355,-0.056540836,0.09517159,-0.017437242,0.087278076,0.038206104,-0.09606378,0.0435923,-0.06749653,0.025399871,-0.04772395,-0.04782488,0.031387758,-0.029493742,-0.012255988,0.03333871,0.015540571,0.0024809516,-0.05069376,0.013469345,0.01142859,0.075355574,-0.030305443,0.13476819,0.04204555,0.06161986,0.023392437,-0.031050889,-0.037954815,-0.14792638,0.0073538483,-0.022821136,-0.019866185,-0.057846524,0.003731499,-0.020294273,0.101391755,-0.063032,-0.06837801,-0.03153597,-0.11121747,0.0024535083,0.06281508,0.047664072,0.024861185,0.0008261239,-0.05257001,0.050657414,-0.062206212,0.014269464,-0.02579514,0.009593595,0.034990948,-0.0666725,0.07276539,0.012684899,0.0029982596,0.015016599,-0.0011445009,-0.015884062,-0.00088860525,0.010338551,-0.007939137,0.0078350045,-0.020252666
0.5698046,-0.13404688,0.8018421,-0.42063385,-0.83022517,0.8986279,-0.38272908,-0.10758788,0.30070692,-0.50439095,0.20808873,-0.023684215,0.13897061,-0.13943668,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89709675,-0.9,-0.9,-0.89854836,-0.9,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.74552536,0.14001486,-0.9,-0.9,0.24857523,-0.2971358,-0.8919885,-0.9,-0.9,-0.9,-0.26374885,-0.9,-0.14130715,-0.9,0.56124794,-0.12261143,0.8197585,-0.4165428,-0.8306627,0.9065734,-0.39674377,-0.0928838,0.27484655,-0.498064,0.20717926,-0.026064675,0.14706509,-0.106683105,-0.9028466,-0.896198,-0.8956371,-0.892526,-0.8950027,-0.8935975,-0.8995972,-0.9057866,-0.912666,-0.9009459,-0.91246694,-0.89465415,-0.92824984,-0.9206059,-0.92286384,-0.9220734,-0.91797864,-0.66909796,0.09294549,-0.92104936,-0.91582704,0.31049484,-0.3126534,-0.705178,-0.91584784,-0.90087634,-0.90111166,-0.30058804,-0.8987339,-0.21926849,-0.88924193,-0.69390684,-0.17900617,0.05884936,-0.3423188,-0.69221723,0.77322924,0.946719,-0.55645704,-0.76039296,0.6619296,-0.48726398,-0.91697496,-0.60333186,-0.8657466,-0.93845594,-0.95380116,0.9395876,-0.0076253465,-0.14012526,0.870252,0.3303511,-0.77938896,-0.9189193,0.805527,0.3063876,-0.48363835,-0.98015463,0.81516665,0.17482172,0.04751062,-0.90152013,-0.9359336,-0.1457202,-0.8108463,-0.50825465,-0.6633094,0.83860004,0.5044166,-0.32257056,-0.4979991,-0.5715669,-0.4910007,-0.8961722,0.30208078,-0.93756783,0.52560526,-0.9378713,0.9114673,0.23753342,0.9821159,-0.6137613,-0.69216245,0.7487042,-0.088590756,-0.04433012,-0.07455924,0.17430496,-0.14710131,-0.169379,-0.13789406,0.053601015,0.07602082,-0.25512862,-0.06286729,-0.19245149,-0.0058854967,0.06654321,0.121740185,0.042205207,-0.35086524,0.04447146,-0.13252454,-0.21635981,-0.13933688,0.009302446,0.12842686,0.05875531,0.09761458,0.060298163,0.01539238,-0.026639976,0.10953378,-0.0011334107,-0.031986907,0.1376339,0.10830266,-0.07862462,0.18198492,-0.122669235,-0.056064937,-0.07587492,0.16679241,0.0013346459,0.1558792,0.069634706,-0.18869044,0.055610266,-0.15600327,0.004163755,-0.12351201,-0.12311783,0.056312058,-0.07870034,-0.042633753,0.0781996,0.0009582673,-0.0015663662,-0.103592746,0.041717004,0.011862474,0.12396032,-0.08538826,0.26499152,0.07408122,0.110741414,0.07266517,-0.06045791,-0.02791891,-0.27941447,0.013586472,-0.04318493,-0.037811507,-0.12257046,-0.012352831,-0.041286424,0.15799868,-0.10303461,-0.113031074,-0.07768555,-0.27888703,0.013850362,0.10381461,0.07753831,0.07037661,0.03463865,-0.07079585,0.11746545,-0.1376405,0.07220659,-0.09372268,0.024941396,0.04731899,-0.13750835,0.10837752,0.022512246,0.0025024503,0.025486846,0.0012873072,-0.02753117,0.0021106966,0.01588077,-0.007497033,0.007413747,-0.033000823
0.5698046,-0.13404688,0.8018421,-0.42063385,-0.83023584,0.8986279,-0.38275614,-0.107827485,0.2990104,-0.50439095,0.20905508,-0.01578948,0.13566178,-0.13943668,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.89419353,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.74681914,0.14378679,-0.9,-0.9,0.2485807,-0.29828733,-0.8909902,-0.9,-0.9,-0.9,-0.2653527,-0.9,-0.14796734,-0.9,0.55801,-0.13540691,0.8167376,-0.4238697,-0.8231145,0.90654045,-0.38651824,-0.09711111,0.28246188,-0.50237453,0.19970074,-0.025705678,0.14459194,-0.11569234,-0.89692956,-0.8927696,-0.89532834,-0.89226866,-0.88601464,-0.8838547,-0.89122057,-0.89559007,-0.9047269,-0.8946905,-0.90750957,-0.8915546,-0.92316365,-0.9111996,-0.9170753,-0.9173786,-0.915878,-0.6833398,0.084599026,-0.9238642,-0.91676104,0.31120998,-0.31117627,-0.73041546,-0.9173271,-0.9077143,-0.901932,-0.28187728,-0.8999006,-0.23378038,-0.89349717,-0.79588157,-0.1948912,0.08294159,-0.34693417,-0.7137836,0.76197606,0.9498024,-0.57769084,-0.7582545,0.7148051,-0.53674346,-0.91233575,-0.57099336,-0.8614653,-0.9231136,-0.95999426,0.9490405,-0.096489586,-0.119493544,0.86108065,0.296788,-0.7992751,-0.92459536,0.79925394,0.34434053,-0.5122008,-0.98036635,0.8360742,0.20497014,0.027478587,-0.90806174,-0.9479465,-0.15214017,-0.80146664,-0.52372754,-0.686121,0.83042413,0.45062354,-0.3811817,-0.46332154,-0.5678946,-0.49173814,-0.89107937,0.3367141,-0.9379066,0.5587243,-0.9425125,0.9041737,0.23463939,0.979641,-0.64934534,-0.70173305,0.79337126,-0.16292688,-0.06105763,-0.09957132,0.23582983,-0.19886155,-0.25540635,-0.20884043,0.07627066,0.11444448,-0.36537012,-0.09784471,-0.29092392,-0.010509181,0.0833823,0.1378808,0.055020895,-0.49978217,0.052985914,-0.20320174,-0.33368847,-0.21786505,0.024473818,0.1961225,0.09210766,0.13997164,0.078605846,0.016370619,-0.043820135,0.15813035,-0.021044888,-0.060969222,0.18645558,0.15374745,-0.094435796,0.29109317,-0.18892223,-0.056565538,-0.08036287,0.23706488,0.0258465,0.20366558,0.1091747,-0.27629653,0.06595425,-0.23517111,-0.019914271,-0.20731358,-0.18633252,0.079821914,-0.12663543,-0.065236695,0.11997432,-0.013907713,-0.004709101,-0.15718488,0.07357614,0.001325165,0.16729492,-0.13347375,0.38585666,0.10698368,0.15634723,0.11180852,-0.08802787,-0.014832505,-0.40231764,0.024323173,-0.0678026,-0.049703408,-0.18160973,-0.023005355,-0.0646262,0.2084162,-0.14588273,-0.14543283,-0.12614925,-0.4396917,0.033547677,0.14298804,0.10507958,0.10425164,0.05874212,-0.09131527,0.17348273,-0.22339618,0.13914296,-0.16359465,0.044167425,0.0576467,-0.20650525,0.14077751,0.036197554,-2.4468172e-05,0.039196834,0.0073503703,-0.04346145,0.008338468,0.022329787,-0.002441393,0.0023229676,-0.048781693
0.5698046,-0.13405952,0.80182934,-0.42063385,-0.8302465,0.8985944,-0.38275614,-0.10830672,0.29943454,-0.50651556,0.20969932,-0.023684219,0.12904415,-0.14577469,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89709675,-0.89709675,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.74448943,0.13593167,-0.9,-0.9,0.24966893,-0.29977468,-0.88939106,-0.9,-0.9,-0.9,-0.26494995,-0.9,-0.14027289,-0.9,0.55696255,-0.14474754,0.81353766,-0.42500213,-0.8199598,0.90639627,-0.38451615,-0.10390212,0.29117265,-0.5095992,0.19289127,-0.023260495,0.1473047,-0.1280196,-0.8936771,-0.88994616,-0.8935344,-0.8914581,-0.88111687,-0.8796219,-0.88720685,-0.8912898,-0.90114737,-0.8920001,-0.90512055,-0.89143074,-0.9212097,-0.906071,-0.9149627,-0.9157299,-0.9164408,-0.68998706,0.086512186,-0.9243392,-0.918814,0.29486722,-0.31698593,-0.7502403,-0.92050624,-0.9131098,-0.9095014,-0.2712022,-0.90606457,-0.23882891,-0.8977589,-0.9061834,-0.21323137,0.116708376,-0.3528703,-0.72141063,0.7581152,0.95126736,-0.6073442,-0.7523221,0.7578065,-0.54753155,-0.91057426,-0.54972225,-0.8548867,-0.909197,-0.9634776,0.95428675,-0.15607707,-0.10452255,0.85285217,0.29108858,-0.8114129,-0.92890793,0.7936622,0.36259946,-0.5248634,-0.9799838,0.84854096,0.20741193,-0.010320668,-0.9153653,-0.95389473,-0.20270987,-0.8001787,-0.52890027,-0.7230767,0.8175107,0.43268582,-0.42412704,-0.4321057,-0.5731468,-0.5044674,-0.8860105,0.34967852,-0.93908685,0.5801564,-0.94539243,0.8977606,0.21909256,0.9777595,-0.6783546,-0.70097655,0.8212276,-0.15956068,-0.07512762,-0.10680518,0.28322104,-0.24324356,-0.33416006,-0.27953094,0.10171912,0.15755326,-0.45622525,-0.12864405,-0.37897685,-0.017636765,0.10122775,0.1416903,0.06299116,-0.6023971,0.06409419,-0.27326497,-0.43197718,-0.2975601,0.049205597,0.25644577,0.11927654,0.1758349,0.093620904,0.018290315,-0.053104743,0.20486723,-0.049101233,-0.09238218,0.22766794,0.20070928,-0.10543719,0.38116953,-0.2540554,-0.05801353,-0.074989974,0.30624682,0.05513512,0.23178153,0.15614466,-0.3556023,0.07290946,-0.30507287,-0.045358833,-0.29164964,-0.2355949,0.10189609,-0.16898818,-0.08279888,0.1605183,-0.02224844,-0.007250506,-0.21062687,0.11090095,-0.017816475,0.20267011,-0.17287776,0.4866805,0.1375639,0.19739945,0.13834244,-0.11423455,0.001003713,-0.5044693,0.033091404,-0.09765025,-0.058106065,-0.23224314,-0.02811564,-0.09056483,0.25618085,-0.18794556,-0.1704194,-0.1760993,-0.5702689,0.059419107,0.17909996,0.1321201,0.12688236,0.07788713,-0.11525812,0.21675688,-0.31024468,0.20875956,-0.22874711,0.063428655,0.06923496,-0.2689709,0.16721733,0.053526863,-0.0047177137,0.05598228,0.016940685,-0.063545465,0.017709048,0.029479066,0.0070247594,-0.0069325645,-0.06746908
0.5698046,-0.13405952,0.80182934,-0.42063385,-0.8302465,0.8985944,-0.38275614,-0.10710868,0.30028278,-0.5048159,0.20841084,-0.023684219,0.13235296,-0.13943669,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.89419353,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.74831873,0.14125167,-0.9,-0.9,0.24681816,-0.29807094,-0.8920663,-0.9,-0.9,-0.9,-0.2606745,-0.9,-0.14060418,-0.9,0.5581389,-0.15082344,0.8105228,-0.4217525,-0.81893766,0.9053689,-0.38593924,-0.11056381,0.29880884,-0.51466763,0.18579134,-0.017241722,0.15098862,-0.14126405,-0.8934335,-0.8881665,-0.8916892,-0.8903531,-0.87988687,-0.87990534,-0.8871592,-0.89191765,-0.9006161,-0.89109117,-0.9043017,-0.89234924,-0.92099553,-0.9039803,-0.91499245,-0.9159977,-0.91735697,-0.6915258,0.0915417,-0.92371863,-0.9208936,0.27730927,-0.3241124,-0.7672185,-0.92415315,-0.91670793,-0.9180724,-0.26733622,-0.91358095,-0.23618601,-0.90190655,-1.0201206,-0.23680127,0.15916808,-0.3599086,-0.72524655,0.75818455,0.95212406,-0.6329187,-0.74758667,0.78925943,-0.5395802,-0.9100729,-0.5380552,-0.84903765,-0.89766604,-0.96530694,0.9573073,-0.19668765,-0.10150071,0.8459945,0.29693866,-0.8205902,-0.9325143,0.7891148,0.3675806,-0.520664,-0.97960687,0.8570269,0.196416,-0.046783082,-0.92312706,-0.9578124,-0.27558392,-0.80468607,-0.5265723,-0.7554485,0.8017967,0.43765748,-0.46289316,-0.39601445,-0.58876985,-0.5196576,-0.8832461,0.35385916,-0.94212586,0.59483385,-0.9476499,0.8933705,0.18724671,0.9769703,-0.7019758,-0.6953893,0.83967245,-0.113640346,-0.08548205,-0.09686733,0.31730643,-0.28021422,-0.40183157,-0.34703246,0.12954453,0.20134535,-0.5247895,-0.15330121,-0.45132527,-0.027424384,0.12104103,0.13686958,0.0660035,-0.6654209,0.08004839,-0.33947435,-0.508256,-0.37435296,0.08030243,0.30717024,0.14131553,0.2044769,0.105870835,0.022964975,-0.054116175,0.24624984,-0.085949674,-0.12683186,0.26019126,0.24763879,-0.113403186,0.4491943,-0.31545502,-0.062420186,-0.063294366,0.37244758,0.08830696,0.24283215,0.2081604,-0.42293605,0.07565129,-0.36581966,-0.071407884,-0.37021554,-0.27083096,0.12266607,-0.20327343,-0.09769704,0.20098706,-0.02088616,-0.00911608,-0.2623269,0.15307055,-0.043828502,0.22877957,-0.20255189,0.5624574,0.16374052,0.23335245,0.15240392,-0.13952304,0.020053187,-0.580238,0.03677992,-0.13202271,-0.06481823,-0.2737861,-0.027857417,-0.118883274,0.30217516,-0.22750759,-0.1915074,-0.2259862,-0.6607053,0.090206556,0.2112132,0.15928541,0.13936764,0.09528232,-0.1430595,0.2470288,-0.38991356,0.2760356,-0.2845527,0.08054161,0.08419903,-0.32192284,0.18609954,0.07399296,-0.011569897,0.075491995,0.029941363,-0.08723316,0.030040987,0.037129853,0.020442251,-0.019795865,-0.08875428
0.56977046,-0.13405952,0.80182934,-0.42063385,-0.83023584,0.8986111,-0.38275614,-0.10686905,0.29816213,-0.5048159,0.20744449,-0.039473686,0.13235296,-0.13943669,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89709675,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.7429837,0.14403023,-0.9,-0.9,0.24738657,-0.29407242,-0.8878894,-0.9,-0.9,-0.9,-0.26241344,-0.9,-0.15096636,-0.9,0.56174517,-0.15489239,0.80836487,-0.41628146,-0.8190842,0.9040924,-0.3884369,-0.11465147,0.30622974,-0.5176019,0.18021518,-0.0067752157,0.15358266,-0.1505623,-0.89460063,-0.8861598,-0.8894529,-0.88808453,-0.8796493,-0.8815468,-0.88841665,-0.89451575,-0.9021352,-0.89114845,-0.90448725,-0.8933001,-0.9210488,-0.90314245,-0.91565543,-0.9169639,-0.91742164,-0.69351906,0.09708759,-0.922846,-0.9227256,0.26480156,-0.32983446,-0.78176695,-0.9280534,-0.9187961,-0.92527175,-0.26600084,-0.9205858,-0.23266381,-0.90572673,-1.1355189,-0.26790863,0.2090182,-0.36760682,-0.7262913,0.75769824,0.9522493,-0.65087444,-0.74208355,0.812015,-0.5293938,-0.90978,-0.53026754,-0.8425443,-0.8889914,-0.96620256,0.95843434,-0.22044368,-0.10751651,0.83932036,0.3097754,-0.8287675,-0.9358161,0.78316337,0.37239793,-0.5040639,-0.9789113,0.8637406,0.17708986,-0.07907341,-0.92991453,-0.9605366,-0.35387596,-0.8128589,-0.5229136,-0.778444,0.78426605,0.45692977,-0.49960276,-0.35467264,-0.6111364,-0.5357492,-0.88163745,0.36319265,-0.9457252,0.6035311,-0.94893587,0.8901411,0.1439092,0.97698873,-0.7221104,-0.6895668,0.85388136,-0.04471854,-0.09158151,-0.07142571,0.3399654,-0.30999324,-0.45640144,-0.4081639,0.15928294,0.24268623,-0.5725184,-0.17104407,-0.5060806,-0.039629642,0.14277583,0.12612273,0.06496432,-0.7016395,0.10184841,-0.39836386,-0.56357014,-0.44390908,0.11544592,0.34763876,0.15869063,0.22515765,0.11601429,0.03051371,-0.047240775,0.2797372,-0.13085368,-0.16438122,0.2831175,0.29256997,-0.119791724,0.49628228,-0.37041292,-0.07051693,-0.048152152,0.4327348,0.1247206,0.23975854,0.26189998,-0.4763313,0.073955886,-0.4171966,-0.097484015,-0.43845516,-0.29320064,0.14205658,-0.22812097,-0.11165894,0.24155037,-0.008528757,-0.010370362,-0.3107001,0.19804277,-0.07512802,0.24495192,-0.22189406,0.6144506,0.18425658,0.26425058,0.1553739,-0.16401426,0.042389993,-0.63128805,0.03416665,-0.16976576,-0.07109984,-0.30653253,-0.022941792,-0.14915073,0.3455444,-0.26347885,-0.21106496,-0.27397415,-0.7166888,0.12516809,0.23877102,0.18670128,0.14262271,0.11250721,-0.17439902,0.2654957,-0.45651186,0.33656618,-0.3283359,0.093916416,0.10375031,-0.36412346,0.1966843,0.09690548,-0.020441746,0.097248025,0.0461788,-0.1137022,0.04506938,0.045095023,0.03719362,-0.0357001,-0.11219737
