in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.56973636,-0.13404688,0.8018421,-0.42063385,-0.83022517,0.8986111,-0.38272908,-0.10782752,0.30070692,-0.5052408,0.2093772,-0.039473686,0.12904415,-0.13309866,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89709675,-0.9,-0.9,-0.89854836,-0.89709675,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,0.48644027,-0.114179134,0.70564544,-0.35848376,-0.7455628,0.7571903,-0.36903262,-0.114927486,0.31872967,-0.5140236,0.20003274,-0.0037076788,0.20256166,-0.109877884,-0.88273275,-0.90408534,-0.8932118,-0.8992706,-0.9004403,-0.85754776,-0.8603101,-0.8490743,-0.83022565,-0.8414936,-0.8565414,-0.8283882,-0.869199,-0.8758354,-0.8425622,-0.8480396,1.2005228,-0.27372444,0.71766084,-0.3244488,-0.0003104642,0.042355757,0.008315787,0.028961571,0.010471347,0.044326898,0.01801711,0.01564556,-0.025654418,0.010898678,-0.023164757,0.025102645,0.009615016,0.016463043,0.019496195,0.04509069,-0.014736934,0.00026391298,-0.032152522,0.00024892762,-0.014425154,-7.8314544e-05,-0.005998306,0.0030009327,-0.019903023,-0.018605217,0.02961772,-0.021391902,0.018643001,0.00752095,0.013039317,-0.019524377,-0.03132321,0.029247943,0.00280585,-0.00030559377,-0.008126864,0.022146882,-0.0021974763,-0.0025777938,-0.04326667,-0.0005450226,0.010473375,-0.038370784,0.038826246,0.00344899,0.037782863,0.015110746,0.04143368,0.04105832,-0.0014074615,-0.0039507276,0.04936533,-0.018364454,-0.010583112,0.009331679,0.024760876,-0.019791078,-0.017542742,-0.05141772,-0.04081136,0.017836137,0.034921993,0.019885654,0.008829117,0.016523821,0.024316113,0.020550733,-0.019217353,0.0056428234,-0.022059053,0.051508393,0.021075863,0.017105434,-0.015476459,-0.015042395,0.04077968,-0.0027606552,0.03988525,0.011510974,0.013110455,-0.01588119,-0.02433785,0.00858417,0.015019326,0.026919493,-0.017115047,0.018346725,-0.004771446,-0.0057049533,-0.12227556,-0.027354585,0.09200388,0.26014167,-0.21584532,0.013219503,0.020529324,0.05201872,-0.13441429,-0.08841452
0.56977046,-0.13404688,0.8018421,-0.42062137,-0.83023584,0.89864457,-0.38275614,-0.10806712,0.3002828,-0.50354105,0.2096993,-0.023684215,0.13566178,-0.13943669,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.8912903,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,0.56108785,-0.13189067,0.78703684,-0.40198672,-0.8298998,0.86318475,-0.43000117,-0.10500367,0.34725845,-0.56683755,0.23381458,-0.00064604345,0.18746172,-0.097752795,-0.9429448,-0.9519836,-0.94581187,-0.95514214,-0.9430102,-0.9228338,-0.9093902,-0.8996856,-0.9139277,-0.91741204,-0.92080337,-0.9124573,-0.9440405,-0.96022123,-0.9413654,-0.941439,1.3690841,-0.36816752,0.70941156,-0.3098222,0.0418124,0.017886579,0.06722794,0.00792711,-0.00777016,0.071888104,-0.008772513,0.03922079,0.018386906,0.042712573,-0.077148415,0.06210449,-0.050408714,-0.035265986,-0.005134176,0.07512361,0.010756239,-0.046475742,-0.07542156,-0.016657118,-0.068173625,0.007659282,0.020594317,0.038737405,-0.09790354,-0.045653127,0.0032862977,-0.07584151,0.059149735,-0.022100696,0.016105877,-0.079421505,-0.043627437,0.14018017,0.046872295,0.047396656,-0.018433264,0.05246121,0.07387039,0.017315516,-0.10386698,-0.03143733,0.07084562,-0.14430223,0.018899765,-0.015668225,0.069428444,0.0469514,0.064317755,0.095502034,-0.034599043,-0.027990932,0.1325669,0.015609019,-0.025305962,0.007988144,0.060157057,0.015931368,-0.038589425,-0.030438315,0.016238503,0.012063554,0.09659465,0.05845384,0.0036765954,0.056747846,-0.0665128,-0.009448634,-0.027000973,-0.0071286554,-0.028363962,0.11991826,-0.062470466,0.05075721,-0.113730535,-0.044250257,0.10405949,0.015271352,0.022722613,0.014976316,-0.01578953,0.0058092885,-0.057142675,0.014075207,0.019721918,0.06444937,-0.017630614,-0.00845755,-0.023911072,0.047595795,-0.12273027,-0.02539985,0.08235943,0.24352631,-0.21881352,0.008174634,0.0155486595,0.053276032,-0.11819179,-0.09267768
0.5698046,-0.13404688,0.8018421,-0.42063385,-0.83022517,0.8986279,-0.38272908,-0.10758788,0.30070692,-0.50439095,0.20808873,-0.023684215,0.13897061,-0.13943668,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89709675,-0.9,-0.9,-0.89854836,-0.9,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,0.58177423,-0.13417529,0.78869265,-0.40724444,-0.83797324,0.8778419,-0.41178197,-0.11515352,0.30460003,-0.5455815,0.21727061,-0.008949931,0.14879082,-0.08367269,-0.93801284,-0.9447655,-0.9401495,-0.9495496,-0.93577963,-0.92347926,-0.91141135,-0.899674,-0.9213362,-0.9256581,-0.9246908,-0.91945,-0.94630516,-0.966181,-0.9477836,-0.94513816,1.6161983,-0.51107824,0.70225275,-0.2953906,0.10139253,-0.03995298,0.14565378,-0.051735885,-0.03134561,0.09541419,-0.04217091,0.060200684,0.09730436,0.09943359,-0.1388887,0.09056047,-0.13093807,-0.11378646,-0.05226856,0.096808925,0.04948516,-0.10225662,-0.13309516,-0.044051357,-0.12421846,0.017962752,0.0554707,0.08544741,-0.2087153,-0.07930971,-0.04053227,-0.14147422,0.11807473,-0.06457516,0.0041027092,-0.16041128,-0.03641407,0.27614105,0.10549973,0.10915852,-0.033482574,0.090784915,0.17886905,0.047124095,-0.16037692,-0.08301876,0.12751319,-0.26166898,-0.008666613,-0.0419013,0.10035457,0.08373666,0.07427372,0.15945344,-0.08819375,-0.06590299,0.23112908,0.054048944,-0.04932062,0.009042315,0.1052055,0.07824376,-0.068331964,0.02386446,0.10856304,0.003284515,0.15265359,0.12444586,-0.018030344,0.10640055,-0.20339493,-0.063677475,-0.028927237,-0.02009871,-0.047448147,0.21084161,-0.15807363,0.10719397,-0.2501773,-0.08733719,0.16858807,0.054848388,-0.011004758,0.01974634,-0.0642895,0.04698025,-0.08217551,0.019247586,0.019016588,0.1075639,-0.012615127,-0.04564323,-0.05155944,0.11871421,-0.12354812,-0.022967922,0.07265588,0.22856058,-0.22047037,0.0009511362,0.009779797,0.055519592,-0.104928054,-0.09796012
0.5698046,-0.13404688,0.8018421,-0.42063385,-0.83023584,0.8986279,-0.38275614,-0.107827485,0.2990104,-0.50439095,0.20905508,-0.01578948,0.13566178,-0.13943668,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.89419353,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,0.59787667,-0.13581239,0.79093814,-0.4028898,-0.8402335,0.88449657,-0.38489377,-0.13230316,0.28464904,-0.52017605,0.20377018,-0.017727943,0.124803364,-0.073458076,-0.9254083,-0.92962533,-0.9280628,-0.9380719,-0.9307594,-0.92165846,-0.91412354,-0.9009992,-0.9235244,-0.92717165,-0.9234295,-0.91963387,-0.9394734,-0.96156013,-0.9417958,-0.9369617,1.8838581,-0.6735825,0.6966692,-0.2809012,0.161206,-0.105619885,0.22090663,-0.12913723,-0.046066135,0.12288062,-0.070979595,0.07704812,0.18380527,0.16994189,-0.19160454,0.113427915,-0.20500596,-0.20315085,-0.113121696,0.108488604,0.089855365,-0.15879,-0.18922937,-0.0764027,-0.1637833,0.02579548,0.09384217,0.13044956,-0.31920266,-0.11373598,-0.091273844,-0.19801709,0.18608294,-0.10689128,-0.016761804,-0.24058641,-0.02572616,0.4001185,0.16537753,0.1648532,-0.043934103,0.1370569,0.28414285,0.07667869,-0.20349723,-0.1449776,0.17441197,-0.36389896,-0.028261546,-0.07186906,0.13574639,0.12215403,0.08510052,0.22649553,-0.14792785,-0.10991675,0.33266696,0.08437641,-0.073345825,0.0125847375,0.14950202,0.15542915,-0.10654522,0.08634352,0.19582433,-0.0007965465,0.19839983,0.20013385,-0.04324794,0.15453386,-0.34121498,-0.123013735,-0.025407467,-0.027865857,-0.08085123,0.30571294,-0.23469248,0.16928709,-0.38096216,-0.1350373,0.22293594,0.09734561,-0.033028666,0.01831497,-0.114482835,0.09055775,-0.09927429,0.02520671,0.017273817,0.15364426,-0.01113504,-0.07549947,-0.076972276,0.1765895,-0.12466416,-0.019825285,0.0627585,0.21505903,-0.22005247,-0.008748958,0.0031633007,0.058988642,-0.095045224,-0.104372606
0.5698046,-0.13405952,0.80182934,-0.42063385,-0.8302465,0.8985944,-0.38275614,-0.10830672,0.29943454,-0.50651556,0.20969932,-0.023684219,0.12904415,-0.14577469,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89709675,-0.89709675,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,0.60036445,-0.14018883,0.7968625,-0.40391552,-0.84165436,0.8914471,-0.36819085,-0.13760006,0.2812061,-0.5029161,0.20205268,-0.019519141,0.11320551,-0.06825115,-0.9136969,-0.9158378,-0.9191759,-0.9297657,-0.9294227,-0.92133033,-0.9171805,-0.9023689,-0.9237436,-0.9252209,-0.9211604,-0.917834,-0.9310328,-0.95470876,-0.93429196,-0.92735153,2.1503794,-0.8363709,0.6926279,-0.26612985,0.21881858,-0.17105988,0.29050556,-0.21225469,-0.05058506,0.15596893,-0.0934343,0.08906302,0.26727182,0.2459692,-0.23383193,0.13483037,-0.26743883,-0.29641604,-0.18148841,0.110911965,0.13020936,-0.21935034,-0.23393205,-0.108871296,-0.18818253,0.02884101,0.13387828,0.17053469,-0.41448316,-0.14735904,-0.14507125,-0.23715797,0.2554766,-0.14554094,-0.039355315,-0.30976254,-0.018937144,0.50148046,0.22424921,0.21178275,-0.048954703,0.18709038,0.375855,0.10349343,-0.23351964,-0.20786977,0.21637939,-0.4468436,-0.035793725,-0.10583276,0.17519836,0.16248459,0.100168124,0.29028144,-0.20812997,-0.15505385,0.42528054,0.10810145,-0.09463425,0.018721966,0.190169,0.23754242,-0.14996515,0.14878143,0.26937997,0.002148053,0.23435627,0.27549595,-0.072001256,0.1978471,-0.45960185,-0.18176194,-0.015770212,-0.03234163,-0.12503304,0.39263603,-0.29188973,0.2274078,-0.485829,-0.1842802,0.26534942,0.13740802,-0.038761653,0.009493282,-0.16086647,0.13238698,-0.11290239,0.032397363,0.013165647,0.20258123,-0.015781509,-0.09531667,-0.09790525,0.21615696,-0.1262745,-0.015900409,0.05237183,0.20265545,-0.21775842,-0.020878443,-0.004197676,0.063677974,-0.088358924,-0.11180485
0.5698046,-0.13405952,0.80182934,-0.42063385,-0.8302465,0.8985944,-0.38275614,-0.10710868,0.30028278,-0.5048159,0.20841084,-0.023684219,0.13235296,-0.13943669,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.89419353,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,0.5956726,-0.14359124,0.8040608,-0.40843874,-0.8427887,0.89829427,-0.3599767,-0.13481486,0.28332257,-0.4923244,0.20516549,-0.01778446,0.10924985,-0.06659876,-0.9040486,-0.9047699,-0.91357434,-0.92511517,-0.92928815,-0.92192906,-0.91972196,-0.90343827,-0.92229944,-0.92119235,-0.9179005,-0.91462547,-0.9227602,-0.9475196,-0.92697275,-0.91809607,2.404572,-0.9877823,0.68991387,-0.25089684,0.2745435,-0.23409453,0.35437566,-0.29382774,-0.047827758,0.1939582,-0.11077415,0.09577059,0.34318364,0.32112926,-0.26718897,0.15723687,-0.31738678,-0.38522732,-0.25237247,0.10582691,0.16965556,-0.2833837,-0.2655128,-0.13855508,-0.20218535,0.026735444,0.17427112,0.20533538,-0.489147,-0.17843987,-0.19973853,-0.2578734,0.3217312,-0.18044814,-0.059621815,-0.36515054,-0.01611822,0.5779656,0.28035682,0.2513784,-0.048592266,0.23731957,0.4475441,0.12761204,-0.2522585,-0.26710466,0.25493088,-0.5106026,-0.03151374,-0.14395067,0.21762007,0.20387371,0.11837054,0.34728223,-0.2648527,-0.19955686,0.5011054,0.12733777,-0.11350807,0.028465888,0.22728465,0.31624353,-0.19436342,0.2078364,0.32869384,0.012128385,0.26150152,0.34491235,-0.10526152,0.23527507,-0.5489252,-0.23635869,-0.00032475963,-0.035638984,-0.1776241,0.46562573,-0.3340766,0.27758154,-0.56016827,-0.23393865,0.29710644,0.17442675,-0.029823443,-0.005298662,-0.20200141,0.17168775,-0.12637675,0.039765954,0.004434356,0.25406107,-0.026029745,-0.10647835,-0.11527466,0.24006903,-0.12849829,-0.011136359,0.041278377,0.19102812,-0.21404904,-0.03529149,-0.012166436,0.06950855,-0.0844955,-0.12009124
0.56977046,-0.13405952,0.80182934,-0.42063385,-0.83023584,0.8986111,-0.38275614,-0.10686905,0.29816213,-0.5048159,0.20744449,-0.039473686,0.13235296,-0.13943669,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89709675,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,0.5879082,-0.14694059,0.8116386,-0.4128479,-0.84392834,0.9043864,-0.35691503,-0.12978561,0.28906304,-0.48725685,0.20885298,-0.014217413,0.10923436,-0.067528754,-0.8962311,-0.895768,-0.9097154,-0.9226506,-0.92895544,-0.92249835,-0.92135715,-0.90392786,-0.91987824,-0.91643584,-0.9141493,-0.9112141,-0.9152127,-0.9403624,-0.92002535,-0.9096098,2.6399937,-1.1199522,0.6882371,-0.23505773,0.32812023,-0.2928946,0.41175547,-0.36858663,-0.040568084,0.23539104,-0.124410056,0.09695468,0.40900874,0.390304,-0.29284313,0.18141688,-0.35532385,-0.46247405,-0.3214426,0.09470896,0.20720136,-0.34780774,-0.28505614,-0.16468897,-0.20914562,0.020048581,0.21461678,0.23461595,-0.5432868,-0.20537432,-0.252949,-0.26212865,0.3817111,-0.21165183,-0.075674005,-0.40727866,-0.015858062,0.6325582,0.3314071,0.28529006,-0.04282641,0.28535944,0.49915498,0.1489857,-0.26181704,-0.3202869,0.28954422,-0.5568786,-0.016970376,-0.18528219,0.261604,0.24510315,0.13830535,0.395966,-0.31568193,-0.24208988,0.5584022,0.14338695,-0.13076414,0.042457644,0.26063377,0.38586286,-0.23652753,0.2611243,0.37432516,0.028269112,0.28138092,0.40479133,-0.14254056,0.26638958,-0.60925776,-0.28468195,0.020033348,-0.039658487,-0.23585188,0.5229885,-0.36533916,0.318086,-0.6080246,-0.28325266,0.32010823,0.20800051,-0.008518067,-0.024553455,-0.2373904,0.20802888,-0.14093287,0.04685854,-0.009504792,0.3072611,-0.040572613,-0.11105999,-0.12966295,0.25151044,-0.13136153,-0.005513178,0.029334558,0.17994365,-0.20942432,-0.05181305,-0.020604935,0.076346956,-0.083010085,-0.12906198
0.5698046,-0.13404688,0.80182934,-0.42063385,-0.8302572,0.8986279,-0.38275614,-0.107348286,0.29985866,-0.5052408,0.20937718,-0.039473686,0.13566178,-0.13309866,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.89564514,-0.89709675,-0.89564514,-0.9,-0.9,-0.9,-0.9,-0.9,0.5790394,-0.15074205,0.81878704,-0.41553074,-0.8449772,0.90961677,-0.35616192,-0.12610242,0.29629913,-0.48548946,0.21125157,-0.010678627,0.11073681,-0.07029247,-0.89033496,-0.8892781,-0.90744656,-0.9220249,-0.9284998,-0.9231175,-0.9224631,-0.90430534,-0.9172248,-0.91219854,-0.9106599,-0.9083436,-0.9086856,-0.9335693,-0.9137616,-0.90226066,2.8535955,-1.2286352,0.68726575,-0.21848416,0.37874162,-0.34561238,0.46203956,-0.4330131,-0.031132543,0.27846518,-0.13566226,0.09291937,0.4637662,0.4498793,-0.3117179,0.20726165,-0.38258016,-0.5242386,-0.38505647,0.07888564,0.2419528,-0.4087665,-0.2941552,-0.18759872,-0.21120168,0.0097511755,0.2545263,0.2581759,-0.5802663,-0.22723563,-0.30228597,-0.25249484,0.43344736,-0.23902555,-0.08651454,-0.4382569,-0.017089883,0.67073256,0.37558135,0.31465968,-0.031534992,0.32975817,0.53412616,0.16722248,-0.2644476,-0.36620364,0.31947792,-0.58869195,0.0062640486,-0.22788534,0.305289,0.2849322,0.15903424,0.4359237,-0.3598021,-0.28140527,0.5997314,0.1570997,-0.1468245,0.061135896,0.28961766,0.44340235,-0.27432212,0.30678308,0.40719822,0.04939642,0.29578778,0.45355922,-0.18273282,0.29117942,-0.6468758,-0.32580015,0.04458784,-0.045891944,-0.296566,0.5658755,-0.38886544,0.34870976,-0.6368287,-0.33138004,0.3363073,0.23770386,0.022688547,-0.047240466,-0.26692766,0.24103762,-0.15651646,0.053480674,-0.028341923,0.36055264,-0.058242433,-0.11111068,-0.14137012,0.25319672,-0.1348015,0.00093606225,0.016438633,0.16925612,-0.2043484,-0.07024021,-0.02937922,0.08399905,-0.08341768,-0.13855721
0.56977046,-0.13404688,0.8018421,-0.42063385,-0.8302572,0.8986279,-0.38272908,-0.10638985,0.29816213,-0.50609064,0.20712237,-0.023684215,0.13235296,-0.13943668,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.9,-0.9,-0.89564514,-0.9,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,0.5698282,-0.15569043,0.825275,-0.41626278,-0.8459936,0.91387296,-0.3565022,-0.1248933,0.30563968,-0.4870615,0.21218538,-0.006874315,0.11341003,-0.07491853,-0.8864157,-0.88509595,-0.9062175,-0.9224584,-0.92757154,-0.92328954,-0.9227961,-0.90412253,-0.9146374,-0.9089177,-0.9077395,-0.9065069,-0.9034531,-0.9274236,-0.9084336,-0.8964098,3.0439894,-1.3126522,0.68665236,-0.20106506,0.42511627,-0.39096266,0.50499094,-0.4854439,-0.021559354,0.3211167,-0.14568883,0.08426102,0.5077476,0.4980978,-0.32473224,0.23437904,-0.40125096,-0.5702464,-0.44049686,0.059690963,0.27332428,-0.46296677,-0.29446104,-0.20772879,-0.2100097,-0.0030226978,0.29327005,0.2759156,-0.6045906,-0.24359062,-0.34611827,-0.23158881,0.47607723,-0.26271182,-0.09200057,-0.46064332,-0.019149067,0.69775224,0.4118975,0.34011176,-0.014783116,0.36962542,0.55670655,0.18182126,-0.26212937,-0.40446407,0.3443556,-0.6097091,0.03654026,-0.26981857,0.34690833,0.32211688,0.17989653,0.467604,-0.39720672,-0.31648234,0.6289897,0.16917668,-0.16186595,0.0843799,0.31389886,0.48830137,-0.3066089,0.3439239,0.42909825,0.0742782,0.30639118,0.49117747,-0.22442962,0.30984172,-0.6693541,-0.3596988,0.07264398,-0.055371955,-0.35610318,0.5969632,-0.40722007,0.37027386,-0.6536067,-0.3771498,0.34749612,0.26325744,0.0612316,-0.07256582,-0.29070547,0.2706521,-0.17255104,0.05945494,-0.05144205,0.4115028,-0.077833645,-0.10844414,-0.15068741,0.24742752,-0.1386873,0.008128638,0.002517449,0.15889446,-0.19922128,-0.09033721,-0.03836961,0.092221,-0.085226886,-0.1484343
0.5698046,-0.13409744,0.80182934,-0.4208591,-0.83023584,0.89867806,-0.38262072,-0.10710861,0.29222435,-0.503966,0.19874728,0.047368407,0.13897061,-0.11408457,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89564514,-0.89709675,-0.89709675,-0.9,-0.9,-0.9,-0.9,-0.9,0.5614438,-0.16074742,0.83051896,-0.41549668,-0.8469126,0.9171731,-0.3570282,-0.12683284,0.31555477,-0.49090108,0.21121046,-0.003544893,0.116938695,-0.08155061,-0.8845916,-0.8833872,-0.90595406,-0.9235852,-0.9262389,-0.92302537,-0.9224434,-0.90335846,-0.9123798,-0.9067945,-0.90554094,-0.90561503,-0.89963764,-0.92227566,-0.9043933,-0.89223295,3.2110484,-1.373505,0.6860634,-0.18272857,0.46616748,-0.42825666,0.5408994,-0.52625585,-0.013533584,0.3614089,-0.15545462,0.07173827,0.54221714,0.53518045,-0.33279985,0.26212993,-0.4134399,-0.6027393,-0.48643857,0.03841527,0.3010948,-0.50834066,-0.28744152,-0.22565807,-0.2066972,-0.01728572,0.32995737,0.2879177,-0.6202352,-0.25445008,-0.38360077,-0.2015506,0.5098953,-0.2829148,-0.09223853,-0.47687206,-0.021808038,0.7174902,0.44042417,0.36191595,0.0072174263,0.40453234,0.57074463,0.19234304,-0.25653112,-0.43530676,0.3643071,-0.6230734,0.07242114,-0.30919376,0.38499022,0.35572925,0.20036525,0.49198696,-0.42860922,-0.34671023,0.64983076,0.18022648,-0.17601478,0.11189635,0.33322674,0.52177835,-0.33309132,0.37246388,0.44198927,0.10176345,0.31471795,0.5189666,-0.26605284,0.32285464,-0.6826619,-0.38700202,0.103528805,-0.068683155,-0.4112679,0.6191566,-0.4222983,0.3842357,-0.66342974,-0.41931763,0.35528705,0.2846668,0.10449445,-0.09991485,-0.30892193,0.29702517,-0.18811205,0.0643993,-0.07801374,0.45772353,-0.09838424,-0.1045698,-0.15785423,0.23599865,-0.14285031,0.015955456,-0.0124617545,0.1488397,-0.19436574,-0.111832,-0.04747901,0.100745015,-0.08797779,-0.1585702
