in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.5698387,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8986613,-0.38272896,-0.10279563,0.29604152,-0.503966,0.21324262,-0.023684222,0.13566178,-0.076056376,-0.9029032,-0.9043548,-0.9029032,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,0.49141145,-0.113108985,0.70701504,-0.36327577,-0.7461545,0.75619274,-0.37080857,-0.10637597,0.32023543,-0.5119472,0.20694377,0.002724108,0.20352653,-0.0993313,-0.8811825,-0.90137357,-0.89076936,-0.8961054,-0.89982384,-0.85751885,-0.86006665,-0.84997606,-0.83306104,-0.8440108,-0.85918146,-0.83103406,-0.8707672,-0.87657565,-0.84295756,-0.848149,0.39622933,0.2104002,-0.22207414,0.5061156,0.029156871,0.03515922,0.0104017975,0.03378009,0.019078156,0.035563175,0.0029827477,-0.0057012676,-0.01852307,0.012545012,-0.017139351,0.026976153,0.00910655,0.020158162,0.0019640834,0.015735717,-0.011973215,-0.010776546,-0.0082385745,-0.021896662,-0.0305791,0.015916778,0.004493695,-0.013185048,-0.025845384,0.0074978136,0.0127083,-0.0021562648,0.012424766,0.020792272,0.018011732,-0.01748336,-0.039962523,0.03558734,-0.039454225,0.012297963,-0.0072667757,0.017830871,-0.01675662,-0.003032028,-0.032722957,0.010231837,-0.008255202,-0.027125653,0.030334212,-0.010237213,0.03669463,0.00898985,0.03000286,0.019781968,-0.0005285039,0.0009722867,0.02754689,-0.017806195,-0.014959193,0.013774404,0.022356499,-0.020495458,-0.01666678,-0.028041948,-0.029601436,0.0118147,0.043349642,0.01655279,-0.014336582,-0.006655015,0.0077280304,0.0030844815,0.006436115,0.013622544,-0.0018506066,0.037058122,0.014314409,0.0051297056,-0.023018852,-0.014228511,0.037477225,-0.0052369474,0.034831397,0.0064276615,0.03041095,-0.026009196,-0.018624306,0.027645333,0.013799959,0.007925145,0.019574255,0.010463902,0.015900051,-0.033752635,0.05915563,0.01161484,-0.06489229,-0.17999995,0.09560198,-0.07688864,-0.00076567876,0.07259094,0.049423397,-0.012109379
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302252,0.8986613,-0.38275614,-0.102316394,0.2973139,-0.50354105,0.21259838,-0.023684222,0.13235296,-0.05070426,-0.9043548,-0.9029032,-0.9029032,-0.9058065,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89419353,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.5708316,-0.12688965,0.784934,-0.40639383,-0.8320053,0.8605998,-0.43295145,-0.09711226,0.347664,-0.5635241,0.23796318,0.0034793438,0.18843132,-0.0864587,-0.94230723,-0.9501516,-0.94415903,-0.95319664,-0.9426891,-0.92259246,-0.90934944,-0.9004669,-0.915718,-0.9182364,-0.9222535,-0.91379386,-0.9443834,-0.96017337,-0.9410666,-0.94116557,0.5090713,0.07141431,-0.22665437,0.49532452,0.099810794,0.0037612403,0.07474998,0.015404644,0.009624512,0.054605294,-0.036975656,-0.0013706501,0.03473925,0.046554487,-0.063504234,0.06792089,-0.053338848,-0.028255085,-0.039995912,0.01650193,0.015901491,-0.06878347,-0.028452715,-0.057985995,-0.09912695,0.04028671,0.04113062,0.005313068,-0.110595316,0.005624353,-0.03147443,-0.039467376,0.047665082,0.0014137467,0.026720202,-0.07745118,-0.06305304,0.15509476,-0.03715654,0.070963524,-0.015853958,0.044716567,0.0464436,0.015263603,-0.082885586,-0.008998231,0.03346402,-0.12133147,0.0025812888,-0.041588336,0.06640965,0.035652258,0.04339692,0.054144565,-0.031347793,-0.015266292,0.09084922,0.018971825,-0.03676003,0.013842533,0.05295992,0.016512064,-0.03691332,0.013811103,0.040953547,0.0017075178,0.113502845,0.049603924,-0.042998236,0.011820139,-0.09883659,-0.043974735,0.023957584,0.0071840044,0.013345119,0.08950397,-0.07384647,0.027682196,-0.13113636,-0.046133168,0.0973021,0.009842732,0.013005757,0.0032575114,0.01528605,-0.012869875,-0.04530725,0.048812192,0.015387598,0.025171004,0.05374846,-0.024495767,0.013746041,-0.009405632,0.06035233,0.016420256,-0.07338482,-0.18110086,0.08653474,-0.08571161,0.001438731,0.07267256,0.058894135,-0.015431441
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8986446,-0.38275614,-0.100399524,0.29561737,-0.5026912,0.2096993,-0.023684222,0.13235296,-0.057042312,-0.9043548,-0.9058065,-0.9043548,-0.9058065,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.89709675,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,0.59298164,-0.12514685,0.782324,-0.41326067,-0.8411277,0.8734326,-0.4193879,-0.10424932,0.29986238,-0.54029214,0.22046201,-0.0069765844,0.14862192,-0.07021172,-0.9377026,-0.9427227,-0.9385657,-0.947392,-0.93543905,-0.9231274,-0.91175306,-0.9004982,-0.9230728,-0.92568964,-0.92583376,-0.9205005,-0.9465846,-0.9662356,-0.9476833,-0.94495106,0.64487743,-0.13826767,-0.23283614,0.48608854,0.18590821,-0.059979543,0.16155638,-0.043229137,-0.005424572,0.07016772,-0.08129382,0.0017826793,0.12438305,0.10577936,-0.11638753,0.10235509,-0.13738655,-0.10319223,-0.10439285,0.008801647,0.05711436,-0.13637814,-0.06323482,-0.10218988,-0.16882749,0.067590185,0.08626475,0.03369215,-0.22793072,-0.0034082264,-0.09425732,-0.08959022,0.10181701,-0.03327554,0.021048952,-0.16002879,-0.06912779,0.30053756,-0.02063494,0.14172542,-0.028471561,0.08012027,0.1403373,0.042824317,-0.12802123,-0.04771673,0.0713657,-0.22764805,-0.032465547,-0.07863735,0.09533372,0.068095356,0.045347836,0.09991452,-0.08054119,-0.0417713,0.17244379,0.062458668,-0.07072058,0.0134235425,0.09116287,0.08140295,-0.06552472,0.0861167,0.14792411,-0.009088459,0.17792039,0.108047694,-0.088162065,0.040835626,-0.24861209,-0.11468706,0.046925783,-0.0010858141,0.017115971,0.16338825,-0.17269006,0.073538296,-0.2779147,-0.09537032,0.15817988,0.046385597,-0.024751913,-0.00033543492,-0.021474713,0.020413596,-0.06391954,0.06721446,0.0098286085,0.046656482,0.09141958,-0.06956664,0.0005561774,0.03152904,0.0630142,0.021871924,-0.082036965,-0.18213847,0.08001942,-0.09647354,0.0033062054,0.07344482,0.0667087,-0.019268906
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.83021456,0.8986613,-0.38272896,-0.10015981,0.2947691,-0.5048159,0.21163203,-0.023684222,0.13566178,-0.05070428,-0.9043548,-0.9058065,-0.9043548,-0.9087097,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.6096776,-0.12014612,0.7800324,-0.4124678,-0.8444792,0.8781359,-0.3996985,-0.116495654,0.275314,-0.51461077,0.20611024,-0.016339155,0.12654732,-0.059542675,-0.9258025,-0.9275516,-0.92686456,-0.9360308,-0.9300665,-0.92068845,-0.9142341,-0.9008117,-0.92441875,-0.92545223,-0.92355204,-0.9198262,-0.9400677,-0.9620279,-0.9422847,-0.93716216,0.7820367,-0.37431368,-0.24094428,0.47899595,0.26843876,-0.1306071,0.24723947,-0.12107222,-0.011988076,0.08974516,-0.1190936,0.0021340162,0.22219554,0.17868075,-0.15937896,0.13310197,-0.21573903,-0.18872257,-0.18157157,-0.009281666,0.09998017,-0.20457359,-0.09735851,-0.14904913,-0.22083087,0.09308702,0.13518986,0.059733942,-0.34373397,-0.013719749,-0.16467386,-0.13290998,0.16576709,-0.07030203,0.006870535,-0.24311343,-0.07411749,0.4322559,-0.0029491398,0.2043418,-0.03585754,0.12378175,0.23725551,0.069832735,-0.15895319,-0.09625994,0.099552035,-0.32147282,-0.059499234,-0.11818049,0.1289542,0.10277517,0.049165227,0.15160626,-0.13372788,-0.071138,0.2619777,0.09942389,-0.10720917,0.012646646,0.12721138,0.16208361,-0.10212938,0.16362958,0.24964958,-0.0129536,0.23134921,0.17456013,-0.13647503,0.06950668,-0.39333692,-0.18894073,0.07484997,-0.0054739476,0.007908934,0.24211045,-0.25129667,0.1261139,-0.4170798,-0.1520721,0.2086144,0.08590681,-0.050366722,-0.011670611,-0.06184985,0.05687297,-0.0743801,0.08406792,0.0014989774,0.07006068,0.12376088,-0.10699129,-0.012797944,0.05881503,0.067212254,0.028237797,-0.09100131,-0.18300506,0.076897494,-0.109427035,0.004784492,0.07513959,0.07235152,-0.023729488
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302039,0.8986613,-0.38275614,-0.10111832,0.29561737,-0.5052408,0.20905507,-0.015789485,0.13235296,-0.057042312,-0.9058065,-0.9058065,-0.9058065,-0.9087097,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.6139915,-0.11571385,0.78236777,-0.41705018,-0.847093,0.88351065,-0.38981706,-0.115984075,0.26671457,-0.49689376,0.20334263,-0.018508224,0.11743398,-0.053171158,-0.91465026,-0.913426,-0.91816294,-0.92778623,-0.9283765,-0.9199203,-0.9171139,-0.9014739,-0.92382544,-0.92160684,-0.9201223,-0.9170422,-0.9320873,-0.9556685,-0.9353332,-0.9278958,0.9166455,-0.6125407,-0.2510178,0.474016,0.3432847,-0.19986616,0.32804567,-0.2057361,-0.008781109,0.11500056,-0.14890175,-0.0010650532,0.31604692,0.25665745,-0.1917721,0.16391984,-0.2826691,-0.27805105,-0.2636915,-0.037203744,0.14272076,-0.27559504,-0.12140364,-0.193527,-0.2567694,0.11429645,0.18601647,0.08066926,-0.4421062,-0.02363958,-0.23738885,-0.16107237,0.2320784,-0.10574445,-0.008506581,-0.31595856,-0.085183926,0.5376758,0.014634171,0.256236,-0.03735252,0.17104162,0.32439965,0.094182,-0.17610924,-0.1459084,0.1234099,-0.39975676,-0.07443801,-0.16028267,0.16706982,0.14004155,0.057810877,0.20364162,-0.1855266,-0.0988071,0.34890404,0.13100816,-0.14313143,0.012123841,0.15859343,0.24801904,-0.14330319,0.2373553,0.33563563,-0.0076890117,0.2740876,0.2404107,-0.18728372,0.094885,-0.51100147,-0.2598612,0.108060986,-0.007652256,-0.011127622,0.3157938,-0.30969787,0.17604242,-0.5262469,-0.21228921,0.24690221,0.12331928,-0.059330758,-0.031539794,-0.100369036,0.092554346,-0.0813085,0.10023197,-0.010663211,0.09624139,0.14814045,-0.13394752,-0.023672784,0.06750299,0.07269178,0.035600826,-0.10057301,-0.1838536,0.07700751,-0.124468505,0.0059748883,0.07776388,0.07593548,-0.028715864
0.5698728,-0.13404688,0.80188036,-0.42063385,-0.83021456,0.8986446,-0.38275614,-0.10159752,0.29604152,-0.5043909,0.21163203,-0.023684222,0.13566178,-0.038028225,-0.9058065,-0.9058065,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,0.61084914,-0.1088642,0.78686553,-0.424219,-0.849363,0.88903666,-0.3875696,-0.10851745,0.2632092,-0.48617908,0.20422164,-0.017661221,0.11555784,-0.05134289,-0.9054532,-0.9018605,-0.9125613,-0.9231428,-0.92791915,-0.92024475,-0.91951215,-0.9019805,-0.9214448,-0.9153909,-0.9154328,-0.91275245,-0.9240719,-0.94883674,-0.9284083,-0.9188441,1.0468854,-0.8383385,-0.26295668,0.47088948,0.4093909,-0.26524115,0.4021408,-0.28969714,0.0015520161,0.14565754,-0.17210145,-0.008390785,0.39997622,0.3331124,-0.2156069,0.19666158,-0.33691546,-0.36379638,-0.3440503,-0.07312757,0.18435436,-0.34769472,-0.13379101,-0.23279905,-0.2814648,0.13071969,0.23712897,0.09662784,-0.5174958,-0.03173569,-0.30817688,-0.1724918,0.29655668,-0.13918595,-0.020961704,-0.37519655,-0.10220985,0.6145978,0.031881064,0.2989241,-0.03310746,0.21830998,0.39539656,0.11612974,-0.18141548,-0.19290991,0.14496191,-0.46250492,-0.07771135,-0.20481992,0.20863514,0.17925464,0.07019831,0.25297332,-0.23279174,-0.12379815,0.4252293,0.15884794,-0.17812032,0.013276686,0.18572319,0.33052328,-0.18498836,0.30355707,0.40397605,0.0062237387,0.30693796,0.30125275,-0.24040923,0.11621051,-0.5941483,-0.3231594,0.14577375,-0.009462883,-0.038367774,0.37997037,-0.35240394,0.21948043,-0.6008939,-0.2737923,0.27451783,0.15799032,-0.05336841,-0.05835125,-0.1357548,0.12686872,-0.08810326,0.11503874,-0.02844156,0.1261806,0.16529182,-0.15164554,-0.03257981,0.059893224,0.07919741,0.044002373,-0.11094928,-0.18485563,0.07986035,-0.14138918,0.0069988654,0.08127394,0.07775914,-0.034091778
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302359,0.8986446,-0.38267457,-0.10159759,0.2973139,-0.5056657,0.21066566,-0.015789485,0.13235296,-0.03802821,-0.9058065,-0.9072581,-0.9058065,-0.9101613,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.60417056,-0.101976946,0.7926463,-0.43104076,-0.85135335,0.89408094,-0.3890179,-0.098737925,0.26342642,-0.48034236,0.2061659,-0.014899503,0.1170974,-0.05124363,-0.8974991,-0.8919745,-0.90854216,-0.9207116,-0.92750585,-0.92096734,-0.92129487,-0.90257096,-0.9181132,-0.9084485,-0.9102997,-0.9083229,-0.9164529,-0.9417187,-0.92142725,-0.9102982,1.1719613,-1.0432504,-0.27658066,0.46926922,0.46607715,-0.32477015,0.4671944,-0.367209,0.016330454,0.18086107,-0.1902962,-0.020079443,0.47052842,0.4027993,-0.23239762,0.2315119,-0.37869558,-0.43942887,-0.41712052,-0.115132436,0.22373612,-0.41671446,-0.13543594,-0.266287,-0.29848027,0.14280598,0.2875014,0.107735775,-0.5707087,-0.036667205,-0.37286544,-0.16834493,0.35610023,-0.17033775,-0.02852613,-0.4209013,-0.123511165,0.66753066,0.048076514,0.33421648,-0.023105808,0.26339602,0.44909924,0.13588454,-0.17695463,-0.23567727,0.1640254,-0.5102738,-0.07099644,-0.2505696,0.25231197,0.21933813,0.08500082,0.2979308,-0.27400774,-0.14577614,0.48720676,0.18381302,-0.21217173,0.017385148,0.20875278,0.40351012,-0.22417033,0.35991573,0.4549576,0.027346386,0.33145955,0.35456976,-0.29395673,0.13313028,-0.6467117,-0.3764855,0.18654251,-0.012512027,-0.07239009,0.43303013,-0.3837276,0.2546231,-0.64697146,-0.33442497,0.2935655,0.1895269,-0.03500607,-0.09044252,-0.1675086,0.1595426,-0.09613299,0.12842637,-0.052107804,0.16049659,0.17666778,-0.16201565,-0.039696496,0.038689975,0.08650689,0.053424012,-0.12223369,-0.18612729,0.084875375,-0.15993766,0.0079578785,0.085591935,0.078174785,-0.039727606
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.83021456,0.8986446,-0.38272896,-0.10111828,0.29476914,-0.5048159,0.20905507,-0.039473698,0.13235296,-0.05070428,-0.9058065,-0.9072581,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.8912903,-0.9058064,-0.89854836,-0.9,-0.9,-0.9,-0.9,0.5959721,-0.096086405,0.79821295,-0.43587795,-0.8530697,0.8982589,-0.39144427,-0.092027664,0.26617184,-0.47914279,0.20618904,-0.012289051,0.1202005,-0.054508585,-0.89165276,-0.8850856,-0.9061873,-0.9203181,-0.9268991,-0.92178553,-0.9224451,-0.9030718,-0.91433626,-0.9019595,-0.90525347,-0.90456057,-0.90965736,-0.9347485,-0.91495156,-0.9028862,1.2914242,-1.2238404,-0.2916886,0.46875483,0.51332384,-0.37682128,0.5217633,-0.43419084,0.03336905,0.2192566,-0.20498095,-0.03590438,0.52667606,0.4621657,-0.24320412,0.26764598,-0.40940785,-0.5011819,-0.47927797,-0.16110733,0.25989345,-0.47841564,-0.12753646,-0.29445907,-0.31007534,0.15142079,0.33591396,0.11405566,-0.60613084,-0.037751812,-0.42815825,-0.15052174,0.4085423,-0.1989428,-0.030250875,-0.45492852,-0.14759049,0.70343375,0.06253871,0.3635026,-0.007348504,0.3051242,0.48739552,0.15326625,-0.16492283,-0.27356172,0.18006037,-0.54481196,-0.05606803,-0.29556623,0.29620615,0.25902492,0.101400115,0.33746758,-0.30915025,-0.16461864,0.534767,0.2063667,-0.24492231,0.025431355,0.2276316,0.46362016,-0.25897226,0.40541846,0.49042147,0.05389979,0.34943625,0.39905912,-0.34562117,0.14550611,-0.6776374,-0.41929534,0.22890176,-0.017977536,-0.11175925,0.47510287,-0.4068854,0.28101227,-0.6736185,-0.39185473,0.30609605,0.21737102,-0.006838295,-0.12653565,-0.19552363,0.19038305,-0.105613805,0.14033043,-0.08100878,0.19902334,0.18376061,-0.16705804,-0.045093648,0.006332102,0.09445325,0.063776456,-0.13447623,-0.18770857,0.09148247,-0.17982371,0.008927711,0.09058756,0.07755622,-0.045510765
0.5698046,-0.13403423,0.80188036,-0.42063385,-0.83021456,0.89859444,-0.38272896,-0.10399366,0.29688975,-0.503966,0.21034354,-0.03157896,0.12904415,-0.05070426,-0.9058065,-0.9101613,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9014516,-0.89709675,-0.9043548,-0.89854836,-0.9,-0.9,-0.9,-0.9,0.58793485,-0.09328873,0.8026675,-0.43883154,-0.85414594,0.9015429,-0.39281005,-0.08971419,0.27114165,-0.48076618,0.20436272,-0.0100032445,0.12401726,-0.060006354,-0.88777345,-0.8814504,-0.90536624,-0.9216639,-0.92625964,-0.9227315,-0.9232078,-0.9038382,-0.91058356,-0.89680946,-0.9008739,-0.9017662,-0.9038722,-0.9282399,-0.9090825,-0.8968982,1.4050848,-1.3797122,-0.3080808,0.4689252,0.55161595,-0.42039663,0.56571805,-0.4886223,0.05051089,0.25917938,-0.21755776,-0.055321526,0.5695175,0.5097106,-0.2490161,0.30401695,-0.4311648,-0.5481444,-0.5291101,-0.20873235,0.29216385,-0.5300544,-0.11129746,-0.31809813,-0.31807005,0.15754254,0.3809909,0.11536503,-0.62891686,-0.034485847,-0.4727628,-0.12113958,0.4525759,-0.22487271,-0.025921261,-0.47974738,-0.17334019,0.72835773,0.074721254,0.38776278,0.014095414,0.3429372,0.5134291,0.16788885,-0.14723319,-0.3063505,0.1926273,-0.5686416,-0.034629762,-0.33794144,0.3385134,0.2969766,0.118730806,0.3709286,-0.33875278,-0.1802377,0.5698548,0.22703065,-0.27591375,0.038058896,0.24220873,0.5102188,-0.28841862,0.44027114,0.5133231,0.084243886,0.36276323,0.434482,-0.39315766,0.15324351,-0.69520575,-0.45231172,0.2714135,-0.026745234,-0.1547311,0.5073172,-0.4247136,0.2990721,-0.68866974,-0.4438392,0.31403655,0.24127702,0.028423293,-0.16548961,-0.21952286,0.21924128,-0.116134815,0.1508373,-0.11416603,0.24051338,0.1878445,-0.16856529,-0.048742708,-0.034940075,0.10292682,0.07490903,-0.14768626,-0.18957157,0.099174194,-0.20071258,0.009955366,0.09608346,0.076272294,-0.051354133
0.5691223,-0.13403423,0.80188036,-0.42063385,-0.83018255,0.8986112,-0.3826474,-0.10591065,0.30537233,-0.50609064,0.21227627,0.0078947265,0.13566178,-0.04436624,-0.9058065,-0.9101613,-0.9058065,-0.9116129,-0.9,-0.9,-0.9,-0.9,-0.9029032,-0.89419353,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.5816385,-0.09333481,0.8056011,-0.44116023,-0.85487384,0.903773,-0.392292,-0.09075049,0.27866915,-0.4852031,0.20238914,-0.0074334377,0.1287213,-0.06653686,-0.8861289,-0.88076985,-0.90553224,-0.92364514,-0.92516917,-0.9232114,-0.9232388,-0.9043384,-0.90748006,-0.89362013,-0.8978564,-0.9006752,-0.89969057,-0.92275244,-0.9044179,-0.89266866,1.512826,-1.5123218,-0.3255666,0.46937543,0.5819552,-0.4553644,0.60005724,-0.5306114,0.06601002,0.29869285,-0.22912022,-0.077767074,0.60134083,0.5458798,-0.25065535,0.33939612,-0.44635087,-0.5819823,-0.5672214,-0.25556493,0.32032394,-0.5709238,-0.08787246,-0.33784536,-0.32376742,0.1620554,0.42146346,0.111406,-0.64344364,-0.026655765,-0.50718427,-0.082342945,0.48795497,-0.24829362,-0.015918486,-0.4977563,-0.19994763,0.7463775,0.08422245,0.40762198,0.04081832,0.37659353,0.53031695,0.17933,-0.12539257,-0.33410266,0.20156665,-0.58449364,-0.008294459,-0.3763262,0.37761554,0.33193842,0.1364387,0.3982441,-0.36361444,-0.19261403,0.59509194,0.24629045,-0.3047681,0.055379797,0.2526261,0.54457164,-0.31228405,0.46573013,0.5269126,0.11693318,0.37305236,0.46127343,-0.43502662,0.1563329,-0.7051401,-0.47707438,0.31257018,-0.039295297,-0.19928299,0.53134036,-0.43923414,0.30983484,-0.69729,-0.48869437,0.3189813,0.26114288,0.06819036,-0.20610021,-0.23935017,0.24609421,-0.12706102,0.15987213,-0.15032355,0.28289416,0.19016698,-0.16807844,-0.050680682,-0.0828725,0.11186598,0.086641476,-0.16182983,-0.19164552,0.10753501,-0.22223787,0.011061326,0.1018722,0.07465951,-0.05719737
