in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8985777,-0.38275614,-0.10974439,0.29943457,-0.5086402,0.21034354,-0.06315791,0.15551473,-0.10140845,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.89709675,-0.9,-0.89709675,-0.9,-0.9,-0.9,-0.9,0.48989716,-0.11355116,0.70705295,-0.36136726,-0.74587387,0.756805,-0.3700005,-0.10950515,0.31973246,-0.51235616,0.20411086,0.00051228324,0.20360765,-0.102870174,-0.881586,-0.90212995,-0.89146423,-0.89729863,-0.9002828,-0.85781837,-0.86035854,-0.85010004,-0.8322872,-0.84342104,-0.8583549,-0.8300371,-0.8704304,-0.876439,-0.8426646,-0.84847295,0.98314655,-0.16754451,-0.23610666,0.4964879,0.012621199,0.045193322,0.0024787048,0.04238176,0.014864755,0.049220487,0.0063018664,0.017515691,-0.037480336,0.006166695,-0.018859245,0.021455806,0.022653392,0.010134045,0.016808504,0.0098990975,-0.0033253538,0.0033927602,-0.020999841,-0.018810434,-0.01858839,0.026038868,0.013373988,-0.013648542,-0.028680494,0.009224735,0.040847998,-0.003540855,0.0021962482,0.01991561,0.004985469,-0.027404621,-0.028299397,0.011051806,-0.010878854,0.0043256483,-0.011770972,0.015267026,-0.0071692355,-0.008615446,-0.035325617,0.0020592904,0.017976834,-0.054613102,0.0437379,-0.019722546,0.055267125,0.004835765,0.050032906,0.039284248,-0.012630608,0.0005228396,0.032990467,-0.0026361689,-0.011024887,0.016842594,0.008680461,-0.01778311,-0.020728543,-0.026052812,-0.044584706,0.016112367,0.04216857,0.01126919,0.0012009274,-0.014900399,0.01507756,-0.0053037293,0.006331282,0.008589532,-0.015329751,0.06043738,0.0027101221,0.02903628,-0.012674936,-0.012232824,0.044175677,-0.025900723,0.037304476,0.008165139,0.037059415,0.00935649,-0.0012402976,0.007296449,0.012577852,0.011643602,0.024375217,0.0074093505,0.034066215,-0.0146992225,-0.0032636211,0.08314894,-0.11698641,-0.14651692,-0.20437112,-0.03667251,-0.12656358,-0.1472503,0.1411209,-0.2679556
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.89856094,-0.38275614,-0.10998391,0.29816216,-0.5069405,0.21034354,-0.055263173,0.14889708,-0.101408444,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9,-0.89564514,-0.9,-0.9,-0.9,-0.9,0.56925327,-0.124842696,0.7871476,-0.4091042,-0.828932,0.86107594,-0.42855856,-0.09817708,0.34708998,-0.56379294,0.23775937,0.0010071952,0.18975513,-0.090206,-0.94206613,-0.9505009,-0.9444894,-0.95404375,-0.94367826,-0.924351,-0.91094095,-0.902332,-0.91555834,-0.9187561,-0.9219846,-0.9135517,-0.9447449,-0.9600625,-0.94097835,-0.941528,1.1271851,-0.26124093,-0.23592712,0.49348205,0.06520824,0.025575899,0.055481315,0.03380017,0.00052516063,0.081211105,-0.03134224,0.042727657,-0.0043547605,0.032481793,-0.06621115,0.058478083,-0.028988173,-0.048406728,-0.009019989,0.0068288054,0.032730486,-0.03981735,-0.055724487,-0.051753953,-0.0730408,0.061154556,0.057245944,0.005204879,-0.11454259,0.009776496,0.024362246,-0.0419923,0.025747363,-0.00035328415,0.0009368227,-0.09635733,-0.041020792,0.105826735,0.023295132,0.053228486,-0.02303837,0.037236597,0.0658301,0.0047871573,-0.08812424,-0.02260573,0.08793182,-0.17918016,0.02832148,-0.060182065,0.1061101,0.027916579,0.08148792,0.09326718,-0.0552384,-0.019228324,0.09926688,0.046463553,-0.028879905,0.02194431,0.0262582,0.021385996,-0.045955706,0.018872838,0.009985384,0.007164097,0.11258263,0.03953158,-0.008533643,-0.0059348755,-0.08295207,-0.059671286,0.022550039,-0.003235003,-0.0154373385,0.13775794,-0.09707522,0.074620225,-0.1105911,-0.040054727,0.11125632,-0.031533778,0.017912345,0.005899521,0.030751588,0.056945264,-0.011202428,0.0073246825,0.012992791,0.032411914,0.06297632,-0.029166482,0.050394442,0.029412445,-0.010201663,0.09027062,-0.12187208,-0.14792296,-0.21383327,-0.044505555,-0.12709305,-0.14264852,0.14704655,-0.26610312
0.56973636,-0.13404688,0.80188036,-0.42064637,-0.8301932,0.89856094,-0.38275614,-0.10974431,0.29773802,-0.50651556,0.21034354,-0.055263173,0.15220591,-0.09507043,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89419353,-0.89709675,-0.89709675,-0.9,-0.9,-0.9,-0.9,0.58838,-0.11707336,0.7868039,-0.41880387,-0.8348408,0.87308335,-0.41190818,-0.10360822,0.29718667,-0.53903925,0.2231929,-0.009987368,0.15044269,-0.07468593,-0.93673754,-0.94294435,-0.93908614,-0.9486824,-0.9373828,-0.92618585,-0.9143183,-0.90411216,-0.9229385,-0.9268757,-0.92574257,-0.9201431,-0.9470766,-0.96613014,-0.94752765,-0.94542253,1.3332562,-0.41469157,-0.23611543,0.4901133,0.13200715,-0.024583563,0.12784865,-0.013594708,-0.020088382,0.10900246,-0.074164554,0.06526015,0.063569285,0.082950465,-0.11910039,0.09036156,-0.105592795,-0.13321963,-0.055617675,-0.0026022356,0.08129887,-0.09211252,-0.106953084,-0.09222124,-0.12666824,0.09947873,0.10732973,0.034614272,-0.23097524,0.0036879722,-0.011223637,-0.09374493,0.06645865,-0.03666431,-0.017403878,-0.18678148,-0.038152292,0.22934061,0.075606145,0.112680465,-0.036782365,0.065369934,0.16950588,0.027894173,-0.13629425,-0.06399912,0.15545921,-0.31512508,0.0045448844,-0.10599198,0.15821902,0.057474643,0.09987808,0.15782124,-0.115888625,-0.052250404,0.18056142,0.099358134,-0.059084173,0.028840633,0.05186406,0.087809555,-0.08068891,0.09603785,0.10080818,-0.0062247366,0.17846277,0.09335007,-0.031814646,0.012339714,-0.22414805,-0.13617021,0.0430604,-0.017174808,-0.028706184,0.23611799,-0.20630099,0.14271128,-0.24849226,-0.0823499,0.17999072,-0.016403586,-0.017943142,0.0024977308,0.0043184785,0.12411596,-0.01340993,0.0033408564,0.006432525,0.0568329,0.104768716,-0.07469368,0.056429695,0.09101941,-0.016474385,0.09778884,-0.12704876,-0.14909364,-0.22199978,-0.05432111,-0.12892115,-0.13798107,0.15140222,-0.26619768
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8985275,-0.38275614,-0.11022359,0.2985863,-0.509915,0.20937718,-0.06315791,0.15220591,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,0.6017615,-0.10464533,0.78756577,-0.42000574,-0.8343169,0.876654,-0.38908845,-0.114187635,0.26923,-0.5103589,0.2121248,-0.019939935,0.12734906,-0.063694775,-0.92311335,-0.9266685,-0.92698514,-0.9373277,-0.933082,-0.9252997,-0.9177762,-0.9067708,-0.9245976,-0.9276709,-0.92387193,-0.9195483,-0.940446,-0.96167976,-0.94155294,-0.9376494,1.5541596,-0.58438647,-0.23678163,0.48659056,0.19527319,-0.080081515,0.19691695,-0.07892047,-0.03295997,0.13984542,-0.111138806,0.083838776,0.13921563,0.1463968,-0.16118696,0.119711004,-0.18019241,-0.22726585,-0.113766044,-0.02015665,0.13067707,-0.1447546,-0.15935957,-0.13469416,-0.16133013,0.13610339,0.15848531,0.062334277,-0.34419972,-0.003228764,-0.055530783,-0.13947502,0.11549853,-0.076399766,-0.04424616,-0.2758336,-0.03533377,0.3460804,0.13257188,0.16273245,-0.043846257,0.0995254,0.27496403,0.050990768,-0.17050095,-0.11265208,0.21345574,-0.43230373,-0.012293825,-0.15372074,0.21609935,0.08996317,0.11866572,0.22651456,-0.17990643,-0.09082991,0.2664433,0.14286432,-0.09234482,0.037652254,0.07601472,0.16905682,-0.124727584,0.17982367,0.18818477,-0.01656002,0.23404266,0.15555842,-0.055768732,0.029053392,-0.36251858,-0.21431737,0.06738689,-0.027462084,-0.05662695,0.3360976,-0.29319847,0.21589366,-0.3823895,-0.12936066,0.23848073,0.0013661693,-0.042517357,-0.009232703,-0.024464455,0.19308731,-0.0075110756,-0.003635011,-0.0027124027,0.081958316,0.14113054,-0.111629695,0.06319388,0.139858,-0.022059772,0.105976015,-0.13263261,-0.14987229,-0.22817954,-0.066414736,-0.13215855,-0.13302705,0.15368676,-0.26822665
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.8301932,0.89856094,-0.38275614,-0.10998399,0.2985863,-0.5069405,0.21002142,-0.05526317,0.15551473,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89709675,-0.9,-0.89564514,-0.9,-0.9,-0.9,-0.9,0.6025156,-0.091597006,0.79268116,-0.42614233,-0.8325634,0.88076174,-0.3762635,-0.112145506,0.2559629,-0.48879308,0.21243486,-0.022808287,0.116833255,-0.056973606,-0.9094965,-0.9108556,-0.9177024,-0.9289763,-0.93267083,-0.926394,-0.9217288,-0.9102252,-0.92439926,-0.92495334,-0.92089015,-0.91679084,-0.93212456,-0.9548804,-0.9336949,-0.9282975,1.773753,-0.74904954,-0.23799267,0.48291877,0.2525708,-0.13336651,0.26054567,-0.15079047,-0.036540132,0.17521365,-0.14034492,0.098135814,0.21260808,0.21530452,-0.19158335,0.14993635,-0.2469271,-0.3226178,-0.17725962,-0.045507852,0.17902076,-0.2008293,-0.20320109,-0.17448756,-0.17868352,0.16834436,0.20869808,0.08562661,-0.43898106,-0.009648395,-0.10445409,-0.17089501,0.16638061,-0.1156757,-0.07228806,-0.35221496,-0.039722066,0.44593883,0.191828,0.20133816,-0.04356524,0.13555625,0.36850005,0.07206591,-0.1910616,-0.16019055,0.2659762,-0.5241838,-0.01801808,-0.20303863,0.2778091,0.12583701,0.14101507,0.29274964,-0.24169709,-0.12997828,0.34749106,0.1780447,-0.12580746,0.048784208,0.09625487,0.25454628,-0.17451347,0.2605454,0.26328474,-0.021578211,0.27912533,0.21778095,-0.08048484,0.041311394,-0.47771195,-0.2870398,0.09611366,-0.035631157,-0.0959037,0.4250421,-0.35703892,0.283953,-0.49064922,-0.1777045,0.2847403,0.01680378,-0.051397678,-0.030308546,-0.050632223,0.258459,0.0020481404,-0.012866714,-0.015390633,0.10820535,0.16951138,-0.13716437,0.07344189,0.17080458,-0.027194208,0.11490599,-0.138882,-0.15033533,-0.23262516,-0.08071089,-0.13672736,-0.12778975,0.15403605,-0.27194414
0.56973636,-0.13404688,0.80188036,-0.42064637,-0.8302039,0.8985275,-0.38275614,-0.10998399,0.29816216,-0.50609064,0.20841083,-0.039473698,0.15220591,-0.08239438,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,0.59553206,-0.07685183,0.7995329,-0.43522063,-0.83045125,0.8850866,-0.3721295,-0.102461174,0.24926253,-0.4749962,0.21689664,-0.02135591,0.11436521,-0.05447827,-0.89727247,-0.89692295,-0.9112667,-0.9240479,-0.9334064,-0.92841035,-0.92498577,-0.9133579,-0.92230076,-0.9196941,-0.91655254,-0.91250485,-0.9234838,-0.94729555,-0.9253898,-0.91899234,1.9840212,-0.89767975,-0.23978727,0.4790085,0.30433348,-0.18310356,0.3190718,-0.22303167,-0.03339322,0.21453252,-0.16270317,0.10799855,0.28009507,0.28424126,-0.21233603,0.18273814,-0.30396768,-0.41072023,-0.24153832,-0.077185005,0.22528245,-0.26009393,-0.23652537,-0.2089635,-0.18381593,0.19549343,0.25643075,0.10454034,-0.5106337,-0.014213464,-0.1556714,-0.18654299,0.21603598,-0.1539126,-0.097413115,-0.41247177,-0.051206563,0.5252029,0.2512529,0.23072153,-0.036261078,0.17045121,0.44335857,0.09148,-0.19973536,-0.20328943,0.31376693,-0.59127855,-0.012918377,-0.25360948,0.34031174,0.16444655,0.16580705,0.35259956,-0.2975982,-0.16801725,0.41709176,0.20675826,-0.15936616,0.063167475,0.11317415,0.33557445,-0.22546044,0.33350164,0.32518604,-0.021262985,0.31415263,0.27590224,-0.10711158,0.048410848,-0.56174666,-0.35000908,0.1287798,-0.043462712,-0.14415188,0.49725395,-0.402538,0.34237456,-0.5673891,-0.22612616,0.31998688,0.029501058,-0.04625606,-0.059196744,-0.07331407,0.31806952,0.0117590055,-0.024796635,-0.033344444,0.1362614,0.19072261,-0.15252274,0.08662987,0.18611684,-0.032044206,0.12460204,-0.14597237,-0.15056986,-0.23582466,-0.09701956,-0.1424879,-0.12230746,0.15277255,-0.27703616
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.8301932,0.8985275,-0.38275614,-0.10998391,0.2998587,-0.50651556,0.20873295,-0.05526317,0.15551473,-0.076056354,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.9,-0.9,0.5855483,-0.06334088,0.80649024,-0.4436514,-0.8283669,0.889158,-0.3727336,-0.09128133,0.24663451,-0.46702278,0.2216226,-0.018266162,0.11562973,-0.054803215,-0.8865661,-0.88502264,-0.9067196,-0.9215614,-0.93416584,-0.93066,-0.9274928,-0.91619515,-0.91914076,-0.9134985,-0.9115917,-0.9079219,-0.9151005,-0.9392996,-0.9168906,-0.9100446,2.1810782,-1.0247637,-0.24219275,0.47473678,0.3510224,-0.22863248,0.372273,-0.2914977,-0.02617033,0.2566057,-0.17953822,0.11352235,0.3399119,0.3489145,-0.22503379,0.21814725,-0.3504018,-0.48493508,-0.30314532,-0.11369022,0.2683454,-0.3200016,-0.25986186,-0.23780406,-0.18047832,0.21779335,0.30105704,0.11913988,-0.5605069,-0.015652925,-0.2066409,-0.18753894,0.26270548,-0.19039136,-0.11748913,-0.45723975,-0.0680989,0.5843767,0.30799025,0.25341076,-0.022121638,0.20274764,0.49881703,0.10944969,-0.19846684,-0.24094014,0.35570604,-0.6374197,0.0016425023,-0.30379778,0.40019438,0.20465976,0.19158097,0.4040114,-0.34579515,-0.20379564,0.47288552,0.23023196,-0.19315757,0.081612624,0.12698536,0.40616786,-0.273888,0.3953488,0.3738163,-0.016259922,0.3404766,0.32761252,-0.13557914,0.05020679,-0.6165851,-0.4012067,0.16440743,-0.052510567,-0.19893087,0.55199933,-0.4345744,0.38927585,-0.6163353,-0.27390873,0.34615862,0.039320637,-0.029448053,-0.09424146,-0.092411056,0.37029904,0.020149957,-0.039254036,-0.056856282,0.16678461,0.20616965,-0.15970814,0.10242268,0.18855576,-0.036689695,0.135021,-0.15400279,-0.15062726,-0.23826422,-0.11511238,-0.14927745,-0.116629854,0.15027009,-0.2831753
0.56973636,-0.13404688,0.80188036,-0.42067137,-0.8302039,0.8985275,-0.38275614,-0.109265074,0.2998587,-0.5086402,0.21002142,-0.047368437,0.15882355,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,0.5752833,-0.055151664,0.8127464,-0.44982678,-0.8263796,0.89306223,-0.37459666,-0.08274016,0.24819821,-0.46339896,0.2251108,-0.01472858,0.11828904,-0.05685857,-0.87777895,-0.8761432,-0.9039991,-0.9213496,-0.9349459,-0.9330304,-0.9295349,-0.9191157,-0.91580874,-0.9079729,-0.90707535,-0.9041616,-0.9074846,-0.9312648,-0.9084752,-0.9020034,2.3634558,-1.1285598,-0.24525365,0.46996292,0.3927803,-0.26939085,0.41983977,-0.3531838,-0.017103573,0.29979664,-0.19231273,0.11515409,0.39136338,0.40600452,-0.23086877,0.2552846,-0.3864397,-0.54250455,-0.3594081,-0.15335354,0.30728358,-0.37738702,-0.27419052,-0.26171497,-0.17124361,0.23603706,0.34215745,0.12929817,-0.5931354,-0.01323783,-0.2549459,-0.17587115,0.3052392,-0.22436386,-0.13151339,-0.4891924,-0.08882634,0.6269396,0.35932717,0.27140424,-0.0013740669,0.23205818,0.53763473,0.1256454,-0.18924949,-0.27313653,0.3908059,-0.6680507,0.024078144,-0.35143882,0.45429775,0.24508427,0.21726617,0.44615594,-0.38600183,-0.23636603,0.5155436,0.24941921,-0.22682282,0.10446595,0.13754515,0.4634107,-0.31734717,0.4445129,0.40978286,-0.0073320325,0.35984984,0.37155855,-0.16542543,0.046808872,-0.6495881,-0.44064155,0.20198333,-0.06400483,-0.25718105,0.591654,-0.4572756,0.42463443,-0.6452501,-0.32033125,0.36529702,0.045995638,-0.0033724478,-0.13401714,-0.107960105,0.41426528,0.026970802,-0.05580939,-0.08528153,0.1997964,0.2172785,-0.16078079,0.12053142,0.18055288,-0.041133,0.14604962,-0.16303663,-0.1505222,-0.2403489,-0.13473333,-0.1569217,-0.110835135,0.14691992,-0.29004377
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.8301932,0.8985275,-0.38275614,-0.10974431,0.2968898,-0.5103399,0.2096993,-0.047368433,0.15551473,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89709675,-0.9,-0.89419353,-0.9,-0.9,-0.9,-0.9,0.5663335,-0.053623315,0.81728953,-0.45345655,-0.8245858,0.8964108,-0.37609303,-0.080111034,0.25406995,-0.46468866,0.22587417,-0.011801615,0.12158909,-0.06269206,-0.8720421,-0.87148345,-0.9030425,-0.92286223,-0.9353919,-0.935043,-0.93088037,-0.92154914,-0.912412,-0.90365094,-0.9032148,-0.9017608,-0.9012197,-0.92374164,-0.9008875,-0.8954224,2.5307248,-1.2096261,-0.24902382,0.46454227,0.42958966,-0.30511287,0.46162042,-0.4061514,-0.008099076,0.34211725,-0.2024815,0.113402985,0.4345516,0.4535226,-0.23085366,0.29284415,-0.41338953,-0.5843756,-0.40850553,-0.19423,0.34164444,-0.42946833,-0.28052893,-0.28153202,-0.15804759,0.2512061,0.37932947,0.13479136,-0.61366475,-0.006629091,-0.2988927,-0.1537848,0.3429527,-0.25541645,-0.1394037,-0.5115592,-0.1121558,0.6573442,0.40333208,0.28610626,0.025488596,0.2585384,0.5637088,0.13943133,-0.17385821,-0.3003974,0.41889888,-0.68829495,0.052667513,-0.39469564,0.5005398,0.28421214,0.24206786,0.47930303,-0.41889185,-0.26503006,0.5471762,0.26527637,-0.25967076,0.13147931,0.1447633,0.5070336,-0.35447347,0.48136032,0.43464714,0.0049359584,0.37405872,0.40712568,-0.19614984,0.03841826,-0.668559,-0.46975136,0.2404289,-0.07879593,-0.31529814,0.61978734,-0.47392565,0.44970858,-0.66157675,-0.36447182,0.37928942,0.049243093,0.029612716,-0.17709528,-0.12006587,0.45005012,0.032491073,-0.07412658,-0.11757568,0.2344129,0.22545607,-0.15769999,0.14053309,0.16425365,-0.045316737,0.15752055,-0.17310534,-0.15023969,-0.24237709,-0.15559173,-0.16524751,-0.1050366,0.14310494,-0.29735044
0.56973636,-0.13404688,0.80188036,-0.42065886,-0.8302039,0.8985275,-0.38275614,-0.111421734,0.29604155,-0.5082153,0.20808871,-0.039473698,0.14889708,-0.076056354,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89709675,-0.89854836,-0.89709675,-0.9,-0.9,-0.9,-0.9,0.55972326,-0.05742378,0.8200537,-0.4553116,-0.82298696,0.8990474,-0.37672636,-0.081754506,0.26259947,-0.46824571,0.2253533,-0.009538029,0.12496057,-0.06940562,-0.8689458,-0.8703707,-0.90340585,-0.9253521,-0.93571764,-0.93682003,-0.93186986,-0.9238746,-0.9097124,-0.90127885,-0.9007897,-0.9011094,-0.89659977,-0.91713595,-0.89446354,-0.8904824,2.6828036,-1.2698902,-0.25354108,0.45835042,0.4614056,-0.33556387,0.49766806,-0.4498255,-0.00085133617,0.38172138,-0.21145274,0.1088601,0.4701517,0.4910272,-0.225922,0.3295058,-0.43290642,-0.61340135,-0.44953784,-0.23436882,0.37129605,-0.47434086,-0.27990246,-0.29822633,-0.14236952,0.2642605,0.41231048,0.13523607,-0.6262392,0.0042971396,-0.3375718,-0.123345725,0.37547305,-0.28327268,-0.14141704,-0.52726644,-0.13728458,0.67946446,0.43924043,0.29835746,0.05781309,0.28250864,0.5807649,0.15010314,-0.15372139,-0.32331774,0.4405054,-0.70178145,0.08585083,-0.43227917,0.53833336,0.32068908,0.2652383,0.50436217,-0.44561577,-0.28933975,0.57020134,0.27880868,-0.291033,0.16221255,0.14830573,0.5386915,-0.38493577,0.5074543,0.45031014,0.020165885,0.3849273,0.4346171,-0.22705789,0.025350068,-0.67925787,-0.49053857,0.27867666,-0.09735297,-0.36991525,0.63966995,-0.48712748,0.4664051,-0.6707243,-0.40526125,0.38986176,0.049078483,0.067135155,-0.22202581,-0.12854931,0.47842786,0.03743751,-0.093908265,-0.15257256,0.26912475,0.2317259,-0.15208405,0.16204882,0.14138786,-0.04915078,0.169244,-0.18419169,-0.14975145,-0.24454376,-0.17735639,-0.17409073,-0.09937362,0.1391747,-0.30484426
