in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.56977046,-0.13404688,0.80188036,-0.42059618,-0.8301932,0.8986613,-0.38281032,-0.10686905,0.29816213,-0.50609064,0.2100214,-0.007894746,0.13897061,-0.07605636,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9014516,-0.89854836,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.4914632,-0.11433709,0.7069929,-0.36239862,-0.7461249,0.75661045,-0.37063995,-0.10755868,0.32045487,-0.5123611,0.20592435,0.0017521774,0.20357735,-0.10069258,-0.8813276,-0.90160406,-0.8908683,-0.89636683,-0.90017533,-0.8579553,-0.8603712,-0.8503073,-0.8332522,-0.84409946,-0.8592098,-0.8311191,-0.87094283,-0.8765841,-0.84303486,-0.8482742,0.09980947,-1.0180429,0.18909892,0.6975835,0.023271138,0.024006967,0.0110746855,0.032972146,0.033534326,0.028170621,0.020428328,-0.020622483,0.0070268316,0.033590484,-0.021580001,0.03206909,-0.004827596,0.021813111,-0.015266269,0.024317253,-0.018281296,-0.030184705,-0.013194171,-0.013074467,-0.041913897,0.0004891395,-0.00678737,-0.0029504674,-0.030018648,-0.021186056,0.0032525011,-0.033082042,0.017988674,0.016461764,0.017125577,-0.007612529,-0.04660474,0.052471045,-0.04666575,0.007875739,-0.021854203,0.020430058,-0.0149008725,0.026854435,-0.042329863,0.019551545,-0.035438094,-0.0013439271,0.012474206,0.019499945,0.016618961,0.016041819,0.0181355,0.009318109,0.018984858,0.0072783795,0.035367344,-0.0336791,-0.021826338,-0.0016485959,0.04110249,-0.025008803,-0.003259035,-0.03708597,-0.022192622,0.026898585,0.0249893,0.022642005,-0.023050033,0.024758456,0.0038806484,0.013441638,-0.01696071,0.029496063,-0.003942498,0.009636314,0.027773432,-0.024669085,-0.02267024,-0.020220917,0.023445506,0.023927966,0.021041762,0.0144652575,0.01390633,-0.05875052,-0.044425976,0.045541093,0.02391528,0.014204153,-0.0072727683,0.020617507,-0.021443764,-0.03725045,0.26933277,-0.19796894,0.15623891,0.1158903,0.12563442,0.1537179,0.20896496,0.16655289,-0.113405265,0.18810089
0.56973636,-0.13404688,0.80188036,-0.42059618,-0.8301932,0.8986613,-0.3828645,-0.10686905,0.29858625,-0.50651556,0.21034352,-0.015789485,0.13897061,-0.06971836,-0.9,-0.9,-0.9,-0.9029032,-0.89854836,-0.9,-0.9,-0.9014516,-0.9,-0.9029032,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.5696481,-0.1341412,0.78478634,-0.39906356,-0.8353034,0.86288434,-0.43551874,-0.103281304,0.34606078,-0.5635426,0.23279841,0.0006860158,0.18320212,-0.089515805,-0.9424648,-0.9504405,-0.94426244,-0.95327115,-0.94261307,-0.9219702,-0.90875894,-0.89919233,-0.9150193,-0.9172176,-0.92131495,-0.9124876,-0.9434905,-0.9599226,-0.94088966,-0.94036037,0.287817,-1.1353856,0.17986873,0.68487775,0.090922624,-0.02099953,0.07890136,0.012825861,0.03896238,0.03902634,-0.0025161377,-0.03023822,0.085469894,0.08722611,-0.07477854,0.07390414,-0.07709632,-0.023612903,-0.0742629,0.032801986,0.001956734,-0.10732751,-0.036397554,-0.042646915,-0.12431432,0.007156407,0.020044178,0.027257316,-0.12005559,-0.05197501,-0.051479667,-0.09746515,0.061922986,-0.0055717723,0.024741093,-0.056938644,-0.0736304,0.18921787,-0.056746118,0.06663596,-0.045890328,0.05252304,0.04725136,0.0724572,-0.09996618,0.004765888,-0.021634588,-0.06607109,-0.032374535,0.015081605,0.021061338,0.047793098,0.020124203,0.033272687,0.0075452314,-0.0015711441,0.10843542,-0.011304389,-0.04593454,-0.018460426,0.09188732,0.007657939,-0.010039297,-0.003782437,0.05652885,0.031875852,0.0766338,0.062401984,-0.062440358,0.07442966,-0.10800628,-0.02328622,-0.02110739,0.039157156,0.013238779,0.033499762,-0.046513543,-0.030356467,-0.12973921,-0.057833806,0.069230415,0.06847546,-0.01238302,0.022237964,-0.020538865,-0.08011345,-0.09762024,0.088615045,0.036231246,0.039470453,0.0013899887,-0.005135178,-0.058804255,-0.016071163,0.26337868,-0.19100688,0.14304344,0.10588576,0.12997417,0.14200361,0.20719437,0.16434681,-0.10085937,0.18909004
0.56973636,-0.13404688,0.80188036,-0.42060876,-0.8301932,0.8986446,-0.3829187,-0.10710868,0.2981621,-0.50609064,0.20969929,-0.015789485,0.13566178,-0.0570423,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9029032,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.5939244,-0.14202204,0.78266835,-0.3997561,-0.8477974,0.87864065,-0.42221025,-0.11755806,0.30053887,-0.5411264,0.2102438,-0.011394428,0.13970952,-0.07584711,-0.9381869,-0.94328547,-0.9384426,-0.94723976,-0.9353949,-0.9220883,-0.91089064,-0.8978362,-0.92169964,-0.9235338,-0.9238605,-0.9181001,-0.94475687,-0.9655956,-0.9471151,-0.9431767,0.5324278,-1.3228595,0.16773495,0.67388195,0.17775401,-0.10159046,0.17197354,-0.04909183,0.03991896,0.045836724,-0.030790918,-0.040607695,0.19924927,0.16400571,-0.13696209,0.10582509,-0.1663317,-0.09442648,-0.15572844,0.031743236,0.034245834,-0.1929759,-0.07229088,-0.082348265,-0.2100261,0.015450452,0.057000067,0.06878445,-0.24346077,-0.09012534,-0.12503068,-0.17000468,0.1280569,-0.04032503,0.017388068,-0.12824228,-0.0801857,0.34916753,-0.058148876,0.14185058,-0.07497238,0.09608714,0.13753723,0.124723844,-0.15050173,-0.03463257,-0.012515219,-0.14046751,-0.083459735,0.001995886,0.020055298,0.083285816,0.010928809,0.06903305,-0.022237813,-0.019896505,0.2018819,0.019296765,-0.07785556,-0.037813067,0.15165213,0.06883928,-0.02472764,0.059457324,0.17256714,0.036839075,0.12293444,0.1286533,-0.120110914,0.13436654,-0.26355428,-0.08421097,-0.018030224,0.047822654,0.023051577,0.07930396,-0.1316592,-0.011858642,-0.27548906,-0.11329454,0.11578287,0.1346977,-0.059247907,0.03241776,-0.079096496,-0.08353744,-0.14376995,0.13303111,0.041679844,0.07142889,0.01507129,-0.042076014,-0.106228486,0.021974271,0.2597046,-0.18415205,0.13042012,0.096224025,0.13776593,0.12877437,0.20661332,0.16400592,-0.09069705,0.1905878
0.56973636,-0.13404688,0.80188036,-0.4206213,-0.8301932,0.8986446,-0.38294578,-0.106629446,0.29731384,-0.5056657,0.21066564,-0.023684219,0.13235296,-0.076056376,-0.9,-0.9,-0.9,-0.9029032,-0.89854836,-0.9,-0.9,-0.9043548,-0.9,-0.9029032,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.6134047,-0.15063499,0.780904,-0.39460203,-0.85506207,0.8863016,-0.40276408,-0.13446036,0.28201967,-0.5166309,0.19344024,-0.020969918,0.11487721,-0.065244704,-0.92689705,-0.9282999,-0.92629606,-0.9352214,-0.9301433,-0.91922885,-0.913397,-0.89664716,-0.9225753,-0.9220348,-0.9207405,-0.9165819,-0.93689114,-0.96064425,-0.941114,-0.93374,0.79264134,-1.5387514,0.1522418,0.66476923,0.26479027,-0.19154185,0.2660917,-0.13166682,0.050502982,0.056518007,-0.05368607,-0.053692825,0.3169548,0.25139502,-0.19133955,0.13142952,-0.2450747,-0.17513137,-0.24902543,0.018939232,0.06688025,-0.27723753,-0.105346866,-0.12638287,-0.27912715,0.020731354,0.099633306,0.108926736,-0.36438987,-0.12949918,-0.20565167,-0.2302109,0.20636135,-0.074326426,0.0010672674,-0.20011559,-0.08229156,0.48909912,-0.063777186,0.21298495,-0.09985289,0.15067016,0.22901303,0.17350131,-0.18526556,-0.08827961,-0.013710526,-0.2027881,-0.1252189,-0.016611265,0.019612838,0.11916336,0.0037603294,0.11115062,-0.055987697,-0.04058307,0.3036902,0.045082565,-0.10834763,-0.059634067,0.20957161,0.1467644,-0.04650439,0.12726873,0.28315562,0.04983313,0.15951915,0.20379706,-0.18239208,0.19319864,-0.4126268,-0.14985915,-0.0082246475,0.061188992,0.023717064,0.13164383,-0.19751222,0.013969382,-0.4136973,-0.17660634,0.15189533,0.20280628,-0.09129824,0.037493963,-0.14308403,-0.086174816,-0.18278469,0.17959431,0.044524726,0.10839754,0.024594063,-0.07227959,-0.15302177,0.04616329,0.25820827,-0.17712335,0.118112706,0.08684003,0.14991826,0.113728486,0.20717365,0.16574754,-0.08338519,0.1925587
0.5698046,-0.13404688,0.80188036,-0.4206213,-0.8301932,0.8986446,-0.38297287,-0.107587844,0.29901037,-0.5048159,0.21034352,-0.015789485,0.12904415,-0.06971836,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.6196068,-0.15932103,0.7834471,-0.3954007,-0.8615859,0.8940714,-0.39343885,-0.13944875,0.2784156,-0.5009575,0.18740518,-0.024479397,0.1023879,-0.060388584,-0.9171408,-0.9150569,-0.9175832,-0.9266018,-0.92842656,-0.91772777,-0.91621566,-0.8950938,-0.9209933,-0.91627574,-0.91580445,-0.9121868,-0.927024,-0.95340276,-0.93362665,-0.9224823,1.0508757,-1.758506,0.13320658,0.6574647,0.34725294,-0.2807377,0.35635528,-0.22219813,0.07185113,0.07294275,-0.070118494,-0.07043326,0.42321026,0.33909267,-0.2366219,0.1553437,-0.30810827,-0.25990763,-0.34425187,-0.0049317284,0.09820921,-0.36064887,-0.12589416,-0.16943236,-0.3323116,0.020889428,0.14586626,0.14472805,-0.4657025,-0.16813393,-0.2867519,-0.26967806,0.28793105,-0.10380194,-0.016471565,-0.26294583,-0.087178856,0.59529996,-0.07429458,0.27658302,-0.1198324,0.21101056,0.30948147,0.21618058,-0.20546429,-0.1465664,-0.019579154,-0.25246647,-0.15343149,-0.040817507,0.020142516,0.15577784,0.0015364946,0.15403335,-0.088822715,-0.059470985,0.40095523,0.0674248,-0.13465525,-0.08310123,0.26224703,0.23124656,-0.07223807,0.19109263,0.37660784,0.07281902,0.18729171,0.27821818,-0.24799678,0.2474701,-0.5319293,-0.21399555,0.008880684,0.07744894,0.017949771,0.18225344,-0.24458256,0.037847567,-0.52224505,-0.24321008,0.17597587,0.26644003,-0.10438095,0.03630492,-0.20595832,-0.09177705,-0.21882875,0.22783186,0.04333244,0.15143833,0.027138054,-0.09315461,-0.19673087,0.051613137,0.25846305,-0.16979982,0.10572232,0.07739222,0.16622578,0.09687204,0.20894971,0.16954881,-0.07876595,0.19514275
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8986613,-0.38297287,-0.10615017,0.29688972,-0.5056657,0.21066564,-0.023684219,0.13897061,-0.06971836,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.61846787,-0.16482729,0.78875494,-0.39975768,-0.86769253,0.9012258,-0.39234227,-0.1360259,0.27972177,-0.49263874,0.18634774,-0.025002822,0.09618381,-0.058812913,-0.9093801,-0.9037758,-0.9113942,-0.9208667,-0.9274917,-0.91681993,-0.91828835,-0.8929354,-0.91764754,-0.90792495,-0.9094791,-0.90624326,-0.91687846,-0.94550186,-0.92609453,-0.91123205,1.2952975,-1.9661322,0.11068306,0.6517845,0.42258063,-0.36417276,0.43884844,-0.31209376,0.10085365,0.09490997,-0.08182915,-0.09164441,0.51041776,0.41916025,-0.2741951,0.18028599,-0.3554348,-0.34187603,-0.43238902,-0.037753616,0.12746042,-0.43951887,-0.1325692,-0.2082632,-0.37396747,0.015820356,0.19418646,0.17579783,-0.54172534,-0.20378727,-0.36304554,-0.28807017,0.36632705,-0.12870473,-0.031135468,-0.31403914,-0.09473948,0.6681233,-0.08963023,0.33281243,-0.13486323,0.27242404,0.37351072,0.25287402,-0.21351708,-0.2047489,-0.028123345,-0.29095292,-0.16888484,-0.07095367,0.021817999,0.19246174,0.0030668739,0.19488284,-0.11790347,-0.07579133,0.48368588,0.0880334,-0.15709439,-0.10640995,0.30921575,0.31374294,-0.09825954,0.24769625,0.4504264,0.10480033,0.20730615,0.34646875,-0.31505603,0.2955334,-0.61424327,-0.27282667,0.032506984,0.09451522,0.007143484,0.22804473,-0.2778286,0.055929586,-0.5967091,-0.31000617,0.18945774,0.3239034,-0.100824915,0.030330664,-0.26476702,-0.1004134,-0.25457287,0.2758105,0.0361226,0.20095022,0.02343573,-0.106222056,-0.23760046,0.04092157,0.26004535,-0.16207658,0.09295698,0.06753478,0.18602754,0.07827974,0.21199283,0.17529471,-0.07647323,0.19848001
0.56973636,-0.13407215,0.80188036,-0.42063385,-0.8301932,0.89859444,-0.38297287,-0.10686905,0.29646558,-0.50609064,0.2100214,-0.015789485,0.13235296,-0.06338033,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9058064,-0.89854836,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.613503,-0.1669595,0.79567933,-0.40391564,-0.873171,0.9072964,-0.39510244,-0.13065578,0.2825543,-0.48975012,0.18538156,-0.0246068,0.09295757,-0.06002288,-0.90341765,-0.89460874,-0.9069424,-0.91747725,-0.9264757,-0.9162056,-0.9195407,-0.89058834,-0.91316724,-0.898577,-0.90234476,-0.89975834,-0.90714353,-0.9374829,-0.9188634,-0.9008527,1.5189226,-2.1510584,0.084924385,0.6474562,0.48843497,-0.43736798,0.5095877,-0.39461648,0.13455948,0.12177609,-0.090671636,-0.11754916,0.5766102,0.4866312,-0.30488917,0.20701642,-0.3886866,-0.4151401,-0.5070119,-0.07741392,0.1538728,-0.50878435,-0.12651552,-0.24216098,-0.40689957,0.006308591,0.2435574,0.20201704,-0.5940235,-0.2348152,-0.42966655,-0.28791374,0.4365995,-0.14932266,-0.04074674,-0.35366988,-0.10371179,0.71562177,-0.10974243,0.38197267,-0.14465399,0.33136666,0.4208669,0.28380278,-0.21212217,-0.25995642,-0.03929416,-0.31875002,-0.17363086,-0.10607279,0.024505168,0.22844829,0.007119681,0.23224716,-0.14250065,-0.089555226,0.5479263,0.10767334,-0.17636223,-0.12766743,0.34975138,0.3881692,-0.12232284,0.29539153,0.5048784,0.14325143,0.22110225,0.40530226,-0.3798935,0.33658916,-0.66488,-0.32415724,0.06151642,0.110564105,-0.0078746,0.26791728,-0.3011746,0.06651956,-0.64272356,-0.3739883,0.19443658,0.37398332,-0.0838059,0.020686135,-0.31768152,-0.11161218,-0.29034013,0.3217035,0.022569947,0.2563266,0.01492123,-0.113597244,-0.27546313,0.017035242,0.2625914,-0.1538966,0.079629764,0.057016686,0.20844956,0.058041595,0.21629612,0.18276998,-0.07605008,0.20266452
0.56973636,-0.13404688,0.80188036,-0.42060876,-0.8301932,0.8986279,-0.38297287,-0.106629446,0.29731384,-0.5043909,0.21034354,-0.031578954,0.12904415,-0.06338033,-0.9,-0.9,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9029032,-0.9058064,-0.89709675,-0.9,-0.9,-0.9,-0.9,0.6065299,-0.16674678,0.80262876,-0.40678453,-0.877948,0.9118623,-0.3991173,-0.12589446,0.2859908,-0.49045742,0.1839704,-0.024114639,0.0911396,-0.06287299,-0.89909714,-0.88764894,-0.9038238,-0.9157904,-0.9251104,-0.9156532,-0.9201042,-0.8881547,-0.9082784,-0.889551,-0.8953125,-0.8938972,-0.89831734,-0.9297258,-0.9123219,-0.8918729,1.7188818,-2.3068557,0.056328006,0.6441142,0.5432793,-0.49745432,0.5664722,-0.46474358,0.17014237,0.15248446,-0.098194,-0.14772354,0.6240957,0.5396458,-0.3293363,0.23534876,-0.4106206,-0.47576064,-0.56548,-0.12168918,0.17699242,-0.56518865,-0.109356575,-0.2713242,-0.4331236,-0.0065849368,0.29265836,0.22313426,-0.6279483,-0.26013488,-0.48379496,-0.27248847,0.49545527,-0.1660765,-0.04439807,-0.3832906,-0.11314241,0.7468202,-0.13461079,0.42414725,-0.14896294,0.38523638,0.45388827,0.30915177,-0.20383857,-0.31019357,-0.053416166,-0.33652613,-0.16999237,-0.14470246,0.027953725,0.26289463,0.0129290875,0.26529038,-0.16299304,-0.10084313,0.5945293,0.1267999,-0.19297728,-0.14540312,0.3833598,0.45072332,-0.14310509,0.33356148,0.54253274,0.18523706,0.23032266,0.45315427,-0.43873087,0.37025863,-0.69387746,-0.36713538,0.094747834,0.12416323,-0.026121467,0.3015238,-0.31771943,0.06903742,-0.6692764,-0.43228647,0.1929272,0.41598853,-0.05648838,0.008082527,-0.36353657,-0.1246676,-0.3253679,0.36406603,0.0032333974,0.31533077,0.003167168,-0.11731468,-0.3099102,-0.01743747,0.2658376,-0.14526543,0.065615214,0.045720786,0.23252752,0.036268387,0.22179426,0.19165954,-0.07699504,0.20772934
0.56977046,-0.13404688,0.80188036,-0.42063385,-0.8301932,0.8986112,-0.38297287,-0.107348286,0.29688972,-0.5056657,0.20905505,-0.031578954,0.12904415,-0.06338033,-0.9,-0.9,-0.9,-0.9029032,-0.9,-0.9,-0.9,-0.9058064,-0.89564514,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.5995987,-0.1660755,0.8085163,-0.4089198,-0.8817925,0.9151415,-0.40200138,-0.12293051,0.28997353,-0.49322617,0.18222366,-0.02330943,0.09079761,-0.06645308,-0.8963605,-0.8833671,-0.902081,-0.91571444,-0.9236166,-0.91528565,-0.9202354,-0.8861155,-0.9036409,-0.88202554,-0.88924056,-0.88924575,-0.8909598,-0.92281616,-0.9068121,-0.884892,1.8953794,-2.4310977,0.025374504,0.6413344,0.58694804,-0.543731,0.6099597,-0.52030665,0.20496668,0.1856745,-0.10568215,-0.18116234,0.65724486,0.57906556,-0.3481688,0.26472983,-0.42424718,-0.52245575,-0.6086734,-0.16824137,0.1967311,-0.60828173,-0.08265059,-0.29631677,-0.4541329,-0.021752758,0.3396223,0.23893014,-0.6492833,-0.27927467,-0.52523607,-0.24474724,0.5418016,-0.179566,-0.041862443,-0.40488112,-0.12268885,0.7682008,-0.16385876,0.45935842,-0.14771274,0.43239352,0.4756625,0.3290469,-0.19084828,-0.35402137,-0.07067914,-0.34529835,-0.16003735,-0.18509153,0.031833272,0.29495546,0.020000879,0.29343393,-0.18026933,-0.1097717,0.62688744,0.14580265,-0.20732515,-0.15863445,0.41001764,0.5001443,-0.16016996,0.36252788,0.5671551,0.22783871,0.23655823,0.49002331,-0.4890146,0.39669916,-0.70991933,-0.40191078,0.1311335,0.13435885,-0.04662089,0.32881618,-0.32983792,0.06380689,-0.68409926,-0.482668,0.18677491,0.4499828,-0.021896059,-0.0071823667,-0.40175763,-0.13881142,-0.35834777,0.4016449,-0.021096481,0.37439984,-0.010434256,-0.11910264,-0.3405694,-0.06013402,0.26963505,-0.13624322,0.050826527,0.033654694,0.2573098,0.013093083,0.22837421,0.20158093,-0.078812145,0.21364303
0.56973636,-0.13404688,0.80188036,-0.42063385,-0.8302039,0.89859444,-0.38297287,-0.107348286,0.29731387,-0.5043909,0.21034352,-0.015789485,0.13235296,-0.06971836,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9043548,-0.9,-0.9058064,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.5935951,-0.16525692,0.81302524,-0.4106986,-0.88484854,0.9173227,-0.40322083,-0.12224348,0.29507568,-0.49802676,0.1799829,-0.021759067,0.09217529,-0.07079624,-0.8952057,-0.8815841,-0.90132695,-0.9165925,-0.9218588,-0.9147069,-0.9197017,-0.8840783,-0.8996623,-0.8764599,-0.8845714,-0.88621104,-0.88538015,-0.9171477,-0.9025725,-0.88017416,2.050496,-2.5246203,-0.007425146,0.63868135,0.6205684,-0.5775293,0.6421882,-0.5619274,0.23681694,0.21970202,-0.11400489,-0.21665871,0.68040335,0.6072976,-0.3620446,0.29431665,-0.4323943,-0.55638206,-0.63949883,-0.21469921,0.21335743,-0.63977486,-0.047913384,-0.3176621,-0.4711098,-0.03828333,0.38260588,0.24928816,-0.6626528,-0.29219884,-0.55580693,-0.2072575,0.5765471,-0.19057666,-0.03343392,-0.4204333,-0.13233472,0.7836011,-0.19682264,0.4878557,-0.14111768,0.4721208,0.48908216,0.34364995,-0.17480114,-0.3907036,-0.09103603,-0.3464209,-0.14556663,-0.22565748,0.035803754,0.32388738,0.027912494,0.31651562,-0.19521192,-0.116460405,0.64880633,0.16499919,-0.21984254,-0.16705714,0.43027338,0.53721243,-0.1735234,0.38338745,0.5826036,0.2686586,0.24115175,0.51695395,-0.5299063,0.4164422,-0.71875215,-0.42936102,0.16938959,0.14061354,-0.0682638,0.3500681,-0.33931208,0.051654138,-0.6923987,-0.52406657,0.17753002,0.4766377,0.017241348,-0.024872173,-0.43246397,-0.153285,-0.38800937,0.43364218,-0.049467724,0.42955703,-0.024543224,-0.12039744,-0.36727014,-0.10878715,0.27393177,-0.12691012,0.03520796,0.020915188,0.28193557,-0.011334127,0.2358865,0.21213171,-0.08105565,0.22031774
