in position0,in position1,in position2,in position3,in position4,in position5,in position6,in torque0,in torque1,in torque2,in torque3,in torque4,in torque5,in torque6,in tactile0,in tactile1,in tactile2,in tactile3,in tactile4,in tactile5,in tactile6,in tactile7,in tactile8,in tactile9,in tactile10,in tactile11,in tactile12,in tactile13,in tactile14,in tactile15,out position0,out position1,out position2,out position3,out position4,out position5,out position6,out torque0,out torque1,out torque2,out torque3,out torque4,out torque5,out torque6,out tactile0,out tactile1,out tactile2,out tactile3,out tactile4,out tactile5,out tactile6,out tactile7,out tactile8,out tactile9,out tactile10,out tactile11,out tactile12,out tactile13,out tactile14,out tactile15,cf_pca0,cf_pca1,cs_pca0,cs_pca1,cf_states0,cf_states1,cf_states2,cf_states3,cf_states4,cf_states5,cf_states6,cf_states7,cf_states8,cf_states9,cf_states10,cf_states11,cf_states12,cf_states13,cf_states14,cf_states15,cf_states16,cf_states17,cf_states18,cf_states19,cf_states20,cf_states21,cf_states22,cf_states23,cf_states24,cf_states25,cf_states26,cf_states27,cf_states28,cf_states29,cf_states30,cf_states31,cf_states32,cf_states33,cf_states34,cf_states35,cf_states36,cf_states37,cf_states38,cf_states39,cf_states40,cf_states41,cf_states42,cf_states43,cf_states44,cf_states45,cf_states46,cf_states47,cf_states48,cf_states49,cf_states50,cf_states51,cf_states52,cf_states53,cf_states54,cf_states55,cf_states56,cf_states57,cf_states58,cf_states59,cf_states60,cf_states61,cf_states62,cf_states63,cf_states64,cf_states65,cf_states66,cf_states67,cf_states68,cf_states69,cf_states70,cf_states71,cf_states72,cf_states73,cf_states74,cf_states75,cf_states76,cf_states77,cf_states78,cf_states79,cf_states80,cf_states81,cf_states82,cf_states83,cf_states84,cf_states85,cf_states86,cf_states87,cf_states88,cf_states89,cs_states0,cs_states1,cs_states2,cs_states3,cs_states4,cs_states5,cs_states6,cs_states7,cs_states8,cs_states9
0.5698046,-0.13408479,0.8018676,-0.42063385,-0.8302465,0.89867806,-0.3828917,-0.10638973,0.29349667,-0.5026912,0.21388686,-0.01578948,0.14889708,-0.09507043,-0.9029032,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.9,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.48992988,-0.1138826,0.7065814,-0.3615031,-0.74596375,0.75661665,-0.36983782,-0.10969485,0.32005033,-0.51303947,0.20434539,0.000381913,0.2033121,-0.103368856,-0.88172877,-0.9022503,-0.8914569,-0.89712596,-0.90006256,-0.85760236,-0.860125,-0.8496771,-0.8320749,-0.84315735,-0.8582412,-0.83020955,-0.87041396,-0.8763588,-0.8429037,-0.8482462,0.9729974,-0.1912482,-0.27692008,0.51134866,0.010060359,0.045362163,0.0009602037,0.046881877,0.016879724,0.050762206,0.006793269,0.018048082,-0.041129164,0.011154819,-0.02277053,0.020789623,0.02600588,0.010217953,0.016344165,0.0068396404,-0.0019444657,0.0015330504,-0.020672264,-0.01741808,-0.018184485,0.025913754,0.01278281,-0.011344417,-0.028402776,0.008081898,0.043076295,-0.0052915555,0.0016205229,0.02145464,-0.00025801585,-0.02881958,-0.02496178,0.0052422658,-0.0067025805,0.0018816739,-0.01612737,0.01331649,-0.005872307,-0.0046619806,-0.0344397,0.00025501102,0.020404091,-0.0600693,0.044043317,-0.017414812,0.059368502,0.0047568614,0.056781296,0.04584465,-0.0115614515,-0.0018046355,0.035071325,-0.0039397916,-0.011663278,0.016231874,0.010568823,-0.01838266,-0.01937484,-0.024117721,-0.046034243,0.017373288,0.04164878,0.011998092,0.0014881311,-0.0135446135,0.014685218,-0.00789812,0.005722222,0.007820386,-0.016504286,0.062087003,0.00095808256,0.02898416,-0.012784978,-0.011226892,0.043152753,-0.028035123,0.036008406,0.013008097,0.037381228,0.0143982265,0.0010258105,0.007254712,0.016157322,0.014683978,0.025269637,0.007281917,0.036984533,-0.013193848,0.008964599,0.04300703,-0.102870435,-0.2047253,-0.23824814,0.018984979,-0.14565803,-0.16134109,0.13437419,-0.32840672
0.56973636,-0.13407215,0.80188036,-0.42063385,-0.8302572,0.89871156,-0.38297328,-0.106150135,0.29392081,-0.50141644,0.2113099,0.00789473,0.14558826,-0.08873241,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.89419353,-0.9058064,-0.9014516,-0.9,-0.9,-0.9,-0.9,0.57097065,-0.12464607,0.7876279,-0.411125,-0.82940733,0.86137116,-0.4279928,-0.09754073,0.34825602,-0.564511,0.23918343,0.0012897507,0.18949947,-0.09025796,-0.94189763,-0.950161,-0.9440591,-0.9535258,-0.94345295,-0.92416424,-0.9106822,-0.9019532,-0.9156193,-0.91875,-0.92210156,-0.91394645,-0.944793,-0.95990896,-0.9409716,-0.9413381,1.1187735,-0.2828455,-0.27467096,0.5076593,0.060213193,0.025875073,0.052086793,0.04222076,0.004412953,0.08406941,-0.030352676,0.04354241,-0.011426689,0.04175029,-0.07378096,0.05734635,-0.02275462,-0.04839043,-0.009486539,0.0011931838,0.034806367,-0.043145053,-0.055709653,-0.049222387,-0.07207788,0.06107152,0.05598694,0.009763243,-0.114076465,0.0074395407,0.028763125,-0.044983387,0.024627635,0.0026673686,-0.009470128,-0.0989518,-0.034703072,0.094669074,0.031925723,0.04866425,-0.031358875,0.03371374,0.06830148,0.0121815,-0.08632094,-0.026095374,0.09292338,-0.18961325,0.028789178,-0.056057952,0.114185035,0.0272799,0.09388049,0.10550381,-0.052833345,-0.02411001,0.1032621,0.04377577,-0.029302143,0.021095606,0.029781893,0.0203386,-0.043512743,0.022422072,0.0073002544,0.009102437,0.111621045,0.04107103,-0.0073096566,-0.0031649906,-0.083458364,-0.06431248,0.02096934,-0.004433235,-0.017974349,0.1412228,-0.10036397,0.07442345,-0.110668965,-0.037817366,0.109400995,-0.03566454,0.015774505,0.015230386,0.031488523,0.066425934,-0.007206226,0.007474797,0.019616494,0.038748313,0.06445139,-0.029080903,0.05610333,0.032779757,3.337115e-05,0.052499514,-0.10761124,-0.20355505,-0.24650192,0.009816033,-0.1458549,-0.15683465,0.13900897,-0.32081097
0.56977046,-0.13407215,0.80188036,-0.42063385,-0.83026785,0.8986948,-0.38305455,-0.10567086,0.29434493,-0.50141644,0.21227628,-0.007894742,0.14558826,-0.08873241,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.89419353,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,0.5899729,-0.117104925,0.788282,-0.42078987,-0.8355282,0.8739405,-0.41089076,-0.10386128,0.29924238,-0.540077,0.22393525,-0.010265754,0.1496286,-0.075643465,-0.9363354,-0.94221514,-0.9383014,-0.9478159,-0.9371573,-0.92599404,-0.91410625,-0.9037214,-0.923172,-0.92701286,-0.9259051,-0.92068106,-0.9468753,-0.96574605,-0.9472111,-0.9450958,1.3291937,-0.43385544,-0.27278325,0.5036469,0.124873824,-0.024267899,0.122317076,-0.001755206,-0.01417116,0.11302318,-0.07255276,0.06623226,0.05330804,0.09595938,-0.12999608,0.08880571,-0.09699443,-0.13370754,-0.055798627,-0.010434253,0.08343911,-0.096439205,-0.107849434,-0.08876784,-0.12478767,0.09954707,0.10535034,0.04151507,-0.2303481,-0.00013108924,-0.004572507,-0.097404756,0.064991996,-0.03215538,-0.032778215,-0.19026423,-0.02906103,0.21378325,0.08907642,0.10637333,-0.048671998,0.06053984,0.17315365,0.038272172,-0.13377473,-0.06909243,0.16320394,-0.32919702,0.0051625324,-0.10047396,0.16983591,0.055955183,0.11709267,0.17473803,-0.11220167,-0.059971925,0.18641275,0.095134586,-0.058499597,0.028018251,0.056743335,0.08659703,-0.07739025,0.10089056,0.09714257,-0.004245424,0.1771361,0.09596445,-0.029061873,0.01667244,-0.22450994,-0.14235626,0.040193208,-0.01834938,-0.032851983,0.24148177,-0.21041323,0.14243294,-0.24826026,-0.07869105,0.17753717,-0.022561599,-0.020496389,0.01590071,0.005193744,0.13741976,-0.008239067,0.0038020427,0.015722774,0.06684674,0.106458016,-0.07408765,0.064769715,0.09645027,-0.008310617,0.06219155,-0.11266295,-0.20232038,-0.25348523,-0.0012760854,-0.14735617,-0.15216772,0.14215319,-0.31596938
0.56977046,-0.13404688,0.80188036,-0.42063385,-0.8302785,0.8986613,-0.38308164,-0.105910495,0.2951932,-0.5026912,0.2129205,0.00789473,0.14558826,-0.08873241,-0.9029032,-0.9,-0.89854836,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.8912903,-0.9058064,-0.9,-0.9,-0.9,-0.9,-0.9,0.6024128,-0.104710884,0.7900752,-0.42187986,-0.8348817,0.8781989,-0.38763222,-0.114513986,0.27138224,-0.5109953,0.21257395,-0.020523999,0.12602694,-0.064718254,-0.9223913,-0.925628,-0.92608005,-0.93635744,-0.9331773,-0.9254845,-0.91790324,-0.9067784,-0.92495245,-0.92793006,-0.92404944,-0.919982,-0.93989456,-0.9609986,-0.9408636,-0.9370829,1.5548571,-0.6017488,-0.2713525,0.4994736,0.18643238,-0.07998172,0.18910003,-0.06411283,-0.025019623,0.14490218,-0.1087323,0.084807515,0.12602831,0.16243438,-0.17492577,0.117805555,-0.16984032,-0.22853193,-0.113542415,-0.029751759,0.13240808,-0.14964092,-0.16159351,-0.1304581,-0.15831532,0.13639297,0.15579681,0.071726896,-0.3433773,-0.008715829,-0.04655698,-0.14329407,0.11383613,-0.07042655,-0.06447733,-0.2798136,-0.023514489,0.32789555,0.15093297,0.15505336,-0.05891543,0.09376479,0.2795201,0.06398465,-0.16745283,-0.11929372,0.22380619,-0.44788283,-0.011564808,-0.14727058,0.23070624,0.08727614,0.13996996,0.24697232,-0.17507249,-0.10155102,0.27386266,0.13701232,-0.09010604,0.037051007,0.08209527,0.16780609,-0.12067616,0.18555951,0.1838202,-0.015027476,0.23239776,0.15945204,-0.05100205,0.0349317,-0.36250237,-0.22154413,0.06303019,-0.028239459,-0.06259063,0.34310022,-0.2974276,0.21555988,-0.38165748,-0.12423285,0.23561442,-0.00686865,-0.04513917,0.007896061,-0.023691934,0.2093269,-0.0016976099,-0.0027116651,0.008867443,0.095957965,0.14273751,-0.11029714,0.07397905,0.14749229,-0.016058166,0.07238059,-0.11813826,-0.20086485,-0.25855532,-0.014609423,-0.15028417,-0.1471246,0.1432829,-0.31370014
0.5698046,-0.13405952,0.80188036,-0.42063385,-0.8302785,0.89871156,-0.38310874,-0.10543126,0.29476905,-0.50311613,0.21259838,-0.023684219,0.14558826,-0.08239438,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89564514,-0.9,-0.9043548,-0.9014516,-0.9,-0.9,-0.9,-0.9,0.6019402,-0.09128658,0.79621434,-0.42833257,-0.83311975,0.8827914,-0.3749865,-0.112433575,0.25924522,-0.4902468,0.21269353,-0.023123743,0.11587074,-0.058792118,-0.9086292,-0.9095633,-0.9166613,-0.92794096,-0.9328763,-0.9266725,-0.9218468,-0.9101771,-0.92458135,-0.9249938,-0.9208312,-0.91706073,-0.93117106,-0.9538263,-0.9326114,-0.92749476,1.7786219,-0.7650246,-0.27044943,0.49512765,0.24242796,-0.1338516,0.25045797,-0.13341534,-0.02667557,0.18108118,-0.13701308,0.098917626,0.19681218,0.233333,-0.20767489,0.14784358,-0.23561734,-0.32468027,-0.17650023,-0.056455042,0.17995961,-0.20589879,-0.20712958,-0.16937593,-0.17452902,0.16893128,0.20526959,0.09761679,-0.43796086,-0.016850214,-0.093196996,-0.17459673,0.16456906,-0.10835516,-0.09738081,-0.35618442,-0.025021264,0.42728058,0.21464434,0.19269975,-0.061562557,0.12918665,0.37344477,0.087375544,-0.1876752,-0.1682395,0.2785686,-0.5393372,-0.017322749,-0.19635321,0.29465494,0.12168853,0.16564333,0.31541774,-0.23576224,-0.14373556,0.35576054,0.17059286,-0.121478796,0.04839575,0.103616126,0.25323296,-0.1697464,0.26673836,0.25883332,-0.0208994,0.27712473,0.22286107,-0.07337484,0.048598517,-0.4772288,-0.29470238,0.09009899,-0.035722833,-0.10361964,0.433144,-0.3608834,0.2835524,-0.48941532,-0.17101228,0.28154635,0.0064075952,-0.05380116,-0.009615248,-0.050229255,0.27663916,0.0078757815,-0.011340045,-0.0019066357,0.12638102,0.17095913,-0.13502291,0.08633748,0.18083645,-0.023441907,0.08316333,-0.124297135,-0.19925669,-0.2619906,-0.03013659,-0.15456167,-0.14171794,0.14252152,-0.31362468
0.5698046,-0.13404688,0.8018931,-0.42063385,-0.8302785,0.8986948,-0.38318998,-0.10495206,0.29434493,-0.50354105,0.21356475,-0.03157895,0.14889708,-0.08873241,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89709675,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.5941867,-0.07647957,0.80399734,-0.43747333,-0.83083725,0.88768286,-0.37031648,-0.10166262,0.25224954,-0.4752312,0.21813048,-0.021800874,0.11296858,-0.054881364,-0.895771,-0.89525783,-0.9102563,-0.9231806,-0.934053,-0.9292002,-0.9254924,-0.9140004,-0.9226913,-0.91991144,-0.9166562,-0.91261107,-0.92205894,-0.9458016,-0.9237314,-0.91779524,1.9923614,-0.9128568,-0.27012116,0.49050847,0.29342318,-0.18440098,0.30707252,-0.20376983,-0.0217976,0.22105469,-0.15840949,0.108495,0.26227102,0.3031306,-0.23042339,0.18064997,-0.2922864,-0.41324344,-0.24018274,-0.08916772,0.22512582,-0.26492175,-0.24235092,-0.2029849,-0.1785529,0.19636329,0.25227186,0.11919496,-0.50934756,-0.023089355,-0.14217913,-0.18981124,0.21412805,-0.1452491,-0.127105,-0.41602418,-0.03344051,0.507885,0.2777263,0.22161348,-0.056906536,0.16376336,0.4483075,0.108852886,-0.1962078,-0.2125257,0.328072,-0.60469955,-0.012270076,-0.24720505,0.35837263,0.15872581,0.19291124,0.37601712,-0.29078105,-0.18468496,0.42550346,0.1978558,-0.15273644,0.0631595,0.121734165,0.3341453,-0.2200119,0.33953947,0.32115316,-0.021741258,0.31189117,0.28215358,-0.09742285,0.057040226,-0.56080997,-0.35748023,0.121146314,-0.042687297,-0.15359506,0.5057132,-0.4057494,0.34190866,-0.56577414,-0.21786734,0.3165549,0.016977623,-0.04826085,-0.035135794,-0.07351192,0.33702737,0.01705818,-0.022527082,-0.018351026,0.15876907,0.19181933,-0.14956073,0.10132514,0.19864124,-0.030609,0.09458101,-0.13131513,-0.1975687,-0.2642818,-0.04769783,-0.1600428,-0.13599709,0.1401878,-0.31532273
0.5698046,-0.13404688,0.8018931,-0.42063385,-0.8302785,0.89871156,-0.38316292,-0.10495202,0.29434493,-0.50354105,0.21356474,-0.015789485,0.14558826,-0.08873241,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.9,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.5835278,-0.06311241,0.81158566,-0.4460575,-0.82847035,0.8921753,-0.3703288,-0.09045514,0.24950401,-0.46677873,0.22301893,-0.01877075,0.11387939,-0.054796707,-0.88463557,-0.8833371,-0.90590274,-0.9211419,-0.93522024,-0.9318758,-0.9282635,-0.91737086,-0.91953164,-0.91376275,-0.91165787,-0.90772504,-0.9131238,-0.93734944,-0.9146067,-0.9085416,2.1919575,-1.03945,-0.27041212,0.4854805,0.33977762,-0.23101084,0.35884035,-0.27116597,-0.012841856,0.26352337,-0.17422189,0.113573804,0.32075444,0.36748365,-0.24475685,0.21613666,-0.33902195,-0.48773184,-0.30118227,-0.12633991,0.26696092,-0.3242274,-0.26769188,-0.23083802,-0.17411727,0.21896444,0.29614726,0.13656387,-0.5590284,-0.026232693,-0.19121017,-0.19028217,0.26079595,-0.18064429,-0.15164351,-0.46009347,-0.04702603,0.5692983,0.3368283,0.24426456,-0.04529113,0.19605725,0.5034518,0.12859124,-0.19493422,-0.25116187,0.37112716,-0.64891016,0.002054776,-0.29831275,0.41828895,0.19732307,0.22041348,0.42698878,-0.33834773,-0.2231545,0.48084936,0.220029,-0.18414074,0.08181201,0.13694209,0.40465686,-0.26792943,0.40090615,0.3708472,-0.018203512,0.33786374,0.33465683,-0.1233408,0.060085792,-0.61537564,-0.40806592,0.15518418,-0.050745476,-0.20967253,0.5603543,-0.43687397,0.3887861,-0.61440593,-0.26416835,0.34248036,0.02461042,-0.030848801,-0.06701715,-0.09360335,0.3890357,0.024306322,-0.036189526,-0.04062192,0.1934959,0.20703667,-0.15598065,0.11844935,0.20375133,-0.037612338,0.10660774,-0.13929918,-0.19583781,-0.26590297,-0.06710338,-0.16655508,-0.13002035,0.13665733,-0.31838268
0.5698046,-0.13404688,0.80188036,-0.42063385,-0.8302785,0.8986948,-0.38324416,-0.105910495,0.29222432,-0.50311613,0.21356474,-0.01578948,0.1522059,-0.08239438,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89419353,-0.89709675,-0.9043548,-0.9,-0.9,-0.9,-0.9,-0.9,0.5727977,-0.05529505,0.81788677,-0.45236394,-0.8264268,0.8961051,-0.37188196,-0.08254274,0.25155047,-0.4638221,0.22654483,-0.015501759,0.116343014,-0.057649605,-0.87582886,-0.8745631,-0.90322185,-0.92101425,-0.93602073,-0.93426615,-0.9302562,-0.92023885,-0.9160267,-0.90805286,-0.9069329,-0.90382034,-0.90504354,-0.92886734,-0.90575165,-0.9001704,2.3760467,-1.14276,-0.27138135,0.47989538,0.38160434,-0.2730367,0.40554982,-0.33265626,-0.0021202625,0.30683368,-0.18596621,0.114614554,0.37162298,0.4232964,-0.25197318,0.2534059,-0.37579715,-0.5452881,-0.35689908,-0.1662866,0.30467382,-0.3807405,-0.28407198,-0.25369745,-0.16389401,0.23747125,0.33657715,0.1494891,-0.5915266,-0.025437636,-0.2380235,-0.17808342,0.30339777,-0.21378957,-0.16996256,-0.49122712,-0.064264916,0.6141992,0.38905257,0.26262522,-0.026916103,0.22565483,0.5418684,0.14628391,-0.1857395,-0.28418657,0.40673426,-0.6778767,0.024049956,-0.34735683,0.47141573,0.23620592,0.24704812,0.46786943,-0.3781503,-0.25798938,0.5226984,0.23813349,-0.21550903,0.104727946,0.14904763,0.46180564,-0.31100523,0.4493558,0.4083087,-0.010911694,0.35683373,0.37905276,-0.15075691,0.057811946,-0.6482197,-0.4466375,0.19129318,-0.061213728,-0.2686191,0.5996477,-0.45862964,0.42415956,-0.6430611,-0.30931726,0.36133766,0.029106496,-0.0040408433,-0.103911735,-0.110496856,0.43196997,0.029449293,-0.05181595,-0.06807449,0.23031169,0.21800992,-0.15638891,0.13748609,0.19861287,-0.044424217,0.1191445,-0.14831492,-0.19406803,-0.26723725,-0.08813312,-0.17391236,-0.12386717,0.13232592,-0.3224219
0.5698728,-0.13404688,0.80188036,-0.42063385,-0.8302785,0.89871156,-0.38327125,-0.105910495,0.2922243,-0.503966,0.21227627,-0.023684219,0.14558826,-0.08239438,-0.9014516,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89709675,-0.89709675,-0.9043548,-0.9029032,-0.9,-0.9,-0.9,-0.9,0.5637579,-0.05474939,0.8226379,-0.45616925,-0.82475066,0.8995483,-0.3728815,-0.07912476,0.25832957,-0.46485922,0.22854534,-0.012200208,0.11951037,-0.062107883,-0.86961585,-0.8694396,-0.90207076,-0.9224189,-0.93655425,-0.9363087,-0.9316603,-0.92281306,-0.91283053,-0.9038484,-0.9033026,-0.9015723,-0.8983854,-0.9208715,-0.8975891,-0.893249,2.5443707,-1.2234287,-0.27309942,0.4736031,0.41879728,-0.30992955,0.44710025,-0.38638186,0.0083722845,0.34909648,-0.19526973,0.11227235,0.4149753,0.46896476,-0.25320572,0.2911667,-0.40352327,-0.58688754,-0.4055632,-0.20710024,0.33784574,-0.43177864,-0.29242352,-0.2726439,-0.14979392,0.25286183,0.3731746,0.15766603,-0.6118946,-0.020385403,-0.28097436,-0.1553749,0.34123924,-0.24415065,-0.18174666,-0.51281375,-0.08414628,0.6465727,0.43272614,0.27800697,-0.0021575266,0.25271362,0.5676204,0.1612396,-0.17040272,-0.3120647,0.43482763,-0.6967262,0.052165024,-0.39212304,0.51599586,0.27402484,0.27201074,0.49922025,-0.41088274,-0.2884292,0.5534404,0.2531944,-0.24628837,0.13184878,0.15771495,0.5054287,-0.34799573,0.48529398,0.43472543,-0.00035900806,0.37073475,0.41492227,-0.1792719,0.0505559,-0.6670534,-0.4747402,0.22859395,-0.075018354,-0.3269034,0.62728536,-0.47444928,0.4493009,-0.6591566,-0.35249305,0.37507638,0.030355927,0.029699845,-0.14466922,-0.124105684,0.46613646,0.03303848,-0.06907102,-0.09972229,0.2681329,0.22594024,-0.15268697,0.15806407,0.18530522,-0.050957922,0.13203812,-0.15839931,-0.19223712,-0.26855922,-0.11053547,-0.18192747,-0.11764969,0.12758094,-0.32710242
0.5698387,-0.13404688,0.80188036,-0.42063385,-0.8302785,0.89871156,-0.38329834,-0.1056709,0.29307258,-0.50311613,0.21034358,-0.023684215,0.14558826,-0.08239438,-0.9029032,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.9,-0.89854836,-0.89709675,-0.9029032,-0.9014516,-0.9,-0.9,-0.9,-0.9,0.5570907,-0.059698336,0.8254064,-0.45791072,-0.82326335,0.9023055,-0.3730097,-0.080653526,0.26721996,-0.46811208,0.22863242,-0.009947445,0.12261909,-0.068070866,-0.86624354,-0.86831474,-0.9025138,-0.9250404,-0.9370105,-0.9381716,-0.9327645,-0.925297,-0.9102933,-0.9016097,-0.90107286,-0.90100616,-0.89341605,-0.9138815,-0.89070684,-0.8879978,2.6970222,-1.2834707,-0.27562034,0.466473,0.45127243,-0.34140414,0.48351872,-0.43153295,0.017058318,0.3884372,-0.20350331,0.10713303,0.45134187,0.5044615,-0.24940826,0.3279739,-0.4238235,-0.61570007,-0.44635314,-0.24676934,0.3665128,-0.47559234,-0.2936786,-0.2885966,-0.13319132,0.26604745,0.40565962,0.16082601,-0.62433445,-0.011069399,-0.31918272,-0.12419039,0.37402734,-0.27155262,-0.18727626,-0.527855,-0.10600664,0.6701969,0.4674627,0.29116383,0.028310396,0.27749127,0.5844177,0.17274404,-0.15046354,-0.33542994,0.4561749,-0.7091494,0.084872834,-0.4311162,0.5517301,0.3095364,0.29475725,0.5223836,-0.43775082,-0.3141039,0.5757115,0.26617068,-0.2758469,0.16261913,0.16274013,0.537154,-0.37857643,0.5104929,0.45188275,0.013110599,0.38131714,0.44254947,-0.20843866,0.0387295,-0.6776937,-0.49456686,0.26607898,-0.09265558,-0.38116533,0.6467192,-0.48676085,0.46613818,-0.66806597,-0.39273283,0.38536903,0.028332584,0.06804201,-0.1880662,-0.13435762,0.4926846,0.035866737,-0.087879844,-0.1343846,0.3052759,0.23192464,-0.14653373,0.17970031,0.16556008,-0.05709835,0.14511606,-0.16954564,-0.19030945,-0.27004674,-0.1340195,-0.1904244,-0.11150585,0.12277404,-0.33214265
